

2016年01月18日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="006203","寶摩臺          ","599000","47","15977430","26.34","26.79","26.34","26.74","X","0","26.74","10","26.98","8","0.00"
="006204","豐臺灣          ","3070","4","117776","38.3","38.5","38.26","38.26","-","0.09","38.67","120","38.88","15","0.00"
="006205","FB上証          ","5166500","1062","140070384","26.35","27.55","26.35","27.55","+","0.47","27.55","12","27.56","1","0.00"
="006206","元上證          ","4064000","584","104447130","24.9","26.03","24.9","26.03","+","0.5","25.98","10","26.05","2","0.00"
="006207","FH滬深          ","5510000","598","112156160","19.95","20.74","19.9","20.74","+","0.36","20.74","31","20.75","3","0.00"
="006208","FB台50          ","16000","4","514420","32.11","32.21","32.11","32.21","+","0.11","32.06","5","32.92","1","0.00"
="00631L","T50正2          ","23888346","4350","372072965","15.15","15.98","15.1","15.96","+","0.55","15.95","72","15.96","150","0.00"
="00632R","T50反1          ","69368127","10105","1478894797","21.71","21.71","21","21.01","-","0.45","21.01","343","21.02","25","0.00"
="00633L","上証2X          ","93606523","14150","2525277082","25.88","27.7","25.82","27.68","+","1.03","27.68","132","27.69","60","0.00"
="00634R","上証反          ","13956099","1521","164082348","11.99","12","11.57","11.58","-","0.2","11.57","13","11.58","101","0.00"
="00635U","元黃金          ","431000","107","7886840","18.3","18.32","18.26","18.29","+","0.16","18.26","4","18.29","1","0.00"
="00636 ","CFA50           ","3169000","253","51108630","15.99","16.31","15.9","16.31","+","0.09","16.31","124","16.32","61","0.00"
="00637L","滬深2X          ","113993512","12807","1137632671","9.6","10.25","9.5","10.24","+","0.37","10.24","2,510","10.25","358","0.00"
="00638R","滬深反          ","5274000","530","115079660","22.46","22.46","21.5","21.51","-","0.37","21.5","2","21.51","525","0.00"
="00639 ","深100           ","3182749","559","31644564","9.7","10.18","9.66","10.18","+","0.26","10.18","47","10.19","1","0.00"
="00640L","日本2X          ","9957000","1089","166387630","16.54","16.98","16.53","16.98","-","0.08","16.97","5","16.98","209","0.00"
="00641R","日本反          ","6797013","482","144485014","21.3","21.37","21.11","21.11","+","0.08","21.1","14","21.11","84","0.00"
="00642U","元石油          ","29652122","5277","410939716","13.79","14.19","13.73","13.95","-","0.58","13.95","120","13.96","112","0.00"
="00643 ","深中小          ","3299000","725","50495320","14.83","15.56","14.83","15.55","+","0.26","15.55","13","15.56","3","0.00"
="00645 ","FB日本          ","3069000","167","54474160","17.66","17.82","17.65","17.82","-","0.11","17.88","100","17.89","100","0.00"
="00646 ","S&P500          ","1863010","258","34924201","18.7","18.97","18.67","18.78","-","0.19","18.78","67","18.79","317","0.00"
="00647L","S&P正2          ","2086000","375","35679230","17","17.19","16.97","17.19","-","0.26","17.18","117","17.19","442","0.00"
="00648R","S&P反1          ","4868046","555","107357191","22.1","22.14","21.97","21.98","+","0.18","21.97","52","21.98","504","0.00"
="008201","上證50          ","9900","34","750120","75","77.7","74","76.4","-","0.45","76.65","5","77.4","5","0.00"
="01001T","富邦R1          ","7000","5","110000","15.7","15.8","15.7","15.8"," ","0","15.7","2","15.75","10","0.00"
="01002T","國泰R1          ","247000","57","4117850","16.82","16.82","16","16.8"," ","0","16.78","2","16.8","12","0.00"
="01003T","新光R1          ","91000","16","1280750","14.15","14.15","14.01","14.04","-","0.02","14.03","12","14.15","2","0.00"
="01004T","富邦R2          ","29000","5","359890","12.41","12.41","12.41","12.41"," ","0","12.37","5","12.41","19","0.00"
="01007T","國泰R2          ","48000","8","731100","15.23","15.29","15.23","15.29","+","0.06","15.26","1","15.3","5","0.00"
="03001X","元展01          ","4000","2","233000","58.5","58.5","58","58","-","1","58","10","59","10","100"
="03002X","元展02          ","7000","3","35220","4.91","5.1","4.91","5.05","X","0","5.05","10","5.15","10","26.6"
="03003X","元展03          ","0","0","0","--","--","--","--"," ","0","44.9","10","45.3","10","137"
="03004X","元展04          ","1000","1","5500","5.5","5.5","5.5","5.5","X","0","5.35","10","5.5","10","17.25"
="03005X","元展05          ","8000","4","64350","8","8.1","8","8.05","-","0.55","8.3","10","8.4","10","19.65"
="03006X","元展06          ","154000","61","2094100","13.2","14.6","13","14.5","+","0.6","14.5","10","14.7","12","37.35"
="030071","統一K8          ","248000","5","2480","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","805","57.1"
="03007X","元展07          ","69000","13","441250","6.7","6.8","6.3","6.75","+","0.05","6.6","10","6.7","10","15.2"
="03008X","元展08          ","6000","5","78600","13.1","13.1","13.1","13.1","-","0.5","13.2","2","13.3","10","49.65"
="03009X","元展09          ","20000","2","248000","12.1","12.7","12.1","12.7","-","0.4","13.2","10","13.3","10","23.05"
="03010X","元展10          ","2000","2","49600","24.8","24.8","24.8","24.8","-","0.2","25.2","10","25.4","10","74.9"
="03011X","元展11          ","163000","8","204750","1.21","1.4","1.2","1.4","-","0.05","1.41","20","1.42","10","6.2"
="03012X","元展12          ","350000","16","1685750","4.96","5.1","4.62","4.65","-","0.45","5","10","5.1","10","35"
="03013X","元展13          ","219000","7","556630","2.32","2.62","2.32","2.62","+","0.35","2.67","10","2.72","10","10.4"
="03014X","元展14          ","49000","6","322450","6.5","6.75","6.5","6.75","-","0.25","6.75","10","6.85","2","14.5"
="03015X","元展15          ","0","0","0","--","--","--","--"," ","0","7.95","10","8.05","10","16.3"
="030160","國泰HI          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","55","15.45"
="03016X","元展16          ","252000","8","263760","1.01","1.1","0.99","1.03","+","0.04","1.03","10","1.04","10","7.23"
="03017X","元展17          ","120000","6","115900","0.92","0.98","0.92","0.95","-","0.02","0.98","10","0.99","10","8.37"
="03018X","元展18          ","223000","10","346660","1.55","1.6","1.55","1.6"," ","0","1.58","10","1.6","10","14.05"
="03019X","元展19          ","457000","21","645220","1.45","1.45","1.4","1.45","-","0.02","1.44","10","1.46","10","12.85"
="03020X","元展20          ","10000","1","17400","1.74","1.74","1.74","1.74","-","0.04","1.76","10","1.78","10","15.1"
="030216","國泰HV          ","17000","2","38820","1.76","2.65","1.76","2.65","+","0.53","2.97","30","3.07","30","46.7"
="03021X","元展21          ","0","0","0","--","--","--","--"," ","0","7.55","10","7.7","10","25.4"
="03022X","富展01          ","20000","1","252000","12.6","12.6","12.6","12.6","-","0.2","12.8","10","13","10","74.9"
="03023X","富展02          ","5000","3","74800","14.9","15","14.9","15","X","0","14.9","10","15","10","27.55"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","23.5","20","24.2","11","137"
="03025X","元展22          ","2000","1","27000","13.5","13.5","13.5","13.5","+","0.1","13.5","499","13.6","499","57.1"
="03026X","元展23          ","16000","5","64910","3.95","4.16","3.95","4.16","-","0.05","4.18","100","4.2","100","16.08"
="03027X","元展24          ","2000","1","15400","7.7","7.7","7.7","7.7","X","0","7.85","100","7.9","100","27.55"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","13","10","13.2","10","56.6"
="03029X","元展26          ","0","0","0","--","--","--","--"," ","0","7.3","10","7.4","10","30.4"
="03030X","元展27          ","516000","21","1041400","1.9","2.14","1.9","2.14","+","0.1","2.09","10","2.11","10","9.09"
="03031X","元展28          ","22000","2","118800","5.3","5.5","5.3","5.5","+","0.05","5.45","10","5.5","10","46.4"
="030323","1Z元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","5","27.55"
="030324","2A元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","304","74.9"
="03032X","元展29          ","0","0","0","--","--","--","--"," ","0","2.66","10","2.68","10","9.41"
="03033X","元展30          ","56000","6","295500","5.05","5.3","5.05","5.3","+","0.25","5.25","10","5.35","10","219"
="03035X","元展32          ","0","0","0","--","--","--","--"," ","0","5.15","10","5.2","10","24.5"
="03037X","元展34          ","31000","3","183850","5.85","5.95","5.85","5.9","+","0.3","5.9","10","6","10","18.35"
="03038X","元展35          ","10000","1","70500","7.05","7.05","7.05","7.05","+","0.2","7.5","10","7.6","10","68"
="03039X","元展36          ","0","0","0","--","--","--","--"," ","0","5.1","10","5.15","10","270.5"
="03040X","元展37          ","64000","1","246400","3.85","3.85","3.85","3.85"," ","0","3.81","10","3.85","10","11.15"
="030419","3F元富          ","10000","2","200","0.02","0.02","0.02","0.02","+","0.01","--","0","0.02","46","16.08"
="03041X","元展38          ","15000","5","56730","3.81","3.81","3.74","3.74","-","0.11","3.7","10","3.74","10","140.5"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.07","100","0.08","100","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","7.1","10","7.15","10","35.05"
="03043F","B5群益          ","0","0","0","--","--","--","--"," ","0","0.42","100","0.43","100","0.00"
="03043X","元展40          ","0","0","0","--","--","--","--"," ","0","9.7","10","9.9","10","52.2"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","0.92","200","0.93","200","0.00"
="03044X","元展41          ","0","0","0","--","--","--","--"," ","0","6.3","10","6.4","10","18"
="030453","統一M1          ","0","0","0","--","--","--","--"," ","0","0.01","2,107","0.1","40","26.03"
="03046X","元展43          ","1000","1","2630","2.63","2.63","2.63","2.63"," ","0","2.61","10","2.62","10","49.3"
="03047X","元展44          ","212000","6","248300","1.17","1.18","1.15","1.17","-","0.07","1.22","10","1.23","10","6.96"
="03048X","元展45          ","80000","6","124600","1.5","1.62","1.48","1.62","+","0.06","1.58","10","1.62","10","14.25"
="03049X","元展46          ","0","0","0","--","--","--","--"," ","0","2.4","10","2.43","10","45.15"
="03050X","元展47          ","453000","50","994910","2.09","2.27","2.08","2.25","+","0.1","2.25","5","2.27","10","39.25"
="03051X","元展48          ","0","0","0","--","--","--","--"," ","0","9.45","10","9.55","10","52.1"
="030529","統一M4          ","318000","2","3180","0.01","0.01","0.01","0.01"," ","0","0.01","1,628","0.02","1,670","9.41"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","10.5","10","10.7","10","75.5"
="030537","統一N3          ","0","0","0","--","--","--","--"," ","0","0.39","20","0.44","10","364.5"
="03053X","元展50          ","30000","3","154000","5.1","5.2","5.1","5.2"," ","0","5.15","10","5.2","10","98"
="03054X","元展51          ","17000","4","152950","8.9","9.1","8.9","9.05","+","0.35","9.05","10","9.1","10","68"
="030557","3X元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","22","37.35"
="03055X","元展52          ","11000","1","62150","5.65","5.65","5.65","5.65","X","0","6.2","10","6.3","10","54.6"
="03057X","ML展02          ","93000","9","165440","1.77","1.93","1.77","1.93","+","0.05","1.84","25","1.93","21","10.25"
="03058X","元展53          ","0","0","0","--","--","--","--"," ","0","18.4","10","18.6","10","137"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","7.3","10","7.35","10","16.5"
="03060X","元展55          ","7000","1","50750","7.25","7.25","7.25","7.25","-","0.05","7.3","10","7.4","10","70.1"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","25.5","10","25.8","10","100"
="03062X","元展57          ","1000","1","10600","10.6","10.6","10.6","10.6","X","0","10.4","10","10.6","10","409.5"
="030636","統一N4          ","402000","3","4020","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.03","151","137"
="03063X","元展58          ","91000","14","932750","9.85","10.6","9.8","10","-","0.1","9.9","10","10","10","1995"
="03064X","元展59          ","0","0","0","--","--","--","--"," ","0","5.4","100","5.5","10","11.7"
="03065X","元展60          ","1000","1","13000","13","13","13","13","X","0","13","10","13.1","10","26.6"
="03066X","元展61          ","0","0","0","--","--","--","--"," ","0","4.77","10","4.79","10","9.09"
="030679","4V元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","100","219"
="03067X","元展62          ","6000","6","40000","6.3","7.35","6.3","7.35","+","0.35","7.3","10","7.35","9","62.5"
="03068X","元展63          ","0","0","0","--","--","--","--"," ","0","12.5","10","--","0","115.5"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","11.5","10","11.6","10","49.65"
="03070X","元展65          ","19000","2","161400","8.4","8.6","8.4","8.6","X","0","8.75","10","8.8","10","39.25"
="03071X","元展66          ","41000","3","432000","10","10.6","10","10.6","+","0.7","10.6","11","10.7","10","210"
="03072X","元展67          ","0","0","0","--","--","--","--"," ","0","8.85","10","8.9","10","76.5"
="030784","5V元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","60","62.4"
="030815","05統一          ","52000","2","540","0.01","0.02","0.01","0.02"," ","0","0.01","269","0.02","1,144","62.4"
="030872","6C元富          ","100000","1","2000","0.02","0.02","0.02","0.02","X","0","0.01","25","0.03","200","18.35"
="030889","FJ凱基          ","19000","2","79130","4.07","4.25","4.07","4.25","-","0.75","5.6","30","6.1","30","114"
="030905","10統一          ","70000","3","700","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","74.9"
="030906","11統一          ","474000","6","4740","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.03","135","1995"
="030907","12統一          ","505000","13","30050","0.07","0.07","0.05","0.06","-","0.01","0.05","360","0.07","61","1995"
="030922","中信4W          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.11","80","137"
="030932","國泰JB          ","9000","9","90","0.01","0.01","0.01","0.01","X","0","--","0","0.01","481","71"
="030934","國泰JD          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","35","29.5"
="031020","16統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","10","144"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","50","51.3"
="031074","群益JC          ","20000","2","52500","2.78","2.78","2.47","2.47","-","0.04","2.27","25","2.33","10","21.01"
="031075","群益JD          ","51000","10","111820","2.4","2.4","2","2","-","0.3","1.95","7","2.1","10","21.01"
="031157","中信5P          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","71"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","268","62.4"
="031159","中信5R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","558","57.1"
="031161","HD凱基          ","0","0","0","--","--","--","--"," ","0","1.25","30","1.35","30","21.01"
="031170","22統一          ","211000","1","2110","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","219"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","15.96"
="031225","GY第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.04","1","11.15"
="031231","8D元富          ","126000","5","12120","0.07","0.12","0.07","0.12"," ","0","0.08","110","0.11","100","76.5"
="031262","日盛Y5          ","55000","5","6750","0.09","0.13","0.09","0.13","-","0.06","0.13","25","0.14","10","26.15"
="031264","23統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.06","50","137"
="031265","24統一          ","219000","4","2190","0.01","0.01","0.01","0.01","X","0","0.01","30","0.02","470","71"
="031323","日盛Y9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","6.2"
="031438","國票AG          ","650000","9","19500","0.03","0.03","0.03","0.03"," ","0","0.03","99","0.04","220","137"
="031473","32統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","11","16.3"
="031475","D6元大          ","46000","7","160880","3.67","3.67","3.09","3.09","-","0.38","3.02","499","3.03","479","21.01"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","96","62.4"
="031552","日盛AC          ","20000","1","200","0.01","0.01","0.01","0.01","X","0","0.01","25","0.02","25","35"
="031573","KN富邦          ","40000","1","400","0.01","0.01","0.01","0.01","-","0.04","0.01","10","0.03","470","74.9"
="031583","9U元富          ","8000","3","1240","0.16","0.18","0.14","0.18","+","0.06","0.18","1","0.2","115","76.5"
="031606","中信6K          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","180","219"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.23"
="031739","50統一          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.11","10","28.4"
="031748","59統一          ","20000","1","200","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","71","1995"
="03177B","元熊I1          ","0","0","0","--","--","--","--"," ","0","3.54","499","3.55","495","7811.18"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.85","499","5.9","499","866.45"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","1995"
="031803","LQ富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","1995"
="03180B","元熊J1          ","32000","4","115020","3.69","3.69","3.5","3.5","-","0.15","3.48","499","3.49","495","7811.18"
="031838","國泰LB          ","0","0","0","--","--","--","--"," ","0","0.08","30","0.1","30","51.3"
="03184B","元熊AU          ","100000","1","417000","4.17","4.17","4.17","4.17","X","0","4.01","499","4.05","495","57.1"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","4.94","499","4.95","495","7811.18"
="03186B","元熊M1          ","0","0","0","--","--","--","--"," ","0","4.97","499","4.98","495","7811.18"
="03187B","元熊AV          ","102000","6","435340","4.31","4.31","4.13","4.13","-","0.17","4.12","509","4.16","495","57.1"
="031884","D4元富          ","0","0","0","--","--","--","--"," ","0","0.05","20","0.09","100","1995"
="03188B","兆熊BQ          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7811.18"
="03189B","元熊N1          ","0","0","0","--","--","--","--"," ","0","2","499","2.01","495","7811.18"
="03190B","元熊38          ","0","0","0","--","--","--","--"," ","0","4.83","499","4.84","414","866.45"
="03192B","元熊X1          ","2450000","31","4183470","1.85","1.86","1.64","1.65","-","0.14","1.65","494","1.66","495","7811.18"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","52.2"
="03193B","兆熊HN          ","1090000","12","1969490","1.87","1.87","1.69","1.69","-","0.13","--","0","1.85","5","7811.18"
="03194B","兆熊HP          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7811.18"
="03197B","元熊Z1          ","7467000","322","12597370","1.78","1.81","1.58","1.59","-","0.14","1.59","124","1.6","545","7811.18"
="03198B","兆熊B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7811.18"
="031991","70統一          ","230000","11","52630","0.19","0.28","0.19","0.28","+","0.03","0.22","10","0.27","10","137"
="03199B","兆熊B7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7811.18"
="03200B","元熊01          ","63000","7","123950","2.03","2.03","1.91","1.91","-","0.14","1.91","499","1.92","495","7811.18"
="03201B","2U兆熊          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7811.18"
="03202B","元熊11          ","67000","2","170920","2.56","2.56","2.55","2.55","+","0.03","2.34","499","2.35","495","7811.18"
="03203B","兆熊31          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7811.18"
="032044","J2元富          ","0","0","0","--","--","--","--"," ","0","0.81","25","0.91","10","52.2"
="03204B","群熊AA          ","115000","4","233400","2.12","2.12","1.96","1.96","-","0.03","1.91","504","1.92","499","7811.18"
="03205B","凱熊40          ","13000","11","50530","4","4.02","3.76","3.76","X","0","3.71","30","3.72","30","7811.18"
="032065","72統一          ","50000","1","500","0.01","0.01","0.01","0.01","X","0","0.01","1,156","0.02","1,341","210"
="03206B","凱熊41          ","0","0","0","--","--","--","--"," ","0","4.22","30","4.23","30","7811.18"
="032079","NM凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","219"
="03207B","CU兆熊          ","361000","18","659610","1.91","1.91","1.75","1.75","-","0.13","1.7","11","1.87","9","7811.18"
="032088","NS凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","130","52.2"
="03208B","群熊AB          ","189000","21","626880","3.47","3.47","3.05","3.07","-","0.24","3.07","499","3.08","499","7811.18"
="03209B","凱熊42          ","52000","5","185940","3.6","3.6","3.51","3.51","-","0.05","3.22","30","3.23","30","7811.18"
="03210B","元熊21          ","751000","28","1601190","2.2","2.2","2.04","2.05","-","0.12","2.03","499","2.04","495","7811.18"
="03211B","元熊31          ","80000","17","153690","2.01","2.01","1.87","1.87","-","0.07","1.87","499","1.88","495","7811.18"
="032284","80統一          ","0","0","0","--","--","--","--"," ","0","0.03","20","0.1","20","28.4"
="032285","81統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","293","210"
="032286","82統一          ","177000","2","7080","0.04","0.04","0.04","0.04","X","0","0.06","4","0.07","20","28.4"
