

2016年02月15日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="037528","兆豐LL          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","232"
="037529","兆豐LM          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","232"
="037530","兆豐LN          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.12","10","22.2"
="037531","兆豐LP          ","10000","1","5100","0.51","0.51","0.51","0.51","X","0","0.61","10","0.62","10","80.6"
="037532","兆豐LQ          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","8.26"
="037533","兆豐LR          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.26","10","18.85"
="037534","兆豐LS          ","0","0","0","--","--","--","--"," ","0","1.54","10","1.59","10","86.9"
="037535","兆豐LT          ","7000","4","4070","0.63","0.63","0.57","0.57","-","0.36","0.54","10","0.62","10","25.5"
="037536","兆豐LZ          ","20000","2","20500","1.04","1.04","1.01","1.01","-","0.03","1","10","1.01","10","145"
="037537","兆豐MA          ","0","0","0","--","--","--","--"," ","0","0.49","10","0.52","10","51.6"
="037538","兆豐MB          ","0","0","0","--","--","--","--"," ","0","0.28","10","0.29","10","76.3"
="037539","兆豐MC          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","10","6.04"
="037540","兆豐MD          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.07","10","134.5"
="037541","兆豐ME          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","36.4"
="037542","兆豐MF          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","10.45"
="037543","兆豐MG          ","10000","1","6300","0.63","0.63","0.63","0.63","-","0.16","0.73","10","0.74","10","19.05"
="037544","兆豐MH          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","62.5"
="037545","兆豐MJ          ","0","0","0","--","--","--","--"," ","0","1.87","10","1.96","10","72.5"
="037546","兆豐MK          ","0","0","0","--","--","--","--"," ","0","1.96","10","2.01","10","70.6"
="037547","兆豐ML          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.05","10","17.3"
="037548","兆豐MM          ","10000","1","9300","0.93","0.93","0.93","0.93","X","0","0.92","10","0.93","10","22.35"
="037549","兆豐MN          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","69.5"
="037550","KA永豐          ","0","0","0","--","--","--","--"," ","0","0.01","50","0.02","10","20.29"
="037551","KB永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","74.7"
="037552","KC永豐          ","0","0","0","--","--","--","--"," ","0","0.02","50","0.03","10","15.55"
="037553","KD永豐          ","102000","2","5100","0.05","0.05","0.05","0.05","-","0.08","0.05","50","0.06","100","38"
="037554","KE永豐          ","12000","2","840","0.06","0.12","0.06","0.12","X","0","--","0","0.06","50","205.5"
="037555","KF永豐          ","0","0","0","--","--","--","--"," ","0","0.13","50","0.14","10","11.6"
="037556","KG永豐          ","3000","1","330","0.11","0.11","0.11","0.11","X","0","0.09","50","0.1","50","34.2"
="037557","KH永豐          ","0","0","0","--","--","--","--"," ","0","0.01","50","0.02","10","59"
="037558","KI永豐          ","0","0","0","--","--","--","--"," ","0","0.12","50","0.13","50","30.1"
="037559","KJ永豐          ","0","0","0","--","--","--","--"," ","0","0.32","50","0.33","50","192.5"
="037560","KK永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","39.65"
="037561","康和N1          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","59"
="037562","元富D7          ","0","0","0","--","--","--","--"," ","0","0.02","50","0.04","15","130.5"
="037563","元富D8          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","56.3"
="037564","元富D9          ","0","0","0","--","--","--","--"," ","0","0.15","25","0.16","25","34.2"
="037565","元富E1          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.05","25","25.67"
="037566","YT元大          ","0","0","0","--","--","--","--"," ","0","0.04","100","0.08","100","69.5"
="037567","YU元大          ","0","0","0","--","--","--","--"," ","0","4.56","100","4.66","10","85.9"
="037568","YV元大          ","2000","1","300","0.15","0.15","0.15","0.15","-","0.05","0.15","100","0.16","10","38"
="037569","YW元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","73.9"
="037570","YX元大          ","0","0","0","--","--","--","--"," ","0","0.37","499","0.38","50","11.6"
="037571","YY元大          ","0","0","0","--","--","--","--"," ","0","3.19","100","--","0","30.3"
="037572","YZ元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.06","30","25.67"
="037573","F3群益          ","0","0","0","--","--","--","--"," ","0","0.21","25","0.22","10","25.67"
="037574","F4群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","223"
="037575","F5群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","205.5"
="037576","F6群益          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.1","10","39.65"
="037577","日盛43          ","0","0","0","--","--","--","--"," ","0","0.14","25","0.15","25","7.79"
="037578","日盛44          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.03","25","22.2"
="037579","日盛45          ","0","0","0","--","--","--","--"," ","0","0.9","25","0.92","25","192.5"
="037580","日盛46          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","20.29"
="037581","凱基HF          ","1200000","13","545500","0.5","0.5","0.4","0.4","-","0.33","0.41","30","0.44","30","78.9"
="037582","凱基HG          ","0","0","0","--","--","--","--"," ","0","0.45","30","0.47","30","59"
="037583","凱基HH          ","0","0","0","--","--","--","--"," ","0","1.72","30","1.82","30","135.5"
="037584","凱基HJ          ","0","0","0","--","--","--","--"," ","0","0.01","327","0.04","30","232"
="037585","凱基HL          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.05","30","232"
="037586","凱基HM          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.07","30","232"
="037587","凱基HP          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","30","69.5"
="037588","凱基HQ          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.03","30","20.29"
="037589","凱基HR          ","0","0","0","--","--","--","--"," ","0","1.26","30","1.27","30","25.67"
="037590","凱基HS          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","30","130.5"
="037591","玉山LV          ","0","0","0","--","--","--","--"," ","0","0.23","10","0.24","10","0.00"
="037592","玉山LW          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="037593","玉山LX          ","107000","1","72760","0.68","0.68","0.68","0.68","X","0","0.66","13","0.68","13","0.00"
="037594","玉山LY          ","500000","3","5000","0.01","0.01","0.01","0.01","X","0","0.01","13","0.1","13","0.00"
="037595","玉山LZ          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="037596","F8國泰          ","0","0","0","--","--","--","--"," ","0","0.47","499","0.48","400","25.67"
="037597","LP第一          ","0","0","0","--","--","--","--"," ","0","0.51","10","0.55","10","73.9"
="037598","FD統一          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.1","10","69.5"
="037599","FE統一          ","0","0","0","--","--","--","--"," ","0","0.09","20","0.1","20","73.9"
="037600","FF統一          ","0","0","0","--","--","--","--"," ","0","0.03","20","0.1","20","25.67"
="037601","G8群益          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.11","10","205.5"
="037602","元富E6          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.07","10","0.00"
="037603","元富E7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","74.7"
="037604","元富E8          ","0","0","0","--","--","--","--"," ","0","2.43","25","2.51","20","74.9"
="037605","元富E9          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.05","25","223"
="037606","元富F1          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.08","25","460"
="037607","元富F2          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","39.65"
="037608","元富F3          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","73.9"
="037609","元富F4          ","1309000","20","528010","0.41","0.46","0.35","0.37","-","0.45","0.36","25","0.37","25","78.9"
="037610","元富F5          ","0","0","0","--","--","--","--"," ","0","0.08","25","0.09","25","15.05"
="037611","玉山MA          ","20000","1","3000","0.15","0.15","0.15","0.15","-","0.02","0.17","499","0.18","519","0.00"
="037612","玉山MB          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.02","499","0.00"
="037613","F9國泰          ","0","0","0","--","--","--","--"," ","0","0.08","499","0.09","10","20.29"
="037614","8C富邦          ","0","0","0","--","--","--","--"," ","0","0.01","90","0.1","10","39.65"
="037615","N6中信          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","10","15.05"
="037616","N7中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","73.9"
="037617","KP永豐          ","66000","5","28790","0.46","0.49","0.41","0.49","+","0.08","0.5","50","0.51","50","15.45"
="037618","KQ永豐          ","0","0","0","--","--","--","--"," ","0","0.02","50","0.03","10","16.05"
="037619","KR永豐          ","0","0","0","--","--","--","--"," ","0","0.4","50","0.41","10","208"
="037620","KS永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","134.5"
="037621","KT永豐          ","0","0","0","--","--","--","--"," ","0","0.04","50","0.05","10","73.9"
="037622","KU永豐          ","0","0","0","--","--","--","--"," ","0","2.46","50","2.51","50","30.3"
="037623","KV永豐          ","0","0","0","--","--","--","--"," ","0","0.04","50","0.05","10","15.05"
="037624","KW永豐          ","0","0","0","--","--","--","--"," ","0","0.11","50","0.12","50","27.65"
="037625","KX永豐          ","0","0","0","--","--","--","--"," ","0","0.15","50","0.17","50","19.05"
="037626","KY永豐          ","0","0","0","--","--","--","--"," ","0","1.29","50","1.32","50","51.9"
="037627","KZ永豐          ","346000","11","182420","0.47","0.61","0.47","0.6","X","0","0.59","50","0.6","40","63.8"
="037628","LA永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","8.26"
="037629","LB永豐          ","70000","7","36000","0.51","0.53","0.49","0.51","-","0.1","0.5","50","0.54","50","119"
="037630","ZA元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","39.65"
="037631","ZB元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","30","205.5"
="037632","ZC元大          ","0","0","0","--","--","--","--"," ","0","0.13","100","0.14","100","27.65"
="037633","ZD元大          ","11000","2","39600","3.59","3.7","3.59","3.7","-","0.24","3.73","100","3.79","10","23.45"
="037634","ZE元大          ","0","0","0","--","--","--","--"," ","0","0.84","100","0.88","10","22.25"
="037635","ZF元大          ","0","0","0","--","--","--","--"," ","0","0.89","100","0.94","25","51.9"
="037636","ZG元大          ","30000","3","28200","0.92","0.95","0.92","0.95","+","0.1","0.9","499","0.94","10","44.8"
="037637","ZH元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","74.7"
="037638","ZI元大          ","0","0","0","--","--","--","--"," ","0","0.05","100","0.06","100","74.7"
="037639","日盛47          ","120000","3","7100","0.05","0.06","0.05","0.06","-","0.02","0.05","25","0.06","25","205.5"
="037640","日盛48          ","0","0","0","--","--","--","--"," ","0","2.58","25","2.68","10","28.5"
="037641","日盛49          ","0","0","0","--","--","--","--"," ","0","2.43","25","2.49","10","51.9"
="037642","凱基HU          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.03","79","80.6"
="037643","凱基HW          ","54000","4","40840","0.74","0.77","0.74","0.77","X","0","0.78","30","0.79","30","15.05"
="037644","凱基HX          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","30","39.65"
="037645","凱基HY          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","8.26"
="037646","凱基JB          ","202000","10","195150","0.9","1.09","0.9","1.09","+","0.23","1.03","30","1.06","30","69.4"
="037647","凱基JC          ","0","0","0","--","--","--","--"," ","0","0.17","30","0.2","30","37.75"
="037648","凱基JD          ","0","0","0","--","--","--","--"," ","0","0.87","30","0.89","30","96.6"
="037649","凱基JE          ","15000","1","1800","0.12","0.12","0.12","0.12","-","0.08","0.13","30","0.14","30","73.9"
="037650","LQ第一          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.12","10","7.97"
="037651","FG統一          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.1","10","39.65"
="037652","FH統一          ","10000","8","9530","0.92","0.99","0.92","0.99","+","0.17","0.95","68","0.98","68","133.5"
="037653","ZQ元大          ","10000","1","1900","0.19","0.19","0.19","0.19","X","0","0.2","100","0.21","100","39.65"
="037654","ZR元大          ","0","0","0","--","--","--","--"," ","0","0.6","100","0.61","100","18.05"
="037655","ZS元大          ","177000","7","144800","0.82","0.87","0.81","0.82","-","0.03","0.16","82","--","0","72.5"
="037656","ZT元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","250","7.97"
="037657","ZU元大          ","0","0","0","--","--","--","--"," ","0","0.22","100","0.23","100","30.1"
="037658","ZV元大          ","50000","1","15000","0.3","0.3","0.3","0.3","X","0","0.29","100","0.3","100","133.5"
="037659","ZW元大          ","0","0","0","--","--","--","--"," ","0","4.32","100","--","0","74.9"
="037660","ZX元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","50","130.5"
="037661","ZY元大          ","0","0","0","--","--","--","--"," ","0","1.71","100","1.76","10","54"
="037662","元富F7          ","0","0","0","--","--","--","--"," ","0","0.51","25","0.53","25","34.2"
="037663","元富F8          ","10000","1","2500","0.25","0.25","0.25","0.25","-","0.05","0.23","35","0.25","25","80.6"
="037664","元富F9          ","0","0","0","--","--","--","--"," ","0","1.95","25","2.02","10","108.5"
="037665","元富G1          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","110","62.7"
="037666","日盛50          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.04","25","205.5"
="037667","日盛51          ","1000","1","280","0.28","0.28","0.28","0.28","-","0.28","0.21","499","0.22","50","78.9"
="037668","LD永豐          ","0","0","0","--","--","--","--"," ","0","1.11","50","1.13","50","168"
="037669","LE永豐          ","0","0","0","--","--","--","--"," ","0","3.4","50","3.46","50","23.45"
="037670","LF永豐          ","0","0","0","--","--","--","--"," ","0","0.21","50","0.22","50","96.6"
="037671","LG永豐          ","0","0","0","--","--","--","--"," ","0","1.13","50","1.15","50","28.5"
="037672","LH永豐          ","0","0","0","--","--","--","--"," ","0","0.25","50","0.27","50","44.8"
="037673","N8中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","8.26"
="037674","N9中信          ","0","0","0","--","--","--","--"," ","0","0.01","327","0.02","10","8.26"
="037675","AA中信          ","0","0","0","--","--","--","--"," ","0","0.42","998","0.43","299","0.00"
="037676","凱基JH          ","30000","3","1620","0.06","0.06","0.05","0.05","X","0","0.05","12","0.06","30","17.3"
="037677","凱基JN          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","16.6"
="037678","凱基JP          ","0","0","0","--","--","--","--"," ","0","0.06","30","0.07","30","21.3"
="037679","凱基JQ          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.13","30","8.9"
="037680","凱基JR          ","0","0","0","--","--","--","--"," ","0","0.14","30","0.16","30","175.5"
="037681","凱基JS          ","5000","1","650","0.13","0.13","0.13","0.13","X","0","0.12","30","0.13","30","37.75"
="037682","凱基JT          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","30","205.5"
="037683","凱基JU          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.14","30","18.3"
="037684","凱基JW          ","0","0","0","--","--","--","--"," ","0","0.09","30","0.1","30","18.85"
="037685","玉山MC          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.11","10","0.00"
="037686","玉山MD          ","0","0","0","--","--","--","--"," ","0","0.22","13","0.23","13","0.00"
="037687","G3國泰          ","0","0","0","--","--","--","--"," ","0","0.01","699","0.02","15","62.7"
="037688","G4國泰          ","40000","2","77200","1.93","1.93","1.93","1.93","X","0","2.15","240","2.23","20","63.8"
="037689","G5國泰          ","50000","2","48400","1","1","0.96","0.96","X","0","0.96","459","0.98","10","133.5"
="037690","G6國泰          ","10000","1","3100","0.31","0.31","0.31","0.31","-","0.48","0.44","499","0.45","10","59"
="037691","G7國泰          ","0","0","0","--","--","--","--"," ","0","0.09","499","0.1","100","7.97"
="037692","8D富邦          ","1000","1","60","0.06","0.06","0.06","0.06","X","0","0.03","15","0.06","24","18.4"
="037693","8E富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","15","62.5"
="037694","8F富邦          ","20000","1","7400","0.37","0.37","0.37","0.37","X","0","0.37","10","0.38","10","22.2"
="037695","8G富邦          ","115000","2","54450","0.33","0.48","0.33","0.48","X","0","0.47","20","0.48","20","0.00"
="037696","8H富邦          ","0","0","0","--","--","--","--"," ","0","0.12","20","0.13","20","0.00"
="037697","I1群益          ","0","0","0","--","--","--","--"," ","0","1.81","25","1.89","10","145"
="037698","I2群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","62.5"
="037699","I3群益          ","10000","1","25300","2.53","2.53","2.53","2.53","X","0","2.5","25","2.56","10","86.9"
="037700","I4群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","223"
="037701","I6群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","205.5"
="037702","FJ統一          ","10000","1","10500","1.05","1.05","1.05","1.05","X","0","1.03","10","1.06","10","49.8"
="037703","FK統一          ","1000","1","50","0.05","0.05","0.05","0.05","-","0.03","0.05","29","0.1","68","232"
="037704","FL統一          ","0","0","0","--","--","--","--"," ","0","1.15","10","1.24","10","28.5"
="037705","FM統一          ","0","0","0","--","--","--","--"," ","0","0.08","60","0.1","10","8.26"
="037706","FN統一          ","300000","1","30000","0.1","0.1","0.1","0.1","X","0","0.09","10","0.1","20","9.07"
="037707","FP統一          ","0","0","0","--","--","--","--"," ","0","0.05","20","0.1","20","74.7"
="037708","FQ統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,713","0.1","30","62.7"
="037709","兆豐MT          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.16","10","59"
="037710","兆豐MU          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","53.9"
="037711","兆豐MV          ","10000","1","2400","0.24","0.24","0.24","0.24","X","0","0.23","10","0.24","10","11.35"
="037712","兆豐MW          ","0","0","0","--","--","--","--"," ","0","1.82","10","1.87","10","135.5"
="037713","兆豐MX          ","64000","12","35630","0.39","0.63","0.39","0.61","+","0.21","0.59","10","0.61","5","15.45"
="037714","兆豐MY          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","122.5"
="037715","兆豐MZ          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","232"
="037716","兆豐NA          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","223"
="037717","兆豐NB          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","11.7"
="037718","兆豐NC          ","130000","13","82900","0.62","0.66","0.62","0.64","-","0.08","0.62","10","--","0","157"
="037719","兆豐ND          ","10000","2","2100","0.21","0.21","0.21","0.21","-","0.06","0.18","10","0.21","10","59"
="037720","臺銀88          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="037721","日盛55          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.02","200","62.7"
="037722","日盛56          ","60000","8","281810","4.67","4.76","4.42","4.76","X","0","4.66","25","4.68","10","74.9"
="037723","凱基LG          ","7000","2","5670","0.81","0.81","0.81","0.81","-","0.1","0.83","30","0.85","30","81.3"
="037724","凱基LH          ","0","0","0","--","--","--","--"," ","0","4.25","30","4.3","30","74.9"
="037725","元大A2          ","80000","3","9200","0.12","0.12","0.1","0.1","-","0.08","0.09","100","0.1","10","25.5"
="037726","元大A3          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","21.4"
="037727","元大A4          ","0","0","0","--","--","--","--"," ","0","0.04","100","0.05","100","53.9"
="037728","元大A5          ","20000","1","800","0.04","0.04","0.04","0.04","+","0.01","0.03","100","0.04","2","205.5"
="037729","元大A6          ","7000","2","580","0.09","0.09","0.08","0.08"," ","0","0.08","98","0.09","150","18.4"
="037730","元大A7          ","10000","1","9700","0.97","0.97","0.97","0.97","X","0","0.92","499","0.93","10","28.5"
="037731","元大A8          ","0","0","0","--","--","--","--"," ","0","1.79","499","1.82","10","28.5"
="037732","元大A9          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","68","130.5"
="037733","凱基KE          ","0","0","0","--","--","--","--"," ","0","1.15","30","1.16","30","28.5"
="037734","凱基KF          ","0","0","0","--","--","--","--"," ","0","0.47","30","0.57","30","27.65"
="037735","凱基KG          ","476000","21","130460","0.25","0.32","0.22","0.3","-","0.1","0.29","30","0.3","30","59"
="037736","凱基KJ          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","62.5"
="037737","LL永豐          ","0","0","0","--","--","--","--"," ","0","0.02","50","0.03","10","37.75"
="037738","LM永豐          ","0","0","0","--","--","--","--"," ","0","0.06","50","0.07","50","0.00"
="037739","LN永豐          ","0","0","0","--","--","--","--"," ","0","0.05","50","0.06","50","25.3"
="037740","LP永豐          ","3000","1","9300","3.1","3.1","3.1","3.1","X","0","3.06","50","3.16","10","30.45"
="037741","LQ永豐          ","0","0","0","--","--","--","--"," ","0","0.25","50","0.26","50","187"
="037742","LR永豐          ","0","0","0","--","--","--","--"," ","0","0.06","50","0.07","50","406"
="037743","LS永豐          ","0","0","0","--","--","--","--"," ","0","0.08","50","0.09","50","80.6"
="037744","LT永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","18.85"
="037745","LU永豐          ","0","0","0","--","--","--","--"," ","0","0.02","50","0.03","10","21.4"
="037746","LV永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","59"
="037747","LW永豐          ","357000","12","229650","0.45","0.7","0.45","0.67","+","0.11","0.7","50","0.71","10","9.3"
="037748","LX永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","11.35"
="037749","LY永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","56.3"
="037750","LZ永豐          ","0","0","0","--","--","--","--"," ","0","3.24","50","3.3","50","85.9"
="037751","MA永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","18.3"
="037752","MB永豐          ","0","0","0","--","--","--","--"," ","0","0.91","50","0.94","50","49.8"
="037753","MC永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","103"
="037754","MD永豐          ","241000","3","130570","0.54","0.55","0.54","0.55","-","0.15","0.55","47","0.56","50","72.5"
="037755","AC中信          ","0","0","0","--","--","--","--"," ","0","0.17","99","0.18","99","59"
="037756","AD中信          ","1930000","12","250400","0.12","0.13","0.12","0.13","X","0","0.12","130","0.13","30","74.7"
="037757","AE中信          ","120000","12","8600","0.08","0.08","0.07","0.07","-","0.04","0.06","30","0.07","10","74.7"
="037758","AF中信          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","10","74.7"
="037759","AG中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.07"
="037760","J6群益          ","0","0","0","--","--","--","--"," ","0","1.32","25","1.4","10","13.2"
="037761","J7群益          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","74.7"
="037762","J8群益          ","0","0","0","--","--","--","--"," ","0","1.68","25","1.69","10","28.5"
="037763","J9群益          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","9.07"
="037764","K1群益          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","130.5"
="037765","K2群益          ","0","0","0","--","--","--","--"," ","0","1.75","25","1.78","10","86.9"
="037766","K3群益          ","355000","20","149250","0.33","0.48","0.33","0.48","-","0.1","0.46","25","0.47","10","59"
="037767","K4群益          ","0","0","0","--","--","--","--"," ","0","0.11","25","0.12","10","59"
="037768","K7群益          ","0","0","0","--","--","--","--"," ","0","0.3","25","0.31","10","460"
="037769","K8群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","460"
="037770","G8國泰          ","0","0","0","--","--","--","--"," ","0","4.35","499","--","0","30.45"
="037771","G9國泰          ","0","0","0","--","--","--","--"," ","0","0.62","499","0.63","100","96.6"
="037772","H1國泰          ","0","0","0","--","--","--","--"," ","0","0.01","100","--","0","9.07"
="037773","H2國泰          ","0","0","0","--","--","--","--"," ","0","0.32","499","0.33","10","59"
="037774","8K富邦          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","59.3"
="037775","8L富邦          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","74.7"
="037776","8M富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","74.7"
="037777","8N富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","11","74.7"
="037778","8P富邦          ","90000","7","57400","0.64","0.64","0.63","0.63","-","0.13","0.63","10","0.64","10","51.6"
="037779","8Q富邦          ","13000","4","11550","0.88","0.96","0.88","0.91","-","0.19","0.91","9","0.92","10","72.5"
="037780","8R富邦          ","532000","19","758670","1.3","1.51","1.3","1.43","+","0.22","1.41","31","1.43","30","133.5"
="037781","8S富邦          ","0","0","0","--","--","--","--"," ","0","0.24","50","0.25","50","59"
="037782","元富G3          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.08","25","0.00"
="037783","元富G4          ","0","0","0","--","--","--","--"," ","0","0.91","25","0.94","25","28.5"
="037784","元富G5          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","223"
="037785","元富G6          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","69.5"
="037786","元富G7          ","0","0","0","--","--","--","--"," ","0","0.65","25","0.66","25","192.5"
="037787","元富G8          ","0","0","0","--","--","--","--"," ","0","1.2","25","1.3","10","41.65"
="037788","元富G9          ","0","0","0","--","--","--","--"," ","0","0.25","50","0.26","25","25.3"
="037789","元富H1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","74.7"
="037790","元富H2          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","74.7"
="037791","MF永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","9.07"
="037792","MG永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","130.5"
="037793","MH永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","69.5"
="037794","MI永豐          ","0","0","0","--","--","--","--"," ","0","0.07","50","0.08","50","192.5"
="037795","MJ永豐          ","41000","5","48580","1.1","1.38","1.1","1.38","X","0","1.3","50","1.31","10","30.3"
="037796","MK永豐          ","5000","1","15900","3.18","3.18","3.18","3.18","+","0.12","3.01","50","3.08","50","41.4"
="037797","ML永豐          ","0","0","0","--","--","--","--"," ","0","0.01","50","0.02","10","73.9"
="037798","MM永豐          ","0","0","0","--","--","--","--"," ","0","1.08","50","1.1","50","54.5"
="037799","AJ中信          ","0","0","0","--","--","--","--"," ","0","0.05","99","0.06","10","59"
="037800","AK中信          ","0","0","0","--","--","--","--"," ","0","0.23","30","0.28","30","34.2"
="037801","AL中信          ","0","0","0","--","--","--","--"," ","0","0.73","30","0.74","10","28.5"
="037802","AM中信          ","0","0","0","--","--","--","--"," ","0","0.78","30","0.79","30","28.5"
="037803","AN中信          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","73.9"
="037804","LR第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","74.7"
="037805","LS第一          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.2","10","62.5"
="037806","LT第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","10.45"
="037807","LU第一          ","0","0","0","--","--","--","--"," ","0","0.01","307","0.1","10","14.95"
="037808","LV第一          ","0","0","0","--","--","--","--"," ","0","0.87","10","0.88","10","80.6"
="037809","LW第一          ","0","0","0","--","--","--","--"," ","0","0.35","10","0.36","10","460"
="037810","LX第一          ","0","0","0","--","--","--","--"," ","0","0.38","10","0.39","10","175.5"
