

2016年02月03日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
臺灣資訊科技報酬指數,10749.17,+,49.06,0.46
臺灣發達報酬指數,9952.73,-,154.63,-1.53
臺灣高股息報酬指數,8993.22,-,104.08,-1.14
臺灣就業99報酬指數,5786.91,-,71.33,-1.22
臺灣高薪100報酬指數,4609.97,-,55.6,-1.19
臺灣低波動高股息報酬指數,2533.09,-,24.23,-0.95
未含金融電子股報酬指數,16010.55,-,195.85,-1.21
小型股300報酬指數,5080.46,-,29.98,-0.59
水泥類報酬指數,134.52,-,1.69,-1.24
食品類報酬指數,1554.94,-,32.55,-2.05
塑膠類報酬指數,266.22,-,3.84,-1.42
紡織纖維類報酬指數,677.15,-,6.33,-0.93
電機機械類報酬指數,174.97,-,2.25,-1.27
電器電纜類報酬指數,32.04, ,--,--
化學生技醫療類報酬指數,123.93,-,0.72,-0.58
化學類報酬指數,114.95,-,0.92,-0.79
生技醫療類報酬指數,93.33,-,0.33,-0.35
玻璃陶瓷類報酬指數,35.48,-,0.13,-0.37
造紙類報酬指數,169.05,-,1.35,-0.79
鋼鐵類報酬指數,94.71,-,1.34,-1.4
橡膠類報酬指數,344.12,-,1.69,-0.49
汽車類報酬指數,294.85,-,4.36,-1.46
電子類報酬指數,468.35,-,1.55,-0.33
半導體類報酬指數,151.65,+,1.35,0.9
電腦及週邊設備類報酬指數,132.35,-,2.48,-1.84
光電類報酬指數,34.07,-,0.47,-1.36
通信網路類報酬指數,184.26,-,0.39,-0.21
電子零組件類報酬指數,100.79,-,1.42,-1.39
電子通路類報酬指數,145.46,+,0.47,0.32
資訊服務類報酬指數,126.03,-,0.43,-0.34
其他電子類報酬指數,89.56,-,1.84,-2.01
建材營造類報酬指數,291.28,+,1.38,0.48
航運類報酬指數,75.65,-,0.85,-1.11
觀光類報酬指數,125.26,-,0.96,-0.76
金融保險類報酬指數,1150.35,-,23.11,-1.97
貿易百貨類報酬指數,246.55,-,1.4,-0.56
油電燃氣類報酬指數,123.9,-,2.88,-2.27
其他類報酬指數,307.35,-,3.41,-1.1
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","71473640815","1798784163","671182"
"2.台灣存託憑證","33721067","8766408","1607"
"3.受益憑證","0","0","0"
"4.ETF","6141303023","362385920","51345"
"5.受益證券","3243800","232000","55"
"6.變更交易股票","5837547","2953165","630"
"7.認購(售)權證","895196830","1167499000","32097"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","71479478362","1801737328","671812"
"總計(1~12)","78552943082","3340620656","756916"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1466(3),195(2)
"下跌(跌停)",3308(42),563(1)
"持平",372,108
"未成交",4972,6
"無比價",989,4
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年02月03日
"每日收盤行情("全部")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50          ","6990419","2624","412038146","59","59.25","58.6","58.95","-","0.4","58.9","60","58.95","12","0.00"
="0051  ","中100           ","35000","23","838170","24.1","24.1","23.88","23.96","-","0.19","23.96","2","23.97","1","0.00"
="0052  ","FB科技          ","1000","1","37560","37.56","37.56","37.56","37.56","+","0.01","37.54","11","37.89","1","0.00"
="0053  ","寶電子          ","2000","2","51240","25.63","25.63","25.61","25.61","+","0.07","25.54","1","25.6","2","0.00"
="0054  ","台商50          ","4000","4","77750","19.43","19.46","19.43","19.46","-","0.05","19.31","1","19.39","8","0.00"
="0055  ","寶金融          ","519000","155","6174750","12","12","11.82","11.88","-","0.19","11.87","6","11.88","9","0.00"
="0056  ","高股息          ","2118693","865","45758848","21.7","21.7","21.5","21.62","-","0.1","21.6","33","21.62","19","0.00"
="0057  ","FB摩台          ","3000","3","108820","36.27","36.28","36.27","36.27","-","0.46","36.44","50","36.53","63","0.00"
="0058  ","FB發達          ","5000","2","169590","33.91","33.92","33.91","33.92","X","0","34.02","10","34.26","10","0.00"
="0059  ","FB金融          ","2000","2","55790","28.09","28.09","27.7","27.7","-","0.51","27.7","1","27.97","2","0.00"
="0060  ","新台灣          ","11001","5","288676","26.45","26.45","26.22","26.22","-","0.58","26.24","1","26.48","8","0.00"
="0061  ","寶滬深          ","6711599","1223","99765563","14.81","14.92","14.81","14.9","-","0.1","14.9","54","14.91","68","0.00"
="006203","寶摩臺          ","2000","2","55660","27.8","27.86","27.8","27.86","-","0.08","27.59","10","27.84","8","0.00"
="006204","豐臺灣          ","9000","7","358990","39.8","39.91","39.8","39.91","-","0.09","39.84","15","40.07","15","0.00"
="006205","FB上証          ","6106000","1763","155547880","25.62","25.7","25.33","25.47","-","0.26","25.47","36","25.48","2","0.00"
="006206","元上證          ","1505000","347","36358400","24.36","24.36","24.07","24.21","-","0.24","24.19","2","24.21","50","0.00"
="006207","FH滬深          ","1506570","251","29059047","19.38","19.38","19.21","19.27","-","0.13","19.27","21","19.3","1","0.00"
="006208","FB台50          ","32000","14","1072360","33.57","33.57","33.43","33.51","-","0.37","33.42","5","33.72","30","0.00"
="00631L","T50正2          ","8919997","2014","151191596","17","17.09","16.77","16.97","-","0.23","16.96","6","16.97","161","0.00"
="00632R","T50反1          ","29557056","4205","599785239","20.26","20.4","20.22","20.29","+","0.17","20.28","1,240","20.29","374","0.00"
="00633L","上証2X          ","82665629","12579","2033235261","24.88","25","24.38","24.5","-","0.73","24.49","1,127","24.5","101","0.00"
="00634R","上証反          ","12239000","1044","147436930","11.7","12.1","11.7","12.07","+","0.22","12.07","910","12.08","266","0.00"
="00635U","元黃金          ","578258","201","10931092","18.86","18.94","18.85","18.94","+","0.09","18.93","1","18.94","36","0.00"
="00636 ","CFA50           ","3419000","229","51723390","15.21","15.21","15.05","15.12","-","0.18","15.12","137","15.13","2","0.00"
="00637L","滬深2X          ","124687000","11500","1141565430","9.25","9.32","9.08","9.13","-","0.25","9.13","1,155","9.14","266","0.00"
="00638R","滬深反          ","5667000","398","127364570","22.25","22.58","22.25","22.51","+","0.36","22.49","256","22.51","47","0.00"
="00639 ","深100           ","2017000","315","19164910","9.49","9.62","9.44","9.51","-","0.08","9.5","72","9.51","15","0.00"
="00640L","日本2X          ","8153000","1367","138402130","17.11","17.24","16.81","16.89","-","1.19","16.89","213","16.9","9","0.00"
="00641R","日本反          ","3147000","703","65335130","20.7","20.86","20.62","20.81","+","0.68","20.8","24","20.81","222","0.00"
="00642U","元石油          ","39321898","7431","583617880","14.82","14.97","14.74","14.94","-","0.23","14.93","1,150","14.94","484","0.00"
="00643 ","深中小          ","1362000","227","20034180","14.78","14.78","14.61","14.72","-","0.09","14.71","3","14.72","2","0.00"
="00645 ","FB日本          ","2181000","181","38715680","17.84","17.86","17.67","17.72","-","0.61","17.72","160","17.74","51","0.00"
="00646 ","S&P500          ","1651000","123","31014500","18.9","18.9","18.74","18.83","-","0.2","18.82","162","18.83","50","0.00"
="00647L","S&P正2          ","2414000","161","41579180","17.11","17.31","17.11","17.28","-","0.47","17.26","308","17.29","335","0.00"
="00648R","S&P反1          ","3130000","539","68331540","21.71","21.89","21.71","21.89","+","0.42","21.88","5","21.89","13","0.00"
="00649 ","FH香港          ","1315000","132","19124170","14.71","14.72","14.45","14.54","-","0.36","14.54","21","14.55","70","0.00"
="00650L","香港2X          ","2381000","341","34106980","14.75","15.02","14.1","14.32","-","0.83","14.32","172","14.34","160","0.00"
="00651R","香港反          ","2015000","350","30696180","15","15.34","15","15.23","+","0.39","15.22","545","15.23","52","0.00"
="008201","上證50          ","1800","12","129815","72.8","72.8","71.7","72.75","+","0.1","72","6","73.2","5","0.00"
="01001T","富邦R1          ","1000","1","15900","15.9","15.9","15.9","15.9","-","0.02","15.9","12","15.98","4","0.00"
="01002T","國泰R1          ","27000","11","457100","16.88","16.96","16.88","16.93","-","0.01","16.93","1","16.97","6","0.00"
="01003T","新光R1          ","121000","33","1712620","14.15","14.2","14.15","14.15","-","0.02","14.11","4","14.15","19","0.00"
="01004T","富邦R2          ","76000","6","950730","12.5","12.51","12.5","12.51","-","0.01","12.5","16","12.51","17","0.00"
="01007T","國泰R2          ","7000","4","107450","15.35","15.36","15.33","15.35","-","0.01","15.33","4","15.36","8","0.00"
="03001P","凱基3W          ","0","0","0","--","--","--","--"," ","0","0.67","30","0.68","30","0.00"
="03001X","元展01          ","5000","3","302500","60.5","60.5","60.5","60.5","X","0","60.5","11","61.5","10","103"
="03002P","L9富邦          ","0","0","0","--","--","--","--"," ","0","0.96","50","0.97","50","0.00"
="03003P","3F第一          ","5000","1","5100","1.02","1.02","1.02","1.02","X","0","1.02","10","1.03","10","23.65"
="03003X","元展03          ","5000","3","247500","49.6","49.6","49.3","49.5","X","0","49.5","10","49.6","5","146"
="03004P","永豐HV          ","0","0","0","--","--","--","--"," ","0","1.38","150","1.39","150","0.00"
="03004X","元展04          ","165000","4","1043950","6.4","6.4","6.3","6.35","-","0.25","6.25","10","6.35","9","18"
="03005P","凱基4M          ","45000","9","41870","0.91","0.94","0.91","0.94","+","0.08","0.93","30","0.94","28","0.00"
="03005X","元展05          ","28000","5","286900","10.3","10.5","10.1","10.4","-","0.2","10.1","10","10.2","10","21.3"
="03006P","G5元富          ","0","0","0","--","--","--","--"," ","0","0.89","25","0.9","20","0.00"
="03006X","元展06          ","23000","13","346800","15","15.3","14.8","15.2","-","0.6","15","10","15.1","10","37.85"
="03007P","G6元富          ","14000","1","20720","1.48","1.48","1.48","1.48","X","0","1.49","25","1.5","25","0.00"
="03007X","元展07          ","34000","4","230000","6.8","6.8","6.7","6.8","-","0.3","6.75","12","6.85","10","15.3"
="03008P","凱基4S          ","0","0","0","--","--","--","--"," ","0","1.07","30","1.08","30","0.00"
="03009P","群益MY          ","0","0","0","--","--","--","--"," ","0","2.04","25","2.05","10","0.00"
="03009X","元展09          ","20000","1","264000","13.2","13.2","13.2","13.2","-","0.7","12.9","10","13","10","22.85"
="03010P","群益MZ          ","0","0","0","--","--","--","--"," ","0","1.4","25","1.41","10","0.00"
="03010X","元展10          ","16000","5","420400","26.2","26.3","26.1","26.1","-","1.5","26.2","10","26.7","10","76.6"
="03011P","5Y元大          ","3000","1","3090","1.03","1.03","1.03","1.03","+","0.01","1.05","100","1.06","100","0.00"
="03011X","元展11          ","20000","2","27400","1.37","1.37","1.37","1.37","X","0","1.37","11","1.38","10","6.16"
="03012P","NP中信          ","35000","9","44850","1.31","1.31","1.26","1.26","+","0.21","1.27","99","1.29","99","0.00"
="03012X","元展12          ","36000","8","200450","5.7","5.7","5.4","5.5","-","0.65","5.45","4","5.5","10","35.8"
="03013X","元展13          ","6000","1","16560","2.76","2.76","2.76","2.76","-","0.31","2.81","10","2.86","10","10.55"
="03014X","元展14          ","31000","9","223550","7.25","7.25","7.2","7.2","-","0.3","7.15","10","7.25","2","14.9"
="03015X","元展15          ","139000","1","1112000","8","8","8","8","-","0.55","8.2","10","8.3","10","16.55"
="03016X","元展16          ","72000","9","90280","1.27","1.27","1.24","1.24","-","0.14","1.24","10","1.25","10","7.61"
="03017X","元展17          ","203000","13","241720","1.2","1.24","1.17","1.24","-","0.05","1.21","10","1.22","10","8.88"
="03018X","元展18          ","156000","14","271260","1.76","1.77","1.71","1.77","-","0.07","1.74","10","1.78","10","14.65"
="03019X","元展19          ","62000","6","103530","1.66","1.68","1.66","1.68","-","0.05","1.66","12","1.68","10","13.55"
="03020X","元展20          ","126000","4","255780","2.03","2.03","2.03","2.03","X","0","1.97","10","1.98","10","15.7"
="03021X","元展21          ","11000","2","82300","7.4","7.55","7.4","7.55","X","0","7.65","10","7.75","10","25.6"
="03022X","富展01          ","12000","2","160800","13.4","13.4","13.4","13.4","-","0.7","13.5","10","13.6","10","76.6"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","12.9","10","13","10","25.47"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","26.1","20","26.8","11","146"
="03025X","元展22          ","12000","6","172400","14.4","14.5","14.2","14.4","-","0.1","14.2","497","14.4","493","58.95"
="03026X","元展23          ","31000","6","111990","3.59","3.62","3.59","3.62","-","0.04","3.6","100","3.64","100","14.9"
="03027X","元展24          ","1000","1","6850","6.85","6.85","6.85","6.85","X","0","6.8","100","6.95","100","25.47"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","14.1","11","14.3","10","58.8"
="03029X","元展26          ","12000","2","99100","8.3","8.3","8.25","8.25","X","0","8.3","10","8.4","10","32.4"
="03030X","元展27          ","363000","20","511140","1.6","1.6","1.38","1.38","-","0.22","1.37","1","1.38","10","8.4"
="03031X","元展28          ","1000","1","5550","5.55","5.55","5.55","5.55","-","0.2","5.5","10","5.6","10","46.6"
="03032X","元展29          ","1093000","17","2886180","2.65","2.65","2.62","2.63","X","0","2.57","10","2.6","10","9.33"
="03033X","元展30          ","13000","3","82900","6.4","6.4","6.3","6.3","-","0.2","6.2","10","6.25","10","237.5"
="03035X","元展32          ","2000","1","10100","5.05","5.05","5.05","5.05","X","0","4.99","10","5.1","10","24.3"
="03037X","元展34          ","0","0","0","--","--","--","--"," ","0","4.91","10","4.95","10","17.15"
="03038X","元展35          ","51000","2","474300","9.3","9.3","9.3","9.3","-","0.3","9.25","10","9.3","10","76.3"
="03039X","元展36          ","0","0","0","--","--","--","--"," ","0","5.1","10","5.2","10","271"
="03040X","元展37          ","85000","3","446000","5.2","5.25","5.2","5.25"," ","0","5.2","10","5.3","10","12.9"
="03041X","元展38          ","19000","4","60660","3.22","3.22","3.18","3.18","-","0.3","3.11","10","3.15","10","132.5"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","6.75","10","6.85","10","34.3"
="03043F","B5群益          ","100000","1","21000","0.21","0.21","0.21","0.21","-","0.04","0.2","100","0.21","680","0.00"
="03043X","元展40          ","53000","2","506150","9.55","9.55","9.55","9.55","X","0","9.55","10","9.75","10","51.9"
="03044F","B6群益          ","1000","1","280","0.28","0.28","0.28","0.28","X","0","0.28","200","0.29","200","0.00"
="03044X","元展41          ","0","0","0","--","--","--","--"," ","0","6.75","10","6.8","10","18.55"
="030453","統一M1          ","0","0","0","--","--","--","--"," ","0","0.01","7,892","0.02","1,263","24.21"
="03046X","元展43          ","1000","1","3340","3.34","3.34","3.34","3.34","-","0.19","3.3","10","3.33","10","52.6"
="03047X","元展44          ","50000","2","68930","1.38","1.38","1.37","1.37","-","0.01","1.37","10","1.39","10","7.24"
="03048X","元展45          ","20000","2","35000","1.76","1.76","1.74","1.74","-","0.06","1.71","10","1.72","10","14.6"
="03049X","元展46          ","0","0","0","--","--","--","--"," ","0","2.56","10","2.6","10","46.5"
="03050X","元展47          ","360000","43","930530","2.45","2.66","2.44","2.66","+","0.15","2.66","10","2.67","14","42.5"
="03051X","元展48          ","21000","3","222500","10.7","10.7","10.5","10.5","-","0.2","10.3","10","10.5","10","54.8"
="030529","統一M4          ","1658000","10","16580","0.01","0.01","0.01","0.01","X","0","0.01","100","0.02","2,479","9.33"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","10.5","10","10.6","10","75.3"
="03053X","元展50          ","0","0","0","--","--","--","--"," ","0","5.3","12","5.4","20","99.6"
="03054X","元展51          ","1000","1","9350","9.35","9.35","9.35","9.35","X","0","9.35","10","9.45","10","69.4"
="03055X","元展52          ","1000","1","6100","6.1","6.1","6.1","6.1","X","0","6.05","10","6.1","10","54.2"
="03057X","ML展02          ","69000","13","156360","2.35","2.35","2.22","2.26","-","0.2","2.26","25","2.27","25","10.55"
="03058X","元展53          ","11000","4","226100","20.3","20.7","20.3","20.7","X","0","20.7","10","20.9","10","146"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","8.6","10","8.65","10","18.2"
="03060X","元展55          ","1000","1","7450","7.45","7.45","7.45","7.45","X","0","7.4","10","7.45","10","70.5"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","26.7","10","27","10","103"
="03062X","元展57          ","0","0","0","--","--","--","--"," ","0","13","10","13.3","10","454"
="03063X","元展58          ","51000","14","778200","15.1","15.5","14.9","15.3"," ","0","15.2","10","15.3","20","2350"
="03064X","元展59          ","20000","2","114500","5.7","5.75","5.7","5.75","-","0.05","5.25","100","5.3","10","11.5"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","13","10","13.1","10","26.6"
="03066X","元展61          ","30000","1","123000","4.1","4.1","4.1","4.1","-","0.38","4.08","10","4.1","10","8.4"
="03067X","元展62          ","0","0","0","--","--","--","--"," ","0","7.4","10","7.45","10","63"
="03068X","元展63          ","30000","4","435700","14.7","14.7","14.2","14.2","X","0","14.1","10","14.3","10","122"
="03069X","元展64          ","1000","1","12800","12.8","12.8","12.8","12.8","X","0","13.1","10","13.2","10","53"
="03070X","元展65          ","0","0","0","--","--","--","--"," ","0","10.4","10","10.5","10","42.5"
="03071X","元展66          ","202000","25","1994450","10.4","10.4","9.6","9.6","-","1.3","9.55","10","9.6","9","200"
="03072X","元展67          ","2000","1","17300","8.65","8.65","8.65","8.65","X","0","8.55","10","8.6","10","75"
="03073X","元展68          ","137000","5","2800000","20.5","20.5","20.4","20.4","-","0.1","20.4","10","20.5","10","2350"
="030784","5V元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","333","72.8"
="030815","05統一          ","127000","2","1270","0.01","0.01","0.01","0.01","X","0","0.01","293","0.02","2,280","72.8"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","349","17.15"
="030907","12統一          ","118000","4","4910","0.06","0.07","0.04","0.04","-","0.03","0.03","40","0.04","165","2350"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","99","55.1"
="031074","群益JC          ","10000","1","16300","1.63","1.63","1.63","1.63","X","0","1.59","25","1.64","10","20.29"
="031075","群益JD          ","85000","11","122650","1.41","1.47","1.41","1.47","+","0.1","1.46","5","1.47","10","20.29"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","233","72.8"
="031161","HD凱基          ","0","0","0","--","--","--","--"," ","0","0.59","30","0.65","1","20.29"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","16.97"
="031231","8D元富          ","25000","3","770","0.03","0.05","0.03","0.05"," ","0","0.02","55","0.05","2","75"
="031438","國票AG          ","710000","4","27900","0.03","0.04","0.03","0.04","X","0","0.04","499","0.05","20","146"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","634","72.8"
="031583","9U元富          ","33000","1","3960","0.12","0.12","0.12","0.12","+","0.02","0.05","30","0.1","20","75"
="031739","50統一          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.05","20","28.3"
="03177B","元熊I1          ","35000","2","114700","3.27","3.28","3.27","3.28","X","0","3.25","495","3.26","495","8063"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.55","495","5.6","495","889.9"
="03180B","元熊J1          ","10000","1","32100","3.21","3.21","3.21","3.21","X","0","3.19","495","3.2","495","8063"
="031838","國泰LB          ","275000","2","27450","0.1","0.1","0.09","0.09","-","0.02","0.09","494","0.1","30","55.1"
="03184B","元熊AU          ","0","0","0","--","--","--","--"," ","0","3.58","495","3.66","10","58.95"
="03187B","元熊AV          ","21000","5","77460","3.76","3.76","3.65","3.69","+","0.06","3.69","485","3.72","495","58.95"
="031884","D4元富          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.08","26","2350"
="03190B","元熊38          ","18000","5","81620","4.47","4.59","4.47","4.51","+","0.19","4.51","495","4.52","129","889.9"
="03192B","元熊X1          ","216000","10","296820","1.35","1.41","1.34","1.38","+","0.08","1.38","480","1.39","495","8063"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","52.5"
="03193B","兆熊HN          ","23000","6","31680","1.42","1.42","1.35","1.36","+","0.04","--","0","--","0","8063"
="03194B","兆熊HP          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8063"
="03197B","元熊Z1          ","4980000","217","6611830","1.31","1.36","1.28","1.33","+","0.08","1.32","495","1.33","154","8063"
="03198B","兆熊B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8063"
="031991","70統一          ","228000","7","104070","0.41","0.46","0.4","0.4","X","0","0.41","10","0.46","59","146"
="03199B","兆熊B7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8063"
="03200B","元熊01          ","271000","13","443190","1.62","1.68","1.61","1.62","+","0.05","1.65","495","1.66","495","8063"
="03201B","2U兆熊          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8063"
="03202B","元熊11          ","303000","3","628150","2.08","2.08","2.05","2.06","+","0.03","2.08","495","2.09","495","8063"
="03203B","兆熊31          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8063"
="03204B","群熊AA          ","355000","5","580600","1.61","1.65","1.61","1.62","+","0.06","1.63","499","1.64","499","8063"
="03205B","凱熊40          ","0","0","0","--","--","--","--"," ","0","3.21","30","3.22","30","8063"
="032065","72統一          ","100000","1","1000","0.01","0.01","0.01","0.01"," ","0","0.01","380","0.02","2,448","200"
="03206B","凱熊41          ","0","0","0","--","--","--","--"," ","0","3.72","30","3.73","30","8063"
="03207B","CU兆熊          ","961000","21","1421610","1.45","1.5","1.43","1.45","+","0.05","1.42","10","--","0","8063"
="03208B","群熊AB          ","296000","21","739290","2.46","2.59","2.44","2.54","+","0.16","2.53","499","2.54","439","8063"
="03209B","凱熊42          ","87000","5","234360","2.7","2.79","2.68","2.72","+","0.11","2.73","30","2.74","30","8063"
="03210B","元熊21          ","349000","12","608750","1.73","1.77","1.72","1.72","+","0.06","1.75","495","1.76","495","8063"
="03211B","元熊31          ","371000","25","594580","1.59","1.63","1.58","1.6","+","0.06","1.61","495","1.62","495","8063"
="03212B","KJ兆熊          ","165000","5","208000","1.24","1.32","1.24","1.27","+","0.07","1.02","14","1.4","50","8063"
="03213B","群熊AC          ","216000","13","474840","2.15","2.24","2.11","2.17","+","0.12","2.2","499","2.21","499","8063"
="03214B","元熊48          ","44000","7","85610","2","2","1.92","1.95","+","0.19","1.96","495","1.97","495","889.9"
="032284","80統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","20","28.3"
="032285","81統一          ","100000","2","1000","0.01","0.01","0.01","0.01","-","0.09","0.01","20","0.09","7","200"
="032286","82統一          ","215000","3","4350","0.02","0.03","0.02","0.03"," ","0","0.02","10","0.03","105","28.3"
="032318","N6元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","63.9"
="032340","88統一          ","5000","1","50","0.01","0.01","0.01","0.01"," ","0","0.01","6,497","0.02","131","58.95"
="032388","89統一          ","315000","3","3150","0.01","0.01","0.01","0.01","X","0","0.01","1,695","0.02","722","237.5"
="032457","90統一          ","0","0","0","--","--","--","--"," ","0","0.01","4,904","0.02","76","76.6"
="032536","富邦29          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","168","76.6"
="032547","97統一          ","48000","2","480","0.01","0.01","0.01","0.01"," ","0","0.01","20","0.1","20","2350"
="032548","98統一          ","10000","1","100","0.01","0.01","0.01","0.01"," ","0","0.01","20","0.02","207","2350"
="032569","90元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","289","2350"
="032594","富邦32          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","206","237.5"
="032595","富邦33          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.08","5","2350"
="032596","富邦34          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.04","50","2350"
="032597","BE元富          ","0","0","0","--","--","--","--"," ","0","0.03","50","0.04","10","132.5"
="032616","99統一          ","110000","13","2200","0.02","0.02","0.02","0.02","+","0.01","0.01","3,010","0.02","96","63.9"
="032617","A1統一          ","17000","1","1190","0.07","0.07","0.07","0.07","X","0","0.08","10","0.17","20","146"
="032677","富邦36          ","0","0","0","--","--","--","--"," ","0","4.55","33","--","0","132"
="032684","富邦43          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","238","58.95"
="032693","A3統一          ","652000","14","33510","0.06","0.06","0.04","0.05","-","0.01","0.04","225","0.05","300","76.6"
="032758","富邦45          ","0","0","0","--","--","--","--"," ","0","--","0","0.08","10","58.95"
="032771","A8統一          ","10000","1","1000","0.1","0.1","0.1","0.1"," ","0","0.01","10","0.1","76","200"
="032783","CG元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","58.95"
