

2016年01月19日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="0055  ","寶金融          ","237280","115","2734731","11.5","11.6","11.46","11.59","+","0.09","11.57","14","11.59","1","0.00"
="0056  ","高股息          ","1886361","855","38986280","20.77","20.77","20.6","20.74","-","0.03","20.73","15","20.74","178","0.00"
="0057  ","FB摩台          ","8000","3","280580","35.05","35.08","35.05","35.05","+","0.1","35.23","50","35.33","58","0.00"
="0058  ","FB發達          ","3000","2","99540","33.18","33.18","33.18","33.18","+","0.5","33.1","10","33.33","10","0.00"
="0059  ","FB金融          ","4000","3","107550","26.88","26.92","26.83","26.92","+","0.44","26.83","1","27.09","2","0.00"
="0060  ","新台灣          ","2000","2","51810","25.93","25.93","25.88","25.88","+","0.48","25.92","10","26.17","8","0.00"
="0061  ","寶滬深          ","8715100","1466","141055906","16.08","16.39","15.92","16.34","+","0.26","16.34","71","16.35","11","0.00"
="006203","寶摩臺          ","1000","1","26920","26.92","26.92","26.92","26.92","+","0.18","26.86","10","27.1","8","0.00"
="006204","豐臺灣          ","8746","5","338591","38.6","38.82","38.6","38.82","+","0.56","38.8","120","38.88","367","0.00"
="006205","FB上証          ","4587408","1039","127252434","27.46","28.08","27.28","28.08","+","0.53","28.08","18","28.09","11","0.00"
="006206","元上證          ","2856000","438","74169410","26","26.42","25.65","26.42","+","0.39","26.42","14","26.44","50","0.00"
="006207","FH滬深          ","2014000","397","41963500","20.74","21.21","20.55","21.21","+","0.47","21.2","100","21.21","3","0.00"
="006208","FB台50          ","5000","1","160850","32.17","32.17","32.17","32.17","-","0.04","32","1","33","2","0.00"
="00631L","T50正2          ","12112650","2542","192870075","15.95","16.1","15.74","16.1","+","0.14","16.07","4","16.1","120","0.00"
="00632R","T50反1          ","57358317","4268","1205717430","21.02","21.16","20.9","20.9","-","0.11","20.9","153","20.91","704","0.00"
="00633L","上証2X          ","101206000","17032","2806843360","27.49","28.55","26.99","28.55","+","0.87","28.55","219","28.56","51","0.00"
="00634R","上証反          ","10314079","1082","119399822","11.6","11.74","11.41","11.41","-","0.17","11.41","82","11.42","135","0.00"
="00635U","元黃金          ","205000","129","3734510","18.2","18.28","18.18","18.23","-","0.06","18.23","62","18.27","21","0.00"
="00636 ","CFA50           ","3046000","279","49903680","16.37","16.58","16.14","16.58","+","0.27","16.54","176","16.58","20","0.00"
="00637L","滬深2X          ","150800944","15230","1543893657","10.16","10.55","9.99","10.55","+","0.31","10.55","806","10.56","372","0.00"
="00638R","滬深反          ","3384000","339","72843490","21.62","21.81","21.2","21.2","-","0.31","21.19","78","21.2","40","0.00"
="00639 ","深100           ","1938000","377","19844850","10.18","10.38","10.08","10.38","+","0.2","10.37","42","10.38","5","0.00"
="00640L","日本2X          ","12703000","1695","212040750","16.96","17.02","16.43","16.8","-","0.18","16.79","11","16.8","174","0.00"
="00641R","日本反          ","4132000","305","87993160","21.11","21.45","21.06","21.22","+","0.11","21.22","299","21.24","2","0.00"
="00642U","元石油          ","24719375","6514","349482376","13.87","14.54","13.85","14.32","+","0.37","14.31","33","14.32","94","0.00"
="00643 ","深中小          ","3374000","548","52768900","15.55","15.87","15.48","15.87","+","0.32","15.87","66","15.88","10","0.00"
="00645 ","FB日本          ","4636000","249","82105990","17.87","17.87","17.57","17.74","-","0.08","17.74","178","17.75","5","0.00"
="00646 ","S&P500          ","1615000","149","30409830","18.75","18.91","18.75","18.9","+","0.12","18.9","164","18.91","3","0.00"
="00647L","S&P正2          ","1835000","246","31688600","17.22","17.39","17.13","17.39","+","0.2","17.38","107","17.39","14","0.00"
="00648R","S&P反1          ","3388000","386","74324430","22.08","22.08","21.88","21.88","-","0.1","21.87","6","21.88","50","0.00"
="008201","上證50          ","3300","17","253720","76.15","77.4","76.15","77.4","+","1","77.5","3","78.4","6","0.00"
="01001T","富邦R1          ","458000","21","6891400","14.65","15.8","14.65","15.8"," ","0","15.63","20","15.75","23","0.00"
="01002T","國泰R1          ","160000","25","2690140","16.9","16.99","16.77","16.8"," ","0","16.8","21","16.82","2","0.00"
="01003T","新光R1          ","25000","8","352790","14.29","14.29","14","14.24","+","0.2","14.05","30","14.24","7","0.00"
="01004T","富邦R2          ","32000","5","397120","12.41","12.41","12.41","12.41"," ","0","12.38","13","12.48","2","0.00"
="01007T","國泰R2          ","10000","4","155400","15.54","15.54","15.54","15.54","+","0.25","15.31","2","15.54","9","0.00"
="03001X","元展01          ","0","0","0","--","--","--","--"," ","0","59","10","60","10","101.5"
="03002X","元展02          ","7000","2","33870","4.8","4.89","4.8","4.89","-","0.16","4.94","10","5.05","10","26.5"
="03003X","元展03          ","0","0","0","--","--","--","--"," ","0","45.4","10","45.8","10","138"
="03004X","元展04          ","1000","1","5900","5.9","5.9","5.9","5.9","+","0.4","5.7","10","5.8","10","17.5"
="03005X","元展05          ","20000","2","171500","8.5","8.65","8.5","8.65","+","0.6","8.7","10","8.8","10","20"
="03006X","元展06          ","89000","33","1263800","14.4","14.6","14","14.3","-","0.2","14.3","10","14.4","1","37.15"
="030071","統一K8          ","607000","5","6070","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","700","57.25"
="03007X","元展07          ","14000","2","93100","6.65","6.65","6.65","6.65","-","0.1","6.65","10","6.75","10","15.25"
="03008X","元展08          ","15000","4","197800","13.3","13.3","13","13.2","+","0.1","13.5","10","13.7","10","50.1"
="03009X","元展09          ","3000","2","39800","13.3","13.3","13.2","13.2","+","0.5","13.2","10","13.4","10","23.15"
="03010X","元展10          ","7000","1","177800","25.4","25.4","25.4","25.4","+","0.6","25.5","10","25.6","10","75.3"
="03011X","元展11          ","182000","13","256290","1.39","1.52","1.38","1.52","+","0.12","1.54","10","1.57","10","6.33"
="03012X","元展12          ","395000","14","1987640","5","5.1","4.9","5.1","+","0.45","5.15","10","5.2","10","35.3"
="03013X","元展13          ","179000","7","466380","2.57","2.67","2.52","2.57","-","0.05","2.57","10","2.62","10","10.3"
="03014X","元展14          ","2000","1","13400","6.7","6.7","6.7","6.7","-","0.05","6.65","10","6.8","2","14.45"
="03015X","元展15          ","44000","3","353700","8.1","8.1","7.95","7.95","X","0","8.2","10","8.3","10","16.5"
="030160","國泰HI          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","215","15.65"
="03016X","元展16          ","420000","16","441240","1.04","1.1","1.04","1.08","+","0.05","1.07","10","1.08","10","7.3"
="03017X","元展17          ","196000","11","195760","1","1.02","0.99","1.01","+","0.06","1","12","1.01","10","8.43"
="03018X","元展18          ","20000","2","31300","1.55","1.58","1.55","1.58","-","0.02","1.58","10","1.6","10","14.15"
="03019X","元展19          ","120000","5","175900","1.47","1.49","1.44","1.49","+","0.04","1.49","10","1.5","109","13"
="03020X","元展20          ","0","0","0","--","--","--","--"," ","0","1.78","10","1.79","10","15.1"
="030216","國泰HV          ","52000","4","187200","3.6","3.6","3.6","3.6","+","0.95","3.52","30","3.62","10","48.7"
="03021X","元展21          ","2000","1","15400","7.7","7.7","7.7","7.7","X","0","7.65","10","7.8","10","25.5"
="03022X","富展01          ","0","0","0","--","--","--","--"," ","0","12.9","10","13","10","75.3"
="03023X","富展02          ","2000","1","31000","15.5","15.5","15.5","15.5","+","0.5","15.4","10","15.5","10","28.08"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","23.5","20","24.2","11","138"
="03025X","元展22          ","9000","5","121200","13.5","13.5","13.4","13.4","-","0.1","13.5","499","13.6","495","57.25"
="03026X","元展23          ","16000","5","67180","4.16","4.3","4.14","4.3","+","0.14","4.32","100","4.34","100","16.34"
="03027X","元展24          ","2000","1","16200","8.1","8.1","8.1","8.1","+","0.4","8.1","100","8.2","100","28.08"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","12.9","10","13.1","10","56.3"
="03029X","元展26          ","0","0","0","--","--","--","--"," ","0","7.4","10","7.5","10","30.7"
="03030X","元展27          ","319000","11","659540","2.06","2.09","2.04","2.06","-","0.08","2.05","10","2.07","10","9.05"
="03031X","元展28          ","44000","3","239800","5.4","5.5","5.4","5.5"," ","0","5.5","10","5.6","10","46.55"
="030323","1Z元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","5","28.08"
="030324","2A元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","363","75.3"
="03032X","元展29          ","10000","1","27500","2.75","2.75","2.75","2.75","X","0","2.67","10","2.69","10","9.42"
="03033X","元展30          ","137000","18","763450","5.45","5.9","5.4","5.9","+","0.6","5.4","15","--","0","232"
="03035X","元展32          ","0","0","0","--","--","--","--"," ","0","5.05","10","5.15","10","24.3"
="03037X","元展34          ","25000","2","144500","5.8","5.8","5.75","5.75","-","0.15","5.75","10","5.8","10","18.15"
="03038X","元展35          ","24000","2","185300","7.4","7.95","7.4","7.95","+","0.9","7.95","10","8.05","10","70.2"
="03039X","元展36          ","11000","2","56100","5.1","5.1","5.1","5.1","X","0","5.05","10","5.15","10","270.5"
="03040X","元展37          ","151000","2","575390","3.89","3.89","3.81","3.81","-","0.04","3.85","10","3.89","10","11.15"
="030419","3F元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","187","16.34"
="03041X","元展38          ","39000","9","131790","3.3","3.45","3.3","3.37","-","0.37","3.34","12","3.37","8","135.5"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.08","100","0.09","100","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","6.8","10","6.85","10","34.35"
="03043F","B5群益          ","0","0","0","--","--","--","--"," ","0","0.45","100","0.46","100","0.00"
="03043X","元展40          ","11000","1","107250","9.75","9.75","9.75","9.75","X","0","9.7","10","9.9","10","52.2"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","0.98","200","0.99","200","0.00"
="03044X","元展41          ","0","0","0","--","--","--","--"," ","0","6.4","10","6.45","10","18.05"
="030453","統一M1          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","10","26.42"
="03046X","元展43          ","0","0","0","--","--","--","--"," ","0","2.6","10","2.61","10","49.25"
="03047X","元展44          ","242000","5","299660","1.23","1.25","1.23","1.25","+","0.08","1.25","10","1.26","10","7.01"
="03048X","元展45          ","120000","7","195200","1.62","1.64","1.62","1.64","+","0.02","1.67","10","1.69","10","14.55"
="03049X","元展46          ","40000","2","98800","2.48","2.48","2.46","2.46","X","0","2.45","10","2.46","10","45.6"
="03050X","元展47          ","405000","26","898140","2.25","2.25","2.18","2.18","-","0.07","2.19","20","2.2","21","39"
="03051X","元展48          ","2000","2","19350","9.8","9.8","9.55","9.55","X","0","9.6","12","9.65","10","52.5"
="030529","統一M4          ","695000","7","6970","0.02","0.02","0.01","0.01"," ","0","0.01","107","0.02","2,404","9.42"
="03052X","元展49          ","5000","1","53000","10.6","10.6","10.6","10.6","X","0","10.5","10","10.7","10","75.5"
="030537","統一N3          ","130000","1","52000","0.4","0.4","0.4","0.4","X","0","0.55","20","0.6","50","381"
="03053X","元展50          ","2000","1","10400","5.2","5.2","5.2","5.2"," ","0","5.15","10","5.2","10","98"
="03054X","元展51          ","5000","1","45500","9.1","9.1","9.1","9.1","+","0.05","9.2","10","9.3","10","68.6"
="030557","3X元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","22","37.15"
="03055X","元展52          ","12000","3","72400","6.05","6.05","5.9","5.9","+","0.25","5.9","10","6.05","10","53.5"
="03057X","ML展02          ","63000","3","119070","1.89","1.89","1.89","1.89","-","0.04","1.87","10","1.93","27","10.25"
="03058X","元展53          ","0","0","0","--","--","--","--"," ","0","18.7","10","18.9","10","138"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","7.45","10","7.55","10","16.75"
="03060X","元展55          ","0","0","0","--","--","--","--"," ","0","7.3","10","7.4","10","70.1"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","26","10","26.3","10","101.5"
="03062X","元展57          ","1000","1","10800","10.8","10.8","10.8","10.8","+","0.2","10.9","10","11.1","10","418"
="030636","統一N4          ","75000","1","750","0.01","0.01","0.01","0.01"," ","0","0.01","20","0.03","21","138"
="03063X","元展58          ","26000","7","259800","9.85","10.5","9.85","10.5","+","0.5","10.3","10","10.5","58","2025"
="03064X","元展59          ","0","0","0","--","--","--","--"," ","0","5.25","100","5.3","10","11.55"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","12.9","10","13","10","26.5"
="03066X","元展61          ","0","0","0","--","--","--","--"," ","0","4.73","10","4.75","10","9.05"
="030679","4V元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","110","232"
="03067X","元展62          ","22000","10","176600","7.5","8.95","7.5","8.1","+","0.75","8.25","10","8.3","10","64.9"
="03068X","元展63          ","23000","3","343900","14.5","15","14.5","15","X","0","14.9","10","15.1","10","125.5"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","11.7","10","11.8","10","50.1"
="03070X","元展65          ","19000","2","167200","8.8","8.8","8.8","8.8","+","0.2","8.6","10","8.7","10","39"
="03071X","元展66          ","64000","6","732000","11.4","11.5","11.4","11.5","+","0.9","11.2","10","11.3","10","216.5"
="03072X","元展67          ","0","0","0","--","--","--","--"," ","0","8.8","10","8.9","10","76.5"
="030784","5V元富          ","129000","2","2580","0.02","0.02","0.02","0.02","X","0","--","0","0.02","62","68.6"
="030815","05統一          ","0","0","0","--","--","--","--"," ","0","0.01","517","0.02","1,096","68.6"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.03","200","18.15"
="030907","12統一          ","80000","3","4600","0.05","0.07","0.05","0.07","+","0.01","0.05","105","0.07","216","2025"
="031020","16統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","10","145.5"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","70","51.8"
="031074","群益JC          ","10000","1","23900","2.39","2.39","2.39","2.39","-","0.08","2.19","25","2.22","10","20.9"
="031075","群益JD          ","77000","9","147500","2","2.03","1.86","1.86","-","0.14","1.85","5","1.94","10","20.9"
="031157","中信5P          ","4509000","24","45090","0.01","0.01","0.01","0.01","X","0","--","0","0.04","12","71.2"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","68.6"
="031159","中信5R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","830","57.25"
="031161","HD凱基          ","5000","1","6500","1.3","1.3","1.3","1.3","X","0","1.18","30","1.28","30","20.9"
="031170","22統一          ","220000","2","2200","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","60","232"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","16.1"
="031225","GY第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.04","1","11.15"
="031231","8D元富          ","0","0","0","--","--","--","--"," ","0","0.07","20","0.12","35","76.5"
="031262","日盛Y5          ","113000","10","33570","0.16","0.39","0.16","0.39","+","0.26","0.39","25","0.4","10","28.3"
="031264","23統一          ","493000","2","4930","0.01","0.01","0.01","0.01","X","0","0.01","20","0.05","40","138"
="031265","24統一          ","682000","4","6820","0.01","0.01","0.01","0.01"," ","0","0.01","30","0.02","420","71.2"
="031323","日盛Y9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","6.33"
="031438","國票AG          ","20000","2","600","0.03","0.03","0.03","0.03"," ","0","0.03","499","0.04","50","138"
="031473","32統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","11","16.5"
="031475","D6元大          ","42000","5","126130","3.1","3.1","2.93","2.93","-","0.16","2.91","499","2.92","499","20.9"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","106","68.6"
="031552","日盛AC          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","35.3"
="031573","KN富邦          ","90000","1","900","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.03","470","75.3"
="031583","9U元富          ","14000","4","2400","0.25","0.25","0.15","0.15","-","0.03","0.1","39","0.23","30","76.5"
="031606","中信6K          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","180","232"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.3"
="031739","50統一          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.11","10","28.7"
="031748","59統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","71","2025"
="03177B","元熊I1          ","0","0","0","--","--","--","--"," ","0","3.48","495","3.49","499","7854.88"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.75","495","5.8","499","870.89"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.07","12","2025"
="031803","LQ富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","2025"
="03180B","元熊J1          ","6000","2","20960","3.5","3.5","3.46","3.46","-","0.04","3.43","495","3.44","499","7854.88"
="031838","國泰LB          ","80000","2","6700","0.09","0.09","0.08","0.08","X","0","0.08","30","0.1","30","51.8"
="03184B","元熊AU          ","495000","1","2034450","4.11","4.11","4.11","4.11","-","0.06","3.97","499","4.01","499","57.25"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","4.84","495","4.85","499","7854.88"
="03186B","元熊M1          ","0","0","0","--","--","--","--"," ","0","4.86","495","4.87","499","7854.88"
="03187B","元熊AV          ","10000","1","41000","4.1","4.1","4.1","4.1","-","0.03","4.08","495","4.12","499","57.25"
="031884","D4元富          ","0","0","0","--","--","--","--"," ","0","0.05","60","0.07","140","2025"
="03189B","元熊N1          ","0","0","0","--","--","--","--"," ","0","1.94","495","1.96","499","7854.88"
="03190B","元熊38          ","107000","7","516340","4.81","4.88","4.78","4.79","X","0","4.72","495","4.73","463","870.89"
="03192B","元熊X1          ","161000","8","265260","1.67","1.69","1.6","1.6","-","0.05","1.59","505","1.6","539","7854.88"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","53.2"
="03193B","兆熊HN          ","257000","4","430950","1.71","1.71","1.67","1.7","+","0.01","--","0","--","0","7854.88"
="03194B","兆熊HP          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7854.88"
="03197B","元熊Z1          ","3062000","161","4865050","1.61","1.63","1.54","1.54","-","0.05","1.53","555","1.54","395","7854.88"
="03198B","兆熊B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7854.88"
="031991","70統一          ","7000","3","1520","0.2","0.27","0.2","0.27","-","0.01","0.22","10","0.27","10","138"
="03199B","兆熊B7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7854.88"
="03200B","元熊01          ","70000","2","133800","1.94","1.94","1.89","1.89","-","0.02","1.85","495","1.86","499","7854.88"
="03201B","2U兆熊          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7854.88"
="03202B","元熊11          ","40000","2","92900","2.36","2.36","2.31","2.31","-","0.24","2.28","495","2.29","499","7854.88"
="03203B","兆熊31          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7854.88"
="032044","J2元富          ","11000","2","8890","0.79","0.81","0.79","0.81","X","0","0.81","25","0.9","50","52.2"
="03204B","群熊AA          ","10000","1","18600","1.86","1.86","1.86","1.86","-","0.1","1.86","489","1.87","499","7854.88"
="03205B","凱熊40          ","22000","16","82670","3.8","3.8","3.71","3.71","-","0.05","3.7","30","3.71","26","7854.88"
="032065","72統一          ","35000","1","350","0.01","0.01","0.01","0.01"," ","0","0.01","1,171","0.02","1,871","216.5"
="03206B","凱熊41          ","0","0","0","--","--","--","--"," ","0","4.22","30","4.23","30","7854.88"
="032079","NM凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","232"
="03207B","CU兆熊          ","211000","12","368180","1.78","1.78","1.72","1.72","-","0.03","1.2","10","1.82","2","7854.88"
="032088","NS凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","160","53.2"
="03208B","群熊AB          ","52000","6","157800","3.14","3.16","2.98","2.98","-","0.09","2.98","490","2.99","499","7854.88"
="03209B","凱熊42          ","7000","2","23170","3.36","3.36","3.29","3.29","-","0.22","3.22","30","3.23","30","7854.88"
="03210B","元熊21          ","370000","11","757220","2.05","2.05","2","2","-","0.05","1.97","495","1.98","499","7854.88"
="03211B","元熊31          ","88000","12","165770","1.89","1.92","1.84","1.84","-","0.03","1.82","495","1.83","499","7854.88"
="032284","80統一          ","0","0","0","--","--","--","--"," ","0","0.03","120","0.1","30","28.7"
="032285","81統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","293","216.5"
="032286","82統一          ","4000","1","320","0.08","0.08","0.08","0.08","+","0.04","0.06","50","0.08","193","28.7"
="032318","N6元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","62.6"
="032340","88統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,614","0.03","41","57.25"
="032388","89統一          ","122000","4","2260","0.01","0.03","0.01","0.03","X","0","0.01","2,383","0.03","110","232"
="032457","90統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,406","0.08","72","75.3"
="032458","91統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","16.75"
