

2016年01月05日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
生技醫療類報酬指數,94.95,-,0.6,-0.63
玻璃陶瓷類報酬指數,35.25,-,0.6,-1.67
造紙類報酬指數,175.28,-,1.45,-0.82
鋼鐵類報酬指數,91.7,-,0.71,-0.77
橡膠類報酬指數,340.26,+,2.58,0.76
汽車類報酬指數,320.47,-,1.41,-0.44
電子類報酬指數,463.53,-,2.34,-0.5
半導體類報酬指數,148.02,-,1.28,-0.86
電腦及週邊設備類報酬指數,127.23,+,0.35,0.28
光電類報酬指數,33.82,-,0.44,-1.28
通信網路類報酬指數,178.91,+,0.47,0.26
電子零組件類報酬指數,106.56,-,0.36,-0.34
電子通路類報酬指數,142.86,-,0.81,-0.56
資訊服務類報酬指數,126.55,-,1.24,-0.97
其他電子類報酬指數,92.76,-,0.36,-0.39
建材營造類報酬指數,303.41,-,2.45,-0.8
航運類報酬指數,77.73,-,0.7,-0.89
觀光類報酬指數,131.53,-,1.27,-0.96
金融保險類報酬指數,1225.86,-,11.56,-0.93
貿易百貨類報酬指數,238.51,-,1.16,-0.48
油電燃氣類報酬指數,118,-,0.88,-0.74
其他類報酬指數,312.53,+,0.15,0.05
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","68300084598","1726591347","709340"
"2.台灣存託憑證","14958461","4708190","762"
"3.受益憑證","0","0","0"
"4.ETF","10188781618","483605593","72429"
"5.受益證券","1326191","83546","28"
"6.變更交易股票","20521892","6902002","881"
"7.認購(售)權證","1823576170","1952821000","52206"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","68320606490","1733493349","710221"
"總計(1~12)","80349248930","4174711678","835646"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2116(3),222(2)
"下跌(跌停)",3215(42),552(0)
"持平",391,84
"未成交",4506,12
"無比價",1021,4
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年01月05日
"每日收盤行情("全部")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50          ","21783969","6708","1291792220","59.5","59.75","58.85","59.05","-","0.5","59","113","59.05","344","0.00"
="0051  ","中100           ","29000","27","702610","24.28","24.88","24.05","24.68","+","0.4","24.1","1","24.68","1","0.00"
="0052  ","FB科技          ","12000","7","442300","37","37.02","36.74","37.02","-","0.17","36.46","1","36.79","10","0.00"
="0053  ","寶電子          ","13000","10","329380","25.4","25.42","25.28","25.31","-","0.07","24.95","1","25.49","2","0.00"
="0054  ","台商50          ","3000","3","59010","19.51","19.76","19.51","19.74","+","0.06","19.5","2","19.71","2","0.00"
="0055  ","寶金融          ","543020","181","6890545","12.8","12.8","12.6","12.64","-","0.16","12.63","10","12.67","50","0.00"
="0056  ","高股息          ","2399745","985","51403823","21.4","21.52","21.32","21.43","-","0.05","21.43","28","21.44","2","0.00"
="0057  ","FB摩台          ","655000","18","23967420","36.51","36.66","36.4","36.61","+","0.08","36.21","50","36.29","58","0.00"
="0058  ","FB發達          ","2000","2","68680","34.33","34.35","34.33","34.35","-","0.6","33.97","10","34.21","10","0.00"
="0059  ","FB金融          ","4000","4","119290","29.86","29.86","29.74","29.84","X","0","29.46","1","29.73","1","0.00"
="0060  ","新台灣          ","5000","5","135010","27.23","27.23","26.56","26.56","-","0.56","26.5","5","28.2","1","0.00"
="0061  ","寶滬深          ","12255172","2691","212063920","17.29","17.45","17.14","17.27","-","0.22","17.26","17","17.27","41","0.00"
="006203","寶摩臺          ","51000","6","1419560","28.06","28.06","27.82","27.83","X","0","27.2","2","28.9","1","0.00"
="006204","豐臺灣          ","3200","4","128468","40.23","40.23","40.1","40.1","-","0.3","39.99","15","40.18","15","0.00"
="006205","FB上証          ","13702211","3380","410297168","29.87","30.39","29.55","29.81","-","0.67","29.8","112","29.81","58","0.00"
="006206","元上證          ","4266176","887","118729556","27.6","28.25","27.35","27.81","-","0.23","27.81","3","27.83","3","0.00"
="006207","FH滬深          ","7393185","933","166344765","22.22","22.97","22.12","22.5","-","0.28","22.47","1","22.5","98","0.00"
="006208","FB台50          ","4000","4","135290","34","34","33.73","33.73","X","0","33.16","1","34.01","1","0.00"
="00631L","T50正2          ","13690999","3012","234160603","17.07","17.33","16.93","16.94","-","0.25","16.94","304","16.96","5","0.00"
="00632R","T50反1          ","38668100","5191","787925970","20.39","20.5","20.23","20.48","+","0.13","20.47","32","20.48","236","0.00"
="00633L","上証2X          ","116731677","19801","3698745860","30.85","32.73","30.55","31.73","-","0.27","31.72","5","31.73","31","0.00"
="00634R","上証反          ","20362150","2322","220241477","10.91","11.01","10.63","10.82","+","0.09","10.82","392","10.83","10","0.00"
="00635U","元黃金          ","426000","148","7648480","17.83","17.98","17.83","17.93","+","0.13","17.9","21","17.93","1","0.00"
="00636 ","CFA50           ","5703000","427","98859500","17.35","17.5","17.11","17.24","-","0.21","17.23","51","17.24","30","0.00"
="00637L","滬深2X          ","186252005","19831","2178556109","11.46","12.09","11.29","11.72","-","0.2","11.71","64","11.72","3","0.00"
="00638R","滬深反          ","4460000","608","89309210","20.38","20.4","19.74","20.05","+","0.1","20.05","730","20.06","1","0.00"
="00639 ","深100           ","7376000","1138","81969890","11.02","11.25","10.95","11","-","0.16","11","135","11.03","22","0.00"
="00640L","日本2X          ","4009000","496","80182390","19.88","20.3","19.8","19.91","-","0.3","19.9","6","19.91","72","0.00"
="00641R","日本反          ","4002987","402","78096625","19.6","19.64","19.4","19.56","+","0.09","19.56","48","19.58","110","0.00"
="00642U","元石油          ","5103497","1067","85627889","16.84","16.84","16.7","16.76","-","0.19","16.76","103","16.77","2","0.00"
="00643 ","深中小          ","5139000","1169","91626480","17.82","18.06","17.58","17.72","-","0.48","17.71","9","17.72","10","0.00"
="00645 ","FB日本          ","1568000","66","30363230","19.3","19.46","19.25","19.26","-","0.08","19.25","260","19.26","91","0.00"
="00646 ","S&P500          ","2612500","178","51662590","19.79","19.8","19.73","19.74","-","0.05","19.73","62","19.74","94","0.00"
="00647L","S&P正2          ","1354000","195","26321090","19.42","19.53","19.39","19.4","-","0.13","19.39","5","19.4","306","0.00"
="00648R","S&P反1          ","3005000","464","61056770","20.34","20.36","20.28","20.36","+","0.14","20.34","33","20.36","223","0.00"
="008201","上證50          ","17000","59","1398440","82","83.6","81.2","83.3","-","0.4","83.3","5","83.6","2","0.00"
="01001T","富邦R1          ","24546","6","386351","16","16","15.72","15.76","X","0","15.76","5","15.93","5","0.00"
="01002T","國泰R1          ","34000","11","588940","17.24","17.44","17.24","17.44","-","0.06","17.26","1","17.44","4","0.00"
="01003T","新光R1          ","21000","10","300660","14.4","14.49","14.25","14.31","-","0.2","14.33","1","14.5","4","0.00"
="01004T","富邦R2          ","4000","1","50240","12.56","12.56","12.56","12.56","+","0.01","12.56","20","12.76","1","0.00"
="01007T","國泰R2          ","0","0","0","--","--","--","--"," ","0","15.51","1","15.68","1","0.00"
="03001X","元展01          ","6000","5","339000","56.5","56.5","56.5","56.5","-","0.5","56.5","10","57.5","10","98.8"
="03002X","元展02          ","60000","6","286750","5.05","5.05","4.7","4.74","+","0.04","4.8","10","4.87","10","26.4"
="03003X","元展03          ","0","0","0","--","--","--","--"," ","0","45.5","10","45.8","10","138"
="03004X","元展04          ","3000","3","17550","6","6","5.6","5.6","-","0.2","5.55","10","5.65","10","17.35"
="03005X","元展05          ","14000","3","137350","9.85","9.85","9.8","9.8","-","0.15","9.7","10","9.8","10","20.9"
="03006X","元展06          ","33000","22","678900","21","21","19.9","19.9","-","1.3","19.9","10","20.1","10","42.45"
="030071","統一K8          ","495000","4","4950","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","1,096","59.05"
="03007X","元展07          ","16000","4","128250","8","8.05","8","8","-","0.2","7.95","11","8.05","10","16.35"
="03008X","元展08          ","15000","3","241500","16.3","16.3","15.9","15.9"," ","0","15.9","10","16.1","10","52.4"
="03009X","元展09          ","0","0","0","--","--","--","--"," ","0","15.7","10","15.8","10","25.1"
="03010X","元展10          ","2000","2","55800","27.9","27.9","27.9","27.9"," ","0","27.8","10","28","10","79.1"
="03011X","元展11          ","131000","14","269960","2.11","2.11","1.98","1.98","-","0.24","1.97","10","1.98","10","6.68"
="03012X","元展12          ","3000","2","25450","8.55","8.55","8.35","8.35","-","0.5","8.2","10","8.3","10","41.1"
="03013X","元展13          ","35000","2","119400","3.39","3.44","3.39","3.44","-","0.06","3.28","10","3.34","10","11.05"
="03014X","元展14          ","2000","1","14800","7.4","7.4","7.4","7.4","X","0","7.3","10","7.5","10","15.05"
="03015X","元展15          ","10000","1","109000","10.9","10.9","10.9","10.9","X","0","10.9","60","11","10","18.95"
="030160","國泰HI          ","96000","1","1920","0.02","0.02","0.02","0.02"," ","0","0.01","170","0.06","100","17.6"
="03016X","元展16          ","60000","3","85600","1.42","1.43","1.42","1.43","-","0.01","1.44","10","1.45","10","7.97"
="03017X","元展17          ","6000","2","7870","1.31","1.32","1.31","1.32","-","0.01","1.29","10","1.3","10","9.06"
="03018X","元展18          ","21000","3","38870","1.85","1.87","1.85","1.85","-","0.08","1.83","10","1.87","10","14.9"
="03019X","元展19          ","10000","1","16700","1.67","1.67","1.67","1.67","X","0","1.64","10","1.65","10","13.5"
="03020X","元展20          ","0","0","0","--","--","--","--"," ","0","1.86","10","1.88","10","15.4"
="030214","國泰HT          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","7","53.9"
="030216","國泰HV          ","6000","2","19930","3.18","3.35","3.18","3.35","+","0.4","3.34","160","3.44","10","48"
="030218","國泰HX          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","30","27.1"
="03021X","元展21          ","0","0","0","--","--","--","--"," ","0","8.15","10","8.25","10","26"
="03022X","富展01          ","4000","4","57100","14.3","14.4","14.2","14.2","X","0","14.2","10","14.3","10","79.1"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","17.3","10","17.4","10","29.81"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","23.7","20","24.3","11","138"
="03025X","元展22          ","27000","12","390500","14.6","14.6","14.3","14.3","-","0.2","14.3","499","14.4","497","59.05"
="03026X","元展23          ","11000","5","52800","4.81","4.87","4.75","4.84","-","0.26","4.79","100","4.81","100","17.27"
="03027X","元展24          ","18000","6","162000","9","9","9","9","-","0.4","9","100","9.05","100","29.81"
="030288","統一L2          ","1000","1","470","0.47","0.47","0.47","0.47","+","0.02","0.39","10","0.49","10","131"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","13.5","10","13.6","10","57.5"
="03029X","元展26          ","8000","1","59600","7.45","7.45","7.45","7.45","-","0.05","7.45","12","7.5","10","30.7"
="03030X","元展27          ","51000","8","121630","2.54","2.54","2.23","2.23","-","0.34","2.21","10","2.23","10","9.2"
="03031X","元展28          ","0","0","0","--","--","--","--"," ","0","5.95","10","6","10","48.2"
="030323","1Z元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","29.81"
="030324","2A元富          ","375000","11","14510","0.04","0.05","0.03","0.03","-","0.01","0.03","260","0.04","100","79.1"
="03032X","元展29          ","1000","1","2800","2.8","2.8","2.8","2.8","-","0.18","2.78","10","2.8","10","9.52"
="03033X","元展30          ","0","0","0","--","--","--","--"," ","0","7.6","10","7.65","10","265"
="03034X","元展31          ","77000","18","199180","2.61","2.73","2.5","2.53","-","0.22","2.5","5","2.53","10","242.5"
="03035X","元展32          ","24000","2","135900","5.6","5.75","5.6","5.75","+","0.35","5.4","10","5.5","10","25"
="030362","日盛J1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","75"
="03037X","元展34          ","0","0","0","--","--","--","--"," ","0","5.55","10","5.65","10","17.95"
="03038X","元展35          ","3000","1","25500","8.5","8.5","8.5","8.5","+","0.4","8.35","10","8.4","10","72"
="03039X","元展36          ","0","0","0","--","--","--","--"," ","0","4.72","10","4.79","10","261.5"
="03040X","元展37          ","135000","5","597310","4.33","4.52","4.33","4.52","X","0","4.33","10","4.37","10","11.75"
="030419","3F元富          ","117000","2","2340","0.02","0.02","0.02","0.02"," ","0","0.01","225","0.04","195","17.27"
="03041X","元展38          ","12000","3","51600","4.3","4.3","4.3","4.3","-","0.1","4.3","10","4.33","10","148.5"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.27","100","0.28","100","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","7.65","10","7.75","10","36.4"
="03043F","B5群益          ","0","0","0","--","--","--","--"," ","0","0.8","100","0.81","100","0.00"
="03043X","元展40          ","0","0","0","--","--","--","--"," ","0","9.55","10","9.8","10","51.8"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","1.64","200","1.65","200","0.00"
="03044X","元展41          ","3000","1","18600","6.2","6.2","6.2","6.2","-","0.15","6.2","10","6.3","10","17.8"
="030453","統一M1          ","10000","2","870","0.06","0.09","0.06","0.09","-","0.01","0.06","10","0.1","10","27.81"
="03046X","元展43          ","10000","1","29000","2.9","2.9","2.9","2.9","-","0.06","2.85","10","2.87","10","50.4"
="03047X","元展44          ","158000","5","213960","1.35","1.37","1.34","1.37","-","0.08","--","0","--","0","7.25"
="03048X","元展45          ","129000","8","252300","1.98","1.98","1.91","1.95","-","0.09","1.93","20","1.97","10","15.2"
="03049X","元展46          ","0","0","0","--","--","--","--"," ","0","2.67","10","2.69","10","47.35"
="03050X","元展47          ","425000","34","1110690","2.58","2.66","2.57","2.6"," ","0","2.59","10","2.61","17","42"
="03051X","元展48          ","2000","1","20400","10.2","10.2","10.2","10.2","+","0.1","10.1","10","10.2","10","54.1"
="030529","統一M4          ","251000","6","4030","0.02","0.03","0.01","0.03","X","0","0.01","2,205","0.03","469","9.52"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","9.85","10","10","10","72.9"
="030535","統一N1          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","58"
="030536","統一N2          ","30000","1","300","0.01","0.01","0.01","0.01","X","0","0.01","10","0.02","100","161.5"
="030537","統一N3          ","0","0","0","--","--","--","--"," ","0","0.66","20","0.69","10","385"
="03053X","元展50          ","16000","3","83300","5.25","5.25","5.2","5.2"," ","0","5.2","10","5.25","10","98.4"
="03054X","元展51          ","0","0","0","--","--","--","--"," ","0","8.4","10","8.45","10","65.6"
="030557","3X元富          ","30000","1","300","0.01","0.01","0.01","0.01"," ","0","0.01","25","0.02","27","42.45"
="030559","3Z元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","499","138"
="03055X","元展52          ","0","0","0","--","--","--","--"," ","0","7.15","10","7.2","10","58"
="03057X","ML展02          ","153000","5","542510","3.54","3.56","3.43","3.43","-","0.22","3.4","25","3.49","25","11.65"
="03058X","元展53          ","1000","1","19000","19","19","19","19","-","0.3","18.7","10","18.9","10","138"
="03059X","元展54          ","3000","2","26200","8.7","8.8","8.7","8.8","+","0.1","8.65","10","8.7","10","18.3"
="03060X","元展55          ","0","0","0","--","--","--","--"," ","0","6.95","10","7.05","10","68.5"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","24.7","10","25","10","98.8"
="03062X","元展57          ","50000","1","585000","11.7","11.7","11.7","11.7","X","0","11.2","10","11.5","10","425"
="030636","統一N4          ","113000","4","4240","0.04","0.04","0.03","0.03","-","0.02","0.03","10","0.06","152","138"
="030638","統一N6          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","28.05"
="030639","統一N7          ","200000","1","2000","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.04","10","28.05"
="03063X","元展58          ","73000","8","878800","12.1","12.1","11.6","11.6","-","1.2","11.6","4","11.8","10","2110"
="03064X","元展59          ","12000","1","78000","6.5","6.5","6.5","6.5","X","0","6.5","100","6.6","10","12.8"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","12.7","10","12.9","10","26.4"
="030665","日盛L2          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","40","28.05"
="03066X","元展61          ","0","0","0","--","--","--","--"," ","0","4.89","10","4.91","10","9.2"
="030679","4V元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.05","55","265"
="03067X","元展62          ","10000","1","98000","9.8","9.8","9.8","9.8","X","0","10","10","10.1","10","71.7"
="030680","4W元富          ","0","0","0","--","--","--","--"," ","0","0.4","25","0.42","25","425"
="03068X","元展63          ","5000","1","72500","14.5","14.5","14.5","14.5","X","0","14.3","10","14.5","10","122.5"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","12.9","10","13","10","52.4"
="030706","03統一          ","125000","4","1350","0.03","0.03","0.01","0.01","-","0.01","0.01","10","0.02","200","242.5"
="03070X","元展65          ","0","0","0","--","--","--","--"," ","0","10.1","10","10.2","10","42"
="030740","中信4S          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","280","25.4"
="030776","國泰IU          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","58","7.54"
="030784","5V元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.03","519","75"
="030815","05統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,708","0.05","599","75"
="030871","6B元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","495","0.00"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","0.01","225","0.04","25","17.95"
="030889","FJ凱基          ","0","0","0","--","--","--","--"," ","0","6.7","30","7.2","30","122.5"
="030905","10統一          ","509000","4","5190","0.01","0.02","0.01","0.02","+","0.01","0.01","110","0.02","39","79.1"
="030906","11統一          ","18000","2","200","0.01","0.03","0.01","0.03","+","0.02","0.01","10","0.03","613","2110"
="030907","12統一          ","140000","5","12400","0.1","0.1","0.07","0.07"," ","0","0.08","40","0.1","35","2110"
="030922","中信4W          ","30000","3","9000","0.3","0.3","0.3","0.3","-","0.07","0.21","30","0.26","30","138"
="030932","國泰JB          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","300","76.2"
="030934","國泰JD          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","25.4"
="031020","16統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","10","136.5"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","0.08","30","0.1","30","58"
="031074","群益JC          ","0","0","0","--","--","--","--"," ","0","1.88","25","1.98","10","20.48"
="031075","群益JD          ","67000","8","105290","1.56","1.63","1.47","1.63","+","0.06","1.63","4","1.64","10","20.48"
="031157","中信5P          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","76.2"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.07","258","75"
="031159","中信5R          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","320","59.05"
="031161","HD凱基          ","1000","1","970","0.97","0.97","0.97","0.97","+","0.07","0.97","29","1.07","30","20.48"
="031170","22統一          ","10000","1","100","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","200","265"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","10","16.94"
="031225","GY第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","11.75"
="031231","8D元富          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","5","77.8"
="031262","日盛Y5          ","101000","7","42800","0.48","0.53","0.39","0.39","-","0.16","0.39","25","0.41","10","27.1"
="031264","23統一          ","0","0","0","--","--","--","--"," ","0","0.04","150","0.1","70","138"
="031265","24統一          ","1209000","4","12090","0.01","0.01","0.01","0.01"," ","0","0.01","30","0.02","1,015","76.2"
="031323","日盛Y9          ","21000","2","210","0.01","0.01","0.01","0.01","X","0","0.01","25","0.04","25","6.68"
="031438","國票AG          ","1495000","21","114300","0.09","0.09","0.07","0.07","-","0.02","0.07","471","0.08","10","138"
="031473","32統一          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.1","10","18.95"
="031475","D6元大          ","455000","14","1109150","2.42","2.54","2.32","2.52","+","0.12","2.52","459","2.53","459","20.48"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","39","75"
="031552","日盛AC          ","10000","1","100","0.01","0.01","0.01","0.01","X","0","0.01","25","0.02","127","41.1"
="031573","KN富邦          ","200000","4","18950","0.09","0.1","0.09","0.1","X","0","0.03","10","0.09","270","79.1"
="031583","9U元富          ","12000","3","2020","0.19","0.23","0.16","0.23","+","0.03","0.22","1","0.23","108","77.8"
="031606","中信6K          ","710000","14","18400","0.02","0.03","0.02","0.03","+","0.02","0.01","30","0.02","10","265"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.97"
="031733","中信6W          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","8","2110"
="031739","50統一          ","240000","6","28840","0.14","0.14","0.12","0.12","X","0","0.12","10","0.21","10","28.05"
="031740","51統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","28.05"
="031741","52統一          ","44000","3","440","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","42","186.5"
="031742","53統一          ","20000","1","200","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","242.5"
="031743","54統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","139","138"
="031744","55統一          ","470000","3","4700","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","138"
="031745","56統一          ","618000","5","6270","0.01","0.1","0.01","0.01"," ","0","0.01","10","0.1","30","2110"
="031746","57統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","2110"
="031747","58統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","10","2110"
="031748","59統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","209","2110"
="031759","J6元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","114","2110"
="031764","LE凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","208","2110"
="031765","LF凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","518","2110"
="031767","LH凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","212","2110"
="031771","LN凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","425"
="03177B","元熊I1          ","0","0","0","--","--","--","--"," ","0","3.32","495","3.33","499","8075.11"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.05","499","5.1","499","948.31"
="031800","LM富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.44","7","2110"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.15","10","2110"
="031802","LP富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","5","2110"
="031803","LQ富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","1","2110"
="031804","LR富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","47.8"
="03180B","元熊J1          ","1000","1","3250","3.25","3.25","3.25","3.25","+","0.02","3.27","499","3.28","499","8075.11"
="03182B","元熊K1          ","20000","1","49600","2.48","2.48","2.48","2.48","X","0","2.49","495","2.5","499","8075.11"
="031838","國泰LB          ","130000","5","39100","0.27","0.31","0.27","0.31"," ","0","0.29","30","0.31","30","58"
="03184B","元熊AU          ","2995000","14","10638430","3.6","3.66","3.54","3.66","+","0.14","3.64","499","3.68","499","59.05"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","4.55","499","4.56","499","8075.11"
="031866","MH凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","862","2110"
="03186B","元熊M1          ","0","0","0","--","--","--","--"," ","0","4.54","499","4.55","499","8075.11"
