

2016年01月13日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="038054","元大G5          ","38000","6","40460","1.12","1.12","1.01","1.03","+","0.01","0.46","60","--","0","72.3"
="038055","元大G6          ","0","0","0","--","--","--","--"," ","0","1.49","499","1.5","10","28.1"
="038056","元大G7          ","5000","1","2100","0.42","0.42","0.42","0.42"," ","0","0.41","10","0.45","50","149"
="038057","AW中信          ","107000","4","78110","0.73","0.73","0.73","0.73","+","0.06","0.67","30","0.69","30","133.5"
="038058","NV永豐          ","102000","2","13280","0.13","0.14","0.13","0.14","X","0","0.15","10","0.16","10","14.8"
="038059","NW永豐          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","10","30.55"
="038060","NX永豐          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","27.2"
="038061","NY永豐          ","400000","1","24000","0.06","0.06","0.06","0.06","X","0","0.04","10","0.05","10","6.26"
="038062","NZ永豐          ","130000","4","23400","0.19","0.19","0.17","0.17","-","0.02","0.17","10","0.18","10","117"
="038063","永豐01          ","421000","8","168160","0.4","0.42","0.39","0.41","+","0.09","0.41","10","0.42","20","119"
="038064","兆豐NM          ","200000","20","16000","0.08","0.08","0.08","0.08","X","0","0.05","10","0.14","10","215.5"
="038065","兆豐NN          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.06","10","215.5"
="038066","兆豐NP          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.05","10","215.5"
="038067","兆豐NQ          ","0","0","0","--","--","--","--"," ","0","0.28","10","0.29","10","38.05"
="038068","兆豐NR          ","12000","2","4560","0.43","0.43","0.37","0.37"," ","0","0.36","10","--","0","9.6"
="038069","兆豐NS          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","9.6"
="038070","兆豐NT          ","30000","3","900","0.03","0.03","0.03","0.03"," ","0","0.03","150","0.04","30","407.5"
="038071","兆豐NU          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","9.8"
="038072","兆豐NV          ","40000","6","50900","1.35","1.35","1.2","1.2","-","0.25","1.2","29","--","0","121.5"
="038073","兆豐NW          ","0","0","0","--","--","--","--"," ","0","1.4","10","1.41","10","28.1"
="038074","兆豐NX          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","206.5"
="038075","兆豐NY          ","1441000","9","237560","0.18","0.18","0.16","0.16","-","0.01","0.16","10","0.17","10","206.5"
="038076","兆豐NZ          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","10.6"
="038077","兆豐A1          ","0","0","0","--","--","--","--"," ","0","0.31","10","0.32","10","71.2"
="038078","兆豐A2          ","220000","22","78800","0.37","0.38","0.35","0.35","X","0","0.35","10","0.36","10","18.8"
="038079","兆豐A3          ","62000","4","1240","0.02","0.02","0.02","0.02","X","0","0.01","696","0.02","10","76.6"
="038080","兆豐A4          ","140000","3","16700","0.12","0.12","0.11","0.11","-","0.01","0.11","30","0.12","10","11.05"
="038081","兆豐A5          ","0","0","0","--","--","--","--"," ","0","2.28","10","2.37","10","74.9"
="038082","兆豐A6          ","10000","1","400","0.04","0.04","0.04","0.04"," ","0","0.04","56","0.06","10","60.8"
="038083","兆豐A7          ","0","0","0","--","--","--","--"," ","0","1.76","10","1.77","10","28.1"
="038084","兆豐A8          ","0","0","0","--","--","--","--"," ","0","1.07","10","1.1","10","39.8"
="038085","元富N5          ","0","0","0","--","--","--","--"," ","0","0.12","25","0.13","25","168.5"
="038086","元富N6          ","0","0","0","--","--","--","--"," ","0","0.29","25","0.3","25","23.9"
="038087","元富N7          ","0","0","0","--","--","--","--"," ","0","0.76","25","0.79","10","52.7"
="038088","MB第一          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.21","10","9.6"
="038089","GV統一          ","661000","20","151530","0.21","0.24","0.21","0.23","+","0.03","0.22","28","0.23","27","57.15"
="038090","GW統一          ","100000","1","11000","0.11","0.11","0.11","0.11","X","0","0.11","10","0.12","10","206.5"
="038091","GX統一          ","221000","5","15670","0.09","0.09","0.07","0.07"," ","0","0.07","20","0.08","100","206.5"
="038092","GY統一          ","420000","5","87600","0.24","0.24","0.18","0.18","-","0.07","0.17","68","0.19","68","135"
="038093","GZ統一          ","333000","1","106560","0.32","0.32","0.32","0.32","X","0","0.32","10","0.33","10","76.6"
="038094","HA統一          ","414000","25","272150","0.64","0.68","0.64","0.66","+","0.03","0.64","309","0.66","5","121.5"
="038095","HB統一          ","280000","10","97060","0.36","0.37","0.33","0.35","+","0.06","0.35","5","0.36","10","27.2"
="038096","HC統一          ","0","0","0","--","--","--","--"," ","0","0.65","10","0.72","5","479"
="038097","HD統一          ","0","0","0","--","--","--","--"," ","0","0.06","20","0.1","20","52"
="038098","HE統一          ","120000","2","19200","0.16","0.16","0.16","0.16"," ","0","0.15","20","0.16","20","9.8"
="038099","HF統一          ","127000","4","130480","1.04","1.04","0.98","0.98","-","0.12","0.91","20","0.93","20","63.8"
="038100","HG統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,357","0.08","110","215.5"
="038101","凱基2L          ","185000","2","24050","0.13","0.13","0.13","0.13","X","0","0.12","30","0.13","30","38.4"
="038102","凱基2M          ","0","0","0","--","--","--","--"," ","0","0.06","30","0.07","30","38.4"
="038103","凱基2N          ","0","0","0","--","--","--","--"," ","0","0.31","30","0.32","30","17.8"
="038104","凱基2P          ","0","0","0","--","--","--","--"," ","0","0.18","30","0.19","30","6.99"
="038105","凱基2T          ","35000","2","21350","0.61","0.61","0.61","0.61","-","0.05","0.61","30","0.62","30","21.11"
="038106","凱基2U          ","212000","5","182840","0.84","0.88","0.82","0.88","-","0.02","0.85","30","0.87","30","149"
="038107","凱基2V          ","0","0","0","--","--","--","--"," ","0","0.17","30","0.18","30","19.45"
="038108","凱基2W          ","0","0","0","--","--","--","--"," ","0","1.76","30","1.8","30","72.3"
="038109","BI群益          ","100000","1","19000","0.19","0.19","0.19","0.19","+","0.03","0.19","25","0.2","10","57.15"
="038110","BJ群益          ","103000","6","90340","0.85","0.88","0.85","0.88","+","0.18","0.87","25","0.88","10","74.9"
="038111","BK群益          ","0","0","0","--","--","--","--"," ","0","0.12","25","0.13","10","10.6"
="038112","BL群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","7.72"
="038113","BM群益          ","0","0","0","--","--","--","--"," ","0","0.5","25","0.51","10","23.9"
="038114","BN群益          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.12","70","10.25"
="038115","BP群益          ","0","0","0","--","--","--","--"," ","0","1.11","25","1.12","10","28.1"
="038116","BQ群益          ","100000","8","112100","1.12","1.19","1.05","1.19","+","0.09","1.17","25","1.19","10","166"
="038117","BS群益          ","0","0","0","--","--","--","--"," ","0","1","25","1.03","10","34.95"
="038118","BU群益          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","59.4"
="038119","玉山MM          ","0","0","0","--","--","--","--"," ","0","0.01","13","0.1","13","0.00"
="038120","玉山MN          ","0","0","0","--","--","--","--"," ","0","0.05","13","0.1","13","0.00"
="038121","玉山MP          ","0","0","0","--","--","--","--"," ","0","0.01","512","0.03","35","0.00"
="038122","I5國泰          ","0","0","0","--","--","--","--"," ","0","0.56","499","0.58","15","21.11"
="038123","I6國泰          ","15000","3","20370","1.45","1.45","1.3","1.3","-","0.18","1.32","330","1.34","10","79.5"
="038124","I7國泰          ","840000","19","201600","0.25","0.26","0.22","0.22","+","0.01","0.22","10","0.23","30","68.4"
="038125","I8國泰          ","0","0","0","--","--","--","--"," ","0","0.02","499","0.06","100","112.5"
="038126","9J富邦          ","0","0","0","--","--","--","--"," ","0","0.32","10","0.33","10","9.6"
="038127","9K富邦          ","0","0","0","--","--","--","--"," ","0","0.29","10","0.3","10","9.6"
="038128","9L富邦          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.21","10","20.05"
="038129","9M富邦          ","0","0","0","--","--","--","--"," ","0","0.19","10","0.2","10","206.5"
="038130","9N富邦          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","206.5"
="038131","9P富邦          ","0","0","0","--","--","--","--"," ","0","0.35","10","0.36","10","61.3"
="038132","9Q富邦          ","10000","1","2600","0.26","0.26","0.26","0.26","X","0","0.25","10","0.26","10","30.55"
="038133","9R富邦          ","0","0","0","--","--","--","--"," ","0","1.43","10","1.49","10","78.6"
="038134","MC第一          ","0","0","0","--","--","--","--"," ","0","1.79","10","--","0","133.5"
="038135","ME第一          ","0","0","0","--","--","--","--"," ","0","0.89","10","0.9","10","17.8"
="038136","MF第一          ","0","0","0","--","--","--","--"," ","0","3.05","10","3.08","10","63.8"
="038137","HH統一          ","40000","1","43600","1.09","1.09","1.09","1.09","+","0.03","1.09","10","1.1","10","39.8"
="038138","HJ統一          ","450000","7","53200","0.13","0.13","0.11","0.12"," ","0","0.11","10","0.12","109","60.8"
="038139","HK統一          ","0","0","0","--","--","--","--"," ","0","0.06","1","0.1","10","59.4"
="038140","HL統一          ","1000","1","410","0.41","0.41","0.41","0.41","+","0.03","0.39","10","0.4","10","119"
="038141","元富N8          ","320000","4","139400","0.42","0.45","0.41","0.41","X","0","0.43","25","0.44","25","69.4"
="038142","元富N9          ","1116000","17","235660","0.24","0.24","0.2","0.23","+","0.04","0.22","25","0.23","147","27.2"
="038143","CD群益          ","0","0","0","--","--","--","--"," ","0","0.29","25","0.3","10","407.5"
="038144","CE群益          ","30000","2","3800","0.14","0.14","0.12","0.12","-","0.01","0.12","25","0.13","10","21.1"
="038145","元大G8          ","101000","2","31310","0.31","0.31","0.31","0.31"," ","0","0.04","17","--","0","148"
="038146","元大G9          ","11000","2","5950","0.55","0.55","0.54","0.54","+","0.02","0.54","100","0.57","100","121.5"
="038147","元大H1          ","100000","1","9000","0.09","0.09","0.09","0.09"," ","0","0.08","100","0.09","100","206.5"
="038148","元大H2          ","63000","3","7230","0.11","0.12","0.11","0.12"," ","0","0.1","100","0.11","100","206.5"
="038149","元大H4          ","65000","1","5200","0.08","0.08","0.08","0.08"," ","0","0.07","100","0.08","100","206.5"
="038150","元大H5          ","39000","2","53730","1.47","1.47","1.23","1.23","X","0","1.27","300","1.28","25","40.35"
="038151","元大H6          ","492000","9","333390","0.64","0.71","0.64","0.71","-","0.04","0.71","100","0.73","100","119"
="038152","元大H7          ","10000","1","1300","0.13","0.13","0.13","0.13","X","0","0.12","499","0.13","10","69.1"
="038153","元大H8          ","16000","2","9540","0.59","0.6","0.59","0.6","+","0.09","0.55","100","0.56","10","34.95"
="038154","元大H9          ","551000","8","525020","1.02","1.04","0.91","1.04","+","0.08","0.39","60","--","0","72.3"
="038155","永豐04          ","79000","4","12950","0.2","0.2","0.15","0.15","-","0.08","0.15","10","0.16","10","16.35"
="038156","永豐05          ","0","0","0","--","--","--","--"," ","0","0.29","10","0.3","10","60.2"
="038157","永豐06          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","28.05"
="038158","永豐07          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","34.95"
="038159","永豐08          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","33.15"
="038160","永豐09          ","1000","1","150","0.15","0.15","0.15","0.15","X","0","0.15","10","0.16","10","49.1"
="038161","永豐10          ","15000","2","3250","0.22","0.22","0.21","0.21","-","0.01","0.21","10","0.22","10","13.55"
="038162","永豐11          ","0","0","0","--","--","--","--"," ","0","0.23","10","0.24","10","34.8"
="038163","AX中信          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","9.6"
="038164","凱基2Z          ","220000","7","83400","0.38","0.41","0.37","0.4","-","0.03","0.38","213","0.39","30","21.11"
="038165","凱基3A          ","50000","1","19000","0.38","0.38","0.38","0.38","-","0.03","0.29","30","0.3","30","16.35"
="038166","凱基3Y          ","0","0","0","--","--","--","--"," ","0","0.31","30","0.41","30","14.8"
="038167","凱基4K          ","0","0","0","--","--","--","--"," ","0","1.05","30","1.07","30","121.5"
="038168","凱基4Q          ","20000","2","10400","0.52","0.52","0.52","0.52","+","0.03","0.52","30","0.54","30","49.05"
="038169","I9國泰          ","0","0","0","--","--","--","--"," ","0","2.15","240","--","0","265"
="038170","J1國泰          ","0","0","0","--","--","--","--"," ","0","0.27","30","0.37","30","148"
="038171","9S富邦          ","0","0","0","--","--","--","--"," ","0","0.01","50","0.1","50","215.5"
="038172","元大I1          ","171000","5","296400","1.74","1.79","1.67","1.67","-","0.1","1.66","100","1.67","100","74.9"
="038173","元大I2          ","9000","2","1710","0.19","0.19","0.19","0.19"," ","0","0.19","100","0.2","100","28.05"
="038174","元大I3          ","150000","6","45400","0.38","0.38","0.28","0.3","-","0.13","0.29","100","0.3","100","16.35"
="038175","兆豐B2          ","619000","31","117370","0.2","0.21","0.17","0.18","+","0.01","0.18","110","0.19","40","0.00"
="038176","兆豐B3          ","171000","17","13510","0.11","0.11","0.07","0.07","-","0.01","0.07","230","0.08","15","0.00"
="038177","兆豐B8          ","10000","1","6400","0.64","0.64","0.64","0.64","+","0.09","0.61","10","0.62","10","34.95"
="038178","兆豐B9          ","0","0","0","--","--","--","--"," ","0","0.14","10","0.15","10","19.45"
="038179","兆豐C1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","42.5"
="038180","兆豐C2          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","136"
="038181","康和N9          ","122000","3","64010","0.52","0.56","0.52","0.56","+","0.05","0.53","10","0.54","10","133.5"
="038182","元富AB          ","123000","3","16690","0.14","0.14","0.11","0.11","+","0.01","0.13","25","0.15","25","57.15"
="038183","元富AC          ","0","0","0","--","--","--","--"," ","0","3.13","25","3.23","10","29.1"
="038184","元富AD          ","0","0","0","--","--","--","--"," ","0","0.28","50","0.29","25","393.5"
="038185","元富AE          ","305000","5","60700","0.2","0.2","0.18","0.18"," ","0","0.17","50","0.18","25","28.05"
="038186","元富AF          ","0","0","0","--","--","--","--"," ","0","0.26","25","0.27","25","34.95"
="038187","HM統一          ","0","0","0","--","--","--","--"," ","0","0.2","68","0.21","68","0.00"
="038188","日盛80          ","0","0","0","--","--","--","--"," ","0","0.14","25","0.15","25","58.6"
="038189","日盛81          ","0","0","0","--","--","--","--"," ","0","0.41","499","0.42","50","21.08"
="038190","日盛82          ","0","0","0","--","--","--","--"," ","0","2.16","25","2.19","10","28.1"
="038191","日盛83          ","0","0","0","--","--","--","--"," ","0","0.14","25","0.15","25","3.65"
="038192","日盛84          ","30000","1","6000","0.2","0.2","0.2","0.2","X","0","0.19","25","0.2","25","18.05"
="038193","凱基4T          ","0","0","0","--","--","--","--"," ","0","1.38","30","1.42","30","72.3"
="038194","AY中信          ","39000","4","8920","0.24","0.24","0.22","0.22","+","0.02","0.23","30","0.24","30","34.95"
="038195","AZ中信          ","107000","4","48150","0.45","0.45","0.45","0.45","+","0.04","0.4","30","0.42","30","133.5"
="038196","BA中信          ","139000","5","85380","0.62","0.62","0.6","0.6","+","0.03","0.57","30","0.58","30","133.5"
="038197","BB中信          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","9.6"
="038198","BC中信          ","50000","2","6000","0.12","0.12","0.12","0.12","X","0","0.12","499","0.13","299","0.00"
="038199","BD中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","215.5"
="038200","BE中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","215.5"
="038201","永豐12          ","80000","1","6400","0.08","0.08","0.08","0.08"," ","0","0.07","10","0.08","10","0.00"
="038202","永豐13          ","20000","1","3000","0.15","0.15","0.15","0.15","X","0","0.16","10","0.17","10","0.00"
="038203","永豐14          ","23000","2","32630","1.42","1.42","1.41","1.41"," ","0","1.35","10","1.36","10","74.9"
="038204","永豐15          ","666000","35","994500","1.54","1.6","1.38","1.42","-","0.05","1.42","4","1.44","10","65.2"
="038205","永豐16          ","0","0","0","--","--","--","--"," ","0","0.77","10","0.78","10","72.3"
="038206","永豐17          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","12.8"
="038207","永豐18          ","136000","5","44220","0.31","0.39","0.31","0.37","-","0.03","0.37","5","0.38","10","166"
="038208","永豐19          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","71.2"
="038209","永豐20          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","18.8"
="038210","永豐21          ","0","0","0","--","--","--","--"," ","0","0.23","10","0.24","10","119"
="038211","永豐22          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","18.15"
="038212","玉山MQ          ","0","0","0","--","--","--","--"," ","0","0.04","13","0.08","13","0.00"
="038213","玉山MR          ","0","0","0","--","--","--","--"," ","0","0.01","949","0.08","499","0.00"
="038214","玉山MS          ","0","0","0","--","--","--","--"," ","0","0.3","13","0.31","13","0.00"
="038215","J3國泰          ","0","0","0","--","--","--","--"," ","0","0.31","499","0.33","100","18.8"
="038216","9T富邦          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","16.9"
="038217","9U富邦          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.1","10","206.5"
="038218","9V富邦          ","0","0","0","--","--","--","--"," ","0","0.36","50","0.37","15","16.35"
="038219","9W富邦          ","0","0","0","--","--","--","--"," ","0","0.04","20","0.1","20","0.00"
="038220","CJ群益          ","135000","4","59400","0.46","0.46","0.42","0.44","+","0.04","0.44","469","0.45","499","0.00"
="038221","CK群益          ","187000","11","64950","0.36","0.37","0.31","0.33","+","0.03","0.33","469","0.34","499","0.00"
="038222","CL群益          ","25000","1","3250","0.13","0.13","0.13","0.13","X","0","0.13","499","0.14","499","0.00"
="038223","CM群益          ","980000","7","165200","0.16","0.18","0.15","0.16","+","0.03","0.15","499","0.16","394","0.00"
="038224","CT群益          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.11","10","52"
="038225","CU群益          ","0","0","0","--","--","--","--"," ","0","0.27","25","0.28","10","87.6"
="038226","CV群益          ","20000","2","8700","0.43","0.44","0.43","0.44"," ","0","0.33","25","0.34","10","393.5"
="038227","BG中信          ","0","0","0","--","--","--","--"," ","0","0.08","30","0.09","10","407.5"
="038228","BH中信          ","60000","5","5800","0.12","0.12","0.09","0.09"," ","0","0.09","70","0.1","30","19.45"
="038229","BJ中信          ","5000","1","750","0.15","0.15","0.15","0.15"," ","0","0.13","30","0.14","30","19.45"
="038230","BK中信          ","153000","4","47610","0.32","0.32","0.29","0.29","+","0.02","0.29","30","0.3","30","76.6"
="038231","BL中信          ","180000","6","35800","0.2","0.21","0.19","0.19","+","0.02","0.19","30","0.2","30","76.6"
="038232","BM中信          ","110000","2","70800","0.68","0.68","0.64","0.64","+","0.01","0.64","30","0.66","10","133.5"
="038233","BN中信          ","0","0","0","--","--","--","--"," ","0","1.53","30","1.58","10","74.9"
="038234","BP中信          ","0","0","0","--","--","--","--"," ","0","0.21","30","0.22","30","18.05"
="038235","BQ中信          ","0","0","0","--","--","--","--"," ","0","1.05","30","1.15","10","28.1"
="038236","BR中信          ","0","0","0","--","--","--","--"," ","0","0.14","30","0.15","30","9.8"
="038237","BS中信          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.05","10","66.7"
="038238","永豐25          ","24000","3","49040","2.07","2.11","1.81","1.81","-","0.1","1.98","10","1.99","10","22"
="038239","永豐26          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","61.1"
="038240","永豐27          ","0","0","0","--","--","--","--"," ","0","0.72","10","0.73","10","78.6"
="038241","永豐28          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","7.79"
="038242","永豐29          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","407.5"
="038243","永豐30          ","119000","5","53300","0.43","0.49","0.43","0.48"," ","0","0.47","10","0.48","10","206.5"
="038244","永豐31          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","10.25"
="038245","永豐32          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","9.91"
="038246","永豐33          ","1120000","32","796520","0.75","0.75","0.66","0.69","+","0.01","0.69","10","0.7","10","27"
="038247","HQ統一          ","302000","5","127730","0.46","0.46","0.37","0.38","-","0.05","0.37","10","0.38","10","16.35"
="038248","HR統一          ","300000","2","47000","0.16","0.16","0.15","0.15","+","0.01","0.16","10","0.17","10","407.5"
="038249","HS統一          ","6000","2","1800","0.3","0.3","0.3","0.3","X","0","0.31","10","0.32","10","71.2"
="038250","HT統一          ","0","0","0","--","--","--","--"," ","0","1.01","10","1.1","10","28.1"
="038251","HU統一          ","0","0","0","--","--","--","--"," ","0","0.16","20","0.17","20","9.6"
="038252","元大I4          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","100","67.3"
="038253","元大I5          ","144000","11","266390","1.9","1.9","1.63","1.73","+","0.01","1.78","100","1.83","100","22"
="038254","元大I6          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","215.5"
="038255","元大I7          ","110000","2","7600","0.07","0.07","0.06","0.06","X","0","0.05","100","0.06","90","206.5"
="038256","元大I8          ","0","0","0","--","--","--","--"," ","0","0.05","100","0.06","100","206.5"
="038257","元大I9          ","0","0","0","--","--","--","--"," ","0","0.33","100","0.34","50","22.1"
="038258","元大J1          ","0","0","0","--","--","--","--"," ","0","0.72","100","0.77","10","16.25"
="038259","兆豐C6          ","220000","7","96520","0.44","0.46","0.43","0.43","-","0.07","0.43","10","0.44","10","149"
="038260","兆豐C7          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","9.8"
="038261","兆豐C8          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.18","10","12.8"
="038262","兆豐C9          ","499000","1","84830","0.17","0.17","0.17","0.17","X","0","0.16","10","0.17","10","11.3"
="038263","兆豐D1          ","0","0","0","--","--","--","--"," ","0","0.47","10","0.48","10","61.3"
="038264","兆豐D2          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.08","10","71.2"
="038265","兆豐D3          ","0","0","0","--","--","--","--"," ","0","0.6","10","0.67","10","121.5"
="038266","兆豐D4          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","9.6"
="038267","兆豐D5          ","30000","3","1200","0.04","0.04","0.04","0.04","X","0","0.03","10","0.04","10","10.6"
="038268","兆豐D6          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.04","10","61.1"
="038269","兆豐D7          ","220000","3","77000","0.35","0.35","0.35","0.35","-","0.1","0.33","10","0.34","10","16.35"
="038270","兆豐D8          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","18.8"
="038271","兆豐D9          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","112.5"
="038272","兆豐F1          ","10000","1","800","0.08","0.08","0.08","0.08","X","0","0.07","10","0.08","10","16.9"
="038273","兆豐F2          ","10000","1","30300","3.03","3.03","3.03","3.03","+","0.12","2.88","10","2.93","10","22"
="038274","兆豐F3          ","35000","6","8800","0.26","0.26","0.25","0.25"," ","0","0.24","10","0.25","10","17.8"
="038275","兆豐F4          ","10000","1","2300","0.23","0.23","0.23","0.23","X","0","0.21","10","0.23","10","117"
="038276","康和AA          ","0","0","0","--","--","--","--"," ","0","0.93","10","1.03","10","72.3"
="038277","元富AJ          ","0","0","0","--","--","--","--"," ","0","0.05","50","--","0","68.4"
="038278","元富AM          ","0","0","0","--","--","--","--"," ","0","0.45","25","0.48","25","20.5"
="038279","元富AN          ","17000","2","5970","0.36","0.36","0.35","0.35","-","0.06","0.35","25","0.36","40","57"
="038280","元富AP          ","0","0","0","--","--","--","--"," ","0","0.28","25","0.29","25","407.5"
="038281","日盛85          ","24000","1","6960","0.29","0.29","0.29","0.29","X","0","0.29","25","0.3","25","49.1"
="038282","凱基4U          ","477000","16","348250","0.73","0.74","0.71","0.71","-","0.01","0.73","30","0.75","30","112"
="038283","凱基4Y          ","0","0","0","--","--","--","--"," ","0","1.1","30","1.11","30","16.25"
="038284","凱基5C          ","10000","2","17200","1.72","1.72","1.72","1.72","+","0.07","1.66","30","1.67","30","28.06"
="038285","MG第一          ","0","0","0","--","--","--","--"," ","0","1.32","10","1.33","10","21.08"
="038286","J4國泰          ","2000","1","4040","2.02","2.02","2.02","2.02","-","0.06","1.97","30","1.99","30","72.3"
="038287","J5國泰          ","1434000","70","440980","0.31","0.35","0.28","0.35","+","0.08","0.32","139","0.35","48","145.5"
="038288","富邦A2          ","4000","1","2160","0.54","0.54","0.54","0.54","+","0.01","0.51","20","0.52","10","11.05"
="038289","富邦A3          ","194000","4","131400","0.68","0.69","0.67","0.69","+","0.02","0.68","33","0.69","33","121.5"
="038290","富邦A4          ","50000","5","27700","0.58","0.58","0.54","0.55","-","0.01","0.55","10","0.56","20","52.7"
="038291","富邦A5          ","0","0","0","--","--","--","--"," ","0","0.43","20","0.44","20","16.25"
="038292","富邦A6          ","3000","1","2220","0.74","0.74","0.74","0.74","X","0","0.72","10","0.73","10","28.06"
="038293","CZ群益          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","10","19.45"
="038294","DA群益          ","134000","14","180920","1.36","1.39","1.26","1.29","-","0.15","1.29","1","1.3","10","42.45"
="038295","DB群益          ","5000","1","1150","0.23","0.23","0.23","0.23","X","0","0.23","25","0.24","10","7.83"
="038296","DC群益          ","0","0","0","--","--","--","--"," ","0","0.18","25","0.19","10","60.8"
="038297","DD群益          ","52000","2","30000","0.57","0.58","0.57","0.58","X","0","0.56","25","0.57","10","22.1"
="038298","DE群益          ","0","0","0","--","--","--","--"," ","0","2.36","25","2.46","10","307"
="038299","HW統一          ","1527000","46","1218860","0.76","0.83","0.76","0.8","+","0.1","0.78","20","0.81","10","133.5"
="038300","HX統一          ","0","0","0","--","--","--","--"," ","0","0.39","20","0.4","20","16.5"
="038301","HY統一          ","20000","1","8200","0.41","0.41","0.41","0.41","-","0.04","0.43","20","0.44","20","21.11"
="038302","元大J9          ","0","0","0","--","--","--","--"," ","0","0.91","499","0.92","10","28.1"
="038303","元大K1          ","0","0","0","--","--","--","--"," ","0","0.12","100","0.13","100","71.2"
="038304","元大K2          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","100","19.45"
="038305","元大K3          ","35000","2","16100","0.46","0.46","0.46","0.46","-","0.07","0.45","100","0.46","100","156"
="038306","元大K4          ","375000","3","213750","0.57","0.57","0.57","0.57","+","0.02","0.57","100","0.58","100","156"
="038307","元大K5          ","180000","5","50040","0.28","0.28","0.26","0.26","X","0","0.26","100","0.27","50","9.91"
="038308","元大K6          ","0","0","0","--","--","--","--"," ","0","0.17","100","0.19","100","18.05"
="038309","元大K7          ","568000","11","502380","0.9","0.9","0.84","0.84","-","0.08","0.82","3","1.25","15","148"
="038310","元大K8          ","463000","7","408230","0.87","0.9","0.87","0.9","+","0.14","0.83","100","0.85","50","34.95"
="038311","元大K9          ","2000","1","420","0.21","0.21","0.21","0.21","+","0.02","0.19","100","0.2","100","76.6"
="038312","日盛86          ","0","0","0","--","--","--","--"," ","0","0.89","25","0.9","10","39.8"
="038313","日盛87          ","0","0","0","--","--","--","--"," ","0","0.3","25","0.31","25","69.4"
="038314","日盛88          ","610000","4","30600","0.05","0.06","0.05","0.06"," ","0","0.04","25","0.06","25","206.5"
="038315","凱基6H          ","0","0","0","--","--","--","--"," ","0","0.59","30","0.6","30","87.6"
="038316","凱基6K          ","0","0","0","--","--","--","--"," ","0","0.28","30","0.29","30","393.5"
="038317","凱基6M          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.05","30","26.75"
="038318","凱基7J          ","0","0","0","--","--","--","--"," ","0","0.52","30","0.53","30","172"
="038319","凱基7X          ","0","0","0","--","--","--","--"," ","0","0.14","30","0.15","40","145.5"
="038320","永豐35          ","0","0","0","--","--","--","--"," ","0","0.34","10","0.35","10","156"
