

2016年01月07日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="037435","E9國泰          ","0","0","0","--","--","--","--"," ","0","0.29","499","0.31","150","166.5"
="037436","F1國泰          ","0","0","0","--","--","--","--"," ","0","0.33","30","0.36","30","42"
="037437","F2國泰          ","2100000","69","1489350","0.67","0.83","0.55","0.65","-","0.09","0.64","499","0.65","200","66.7"
="037438","7X富邦          ","7000","2","680","0.1","0.1","0.09","0.09","-","0.01","0.08","2","0.1","10","215.5"
="037439","7Y富邦          ","0","0","0","--","--","--","--"," ","0","0.31","10","0.32","10","46.8"
="037440","日盛40          ","0","0","0","--","--","--","--"," ","0","0.81","25","0.86","10","133"
="037441","日盛41          ","0","0","0","--","--","--","--"," ","0","2.1","25","2.19","25","325.5"
="037442","凱基GS          ","0","0","0","--","--","--","--"," ","0","1.54","30","1.6","30","64.3"
="037443","凱基GT          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","30","64"
="037444","元富C3          ","191000","3","106570","0.57","0.57","0.51","0.51","-","0.07","0.4","25","0.41","20","49.5"
="037445","元富C4          ","0","0","0","--","--","--","--"," ","0","0.1","50","0.11","25","7.93"
="037446","元富C5          ","2317000","88","1231050","0.7","0.7","0.47","0.49","-","0.22","0.49","45","0.5","25","28.73"
="037447","D2群益          ","67000","6","107060","1.9","1.9","1.53","1.58","-","0.39","1.56","25","1.57","10","16.02"
="037448","D3群益          ","35000","3","28000","0.8","0.8","0.8","0.8","+","0.1","0.76","25","0.77","10","21.01"
="037449","D4群益          ","915000","11","102930","0.12","0.13","0.1","0.1","-","0.12","0.04","199","0.1","10","226"
="037450","D5群益          ","0","0","0","--","--","--","--"," ","0","0.01","396","0.1","10","226"
="037451","D6群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","226"
="037452","D7群益          ","99000","4","256080","2.69","2.69","2.42","2.42","-","0.59","2.15","25","2.16","10","78.9"
="037453","XV元大          ","9927000","151","5438450","0.6","0.61","0.45","0.57","-","0.1","0.54","135","0.55","100","133"
="037454","XW元大          ","729000","11","485900","0.78","0.78","0.61","0.67","-","0.19","0.7","100","0.72","100","133"
="037455","XX元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","226"
="037456","XY元大          ","44000","5","1620","0.01","0.1","0.01","0.1","X","0","--","0","0.01","10","226"
="037457","XZ元大          ","49000","2","5450","0.12","0.12","0.11","0.11","-","0.03","0.11","100","0.12","100","416"
="037458","YA元大          ","60000","2","23700","0.39","0.4","0.39","0.4","-","0.04","0.41","100","0.42","100","9.08"
="037459","YB元大          ","389000","7","121580","0.33","0.33","0.29","0.31","-","0.16","0.29","100","0.3","100","16.9"
="037460","YC元大          ","250000","5","66500","0.29","0.29","0.24","0.27","-","0.05","0.27","100","0.29","100","46.8"
="037461","JC永豐          ","0","0","0","--","--","--","--"," ","0","0.65","10","0.67","10","17.45"
="037462","JD永豐          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","7.53"
="037463","JE永豐          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.21","10","70.2"
="037464","JF永豐          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","46.8"
="037465","JG永豐          ","200000","2","89000","0.45","0.45","0.44","0.44","X","0","0.44","10","0.45","10","20.8"
="037466","JH永豐          ","641000","14","352030","0.57","0.57","0.52","0.52","-","0.08","0.52","10","0.53","10","48.7"
="037467","JI永豐          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","10","166.5"
="037468","JJ永豐          ","0","0","0","--","--","--","--"," ","0","0.23","10","0.24","10","67"
="037469","JK永豐          ","20000","2","400","0.02","0.02","0.02","0.02","X","0","--","0","0.02","10","226"
="037470","JL永豐          ","480000","6","147100","0.32","0.32","0.3","0.3","-","0.1","0.3","10","0.31","10","0.00"
="037471","台新1P          ","1000","1","550","0.55","0.55","0.55","0.55","X","0","0.54","10","0.56","10","72.1"
="037472","N2中信          ","0","0","0","--","--","--","--"," ","0","0.66","10","0.67","10","16.5"
="037473","N3中信          ","0","0","0","--","--","--","--"," ","0","0.65","10","0.66","10","16.5"
="037474","N4中信          ","5000","1","3000","0.6","0.6","0.6","0.6","X","0","0.65","499","0.66","299","0.00"
="037475","YJ元大          ","0","0","0","--","--","--","--"," ","0","0.04","100","0.05","100","62.3"
="037476","YK元大          ","26000","10","56630","2.38","2.38","1.93","2.1","-","0.36","2.09","495","2.1","499","0.00"
="037477","YL元大          ","51000","8","63190","1.42","1.42","1.18","1.25","-","0.26","1.24","499","1.25","499","0.00"
="037478","YM元大          ","10000","1","19900","1.99","1.99","1.99","1.99","-","0.03","1.72","499","1.73","499","0.00"
="037479","YN元大          ","188000","19","14640","0.08","0.09","0.07","0.07","-","0.07","0.05","10","0.06","10","226"
="037480","YP元大          ","65000","2","28800","0.45","0.45","0.42","0.42","X","0","0.41","100","0.42","100","37.55"
="037481","YQ元大          ","679000","8","262370","0.42","0.42","0.31","0.31","-","0.13","0.32","100","0.33","100","169"
="037482","YR元大          ","143000","10","147190","1.18","1.18","0.92","0.97","-","0.27","1","529","1.01","499","57.35"
="037483","YS元大          ","10000","1","400","0.04","0.04","0.04","0.04","-","0.06","0.04","100","0.05","100","18.9"
="037484","LM第一          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.1","10","206"
="037485","EZ統一          ","830000","23","79930","0.11","0.11","0.09","0.1","-","0.06","0.09","81","0.12","408","226"
="037486","FA統一          ","0","0","0","--","--","--","--"," ","0","0.21","20","0.22","20","166.5"
="037487","FB統一          ","1861000","38","709640","0.48","0.48","0.29","0.37","-","0.14","0.36","50","0.37","5","57.35"
="037488","日盛42          ","0","0","0","--","--","--","--"," ","0","0.45","25","0.46","25","70.4"
="037489","凱基GW          ","275000","12","95460","0.4","0.4","0.26","0.31","-","0.13","0.3","30","0.31","30","0.00"
="037490","凱基GX          ","464000","21","267960","0.74","0.74","0.49","0.59","-","0.25","0.59","1","0.89","4","0.00"
="037491","凱基GY          ","0","0","0","--","--","--","--"," ","0","4.21","30","4.31","30","28.1"
="037492","凱基GZ          ","0","0","0","--","--","--","--"," ","0","2.06","30","2.16","30","52.2"
="037493","凱基HA          ","0","0","0","--","--","--","--"," ","0","0.06","30","0.07","30","122"
="037494","凱基HB          ","0","0","0","--","--","--","--"," ","0","2.12","30","2.22","30","325.5"
="037495","凱基HD          ","766000","20","405700","0.71","0.71","0.44","0.54","-","0.22","0.53","30","0.54","29","57.35"
="037496","E2群益          ","695000","13","366900","0.56","0.59","0.4","0.4","-","0.32","0.48","25","0.49","10","57.35"
="037497","E3群益          ","311000","9","248490","0.96","0.96","0.74","0.8","-","0.27","0.79","25","0.8","10","16.02"
="037498","E4群益          ","1000","1","1250","1.25","1.25","1.25","1.25","+","0.07","1.25","25","1.26","10","21.01"
="037499","E5群益          ","19000","10","8520","0.46","0.47","0.43","0.47","-","0.05","0.46","25","0.47","10","78.3"
="037500","E6群益          ","2011000","19","809190","0.44","0.44","0.36","0.36","-","0.04","0.4","25","0.41","10","11.6"
="037501","E7群益          ","8000","2","1880","0.24","0.24","0.22","0.22","-","0.04","0.24","25","0.25","10","11.6"
="037502","E8群益          ","0","0","0","--","--","--","--"," ","0","0.38","25","0.39","10","66.7"
="037503","F4國泰          ","18000","2","1680","0.11","0.11","0.09","0.09","-","0.1","0.05","10","0.09","200","226"
="037504","F5國泰          ","285000","8","86550","0.35","0.35","0.23","0.23","-","0.16","0.21","30","0.22","30","206"
="037505","7Z富邦          ","460000","8","58600","0.14","0.14","0.11","0.11","-","0.15","0.1","50","0.12","25","226"
="037506","8A富邦          ","0","0","0","--","--","--","--"," ","0","0.8","10","0.81","10","28.08"
="037507","JM永豐          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","7.94"
="037508","JN永豐          ","0","0","0","--","--","--","--"," ","0","0.25","10","0.26","10","24.6"
="037509","JP永豐          ","19000","1","26980","1.42","1.42","1.42","1.42","-","0.17","1.54","10","1.58","10","43.4"
="037510","JQ永豐          ","0","0","0","--","--","--","--"," ","0","0.24","10","0.25","10","24.2"
="037511","JR永豐          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","14.6"
="037512","JS永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","39.65"
="037513","JT永豐          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","10.9"
="037514","JU永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","65.7"
="037515","JV永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.04","10","62.3"
="037516","JW永豐          ","55000","2","55550","1.01","1.01","1.01","1.01","-","0.1","0.81","10","0.82","10","39.55"
="037517","台新1Q          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.1","40","12.4"
="037518","元富C8          ","270000","11","86860","0.38","0.38","0.2","0.2","-","0.29","0.2","25","0.21","25","206"
="037519","元富C9          ","0","0","0","--","--","--","--"," ","0","5.35","25","5.4","10","31.5"
="037520","元富D1          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","25","226"
="037521","元富D2          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","39.65"
="037522","元富D3          ","470000","2","131900","0.32","0.32","0.27","0.27","X","0","0.32","25","0.34","25","57.35"
="037523","兆豐LF          ","20000","2","13700","0.68","0.69","0.68","0.69","X","0","0.41","10","0.46","10","206"
="037524","兆豐LG          ","428000","10","254790","0.75","0.75","0.36","0.42","-","0.39","0.36","10","0.37","10","206"
="037525","兆豐LH          ","59000","6","47010","0.83","0.83","0.76","0.81","-","0.02","0.84","10","0.85","10","9.53"
="037526","兆豐LJ          ","0","0","0","--","--","--","--"," ","0","5.45","10","--","0","43.5"
="037527","兆豐LK          ","115000","7","15150","0.14","0.14","0.11","0.11","-","0.04","0.1","30","0.11","10","7.93"
="037528","兆豐LL          ","302000","20","10580","0.04","0.04","0.03","0.03","-","0.07","0.01","200","0.05","10","226"
="037529","兆豐LM          ","580000","53","51350","0.09","0.12","0.07","0.07","-","0.13","0.07","55","0.08","10","226"
="037530","兆豐LN          ","631000","16","460570","0.76","0.76","0.57","0.62","-","0.13","0.59","10","0.66","5","24.2"
="037531","兆豐LP          ","100000","2","31000","0.31","0.31","0.31","0.31","-","0.13","0.32","10","0.33","10","67"
="037532","兆豐LQ          ","255000","3","43350","0.17","0.17","0.17","0.17"," ","0","0.16","10","0.17","10","9.08"
="037533","兆豐LR          ","0","0","0","--","--","--","--"," ","0","0.58","10","0.63","10","18.9"
="037534","兆豐LS          ","50000","4","63100","1.32","1.32","1.18","1.18","-","0.48","1.17","10","1.22","10","78.9"
="037535","兆豐LT          ","0","0","0","--","--","--","--"," ","0","0.65","10","0.67","5","24.6"
="037536","兆豐LZ          ","127000","18","72620","0.63","0.63","0.48","0.57","-","0.11","0.54","10","--","0","133"
="037537","兆豐MA          ","50000","4","47600","0.96","1","0.88","0.88","-","0.1","0.76","10","0.77","10","51.3"
="037538","兆豐MB          ","204000","5","37810","0.19","0.19","0.18","0.18","-","0.07","0.19","10","0.2","10","65.7"
="037539","兆豐MC          ","21000","3","1120","0.05","0.12","0.05","0.12","-","0.02","0.04","130","0.11","10","6.48"
="037540","兆豐MD          ","50000","4","29500","0.6","0.6","0.58","0.59","-","0.06","0.61","10","0.63","10","148"
="037541","兆豐ME          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","39.65"
="037542","兆豐MF          ","231000","10","35150","0.19","0.19","0.15","0.15","-","0.06","0.15","69","0.16","10","11.15"
="037543","兆豐MG          ","0","0","0","--","--","--","--"," ","0","0.47","10","0.52","10","16.9"
="037544","兆豐MH          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","64"
="037545","兆豐MJ          ","123000","16","112040","1","1.06","0.76","0.77","-","0.23","0.81","10","0.82","10","61.7"
="037546","兆豐MK          ","5000","1","7300","1.46","1.46","1.46","1.46","X","0","1.32","10","1.41","10","64.3"
="037547","兆豐ML          ","310000","2","87300","0.29","0.29","0.28","0.28","-","0.03","0.26","10","0.27","10","18.6"
="037548","兆豐MM          ","80000","9","123000","1.66","1.66","1.43","1.48","-","0.24","1.49","10","1.51","10","23.75"
="037549","兆豐MN          ","40000","4","2800","0.07","0.07","0.07","0.07","-","0.03","0.06","10","0.07","10","66.6"
="037550","KA永豐          ","0","0","0","--","--","--","--"," ","0","0.29","10","0.3","10","21.01"
="037551","KB永豐          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","78.3"
="037552","KC永豐          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.08","10","13.3"
="037553","KD永豐          ","731000","9","340280","0.52","0.53","0.45","0.46","-","0.09","0.45","10","0.46","5","42.2"
="037554","KE永豐          ","20000","2","2000","0.1","0.1","0.1","0.1","X","0","0.04","10","0.05","10","206"
="037555","KF永豐          ","0","0","0","--","--","--","--"," ","0","0.24","10","0.25","10","10.5"
="037556","KG永豐          ","4000","1","2000","0.5","0.5","0.5","0.5","-","0.07","0.54","10","0.55","10","35.85"
="037557","KH永豐          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","57.35"
="037558","KI永豐          ","0","0","0","--","--","--","--"," ","0","0.24","10","0.25","10","27.1"
="037559","KJ永豐          ","0","0","0","--","--","--","--"," ","0","0.68","10","0.69","10","189"
="037560","KK永豐          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","42"
="037561","康和N1          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","57.35"
="037562","元富D7          ","0","0","0","--","--","--","--"," ","0","0.24","50","0.25","25","139"
="037563","元富D8          ","0","0","0","--","--","--","--"," ","0","0.11","25","0.12","25","54.1"
="037564","元富D9          ","33000","1","26400","0.8","0.8","0.8","0.8","-","0.03","0.72","25","0.73","25","35.85"
="037565","元富E1          ","0","0","0","--","--","--","--"," ","0","0.52","25","0.53","25","28.08"
="037566","YT元大          ","0","0","0","--","--","--","--"," ","0","0.08","100","0.12","100","66.6"
="037567","YU元大          ","0","0","0","--","--","--","--"," ","0","2.82","100","2.91","10","74"
="037568","YV元大          ","100000","3","74600","0.83","0.83","0.71","0.71","-","0.09","0.71","10","0.81","10","42.2"
="037569","YW元大          ","60000","3","6800","0.1","0.14","0.1","0.1","-","0.05","0.09","100","0.1","100","66.7"
="037570","YX元大          ","306000","6","136300","0.47","0.47","0.39","0.39","-","0.1","0.36","499","0.37","50","10.5"
="037571","YY元大          ","0","0","0","--","--","--","--"," ","0","2.46","100","2.56","10","27.35"
="037572","YZ元大          ","0","0","0","--","--","--","--"," ","0","0.34","100","0.39","10","28.08"
="037573","F3群益          ","185000","10","245400","1.68","1.68","1.12","1.2","-","0.47","1.18","25","1.19","10","28.08"
="037574","F4群益          ","0","0","0","--","--","--","--"," ","0","0.02","35","0.1","10","215.5"
="037575","F5群益          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.1","10","206"
="037576","F6群益          ","0","0","0","--","--","--","--"," ","0","0.14","25","0.15","10","42"
="037577","日盛43          ","40000","1","14000","0.35","0.35","0.35","0.35","-","0.09","0.33","25","0.34","25","7.53"
="037578","日盛44          ","6000","4","2710","0.55","0.55","0.42","0.45","-","0.13","0.45","25","0.46","25","24.2"
="037579","日盛45          ","0","0","0","--","--","--","--"," ","0","1.12","25","1.14","25","189"
="037580","日盛46          ","0","0","0","--","--","--","--"," ","0","0.18","25","0.19","25","21.01"
="037581","凱基HF          ","91000","4","41210","0.57","0.57","0.44","0.44","-","0.17","0.43","30","0.44","30","72.1"
="037582","凱基HG          ","276000","6","177510","0.76","0.76","0.59","0.59","-","0.3","0.68","30","0.69","30","57.35"
="037583","凱基HH          ","30000","1","31500","1.05","1.05","1.05","1.05","X","0","0.93","30","1.03","30","117"
="037584","凱基HJ          ","840000","52","63100","0.09","0.09","0.06","0.06","-","0.08","0.05","99","0.08","30","226"
="037585","凱基HL          ","1500000","22","191100","0.13","0.14","0.12","0.12","-","0.18","0.07","98","0.11","30","226"
="037586","凱基HM          ","650000","11","86900","0.14","0.14","0.11","0.11","-","0.16","0.08","199","0.11","30","226"
="037587","凱基HP          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.08","30","66.6"
="037588","凱基HQ          ","493000","9","115950","0.2","0.27","0.2","0.24","+","0.03","0.24","30","0.25","30","21.01"
="037589","凱基HR          ","0","0","0","--","--","--","--"," ","0","2.17","30","2.18","30","28.08"
="037590","凱基HS          ","0","0","0","--","--","--","--"," ","0","0.21","30","0.22","30","139"
="037591","玉山LV          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","0.00"
="037592","玉山LW          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.1","10","0.00"
="037593","玉山LX          ","0","0","0","--","--","--","--"," ","0","0.42","13","0.44","13","0.00"
="037594","玉山LY          ","0","0","0","--","--","--","--"," ","0","0.02","13","0.1","13","0.00"
="037595","玉山LZ          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="037596","F8國泰          ","186000","14","264500","1.68","1.68","1.16","1.19","-","0.5","1.19","430","1.2","320","28.08"
="037597","LP第一          ","80000","2","39800","0.51","0.51","0.46","0.46","-","0.06","0.47","10","0.5","10","66.7"
="037598","FD統一          ","1000","1","120","0.12","0.12","0.12","0.12","-","0.01","0.09","10","0.1","10","66.6"
="037599","FE統一          ","3000","1","600","0.2","0.2","0.2","0.2"," ","0","0.16","20","0.17","20","66.7"
="037600","FF統一          ","311000","7","98210","0.4","0.4","0.31","0.31","-","0.19","0.32","20","0.33","20","28.08"
="037601","G8群益          ","513000","13","71880","0.27","0.27","0.11","0.11","-","0.17","0.09","25","0.1","10","206"
="037602","元富E6          ","1283000","7","177720","0.17","0.17","0.13","0.14","-","0.05","0.13","230","0.15","10","0.00"
="037603","元富E7          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","25","78.3"
="037604","元富E8          ","0","0","0","--","--","--","--"," ","0","2.88","25","2.96","20","77"
="037605","元富E9          ","0","0","0","--","--","--","--"," ","0","0.18","25","0.19","25","215.5"
="037606","元富F1          ","0","0","0","--","--","--","--"," ","0","0.01","69","--","0","416"
="037607","元富F2          ","0","0","0","--","--","--","--"," ","0","0.08","25","0.09","25","42"
="037608","元富F3          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.08","25","66.7"
="037609","元富F4          ","0","0","0","--","--","--","--"," ","0","0.17","76","--","0","72.1"
="037610","元富F5          ","0","0","0","--","--","--","--"," ","0","0.68","25","0.69","25","16.21"
="037611","玉山MA          ","805000","8","392300","0.5","0.5","0.44","0.48","-","0.04","0.47","33","0.48","33","0.00"
="037612","玉山MB          ","50000","2","500","0.01","0.01","0.01","0.01","X","0","0.01","1,122","0.02","325","0.00"
="037613","F9國泰          ","0","0","0","--","--","--","--"," ","0","0.43","499","0.45","15","21.01"
="037614","8C富邦          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.1","10","42"
="037615","N6中信          ","0","0","0","--","--","--","--"," ","0","0.23","30","0.24","30","16.21"
="037616","N7中信          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","66.7"
="037617","KP永豐          ","10000","1","3700","0.37","0.37","0.37","0.37","-","0.06","0.33","10","0.34","10","12.9"
="037618","KQ永豐          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","14.3"
="037619","KR永豐          ","14000","2","5380","0.37","0.39","0.37","0.39","-","0.02","0.38","10","0.39","10","183"
="037620","KS永豐          ","458000","4","80460","0.18","0.18","0.17","0.18","-","0.02","0.18","10","0.2","10","148"
="037621","KT永豐          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","66.7"
="037622","KU永豐          ","0","0","0","--","--","--","--"," ","0","2.04","10","2.12","10","27.35"
="037623","KV永豐          ","0","0","0","--","--","--","--"," ","0","0.43","10","0.44","10","16.21"
="037624","KW永豐          ","0","0","0","--","--","--","--"," ","0","0.4","10","0.41","10","27.85"
="037625","KX永豐          ","0","0","0","--","--","--","--"," ","0","0.19","10","0.2","10","16.9"
="037626","KY永豐          ","0","0","0","--","--","--","--"," ","0","1.67","10","1.7","10","52.2"
="037627","KZ永豐          ","476000","7","316540","0.68","0.69","0.59","0.59","-","0.21","0.61","10","0.62","10","58.4"
="037628","LA永豐          ","150000","2","16500","0.11","0.11","0.11","0.11","X","0","0.11","10","0.12","10","9.08"
="037629","LB永豐          ","161000","7","139920","0.93","0.96","0.75","0.78","-","0.15","0.76","10","0.78","10","114.5"
="037630","ZA元大          ","0","0","0","--","--","--","--"," ","0","0.07","100","0.08","100","42"
="037631","ZB元大          ","2501000","58","356310","0.17","0.18","0.09","0.09","-","0.12","0.09","40","0.1","130","206"
="037632","ZC元大          ","114000","7","54650","0.51","0.53","0.42","0.42","-","0.11","0.43","100","0.44","100","27.85"
="037633","ZD元大          ","2000","1","5200","2.6","2.6","2.6","2.6","X","0","2.54","100","2.6","10","20.85"
="037634","ZE元大          ","3000","2","2170","0.79","0.79","0.69","0.69","-","0.18","0.75","100","0.76","10","20.8"
="037635","ZF元大          ","192000","20","250360","1.33","1.34","1.25","1.32","-","0.05","1.35","100","1.37","10","52.2"
="037636","ZG元大          ","40000","2","22200","0.57","0.57","0.54","0.54","X","0","0.56","499","0.57","10","39"
="037637","ZH元大          ","0","0","0","--","--","--","--"," ","0","0.19","100","0.2","100","78.3"
="037638","ZI元大          ","88000","5","23340","0.25","0.28","0.23","0.28","-","0.02","0.27","100","0.28","62","78.3"
="037639","日盛47          ","377000","9","114680","0.45","0.45","0.24","0.24","-","0.32","0.23","25","0.24","25","206"
="037640","日盛48          ","0","0","0","--","--","--","--"," ","0","2.86","25","2.96","10","28.1"
="037641","日盛49          ","0","0","0","--","--","--","--"," ","0","2.72","25","2.77","10","52.2"
="037642","凱基HU          ","311000","8","12640","0.05","0.05","0.04","0.04","-","0.01","0.04","30","0.05","135","70.3"
="037643","凱基HW          ","12000","1","15720","1.31","1.31","1.31","1.31","X","0","1.25","30","1.26","30","16.21"
="037644","凱基HX          ","0","0","0","--","--","--","--"," ","0","0.03","40","0.08","30","42"
="037645","凱基HY          ","0","0","0","--","--","--","--"," ","0","0.13","30","0.14","30","9.08"
="037646","凱基JB          ","131000","8","129850","1.1","1.1","0.86","0.91","-","0.18","0.91","30","0.92","30","62.9"
="037647","凱基JC          ","0","0","0","--","--","--","--"," ","0","0.52","30","0.55","30","38"
="037648","凱基JD          ","150000","6","91600","0.63","0.63","0.53","0.53","-","0.25","0.52","30","0.53","30","79.8"
="037649","凱基JE          ","142000","4","40260","0.27","0.33","0.27","0.33"," ","0","0.25","30","0.26","30","66.7"
="037650","LQ第一          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","7.93"
="037651","FG統一          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","42"
="037652","FH統一          ","17000","3","12030","0.71","0.74","0.7","0.74","-","0.24","0.7","68","0.71","68","115.5"
="037653","ZQ元大          ","407000","14","204220","0.58","0.6","0.45","0.46","-","0.12","0.51","100","0.52","100","42"
="037654","ZR元大          ","112000","10","96740","0.85","0.87","0.85","0.85","+","0.06","0.81","100","0.82","10","17.45"
="037655","ZS元大          ","64000","2","34980","0.57","0.57","0.52","0.52","-","0.06","0.47","100","0.48","100","61.7"
="037656","ZT元大          ","30000","2","1200","0.04","0.04","0.04","0.04","-","0.02","0.03","120","0.04","900","7.93"
="037657","ZU元大          ","65000","3","19250","0.31","0.31","0.29","0.29","-","0.03","0.3","100","0.31","100","27.1"
="037658","ZV元大          ","73000","4","29150","0.52","0.52","0.35","0.35","-","0.24","0.32","100","0.33","100","115.5"
="037659","ZW元大          ","0","0","0","--","--","--","--"," ","0","5.05","100","--","0","77"
="037660","ZX元大          ","516000","8","58530","0.13","0.13","0.08","0.08","-","0.05","0.08","100","0.09","50","139"
="037661","ZY元大          ","0","0","0","--","--","--","--"," ","0","--","0","1.7","10","49.8"
="037662","元富F7          ","201000","4","247680","1.25","1.25","1.18","1.18","-","0.17","1.21","25","1.23","25","35.85"
="037663","元富F8          ","169000","6","28210","0.19","0.19","0.13","0.13","-","0.08","0.14","25","0.15","25","67"
="037664","元富F9          ","0","0","0","--","--","--","--"," ","0","3.3","25","3.4","10","120"
="037665","元富G1          ","0","0","0","--","--","--","--"," ","0","0.01","223","0.05","25","62.3"
="037666","日盛50          ","448000","16","161060","0.42","0.45","0.22","0.25","-","0.31","0.22","25","0.23","25","206"
="037667","日盛51          ","0","0","0","--","--","--","--"," ","0","0.33","25","0.34","25","72.1"
="037668","LD永豐          ","35000","1","17850","0.51","0.51","0.51","0.51","X","0","0.56","10","0.57","10","135"
="037669","LE永豐          ","0","0","0","--","--","--","--"," ","0","2.37","10","2.43","10","20.85"
="037670","LF永豐          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","79.8"
="037671","LG永豐          ","0","0","0","--","--","--","--"," ","0","1.44","10","1.45","10","28.1"
="037672","LH永豐          ","40000","2","10750","0.3","0.3","0.25","0.25","X","0","0.25","10","0.26","10","39"
="037673","N8中信          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","9.08"
="037674","N9中信          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","9.08"
="037675","AA中信          ","111000","4","59140","0.5","0.54","0.5","0.54","X","0","0.53","499","0.54","298","0.00"
="037676","凱基JH          ","375000","12","114030","0.32","0.32","0.28","0.32","+","0.02","0.3","30","0.32","60","18.6"
="037677","凱基JN          ","300000","1","90000","0.3","0.3","0.3","0.3","X","0","0.26","30","0.27","30","18.6"
="037678","凱基JP          ","0","0","0","--","--","--","--"," ","0","0.1","30","0.11","30","20"
="037679","凱基JQ          ","170000","2","20400","0.12","0.12","0.12","0.12","X","0","0.12","30","0.13","30","8.75"
="037680","凱基JR          ","0","0","0","--","--","--","--"," ","0","0.33","30","0.34","30","166.5"
="037681","凱基JS          ","50000","1","18500","0.37","0.37","0.37","0.37","X","0","0.38","30","0.39","30","38"
="037682","凱基JT          ","907000","14","218270","0.24","0.28","0.2","0.22","-","0.17","0.12","30","0.13","30","206"
="037683","凱基JU          ","50000","5","5000","0.1","0.1","0.1","0.1","-","0.05","0.09","30","0.1","30","16.6"
="037684","凱基JW          ","510000","6","181200","0.41","0.41","0.28","0.28","-","0.18","0.3","30","0.31","60","18.9"
="037685","玉山MC          ","802000","6","139280","0.17","0.19","0.16","0.19","+","0.03","0.19","55","0.28","10","0.00"
="037686","玉山MD          ","0","0","0","--","--","--","--"," ","0","0.42","13","0.45","13","0.00"
="037687","G3國泰          ","240000","2","16700","0.07","0.07","0.06","0.06","-","0.04","0.04","499","0.06","100","62.3"
="037688","G4國泰          ","0","0","0","--","--","--","--"," ","0","1.76","30","1.79","30","58.4"
="037689","G5國泰          ","90000","5","96300","1.17","1.17","0.86","0.86","X","0","0.82","30","0.84","30","115.5"
="037690","G6國泰          ","0","0","0","--","--","--","--"," ","0","0.97","330","0.99","100","57.35"
="037691","G7國泰          ","0","0","0","--","--","--","--"," ","0","0.2","499","0.21","100","7.93"
="037692","8D富邦          ","40000","1","2400","0.06","0.06","0.06","0.06","-","0.02","0.06","60","0.08","15","17.45"
="037693","8E富邦          ","0","0","0","--","--","--","--"," ","0","0.02","50","0.1","15","64"
="037694","8F富邦          ","194000","1","151320","0.78","0.78","0.78","0.78","+","0.01","0.71","10","0.72","10","24.2"
="037695","8G富邦          ","0","0","0","--","--","--","--"," ","0","0.68","20","0.69","20","0.00"
="037696","8H富邦          ","122000","3","51710","0.43","0.43","0.3","0.3","X","0","0.34","20","0.35","20","0.00"
="037697","I1群益          ","0","0","0","--","--","--","--"," ","0","1.29","25","1.35","10","133"
="037698","I2群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","64"
