

2016年01月12日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
臺灣50報酬指數,9068.96,+,15,0.17
臺灣中型100報酬指數,8419.13,-,85.68,-1.01
臺灣資訊科技報酬指數,10050.69,+,11.94,0.12
臺灣發達報酬指數,9627.31,-,21.14,-0.22
臺灣高股息報酬指數,8554.04,+,27.77,0.33
臺灣就業99報酬指數,5659.51,+,2.52,0.04
臺灣高薪100報酬指數,4478.97,+,11.82,0.26
臺灣低波動高股息報酬指數,2452.94,-,5.01,-0.2
未含金融電子股報酬指數,15509.46,-,46.79,-0.3
小型股300報酬指數,4874.77,-,68.28,-1.38
水泥類報酬指數,133.34,-,0.23,-0.17
食品類報酬指數,1476.33,-,17.1,-1.15
塑膠類報酬指數,259.27,+,2.67,1.04
紡織纖維類報酬指數,644.14,-,14.46,-2.2
電機機械類報酬指數,167.17,-,2.02,-1.19
電器電纜類報酬指數,31.06,-,0.16,-0.51
化學生技醫療類報酬指數,116.46,-,3.29,-2.75
化學類報酬指數,110.79,-,1.13,-1.01
生技醫療類報酬指數,85.4,-,4.08,-4.56
玻璃陶瓷類報酬指數,34.07,+,0.38,1.13
造紙類報酬指數,169.92,-,0.74,-0.43
鋼鐵類報酬指數,90.5,-,0.59,-0.65
橡膠類報酬指數,332.28,-,3.55,-1.06
汽車類報酬指數,304.35,+,1.71,0.57
電子類報酬指數,444.23,-,1.43,-0.32
半導體類報酬指數,141.26,-,0.47,-0.33
電腦及週邊設備類報酬指數,124.15,+,0.48,0.39
光電類報酬指數,31.18,-,0.64,-2.01
通信網路類報酬指數,179.44,+,0.49,0.27
電子零組件類報酬指數,101.52,-,0.78,-0.76
電子通路類報酬指數,139.8,-,0.3,-0.21
資訊服務類報酬指數,121.48,-,1.74,-1.41
其他電子類報酬指數,86.84,-,0.26,-0.3
建材營造類報酬指數,288.76,-,3.21,-1.1
航運類報酬指數,75.89,+,0.68,0.9
觀光類報酬指數,123.59,-,2.1,-1.67
金融保險類報酬指數,1164.42,+,1.19,0.1
貿易百貨類報酬指數,226.75,-,0.57,-0.25
油電燃氣類報酬指數,118.79,+,1.32,1.12
其他類報酬指數,302.41,-,1.68,-0.55
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","75230089185","2049861058","751602"
"2.台灣存託憑證","28208326","10453061","1028"
"3.受益憑證","0","0","0"
"4.ETF","9338951079","459598247","65275"
"5.受益證券","4612570","310000","76"
"6.變更交易股票","9162508","3802722","646"
"7.認購(售)權證","1941451250","2250753000","60342"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","75239251693","2053663780","752248"
"總計(1~12)","86552474918","4774778088","878969"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2127(14),205(2)
"下跌(跌停)",3310(90),582(6)
"持平",423,79
"未成交",4653,6
"無比價",970,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年01月12日
"每日收盤行情("全部")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50          ","17649886","5238","998368462","56.8","57","56.3","56.5","-","0.05","56.5","185","56.55","15","0.00"
="0051  ","中100           ","77000","50","1776270","23.2","23.38","22.93","22.94","-","0.26","22.93","20","22.94","14","0.00"
="0052  ","FB科技          ","29000","6","1015440","35.59","35.59","34.97","35.2","+","0.45","35","10","35.29","1","0.00"
="0053  ","寶電子          ","4000","4","97470","24.43","24.43","24.24","24.24","-","0.01","24.04","8","24.24","3","0.00"
="0054  ","台商50          ","8010","4","149586","18.74","18.74","18.55","18.55","-","0.2","18.55","8","18.69","3","0.00"
="0055  ","寶金融          ","509250","150","6124815","12.05","12.09","11.95","11.97","-","0.03","11.96","17","11.99","1","0.00"
="0056  ","高股息          ","2482776","1286","51471968","20.65","20.82","20.65","20.7","+","0.08","20.7","11","20.72","17","0.00"
="0057  ","FB摩台          ","1000","1","35040","35.04","35.04","35.04","35.04","+","0.36","34.71","50","34.79","58","0.00"
="0058  ","FB發達          ","1000","1","33180","33.18","33.18","33.18","33.18","+","0.11","32.67","10","32.9","10","0.00"
="0059  ","FB金融          ","8000","8","223770","28.24","28.24","27.83","27.87","-","0.29","27.71","1","27.97","1","0.00"
="0060  ","新台灣          ","0","0","0","--","--","--","--"," ","0","25.96","10","26.09","2","0.00"
="0061  ","寶滬深          ","10498500","1841","170964040","16.27","16.5","16.13","16.21","-","0.06","16.21","76","16.22","150","0.00"
="006203","寶摩臺          ","608000","13","16085180","26.66","26.69","26.43","26.47","+","0.01","26.33","10","26.57","8","0.00"
="006204","豐臺灣          ","21126","14","816917","38.84","38.84","38.39","38.54","-","0.09","38.4","15","38.58","15","0.00"
="006205","FB上証          ","10536150","1797","294729150","28.05","28.24","27.75","27.9","-","0.23","27.89","21","27.9","92","0.00"
="006206","元上證          ","2046416","470","54129574","26.36","26.65","26.25","26.34","-","0.16","26.33","12","26.34","28","0.00"
="006207","FH滬深          ","2042799","490","42945508","21","21.22","20.88","20.92","-","0.18","20.92","55","20.96","2","0.00"
="006208","FB台50          ","85000","29","2730430","32.27","32.27","32.04","32.09","-","0.18","32.04","1","32.22","1","0.00"
="00631L","T50正2          ","15271233","2785","239882295","15.93","15.94","15.52","15.58","-","0.13","15.57","143","15.58","80","0.00"
="00632R","T50反1          ","31486215","4379","668957612","21.15","21.39","21.07","21.32","+","0.11","21.31","54","21.32","256","0.00"
="00633L","上証2X          ","146248400","21648","4163821170","28.5","28.93","28","28.09","-","0.41","28.09","601","28.1","18","0.00"
="00634R","上証反          ","21784109","1880","247885569","11.35","11.51","11.27","11.47","+","0.12","11.47","14","11.48","432","0.00"
="00635U","元黃金          ","602099","165","11036919","18.39","18.39","18.29","18.35","-","0.13","18.35","11","18.36","24","0.00"
="00636 ","CFA50           ","4387010","315","72134284","16.34","16.57","16.31","16.37","-","0.05","16.37","1","16.42","50","0.00"
="00637L","滬深2X          ","154861350","16354","1632199045","10.52","10.71","10.35","10.4","-","0.12","10.4","2,692","10.41","66","0.00"
="00638R","滬深反          ","2169000","357","45874190","21.18","21.31","21","21.24","+","0.06","21.24","132","21.27","10","0.00"
="00639 ","深100           ","3375000","708","34329440","10.2","10.29","10.05","10.16","-","0.04","10.16","12","10.17","15","0.00"
="00640L","日本2X          ","4976000","738","87481950","17.89","17.97","17.26","17.28","-","0.44","17.27","9","17.28","183","0.00"
="00641R","日本反          ","4997000","441","103761290","20.6","20.93","20.55","20.93","+","0.28","20.93","119","20.94","8","0.00"
="00642U","元石油          ","8802321","2484","132648837","15.11","15.15","15.02","15.03","-","0.46","15.03","106","15.04","69","0.00"
="00643 ","深中小          ","5172251","754","82552752","15.9","16.14","15.76","15.94","-","0.11","15.94","8","15.95","1","0.00"
="00645 ","FB日本          ","2280000","99","41446180","18.33","18.35","18.01","18.02","-","0.28","18.01","5","18.02","99","0.00"
="00646 ","S&P500          ","1319000","121","25091780","19.03","19.08","18.97","18.99","-","0.02","18.98","1","18.99","199","0.00"
="00647L","S&P正2          ","1943000","210","34365180","17.84","17.84","17.56","17.58","-","0.08","17.58","14","17.59","104","0.00"
="00648R","S&P反1          ","3274046","370","70516486","21.56","21.66","21.47","21.66","+","0.06","21.65","20","21.66","47","0.00"
="008201","上證50          ","42300","65","3269300","76.05","78.95","76.05","78","-","0.2","78","4","78.05","10","0.00"
="01001T","富邦R1          ","36000","9","563860","15.8","15.8","15.51","15.79","-","0.01","15.79","2","15.8","8","0.00"
="01002T","國泰R1          ","94000","37","1593150","16.96","17.43","16.9","16.91","-","0.04","16.91","22","17.25","10","0.00"
="01003T","新光R1          ","124000","17","1754480","14.15","14.15","14.12","14.12","-","0.18","14.12","12","14.29","12","0.00"
="01004T","富邦R2          ","56000","13","701080","12.57","12.57","12.5","12.5","-","0.07","12.5","6","12.56","1","0.00"
="01007T","國泰R2          ","0","0","0","--","--","--","--"," ","0","15.3","1","15.64","22","0.00"
="03001X","元展01          ","0","0","0","--","--","--","--"," ","0","59","5","59.5","10","101"
="03002X","元展02          ","32000","3","143810","4.57","4.57","4.49","4.49","+","0.27","4.58","10","4.65","10","26.1"
="03003X","元展03          ","1000","1","43100","43.1","43.1","43.1","43.1","X","0","42.9","10","43.2","10","133"
="03004X","元展04          ","0","0","0","--","--","--","--"," ","0","5.35","10","5.45","10","17.2"
="03005X","元展05          ","13000","2","116350","8.95","8.95","8.95","8.95"," ","0","8.95","10","9","10","20.25"
="03006X","元展06          ","69000","28","1150300","16.7","17.2","16.3","16.5","-","0.1","16","5","16.5","2","39.6"
="030071","統一K8          ","310000","4","3100","0.01","0.01","0.01","0.01"," ","0","0.01","9","0.02","954","56.5"
="03007X","元展07          ","33000","10","239250","7.25","7.35","7.1","7.1","-","0.15","7","12","7.1","9","15.5"
="03008X","元展08          ","3000","3","43400","14.5","14.5","14.4","14.4","+","0.4","14.7","10","15.2","10","51.5"
="03009X","元展09          ","0","0","0","--","--","--","--"," ","0","14","10","14.2","10","23.75"
="03010X","元展10          ","4000","3","103700","26","26","25.8","25.8"," ","0","26","10","26.6","10","76.3"
="03011X","元展11          ","97000","6","144780","1.5","1.5","1.47","1.48","+","0.04","1.46","10","1.47","10","6.23"
="03012X","元展12          ","3000","1","21000","7","7","7","7","-","0.25","7","10","7.1","10","38.9"
="03013X","元展13          ","60000","4","154700","2.62","2.62","2.52","2.52","-","0.05","2.5","4","2.52","10","10.2"
="03014X","元展14          ","13000","2","91000","7","7","7","7","+","0.05","7","10","7.2","10","14.75"
="03015X","元展15          ","2000","1","18800","9.4","9.4","9.4","9.4","-","0.05","9.05","10","9.15","10","17.25"
="030160","國泰HI          ","0","0","0","--","--","--","--"," ","0","--","0","0.07","55","16.1"
="03016X","元展16          ","80000","2","94800","1.18","1.19","1.18","1.19","+","0.04","1.14","10","1.15","10","7.41"
="03017X","元展17          ","109000","3","117530","1.1","1.1","1.07","1.07","+","0.01","1.06","10","1.07","10","8.53"
="03018X","元展18          ","219000","11","367920","1.68","1.68","1.68","1.68","-","0.02","1.68","10","1.7","71","14.45"
="03019X","元展19          ","64000","7","98560","1.54","1.54","1.54","1.54","-","0.01","1.54","10","1.55","10","13.15"
="03020X","元展20          ","0","0","0","--","--","--","--"," ","0","1.79","10","1.81","10","15.2"
="030216","國泰HV          ","0","0","0","--","--","--","--"," ","0","1.98","30","2.05","30","43"
="03021X","元展21          ","0","0","0","--","--","--","--"," ","0","7.7","10","7.8","10","25.55"
="03022X","富展01          ","0","0","0","--","--","--","--"," ","0","13","10","13.1","10","76.3"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","15.3","10","15.4","10","27.9"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","22","20","22.6","11","133"
="03025X","元展22          ","5000","3","67300","13.5","13.5","13.4","13.4"," ","0","13.2","497","13.3","499","56.5"
="03026X","元展23          ","4000","2","17440","4.36","4.36","4.36","4.36","-","0.05","4.26","100","4.28","100","16.21"
="03027X","元展24          ","5000","3","40600","8.1","8.15","8.1","8.1","-","0.1","8.05","100","8.1","98","27.9"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","13.2","10","13.5","10","57.3"
="03029X","元展26          ","1000","1","7300","7.3","7.3","7.3","7.3","X","0","7.1","10","7.2","10","30.15"
="03030X","元展27          ","547000","21","1392950","1.98","2.82","1.98","2.82","+","0.84","2.54","10","2.56","10","9.53"
="03031X","元展28          ","11000","2","62150","5.65","5.65","5.65","5.65","-","0.05","5.65","10","6.15","10","47.05"
="030323","1Z元富          ","14000","1","140","0.01","0.01","0.01","0.01"," ","0","0.01","11","0.1","10","27.9"
="030324","2A元富          ","110000","3","1100","0.01","0.01","0.01","0.01"," ","0","0.01","620","0.02","619","76.3"
="03032X","元展29          ","44000","3","126580","2.87","2.97","2.87","2.97","X","0","2.87","10","2.91","10","9.6"
="03033X","元展30          ","484000","40","2315210","5.6","5.6","4.36","4.39","-","1.06","4.46","10","4.52","10","203.5"
="03035X","元展32          ","0","0","0","--","--","--","--"," ","0","5.2","10","5.35","10","24.7"
="03037X","元展34          ","50000","4","275250","5.5","5.75","5.4","5.75","+","0.6","5.65","10","5.75","10","18.1"
="03038X","元展35          ","65000","6","472000","7.4","7.4","7.1","7.2","+","0.25","7.2","10","7.25","10","66.6"
="03039X","元展36          ","15000","2","78750","5.3","5.3","5.15","5.15","-","0.15","5.15","10","5.3","10","274"
="03040X","元展37          ","0","0","0","--","--","--","--"," ","0","3.85","10","3.86","10","11.1"
="030419","3F元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.03","155","16.21"
="03041X","元展38          ","38000","3","154610","4.07","4.07","4.06","4.07","+","0.11","4.22","10","4.26","10","147.5"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.09","100","0.1","100","0.00"
="03042X","元展39          ","10000","2","69000","6.9","6.9","6.9","6.9","-","0.1","6.9","9","6.95","10","34.6"
="03043F","B5群益          ","0","0","0","--","--","--","--"," ","0","0.45","100","0.46","100","0.00"
="03043X","元展40          ","0","0","0","--","--","--","--"," ","0","9.7","10","9.95","10","52.3"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","1.1","200","1.11","200","0.00"
="03044X","元展41          ","0","0","0","--","--","--","--"," ","0","6","10","6.1","10","17.55"
="030453","統一M1          ","0","0","0","--","--","--","--"," ","0","0.02","40","0.05","218","26.34"
="03046X","元展43          ","30000","2","88260","2.95","2.95","2.71","2.71","-","0.01","2.73","10","2.83","10","50.4"
="03047X","元展44          ","130000","3","162100","1.25","1.25","1.24","1.25","-","0.01","1.2","10","1.3","10","6.92"
="03048X","元展45          ","81000","5","143870","1.78","1.8","1.75","1.75","-","0.05","1.75","10","1.77","10","14.7"
="03049X","元展46          ","16000","3","39630","2.51","2.51","2.46","2.46","-","0.04","2.47","10","2.52","10","46"
="03050X","元展47          ","283000","17","635380","2.22","2.26","2.21","2.25","+","0.09","2.2","10","2.21","10","39.05"
="03051X","元展48          ","13000","5","118400","9.5","9.5","8.9","9","-","0.55","9.1","10","9.15","10","51"
="030529","統一M4          ","0","0","0","--","--","--","--"," ","0","0.01","2,496","0.02","900","9.6"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","9.85","10","10","10","72.9"
="030537","統一N3          ","0","0","0","--","--","--","--"," ","0","0.44","20","0.46","10","365"
="03053X","元展50          ","20000","2","105000","5.2","5.3","5.2","5.3"," ","0","5.3","10","5.4","20","99.5"
="03054X","元展51          ","0","0","0","--","--","--","--"," ","0","8.6","10","8.65","10","66.4"
="030557","3X元富          ","1050000","3","10500","0.01","0.01","0.01","0.01","X","0","0.01","25","0.02","27","39.6"
="03055X","元展52          ","0","0","0","--","--","--","--"," ","0","6.1","10","6.15","10","54.1"
="03057X","ML展02          ","3000","1","7410","2.47","2.47","2.47","2.47","-","0.07","2.43","2","2.47","22","10.75"
="03058X","元展53          ","0","0","0","--","--","--","--"," ","0","17.4","10","17.6","10","133"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","7.75","10","7.8","10","17.05"
="03060X","元展55          ","14000","1","98700","7.05","7.05","7.05","7.05","+","0.2","7.25","10","7.3","10","69.7"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","25.7","10","26.1","10","101"
="03062X","元展57          ","1000","1","10500","10.5","10.5","10.5","10.5","X","0","8.6","5","--","0","401.5"
="030636","統一N4          ","19000","2","190","0.01","0.01","0.01","0.01","-","0.02","0.01","421","0.03","146","133"
="03063X","元展58          ","88000","26","774350","9.65","9.9","7.55","7.55","-","2.3","7.5","10","7.7","10","1840"
="03064X","元展59          ","0","0","0","--","--","--","--"," ","0","5.6","100","5.7","10","11.9"
="03065X","元展60          ","1000","1","12500","12.5","12.5","12.5","12.5","X","0","12.5","10","12.7","10","26.1"
="030665","日盛L2          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","40","28.1"
="03066X","元展61          ","41000","3","202980","4.86","5","4.86","5","+","0.33","5.2","10","5.25","10","9.53"
="030679","4V元富          ","672000","4","6720","0.01","0.01","0.01","0.01","X","0","0.01","25","0.03","30","203.5"
="03067X","元展62          ","9000","7","62400","7","7","6.9","6.9","-","0.1","6.9","8","7","10","61.2"
="030680","4W元富          ","20000","1","2600","0.13","0.13","0.13","0.13","-","0.07","0.04","25","0.06","20","401.5"
="03068X","元展63          ","0","0","0","--","--","--","--"," ","0","11.5","10","11.8","10","111.5"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","12.2","10","12.4","10","51.5"
="030706","03統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","206.5"
="03070X","元展65          ","18000","2","158400","8.8","8.8","8.8","8.8","-","0.05","8.65","10","8.7","10","39.05"
="03071X","元展66          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","206.5"
="030740","中信4S          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","280","25.85"
="030776","國泰IU          ","10000","10","100","0.01","0.01","0.01","0.01","X","0","--","0","0.01","38","7.1"
="030784","5V元富          ","74000","1","740","0.01","0.01","0.01","0.01"," ","0","0.01","25","0.03","200","60.8"
="030815","05統一          ","596000","5","5960","0.01","0.01","0.01","0.01","-","0.01","0.01","1,053","0.02","650","60.8"
="030871","6B元富          ","10000","10","100","0.01","0.01","0.01","0.01","X","0","--","0","0.01","559","0.00"
="030872","6C元富          ","100000","1","4000","0.04","0.04","0.04","0.04","X","0","0.02","100","0.04","125","18.1"
="030889","FJ凱基          ","0","0","0","--","--","--","--"," ","0","6.05","30","6.55","30","118"
="030905","10統一          ","837000","5","8370","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","70","76.3"
="030906","11統一          ","200000","2","2000","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","793","1840"
="030907","12統一          ","384000","13","21480","0.07","0.07","0.05","0.05","-","0.02","0.05","478","0.07","25","1840"
="030922","中信4W          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.05","10","133"
="030932","國泰JB          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","310","68.2"
="030934","國泰JD          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","25.85"
="031020","16統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","10","134.5"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","30","51.8"
="031074","群益JC          ","0","0","0","--","--","--","--"," ","0","2.57","25","2.63","10","21.32"
="031075","群益JD          ","31000","6","67590","2.15","2.25","2.12","2.25","+","0.15","2.15","25","2.25","11","21.32"
="031157","中信5P          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","68.2"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","499","60.8"
="031159","中信5R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","56.5"
="031161","HD凱基          ","0","0","0","--","--","--","--"," ","0","1.55","30","1.65","30","21.32"
="031170","22統一          ","104000","2","1040","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","190","203.5"
="031196","8B元富          ","10000","1","100","0.01","0.01","0.01","0.01"," ","0","0.01","25","0.1","10","15.58"
="031225","GY第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","11.1"
="031231","8D元富          ","150000","10","14750","0.1","0.12","0.08","0.08","-","0.04","0.08","27","0.1","20","70.7"
="031262","日盛Y5          ","506000","45","182630","0.31","0.43","0.28","0.28","+","0.02","0.27","25","0.28","5","26.6"
="031264","23統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.06","40","133"
="031265","24統一          ","375000","5","3750","0.01","0.01","0.01","0.01","X","0","0.01","30","0.02","400","68.2"
="031323","日盛Y9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","6.23"
="031438","國票AG          ","685000","8","13900","0.03","0.03","0.02","0.02","-","0.01","0.02","443","0.03","20","133"
="031473","32統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.03","300","17.25"
="031475","D6元大          ","205000","10","669700","3.2","3.37","3.2","3.34","+","0.11","3.33","499","3.34","449","21.32"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","196","60.8"
="031552","日盛AC          ","0","0","0","--","--","--","--"," ","0","0.01","26","0.02","45","38.9"
="031573","KN富邦          ","242000","3","2420","0.01","0.01","0.01","0.01"," ","0","0.01","646","0.05","520","76.3"
="031583","9U元富          ","111000","10","16820","0.15","0.19","0.15","0.16","+","0.02","0.17","1","0.22","40","70.7"
="031606","中信6K          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","90","203.5"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.41"
="031739","50統一          ","20000","1","2000","0.1","0.1","0.1","0.1","X","0","0.1","10","0.19","10","28.1"
="031748","59統一          ","5000","1","50","0.01","0.01","0.01","0.01","-","0.01","0.01","10","0.02","149","1840"
="03177B","元熊I1          ","15000","2","54250","3.61","3.63","3.61","3.63","X","0","3.62","495","3.63","499","7768.45"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.55","499","5.6","499","900.78"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","1840"
="031803","LQ富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1","1840"
="03180B","元熊J1          ","132000","6","471760","3.5","3.6","3.5","3.59","+","0.05","3.56","495","3.57","499","7768.45"
="031838","國泰LB          ","399000","5","49880","0.14","0.14","0.12","0.14","-","0.02","0.1","30","0.12","30","51.8"
="03184B","元熊AU          ","5000","2","20480","4.09","4.1","4.09","4.1","X","0","4.14","495","4.18","499","56.5"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","5.1","495","5.15","499","7768.45"
="03186B","元熊M1          ","84000","3","434100","5.15","5.2","5.15","5.15","X","0","5.15","445","5.2","529","7768.45"
="03187B","元熊AV          ","10000","1","42300","4.23","4.23","4.23","4.23","-","0.04","4.25","495","4.29","504","56.5"
="031884","D4元富          ","5000","1","350","0.07","0.07","0.07","0.07","+","0.01","0.03","30","0.1","301","1840"
="03188B","兆熊BQ          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7768.45"
="03189B","元熊N1          ","25000","1","52000","2.08","2.08","2.08","2.08","+","0.03","2.1","495","2.11","499","7768.45"
="03190B","元熊38          ","20000","1","88800","4.44","4.44","4.44","4.44","-","0.04","4.52","499","4.53","423","900.78"
="03192B","元熊X1          ","1212000","30","2096540","1.68","1.75","1.67","1.75","+","0.05","1.74","499","1.75","474","7768.45"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","49"
="03193B","兆熊HN          ","1216000","14","2149010","1.7","1.78","1.7","1.78","+","0.06","--","0","1.8","10","7768.45"
="03194B","兆熊HP          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7768.45"
="03197B","元熊Z1          ","2042000","122","3380710","1.63","1.72","1.6","1.69","+","0.03","1.68","495","1.69","369","7768.45"
="03198B","兆熊B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7768.45"
="031991","70統一          ","60000","8","10750","0.2","0.2","0.15","0.15","-","0.05","0.16","5","0.18","10","133"
="03199B","兆熊B7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7768.45"
="03200B","元熊01          ","120000","12","237000","1.93","2.02","1.93","2.01","+","0.03","2","495","2.01","489","7768.45"
="03201B","2U兆熊          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7768.45"
="03202B","元熊11          ","51000","4","122560","2.38","2.46","2.38","2.46","+","0.06","2.43","495","2.44","499","7768.45"
="03203B","兆熊31          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7768.45"
="032044","J2元富          ","0","0","0","--","--","--","--"," ","0","0.79","25","0.89","10","52.3"
="03204B","群熊AA          ","131000","8","254690","1.91","1.99","1.9","1.99","+","0.08","1.99","499","2","499","7768.45"
="03205B","凱熊40          ","8000","3","30720","3.78","3.86","3.78","3.86","+","0.06","3.93","30","3.94","30","7768.45"
="032065","72統一          ","50000","1","500","0.01","0.01","0.01","0.01","X","0","0.01","1,412","0.02","1,578","206.5"
="03206B","凱熊41          ","10000","1","42900","4.29","4.29","4.29","4.29","-","0.21","4.45","30","4.46","30","7768.45"
="032079","NM凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","198","203.5"
="03207B","CU兆熊          ","133000","9","242760","1.74","1.84","1.74","1.83","+","0.08","1.82","5","1.85","3","7768.45"
="032088","NS凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","160","49"
