

2016年01月25日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="035578","AU統一          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.14","10","20.72"
="035579","群益E5          ","10000","1","2800","0.28","0.28","0.28","0.28","+","0.01","0.28","25","0.29","10","20.72"
="035580","群益E6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8.26"
="035582","群益E8          ","30000","2","122000","4.07","4.07","4.06","4.06","-","0.05","4.05","25","4.06","10","28.4"
="035583","群益E9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","9.38"
="035584","群益F1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","69"
="035585","群益F2          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","49.9"
="035590","群益F5          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.1","10","53.2"
="035591","群益F6          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.1","10","50.7"
="035592","元大8C          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","69"
="035593","元大8D          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","100","214.5"
="035594","元大8E          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","417","214.5"
="035595","元大8F          ","0","0","0","--","--","--","--"," ","0","0.04","100","0.05","10","8.87"
="035596","元大8G          ","0","0","0","--","--","--","--"," ","0","2.99","499","--","0","28.4"
="035597","元大8H          ","0","0","0","--","--","--","--"," ","0","0.05","100","0.15","10","41.4"
="035598","元大8I          ","0","0","0","--","--","--","--"," ","0","0.02","100","0.03","10","45.45"
="035599","元大8J          ","0","0","0","--","--","--","--"," ","0","0.36","100","0.46","10","76.8"
="035600","元大8K          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.1","30","156.5"
="035601","元大8L          ","0","0","0","--","--","--","--"," ","0","0.34","100","0.35","50","121.5"
="035602","日盛LC          ","1409000","36","226940","0.16","0.17","0.16","0.16","+","0.02","0.15","10","0.16","75","139.5"
="035614","凱基6A          ","0","0","0","--","--","--","--"," ","0","3.31","30","3.41","30","28.4"
="035615","凱基6C          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.04","30","52.3"
="035621","台新36          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,258","71"
="035635","1D富邦          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","10","8.87"
="035636","1E富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","8.87"
="035637","兆豐CE          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","228.5"
="035638","兆豐CF          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","214.5"
="035639","兆豐CG          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","214.5"
="035640","兆豐CH          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","65","214.5"
="035641","兆豐CJ          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","8.87"
="035642","兆豐CK          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","100","62"
="035644","AW統一          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.09","18","57.55"
="035646","群益F9          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.11","10","76"
="035647","群益G1          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.1","10","76"
="035650","群益G4          ","0","0","0","--","--","--","--"," ","0","3.44","25","3.54","10","133"
="035655","國泰98          ","515000","4","41300","0.08","0.09","0.08","0.09","-","0.01","0.09","499","0.12","35","208.5"
="035657","1G富邦          ","330000","5","170900","0.52","0.53","0.5","0.53","+","0.07","0.51","10","0.53","70","53.3"
="035675","I7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","224","69"
="035683","元大8P          ","0","0","0","--","--","--","--"," ","0","2.34","100","2.41","100","133"
="035684","元大8Q          ","0","0","0","--","--","--","--"," ","0","0.12","100","0.13","50","38.85"
="035685","元大8R          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","156.5"
="035686","兆豐CL          ","0","0","0","--","--","--","--"," ","0","0.05","10","--","0","28.1"
="035687","兆豐CM          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","9.38"
="035688","兆豐CN          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","50","9.38"
="035689","群益G6          ","0","0","0","--","--","--","--"," ","0","0.2","25","0.21","10","53.2"
="035690","群益G7          ","4000","2","12420","3.24","3.24","3.06","3.06","+","0.23","3.04","25","3.14","10","40.5"
="035691","群益G8          ","2000","2","2360","1.23","1.23","1.13","1.13","X","0","1.12","25","1.17","10","63.6"
="035692","群益G9          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.1","10","121.5"
="035693","群益H1          ","10000","1","5200","0.52","0.52","0.52","0.52","X","0","0.53","25","0.55","10","139.5"
="035694","群益H3          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.1","10","228.5"
="035695","日盛LJ          ","0","0","0","--","--","--","--"," ","0","0.01","120","0.02","10","11.45"
="035696","日盛LK          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","99","7.27"
="035697","凱基6F          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","51"
="035698","凱基6G          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","56.4"
="035699","凱基6J          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","214.5"
="035700","凱基6L          ","0","0","0","--","--","--","--"," ","0","0.08","30","0.09","30","38.4"
="035701","凱基6N          ","0","0","0","--","--","--","--"," ","0","0.16","30","0.2","30","139.5"
="035702","凱基6P          ","0","0","0","--","--","--","--"," ","0","0.06","30","0.07","30","18.6"
="035703","I9永豐          ","0","0","0","--","--","--","--"," ","0","1.79","10","1.88","10","133"
="035704","J1永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.04","10","51.2"
="035705","J2永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","29.65"
="035706","J3永豐          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.24","10","39.8"
="035707","J4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","66.1"
="035708","J5永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","35","26.5"
="035709","J6永豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","15.81"
="035710","J7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","525","42.1"
="035711","J8永豐          ","0","0","0","--","--","--","--"," ","0","3.06","10","3.16","10","28.4"
="035712","J9永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","53.3"
="035713","F1中信          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","11.45"
="035714","F2中信          ","0","0","0","--","--","--","--"," ","0","0.06","40","0.07","6","156.5"
="035715","F3中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","2,050","0.00"
="035716","F4中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,205","0.00"
="035717","台新37          ","0","0","0","--","--","--","--"," ","0","2.94","10","--","0","28.4"
="035718","台新38          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","3","51.2"
="035719","元大8W          ","11000","2","5010","0.45","0.51","0.45","0.51","X","0","0.49","100","0.52","10","11.45"
="035720","元大8X          ","100000","1","1000","0.01","0.01","0.01","0.01"," ","0","0.01","100","0.02","100","60"
="035721","元大8Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","61.6"
="035722","元大8Z          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.04","100","11.15"
="035723","元大9A          ","0","0","0","--","--","--","--"," ","0","0.21","100","0.22","100","29.65"
="035724","元大9B          ","0","0","0","--","--","--","--"," ","0","1.95","100","2.05","10","122.5"
="035725","元大9C          ","0","0","0","--","--","--","--"," ","0","3.1","499","3.5","50","28.4"
="035726","元大9D          ","192000","4","73920","0.37","0.41","0.37","0.41","+","0.05","0.4","100","0.41","100","117"
="035727","元大9E          ","0","0","0","--","--","--","--"," ","0","1.39","100","1.42","10","76.6"
="035728","元大9F          ","100000","1","4000","0.04","0.04","0.04","0.04","X","0","0.04","100","0.05","100","49.9"
="035729","元大9G          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","21.2"
="035730","元大9H          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.1","10","26.99"
="035731","元大9I          ","0","0","0","--","--","--","--"," ","0","--","0","0.08","400","69"
="035732","元大9J          ","220000","5","52200","0.2","0.25","0.2","0.25","+","0.11","0.24","100","0.25","55","42.1"
="035733","玉山KJ          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="035734","玉山KK          ","0","0","0","--","--","--","--"," ","0","0.01","33","0.08","33","0.00"
="035735","國泰1B          ","0","0","0","--","--","--","--"," ","0","0.01","519","0.07","25","9.38"
="035736","國泰1C          ","30000","1","600","0.02","0.02","0.02","0.02","X","0","0.02","499","0.07","60","38.85"
="035737","國泰1D          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","38.85"
="035738","國泰1F          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","35","69"
="035739","1J富邦          ","10000","1","3000","0.3","0.3","0.3","0.3","X","0","0.37","20","0.38","10","15.55"
="035740","元富90          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","79","0.00"
="035741","元富91          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","76"
="035742","元富92          ","0","0","0","--","--","--","--"," ","0","3.36","25","3.46","10","28.4"
="035743","元富93          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","53.3"
="035744","元富94          ","258000","5","5860","0.02","0.03","0.02","0.03","-","0.02","0.02","25","0.04","219","51.2"
="035745","元富95          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","51.2"
="035746","元富96          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","62"
="035747","元富97          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","214.5"
="035748","元富98          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.05","10","42.1"
="035749","日盛LM          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","30","76"
="035750","日盛LN          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","10","156.5"
="035751","日盛LP          ","0","0","0","--","--","--","--"," ","0","0.08","200","0.09","50","38.85"
="035752","元富1B          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","62"
="035753","K4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","38.4"
="035754","K5永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","3","214.5"
="035755","K6永豐          ","0","0","0","--","--","--","--"," ","0","0.93","10","0.96","10","63.6"
="035756","K7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","61.6"
="035757","K8永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","21.2"
="035758","K9永豐          ","50000","2","1500","0.03","0.03","0.03","0.03","+","0.01","0.01","10","0.04","10","34.8"
="035759","L1永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","208.5"
="035760","L2永豐          ","0","0","0","--","--","--","--"," ","0","4.21","10","4.31","10","51.3"
="035761","L3永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","156.5"
="035762","L4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","22.2"
="035763","L5永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.11","10","24.6"
="035764","L6永豐          ","0","0","0","--","--","--","--"," ","0","0.8","10","0.85","10","76.6"
="035765","F8中信          ","0","0","0","--","--","--","--"," ","0","2.89","30","--","0","28.4"
="035766","F9中信          ","0","0","0","--","--","--","--"," ","0","2.36","30","--","0","28.4"
="035767","G1中信          ","50000","4","128600","2.57","2.59","2.56","2.59","+","0.01","2.55","30","2.57","10","28.4"
="035768","台新39          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","60","9.38"
="035769","KV第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.11","10","51.2"
="035770","AZ統一          ","0","0","0","--","--","--","--"," ","0","0.3","68","0.32","68","121.5"
="035771","BA統一          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","76"
="035772","BB統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,807","0.02","60","214.5"
="035773","BC統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,607","0.07","20","214.5"
="035774","群益H6          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.1","10","11.45"
="035775","群益H7          ","2000","1","1720","0.86","0.86","0.86","0.86","X","0","0.83","25","0.86","8","34.8"
="035776","群益H8          ","30000","2","6900","0.23","0.23","0.23","0.23","+","0.09","0.22","25","0.23","10","76"
="035777","群益H9          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","214.5"
="035778","玉山KM          ","0","0","0","--","--","--","--"," ","0","0.01","13","0.1","13","0.00"
="035779","國泰1G          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.03","10","121.5"
="035780","國泰1H          ","0","0","0","--","--","--","--"," ","0","0.05","499","0.06","10","24.6"
="035781","國泰1I          ","10000","1","14900","1.49","1.49","1.49","1.49","-","0.01","1.46","420","1.5","10","63.6"
="035782","國泰1J          ","0","0","0","--","--","--","--"," ","0","0.55","100","0.64","15","51.2"
="035783","凱基6T          ","0","0","0","--","--","--","--"," ","0","1","30","1.03","30","76.6"
="035784","凱基6U          ","290000","2","5800","0.02","0.02","0.02","0.02","X","0","0.02","30","0.12","115","34.8"
="035785","凱基6V          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","35","139.5"
="035786","凱基6W          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","62"
="035787","凱基6X          ","0","0","0","--","--","--","--"," ","0","1.45","30","1.52","30","61.3"
="035788","凱基6Y          ","0","0","0","--","--","--","--"," ","0","0.67","30","0.69","30","192.5"
="035789","凱基6Z          ","0","0","0","--","--","--","--"," ","0","2.37","60","2.47","60","122.5"
="035790","凱基7A          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","53.2"
="035791","AA元大          ","0","0","0","--","--","--","--"," ","0","0.02","100","0.03","30","26.5"
="035792","AC元大          ","21000","2","860","0.04","0.06","0.04","0.06"," ","0","--","0","0.04","100","71"
="035793","AD元大          ","83000","4","34060","0.41","0.42","0.41","0.42","X","0","0.41","100","0.42","50","51.2"
="035794","元大9M          ","42000","4","25780","0.62","0.63","0.59","0.59","-","0.03","0.6","100","0.61","10","34.8"
="035795","元大9N          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.07","50","50.7"
="035796","元大9P          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.04","100","76"
="035797","元大9Q          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","100","76"
="035798","元大9R          ","10000","1","400","0.04","0.04","0.04","0.04","X","0","--","0","0.01","270","17.85"
="035799","元大9S          ","669000","7","99210","0.13","0.16","0.13","0.15","X","0","0.14","499","0.15","150","15.3"
="035800","元大9T          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","61.6"
="035801","元大9U          ","0","0","0","--","--","--","--"," ","0","2.06","100","2.12","10","378.5"
="035802","元大9V          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","214.5"
="035803","元大9W          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","214.5"
="035804","元大9X          ","100000","1","345000","3.45","3.45","3.45","3.45","+","0.16","3.42","100","--","0","17.75"
="035805","元大9Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","22.2"
="035806","元大9Z          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.06","10","156.5"
="035807","1L富邦          ","0","0","0","--","--","--","--"," ","0","0.01","50","0.1","15","9.38"
="035808","1M富邦          ","0","0","0","--","--","--","--"," ","0","0.29","50","0.3","15","41.4"
="035809","1N富邦          ","0","0","0","--","--","--","--"," ","0","0.29","10","0.3","10","26.99"
="035810","1P富邦          ","0","0","0","--","--","--","--"," ","0","0.31","10","0.32","10","26.99"
="035811","1Q富邦          ","0","0","0","--","--","--","--"," ","0","0.31","10","0.32","10","26.99"
="035812","1R富邦          ","0","0","0","--","--","--","--"," ","0","1.75","10","1.76","10","11.59"
="035813","1S富邦          ","0","0","0","--","--","--","--"," ","0","1.29","10","1.3","10","11.59"
="035814","1T富邦          ","70000","12","69510","1.02","1.02","0.98","1","-","0.08","1.01","10","1.02","10","11.59"
="035815","群益I1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","214.5"
="035816","群益I2          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","562","214.5"
="035817","M1永豐          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","165"
="035818","M2永豐          ","0","0","0","--","--","--","--"," ","0","2.63","10","2.73","10","378.5"
="035819","M3永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","76"
="035820","M4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","10.9"
="035821","M5永豐          ","0","0","0","--","--","--","--"," ","0","1.1","10","1.19","10","40.5"
="035822","M6永豐          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","21"
="035823","M7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","69.9"
="035824","M8永豐          ","3000","2","140","0.05","0.05","0.04","0.04","-","0.06","0.05","10","0.06","10","19.75"
="035825","M9永豐          ","10000","1","3200","0.32","0.32","0.32","0.32","X","0","0.34","10","0.37","10","210.5"
="035826","N1永豐          ","1000","1","480","0.48","0.48","0.48","0.48","X","0","0.5","10","0.55","10","151"
="035827","N2永豐          ","14000","2","22680","1.62","1.62","1.62","1.62","+","0.15","1.66","10","1.71","10","117"
="035828","N3永豐          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.25","10","37.65"
="035829","G3中信          ","42000","5","16070","0.4","0.4","0.37","0.38","+","0.05","0.38","20","0.43","10","34.8"
="035830","G4中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","214.5"
="035831","G5中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","214.5"
="035832","G6中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","214.5"
="035833","G7中信          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","10","121.5"
="035834","凱基7D          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.07","30","53.2"
="035835","凱基7E          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","34","61.6"
="035836","凱基7F          ","0","0","0","--","--","--","--"," ","0","2.14","30","2.24","30","28.4"
="035837","凱基7G          ","0","0","0","--","--","--","--"," ","0","0.24","30","0.34","30","34.8"
="035838","凱基7K          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.13","30","121.5"
="035839","凱基7L          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","214.5"
="035840","凱基7M          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","30","214.5"
="035841","日盛LQ          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.03","25","53.3"
="035842","日盛LR          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.13","10","121.5"
="035843","日盛LS          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","10","27.85"
="035844","日盛LT          ","80000","3","800","0.01","0.01","0.01","0.01"," ","0","0.01","15","0.02","25","41.4"
="035845","日盛LU          ","5000","4","8570","1.67","1.73","1.67","1.73","X","0","1.73","250","1.78","10","81.5"
="035846","日盛LV          ","10000","1","18200","1.82","1.82","1.82","1.82","+","0.13","1.8","25","1.85","10","22.8"
="035847","日盛LW          ","81000","14","89380","1.02","1.16","1.02","1.1","+","0.2","1.11","25","1.12","10","93.3"
="035848","1X富邦          ","0","0","0","--","--","--","--"," ","0","0.17","30","0.18","30","7.74"
="035849","AF元大          ","10000","1","15400","1.54","1.54","1.54","1.54","X","0","1.5","200","1.54","25","39.8"
="035850","AG元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","110","76"
="035851","AH元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","29","76"
="035852","AI元大          ","0","0","0","--","--","--","--"," ","0","1.64","100","--","0","63.6"
="035853","AJ元大          ","0","0","0","--","--","--","--"," ","0","1.07","100","1.17","10","93.3"
="035854","AL元大          ","0","0","0","--","--","--","--"," ","0","0.02","498","0.1","10","69"
="035855","AM元大          ","26000","3","3320","0.13","0.13","0.12","0.12","+","0.02","0.1","100","0.11","10","17.25"
="035856","AN元大          ","59000","3","3440","0.05","0.06","0.05","0.06","+","0.01","0.06","90","0.07","50","69.9"
="035857","AP元大          ","0","0","0","--","--","--","--"," ","0","0.88","100","0.89","100","83.1"
="035858","AQ元大          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.09","10","156.5"
="035859","AR元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","500","71"
="035860","元富1F          ","1000","1","900","0.9","0.9","0.9","0.9","X","0","0.9","25","0.95","10","34.8"
="035861","元富1G          ","0","0","0","--","--","--","--"," ","0","1.82","25","1.92","10","22.8"
="035862","元富1H          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","76"
="035863","元富1J          ","100000","1","1000","0.01","0.01","0.01","0.01","X","0","--","0","0.01","1,033","76"
="035864","元富1K          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","15.3"
="035865","元富1L          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","37.25"
="035866","元富1M          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","36.2"
="035867","AU元大          ","0","0","0","--","--","--","--"," ","0","1.99","100","2.05","10","66.6"
="035868","AV元大          ","5000","1","9050","1.81","1.81","1.81","1.81","-","0.06","1.8","100","1.83","10","83.1"
="035869","AW元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","208.5"
="035870","AX元大          ","0","0","0","--","--","--","--"," ","0","6.3","50","6.4","50","43.25"
="035871","AY元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","70","22.2"
="035872","AZ元大          ","830000","16","414740","0.46","0.55","0.46","0.52","+","0.03","0.51","100","0.53","10","4.31"
="035873","BA元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","52.3"
="035874","BB元大          ","0","0","0","--","--","--","--"," ","0","1.59","400","1.66","50","192.5"
="035875","BC元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","101","228.5"
="035876","BD元大          ","230000","5","65100","0.21","0.3","0.2","0.29","X","0","0.24","100","0.26","10","9.91"
="035877","BE元大          ","31000","4","20770","0.59","0.72","0.57","0.72","+","0.35","0.58","100","0.62","10","52.5"
="035878","BF元大          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.06","10","35.25"
="035879","BG元大          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","24.15"
="035880","BH元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","66.1"
="035881","BI元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","170","9.38"
="035882","BJ元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","100","8.87"
="035883","BK元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","100","8.87"
="035884","BL元大          ","0","0","0","--","--","--","--"," ","0","0.1","499","0.11","100","420"
="035885","BM元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","150.5"
="035886","BN元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","40","52.3"
="035887","BP元大          ","0","0","0","--","--","--","--"," ","0","--","0","2.22","10","40.5"
="035888","BQ元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","76"
="035889","兆豐CP          ","0","0","0","--","--","--","--"," ","0","0.6","10","0.61","10","34.8"
="035890","兆豐CQ          ","0","0","0","--","--","--","--"," ","0","3.14","10","--","0","28.4"
="035891","兆豐CS          ","20000","2","9600","0.49","0.49","0.47","0.47","X","0","0.57","30","--","0","54.7"
="035892","兆豐CT          ","0","0","0","--","--","--","--"," ","0","2.55","10","--","0","28.4"
="035893","兆豐CU          ","0","0","0","--","--","--","--"," ","0","0.27","10","0.28","10","19.75"
="035894","兆豐CV          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.06","10","61.6"
="035895","兆豐CW          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","214.5"
="035896","兆豐CX          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","10","214.5"
="035897","兆豐CY          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","20","228.5"
="035898","BF統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.03","5","214.5"
="035899","BG統一          ","0","0","0","--","--","--","--"," ","0","1.69","20","1.76","10","326"
="035900","BH統一          ","103000","2","13390","0.13","0.13","0.13","0.13","+","0.01","0.13","10","0.14","10","156.5"
="035901","群益I4          ","0","0","0","--","--","--","--"," ","0","5.7","25","5.75","10","28.4"
="035902","群益I5          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.1","10","420"
="035903","N4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","228.5"
="035904","N5永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","28.1"
="035905","N6永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","11.4"
="035906","N7永豐          ","207000","2","91360","0.48","0.48","0.44","0.44","-","0.11","0.42","10","0.45","10","50.4"
="035907","N8永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","121.5"
="035908","N9永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","7.79"
="035909","AA永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","9.38"
="035910","AB永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","17.25"
="035911","AC永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","156.5"
="035912","AD永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","68.2"
="035913","AE永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","26.5"
="035914","AF永豐          ","0","0","0","--","--","--","--"," ","0","0.44","10","0.54","10","76.8"
="035915","AG永豐          ","0","0","0","--","--","--","--"," ","0","1.5","10","1.56","10","66.6"
="035916","AH永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.13","10","161.5"
="035917","AI永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","22.95"
="035918","AJ永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","69"
="035919","AK永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","70","49.9"
="035920","G8中信          ","1060000","9","302220","0.28","0.31","0.26","0.31","+","0.13","0.31","30","0.49","20","54.7"
="035921","G9中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.38"
="035922","H1中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.38"
="035923","H2中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.38"
="035924","H3中信          ","0","0","0","--","--","--","--"," ","0","0.01","1,607","0.06","10","69"
="035925","H4中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","61.6"
="035926","H5中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","61.6"
="035927","大展G4          ","509000","8","357270","0.64","0.76","0.64","0.76","+","0.22","0.71","10","0.73","10","11.45"
="035928","大展G5          ","230000","4","67800","0.25","0.38","0.25","0.38","+","0.15","0.31","10","0.33","10","11.45"
="035929","大展G6          ","0","0","0","--","--","--","--"," ","0","0.01","10","--","0","9.38"
="035930","大展G7          ","0","0","0","--","--","--","--"," ","0","0.01","10","--","0","8.87"
="035931","台新40          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.11","10","34.8"
="035932","台新41          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.1","10","76"
="035933","日盛LX          ","0","0","0","--","--","--","--"," ","0","4.51","25","4.54","10","43.25"
