

2016年01月06日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="0055  ","寶金融          ","663000","250","8285710","12.64","12.64","12.4","12.46","-","0.18","12.46","1","12.47","2","0.00"
="0056  ","高股息          ","6187363","2353","130885291","21.45","21.59","21.03","21.1","-","0.33","21.09","22","21.1","1","0.00"
="0057  ","FB摩台          ","246000","11","8774990","36.03","36.03","35.66","35.92","-","0.69","35.74","50","35.82","58","0.00"
="0058  ","FB發達          ","20000","2","672400","33.6","33.64","33.6","33.64","-","0.71","33.73","10","33.97","11","0.00"
="0059  ","FB金融          ","1000","1","29590","29.59","29.59","29.59","29.59","-","0.25","29.14","1","29.41","1","0.00"
="0060  ","新台灣          ","86112","25","2345832","27.48","27.48","26.9","26.9","+","0.34","26.93","10","27.19","8","0.00"
="0061  ","寶滬深          ","9339150","1529","161748687","17.28","17.44","17.2","17.33","+","0.06","17.33","498","17.34","17","0.00"
="006203","寶摩臺          ","9000","3","245860","27.44","27.44","27.3","27.32","-","0.51","27.24","10","27.49","8","0.00"
="006204","豐臺灣          ","4200","6","166950","39.84","39.84","39.69","39.69","-","0.41","39.61","15","39.8","15","0.00"
="006205","FB上証          ","8285900","1753","248069008","29.98","30.2","29.73","30.14","+","0.33","30.14","7","30.15","41","0.00"
="006206","元上證          ","2251500","321","62852060","27.9","28.11","27.72","28.01","+","0.2","28","39","28.01","10","0.00"
="006207","FH滬深          ","6046230","832","136633499","22.6","22.78","22.45","22.64","+","0.14","22.64","203","22.65","1","0.00"
="006208","FB台50          ","3000","3","99640","33.4","33.4","33.09","33.09","-","0.64","32.83","1","33.67","1","0.00"
="00631L","T50正2          ","25567660","5041","426168437","17.01","17.04","16.45","16.63","-","0.31","16.62","44","16.63","2","0.00"
="00632R","T50反1          ","44361600","6376","915269448","20.45","20.8","20.45","20.65","+","0.17","20.65","153","20.66","12","0.00"
="00633L","上証2X          ","76788073","11004","2464601497","32","32.59","31.68","32.34","+","0.61","32.34","359","32.35","272","0.00"
="00634R","上証反          ","10445050","1049","112300042","10.79","10.84","10.67","10.71","-","0.11","10.71","3","10.72","108","0.00"
="00635U","元黃金          ","298000","112","5355870","17.93","18","17.93","17.97","+","0.04","17.97","3","17.98","1","0.00"
="00636 ","CFA50           ","3652300","275","63313363","17.25","17.45","17.2","17.45","+","0.21","17.45","96","17.46","30","0.00"
="00637L","滬深2X          ","100612000","9832","1193767430","11.84","12.05","11.7","11.94","+","0.22","11.94","338","11.95","132","0.00"
="00638R","滬深反          ","4107000","274","81820170","20.09","20.09","19.79","19.84","-","0.21","19.84","263","19.85","10","0.00"
="00639 ","深100           ","4242000","532","47069530","11.04","11.22","11","11.14","+","0.14","11.14","35","11.15","15","0.00"
="00640L","日本2X          ","5247000","720","102260660","19.94","19.97","19.17","19.46","-","0.45","19.46","1","19.47","156","0.00"
="00641R","日本反          ","4023000","568","79403870","19.56","19.9","19.54","19.78","+","0.22","19.77","193","19.78","64","0.00"
="00642U","元石油          ","4836200","1323","79938978","16.6","16.6","16.48","16.5","-","0.26","16.5","106","16.51","51","0.00"
="00643 ","深中小          ","6243000","695","111355130","17.72","18","17.71","17.86","+","0.14","17.86","4","17.87","9","0.00"
="00645 ","FB日本          ","2846000","144","54162180","19.27","19.3","18.92","19.05","-","0.21","19.05","190","19.06","101","0.00"
="00646 ","S&P500          ","1395378","193","27466463","19.8","19.8","19.55","19.62","-","0.12","19.62","158","19.65","303","0.00"
="00647L","S&P正2          ","2949000","234","56434880","19.46","19.46","19","19.16","-","0.24","19.16","502","19.17","92","0.00"
="00648R","S&P反1          ","5346015","515","109773641","20.36","20.65","20.35","20.57","+","0.21","20.56","13","20.57","6","0.00"
="008201","上證50          ","12000","37","994570","82.3","83.2","82.3","82.7","-","0.6","82.45","5","83.2","122","0.00"
="01001T","富邦R1          ","0","0","0","--","--","--","--"," ","0","15.78","20","15.97","12","0.00"
="01002T","國泰R1          ","27000","12","466370","17.26","17.3","17.26","17.26","-","0.18","17.26","5","17.41","4","0.00"
="01003T","新光R1          ","47000","16","665720","14.17","14.17","14.15","14.17","-","0.14","14.16","6","14.17","16","0.00"
="01004T","富邦R2          ","20000","3","251300","12.57","12.57","12.56","12.56"," ","0","12.56","10","12.79","1","0.00"
="01007T","國泰R2          ","0","0","0","--","--","--","--"," ","0","15.34","1","15.72","1","0.00"
="03001X","元展01          ","2000","2","113500","56.5","57","56.5","57","+","0.5","56.5","10","57","10","98.7"
="03002X","元展02          ","7000","4","32490","4.98","4.98","4.48","4.61","-","0.13","4.48","10","4.55","10","26.05"
="03003X","元展03          ","0","0","0","--","--","--","--"," ","0","44.2","10","44.5","10","135.5"
="03004X","元展04          ","0","0","0","--","--","--","--"," ","0","5.5","10","5.6","10","17.3"
="03005X","元展05          ","15000","4","144750","9.75","9.75","9.6","9.6","-","0.2","9.35","10","9.45","10","20.55"
="03006X","元展06          ","85000","57","1580400","18.5","19.1","18.2","18.6","-","1.3","18.4","10","18.6","10","41"
="030071","統一K8          ","493000","5","4940","0.01","0.02","0.01","0.01"," ","0","0.01","10","0.02","597","58.45"
="03007X","元展07          ","22000","7","170600","7.75","7.8","7.7","7.8","-","0.2","7.7","11","7.8","5","16.15"
="03008X","元展08          ","24000","5","391300","16.5","16.5","15.3","15.4","-","0.5","16.5","10","17","10","52.9"
="03009X","元展09          ","0","0","0","--","--","--","--"," ","0","15.4","10","15.5","10","24.9"
="03010X","元展10          ","10000","6","274200","27","27.7","27","27.7","-","0.2","27.7","10","27.9","11","79"
="03011X","元展11          ","152000","8","289640","1.98","1.98","1.84","1.84","-","0.14","1.93","10","1.94","10","6.65"
="03012X","元展12          ","23000","6","184500","8.25","8.25","7.85","7.85","-","0.5","7.8","10","7.85","9","40.35"
="03013X","元展13          ","15000","1","50100","3.34","3.34","3.34","3.34","-","0.1","3.38","10","3.44","10","11.15"
="03014X","元展14          ","4000","2","29400","7.35","7.35","7.35","7.35","-","0.05","7.25","10","7.45","10","14.95"
="03015X","元展15          ","2000","1","22200","11.1","11.1","11.1","11.1","+","0.2","11","10","11.1","10","19"
="030160","國泰HI          ","80000","1","1600","0.02","0.02","0.02","0.02"," ","0","0.01","30","0.05","75","17.15"
="03016X","元展16          ","60000","3","85400","1.44","1.44","1.38","1.38","-","0.05","1.38","10","1.39","10","7.89"
="03017X","元展17          ","20000","2","25400","1.27","1.27","1.27","1.27","-","0.05","1.28","10","1.29","10","9.04"
="03018X","元展18          ","30000","3","55400","1.83","1.86","1.83","1.86","+","0.01","1.81","10","1.85","10","14.85"
="03019X","元展19          ","40000","5","66920","1.67","1.69","1.65","1.69","+","0.02","1.65","10","1.67","10","13.5"
="03020X","元展20          ","0","0","0","--","--","--","--"," ","0","1.89","10","1.91","10","15.5"
="030216","國泰HV          ","1000","1","3640","3.64","3.64","3.64","3.64","+","0.29","3.59","140","3.69","10","48.85"
="03021X","元展21          ","6000","2","49200","8.2","8.2","8.2","8.2","X","0","8.1","10","8.2","10","25.95"
="03022X","富展01          ","0","0","0","--","--","--","--"," ","0","14.1","10","14.2","10","79"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","17.4","10","17.5","10","30.14"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","23.1","20","23.7","11","135.5"
="03025X","元展22          ","36000","19","507700","14.3","14.3","13.9","14.1","-","0.2","14.1","499","14.2","486","58.45"
="03026X","元展23          ","10000","2","48300","4.84","4.84","4.82","4.82","-","0.02","4.82","103","4.84","100","17.33"
="03027X","元展24          ","0","0","0","--","--","--","--"," ","0","9.15","100","9.2","100","30.14"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","13.5","10","13.6","10","57.5"
="03029X","元展26          ","0","0","0","--","--","--","--"," ","0","7.35","10","7.45","10","30.6"
="03030X","元展27          ","8000","4","16980","2.11","2.15","2.11","2.15","-","0.08","2.1","10","2.12","10","9.09"
="03031X","元展28          ","17000","5","103850","6.1","6.15","6.1","6.15","X","0","6.05","10","6.1","10","48.6"
="030323","1Z元富          ","90000","1","900","0.01","0.01","0.01","0.01","X","0","0.01","25","0.1","10","30.14"
="030324","2A元富          ","111000","7","3350","0.03","0.05","0.03","0.05","+","0.02","0.02","180","0.05","18","79"
="03032X","元展29          ","68000","2","188360","2.77","2.77","2.77","2.77","-","0.03","2.73","10","2.75","10","9.46"
="03033X","元展30          ","19000","13","125750","6.8","7","6.4","7","X","0","6.85","10","6.95","10","251"
="03034X","元展31          ","700000","73","1200340","2.53","2.53","1.48","1.7","-","0.83","1.68","1","1.7","8","227"
="03035X","元展32          ","24000","2","132000","5.5","5.5","5.5","5.5","-","0.25","5.4","10","5.45","10","24.95"
="030362","日盛J1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","67.9"
="03037X","元展34          ","30000","2","184500","6.25","6.25","6.05","6.05","X","0","5.8","10","5.9","10","18.25"
="03038X","元展35          ","15000","7","114700","7.7","7.75","7.55","7.6","-","0.9","7.5","10","7.55","10","67.9"
="03039X","元展36          ","0","0","0","--","--","--","--"," ","0","4.82","10","4.85","10","264"
="03040X","元展37          ","200000","7","871550","4.36","4.36","4.33","4.36","-","0.16","4.4","10","4.52","10","11.75"
="030419","3F元富          ","143000","6","2860","0.02","0.02","0.02","0.02"," ","0","0.02","14","0.04","180","17.33"
="03041X","元展38          ","4000","2","17360","4.37","4.37","4.33","4.33","+","0.03","4.26","10","4.3","10","148"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.23","100","0.24","100","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","7.55","10","7.65","10","36.1"
="03043F","B5群益          ","0","0","0","--","--","--","--"," ","0","0.73","100","0.74","100","0.00"
="03043X","元展40          ","14000","2","134350","9.6","9.6","9.55","9.55","X","0","9.65","10","9.85","10","52"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","1.61","200","1.67","200","0.00"
="03044X","元展41          ","53000","2","316500","6","6","5.85","5.85","-","0.35","5.85","10","5.9","10","17.3"
="030453","統一M1          ","10000","1","1100","0.11","0.11","0.11","0.11","+","0.02","0.06","10","0.14","20","28.01"
="03046X","元展43          ","30000","3","83200","2.83","2.83","2.72","2.72","-","0.18","2.7","10","2.72","10","49.75"
="03047X","元展44          ","148000","3","207080","1.41","1.41","1.38","1.38","+","0.01","1.36","10","1.37","10","7.18"
="03048X","元展45          ","102000","7","196160","1.95","1.96","1.86","1.88","-","0.07","1.88","8","1.89","10","15.05"
="03049X","元展46          ","0","0","0","--","--","--","--"," ","0","2.63","10","2.66","10","47"
="03050X","元展47          ","1813000","86","4638570","2.61","2.61","2.51","2.51","-","0.09","2.5","20","2.51","10","41.2"
="03051X","元展48          ","0","0","0","--","--","--","--"," ","0","10.1","10","10.2","10","54.1"
="030529","統一M4          ","0","0","0","--","--","--","--"," ","0","0.01","3,085","0.02","399","9.46"
="03052X","元展49          ","1000","1","10100","10.1","10.1","10.1","10.1","X","0","9.9","10","10","10","73"
="030535","統一N1          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","55.3"
="030536","統一N2          ","201000","3","2010","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","148.5"
="030537","統一N3          ","0","0","0","--","--","--","--"," ","0","0.63","20","0.69","10","381.5"
="03053X","元展50          ","32000","3","164800","5.15","5.2","5.1","5.2"," ","0","5.1","20","5.2","10","97.5"
="03054X","元展51          ","0","0","0","--","--","--","--"," ","0","8.35","10","8.45","10","65.3"
="030557","3X元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","27","41"
="030559","3Z元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","196","135.5"
="03055X","元展52          ","1000","1","7050","7.05","7.05","7.05","7.05","X","0","6.95","10","7.05","10","57.3"
="03057X","ML展02          ","0","0","0","--","--","--","--"," ","0","3.29","25","3.38","25","11.6"
="03058X","元展53          ","0","0","0","--","--","--","--"," ","0","18.2","11","18.4","10","135.5"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","8","10","8.1","10","17.45"
="03060X","元展55          ","1000","1","7100","7.1","7.1","7.1","7.1","X","0","7","10","7.1","10","68.6"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","24.7","10","24.9","10","98.7"
="03062X","元展57          ","55000","8","606600","11","11.5","11","11.5","-","0.2","11.3","10","11.5","10","424"
="030636","統一N4          ","49000","3","1130","0.03","0.03","0.02","0.02","-","0.01","0.02","19","0.03","1","135.5"
="030638","統一N6          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","28.1"
="030639","統一N7          ","10000","1","900","0.09","0.09","0.09","0.09","+","0.08","0.01","10","0.04","39","28.1"
="03063X","元展58          ","96000","26","845500","9.15","9.5","8.45","9.25","-","2.35","9.3","10","9.45","10","1960"
="03064X","元展59          ","12000","1","79200","6.6","6.6","6.6","6.6","+","0.1","6.35","100","6.4","10","12.6"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","12.4","10","12.6","10","26.05"
="030665","日盛L2          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","40","28.1"
="03066X","元展61          ","12000","3","57330","4.79","4.79","4.76","4.76","X","0","4.78","10","4.8","10","9.09"
="030679","4V元富          ","991000","6","9910","0.01","0.01","0.01","0.01","X","0","0.01","25","0.04","35","251"
="03067X","元展62          ","1000","1","9100","9.1","9.1","9.1","9.1","-","0.7","8.95","10","9","10","68.1"
="030680","4W元富          ","0","0","0","--","--","--","--"," ","0","0.41","25","0.43","25","424"
="03068X","元展63          ","5000","1","67500","13.5","13.5","13.5","13.5","-","1","13.4","10","13.6","10","119"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","13.1","10","13.5","10","52.9"
="030706","03統一          ","560000","4","5600","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","100","227"
="03070X","元展65          ","0","0","0","--","--","--","--"," ","0","9.75","10","9.8","10","41.2"
="030740","中信4S          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","150","25.4"
="030776","國泰IU          ","10000","10","100","0.01","0.01","0.01","0.01","X","0","--","0","0.01","48","7.39"
="030784","5V元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","544","67.9"
="030815","05統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,188","0.05","264","67.9"
="030871","6B元富          ","10000","10","100","0.01","0.01","0.01","0.01","X","0","--","0","0.01","484","0.00"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","0.02","200","0.04","25","18.25"
="030889","FJ凱基          ","0","0","0","--","--","--","--"," ","0","6.75","30","7.25","30","122"
="030905","10統一          ","1740000","14","17400","0.01","0.01","0.01","0.01","-","0.01","0.01","110","0.02","243","79"
="030906","11統一          ","126000","3","1260","0.01","0.01","0.01","0.01","-","0.02","0.01","10","0.02","15","1960"
="030907","12統一          ","678000","28","47070","0.07","0.1","0.05","0.08","+","0.01","0.06","521","0.08","13","1960"
="030922","中信4W          ","20000","2","3000","0.15","0.15","0.15","0.15","-","0.15","0.15","40","0.17","30","135.5"
="030932","國泰JB          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","480","72.2"
="030934","國泰JD          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","100","25.4"
="031020","16統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","10","134.5"
="031047","國泰JH          ","60000","2","2400","0.04","0.04","0.04","0.04","X","0","0.03","30","0.04","20","55.3"
="031074","群益JC          ","0","0","0","--","--","--","--"," ","0","2.01","25","2.11","10","20.65"
="031075","群益JD          ","106000","12","196600","1.8","1.93","1.76","1.76","+","0.13","1.7","25","1.8","10","20.65"
="031157","中信5P          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","72.2"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","243","67.9"
="031159","中信5R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","350","58.45"
="031161","HD凱基          ","20000","1","20200","1.01","1.01","1.01","1.01","+","0.04","1.07","30","1.17","30","20.65"
="031170","22統一          ","5020000","15","50200","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","84","251"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","15","16.63"
="031225","GY第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","11.75"
="031231","8D元富          ","5000","3","530","0.13","0.13","0.09","0.13","X","0","0.08","14","0.13","86","76.8"
="031262","日盛Y5          ","257000","33","166100","0.48","0.77","0.48","0.69","+","0.3","0.68","25","--","0","28.7"
="031264","23統一          ","0","0","0","--","--","--","--"," ","0","0.06","110","0.1","70","135.5"
="031265","24統一          ","2500000","9","25000","0.01","0.01","0.01","0.01"," ","0","0.01","30","0.02","1,020","72.2"
="031323","日盛Y9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.03","80","6.65"
="031438","國票AG          ","90000","7","5000","0.06","0.06","0.05","0.05","-","0.02","0.05","230","0.06","169","135.5"
="031473","32統一          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.08","1","19"
="031475","D6元大          ","421000","25","1115910","2.52","2.8","2.51","2.74","+","0.22","2.69","499","2.7","199","20.65"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","96","67.9"
="031552","日盛AC          ","103000","3","1040","0.01","0.02","0.01","0.02","+","0.01","0.01","25","0.02","25","40.35"
="031573","KN富邦          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.08","480","79"
="031583","9U元富          ","185000","19","17970","0.18","0.22","0.06","0.22","-","0.01","0.21","1","0.22","29","76.8"
="031606","中信6K          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","251"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.89"
="031739","50統一          ","30000","1","3600","0.12","0.12","0.12","0.12"," ","0","0.12","10","0.21","10","28.1"
="031748","59統一          ","106000","4","1560","0.01","0.02","0.01","0.02","X","0","0.01","10","0.02","159","1960"
="03177B","元熊I1          ","1000","1","3400","3.4","3.4","3.4","3.4","X","0","3.39","499","3.4","499","7990.39"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.1","495","5.15","499","937.64"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.07","12","1960"
="031803","LQ富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","220","1960"
="03180B","元熊J1          ","39000","9","129960","3.31","3.35","3.28","3.35","+","0.1","3.33","495","3.34","499","7990.39"
="03182B","元熊K1          ","3000","1","7650","2.55","2.55","2.55","2.55","+","0.07","2.55","495","2.56","499","7990.39"
="031838","國泰LB          ","230000","9","54200","0.24","0.24","0.23","0.23","-","0.08","0.19","30","0.21","30","55.3"
="03184B","元熊AU          ","2000","1","7500","3.75","3.75","3.75","3.75","+","0.09","3.76","499","3.78","2","58.45"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","4.68","499","4.69","495","7990.39"
="031866","MH凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","650","1960"
="03186B","元熊M1          ","0","0","0","--","--","--","--"," ","0","4.69","499","4.7","499","7990.39"
="03187B","元熊AV          ","18000","3","70340","3.96","3.96","3.88","3.9","+","0.13","3.87","499","3.91","495","58.45"
="031884","D4元富          ","334000","15","30100","0.08","0.1","0.08","0.08","-","0.04","0.08","35","0.1","11","1960"
="03188B","兆熊BQ          ","4000","1","8600","2.15","2.15","2.15","2.15","+","0.16","--","0","--","0","7990.39"
="03189B","元熊N1          ","17000","4","31200","1.8","1.91","1.8","1.91","+","0.11","1.86","495","1.87","499","7990.39"
="03190B","元熊38          ","33000","5","134980","4.05","4.14","4.05","4.14","+","0.04","4.11","495","4.12","406","937.64"
="031917","66統一          ","139000","3","1390","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","32","1960"
="031918","67統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","20","28.1"
="031919","68統一          ","125000","3","1250","0.01","0.01","0.01","0.01","X","0","0.01","20","0.02","120","28.1"
="031920","69統一          ","30000","1","300","0.01","0.01","0.01","0.01","-","0.01","0.01","20","0.1","10","83.2"
="03192B","元熊X1          ","1571000","62","2365740","1.42","1.56","1.41","1.5","+","0.07","1.5","469","1.51","589","7990.39"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","0.01","298","--","0","52.2"
="03193B","兆熊HN          ","1380000","22","2108040","1.44","1.56","1.44","1.51","+","0.06","1.38","3","1.54","1","7990.39"
="031940","中信7T          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","18","251"
="03194B","兆熊HP          ","45000","4","79450","1.77","1.79","1.75","1.75","+","0.05","--","0","1.85","10","7990.39"
="031953","MR富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","18.25"
="031965","MV凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","19","135.5"
