

2016年01月15日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
電機機械類報酬指數,163.43,-,1.38,-0.84
電器電纜類報酬指數,30.98,-,0.07,-0.23
化學生技醫療類報酬指數,116.89,+,0.59,0.51
化學類報酬指數,109.45,-,0.68,-0.62
生技醫療類報酬指數,87.16,+,1.47,1.72
玻璃陶瓷類報酬指數,33.93,-,0.53,-1.54
造紙類報酬指數,168.34,-,0.31,-0.18
鋼鐵類報酬指數,91.33,+,0.29,0.32
橡膠類報酬指數,326.24,-,1.47,-0.45
汽車類報酬指數,296.98,-,5.38,-1.78
電子類報酬指數,447.3,+,4.4,0.99
半導體類報酬指數,143.92,+,3.69,2.63
電腦及週邊設備類報酬指數,123.65,-,0.7,-0.56
光電類報酬指數,31.82,+,0.56,1.79
通信網路類報酬指數,178.79,-,1.85,-1.02
電子零組件類報酬指數,100.06, ,--,--
電子通路類報酬指數,139.45,-,0.35,-0.25
資訊服務類報酬指數,119.56,+,0.15,0.13
其他電子類報酬指數,86.52,-,0.47,-0.54
建材營造類報酬指數,285.53,-,0.97,-0.34
航運類報酬指數,75.1,-,0.88,-1.16
觀光類報酬指數,125.42,+,1.76,1.42
金融保險類報酬指數,1119.64,-,22.78,-1.99
貿易百貨類報酬指數,230.19,+,2.3,1.01
油電燃氣類報酬指數,121.47,-,0.32,-0.26
其他類報酬指數,296.88,-,0.52,-0.17
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","80687434430","2010921165","719207"
"2.台灣存託憑證","22743496","6314774","830"
"3.受益憑證","0","0","0"
"4.ETF","8142194409","408683835","61231"
"5.受益證券","7252038","449028","109"
"6.變更交易股票","10531450","6004330","787"
"7.認購(售)權證","1560827220","1796079000","52702"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","80697965880","2016925495","719994"
"總計(1~12)","90430983043","4228452132","834866"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2518(3),350(3)
"下跌(跌停)",2714(60),404(1)
"持平",502,106
"未成交",4902,9
"無比價",865,6
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年01月15日
"每日收盤行情("全部")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50          ","20847878","4936","1181841700","57.1","57.5","56.25","56.7"," ","0","56.65","2","56.7","110","0.00"
="0051  ","中100           ","88000","37","1985200","22.8","22.97","22.31","22.31","-","0.38","22.31","7","22.77","10","0.00"
="0052  ","FB科技          ","40000","9","1424500","35.31","35.95","35.31","35.85","X","0","35.52","10","35.85","2","0.00"
="0053  ","寶電子          ","1025","3","25128","24.51","24.51","24.51","24.51","+","0.57","24.08","8","24.3","3","0.00"
="0054  ","台商50          ","6000","4","111000","18.5","18.54","18.44","18.54","X","0","18.41","8","18.57","2","0.00"
="0055  ","寶金融          ","1324265","407","15358904","11.86","11.88","11.41","11.46","-","0.36","11.46","1","11.48","2","0.00"
="0056  ","高股息          ","8009446","3010","164626651","20.78","20.8","20.4","20.6"," ","0","20.6","693","20.61","6","0.00"
="0057  ","FB摩台          ","121000","2","4198120","34.7","34.7","34.69","34.69","X","0","34.74","50","34.82","63","0.00"
="0058  ","FB發達          ","0","0","0","--","--","--","--"," ","0","32.72","10","32.95","10","0.00"
="0059  ","FB金融          ","61000","17","1645070","27.4","27.4","26.66","26.71","-","0.91","26.62","1","26.87","1","0.00"
="0060  ","新台灣          ","0","0","0","--","--","--","--"," ","0","25.47","10","25.72","8","0.00"
="0061  ","寶滬深          ","6627256","1467","106138811","16.2","16.21","15.8","15.8","-","0.11","15.78","45","15.8","26","0.00"
="006203","寶摩臺          ","0","0","0","--","--","--","--"," ","0","26.32","10","26.56","8","0.00"
="006204","豐臺灣          ","15000","14","577960","38.8","38.8","38.35","38.35","X","0","38.26","120","38.46","15","0.00"
="006205","FB上証          ","5138739","1203","141280508","27.85","27.98","27.05","27.08","-","0.38","27.08","24","27.13","72","0.00"
="006206","元上證          ","2624000","454","68210930","26.22","26.37","25.52","25.53","-","0.55","25.53","2","25.68","1","0.00"
="006207","FH滬深          ","2812880","603","58385171","20.91","21.1","20.38","20.38","-","0.29","20.38","72","20.44","41","0.00"
="006208","FB台50          ","30000","23","967650","32.75","32.75","32.1","32.1","+","0.1","32","1","32.31","1","0.00"
="00631L","T50正2          ","16355908","2999","255871975","15.9","15.93","15.37","15.41","-","0.17","15.41","192","15.42","1","0.00"
="00632R","T50反1          ","41945229","5586","894282251","21.09","21.53","21.09","21.46","+","0.14","21.45","439","21.46","655","0.00"
="00633L","上証2X          ","103703500","17500","2865218640","28.45","28.48","26.65","26.65","-","1.15","26.65","112","26.66","1","0.00"
="00634R","上証反          ","10637099","1390","123489178","11.4","11.78","11.4","11.78","+","0.23","11.77","1","11.78","995","0.00"
="00635U","元黃金          ","425000","109","7708610","18.2","18.2","18.08","18.13","-","0.19","18.12","6","18.13","6","0.00"
="00636 ","CFA50           ","4945000","365","79914140","16.3","16.41","15.98","16.22","-","0.03","16.13","10","16.22","29","0.00"
="00637L","滬深2X          ","138775000","14694","1415895790","10.53","10.54","9.87","9.87","-","0.4","9.87","832","9.88","64","0.00"
="00638R","滬深反          ","2337001","309","50137861","21.35","21.91","21.2","21.88","+","0.44","21.87","5","21.88","232","0.00"
="00639 ","深100           ","3595000","519","36369860","10.21","10.28","9.9","9.92","-","0.16","9.91","19","9.92","25","0.00"
="00640L","日本2X          ","4424000","806","77053460","17.54","17.67","17.01","17.06","-","0.1","17.06","48","17.07","200","0.00"
="00641R","日本反          ","4651000","466","96759190","20.72","21.06","20.65","21.03","+","0.07","21.02","100","21.03","70","0.00"
="00642U","元石油          ","13093509","2487","191126571","14.68","14.68","14.51","14.53","+","0.13","14.52","36","14.53","99","0.00"
="00643 ","深中小          ","3560100","645","55316260","15.8","15.82","15.29","15.29","-","0.24","15.29","1","15.31","60","0.00"
="00645 ","FB日本          ","3477000","106","63098930","18.16","18.26","17.91","17.93","-","0.09","17.93","197","17.95","300","0.00"
="00646 ","S&P500          ","2727000","156","51813010","19.05","19.08","18.92","18.97","+","0.16","18.96","101","18.97","99","0.00"
="00647L","S&P正2          ","1439000","246","25320360","17.71","17.75","17.4","17.45","+","0.2","17.45","38","17.46","5","0.00"
="00648R","S&P反1          ","4832000","628","104875410","21.62","21.82","21.55","21.8","-","0.08","21.79","64","21.8","298","0.00"
="008201","上證50          ","15000","31","1165610","78","78","76.85","76.85"," ","0","76.5","5","76.85","100","0.00"
="01001T","富邦R1          ","34000","8","539590","15.95","15.95","15.79","15.8","-","0.17","15.77","5","15.8","9","0.00"
="01002T","國泰R1          ","339028","77","5699128","16.8","16.84","16.79","16.8","-","0.01","16.79","12","16.8","15","0.00"
="01003T","新光R1          ","34000","15","477050","14.15","14.15","13.97","14.06","-","0.09","14.02","20","14.11","1","0.00"
="01004T","富邦R2          ","37000","8","460120","12.54","12.54","12.41","12.41","-","0.07","12.41","5","12.48","2","0.00"
="01007T","國泰R2          ","5000","1","76150","15.23","15.23","15.23","15.23","-","0.12","15.3","5","15.45","5","0.00"
="03001X","元展01          ","12000","4","714000","60","60","59","59"," ","0","59","4","59.5","10","101"
="03002X","元展02          ","0","0","0","--","--","--","--"," ","0","5.25","10","5.4","10","26.9"
="03003X","元展03          ","1000","1","45000","45","45","45","45","+","2.8","44.9","10","45.3","10","137"
="03004X","元展04          ","0","0","0","--","--","--","--"," ","0","5.6","10","5.7","10","17.45"
="03005X","元展05          ","1000","1","8600","8.6","8.6","8.6","8.6","-","0.2","8.5","10","8.6","10","19.85"
="03006X","元展06          ","358000","59","5251500","15.7","15.7","13.8","13.9","-","1.7","13.9","10","14","1","36.8"
="030071","統一K8          ","273000","5","2730","0.01","0.01","0.01","0.01","-","0.01","0.01","10","0.02","869","56.7"
="03007X","元展07          ","116000","11","768050","7","7","6.6","6.7","-","0.45","6.6","13","6.7","8","15.15"
="03008X","元展08          ","6000","4","82200","14","14","13.6","13.6","-","0.4","13.5","10","13.7","10","50.1"
="03009X","元展09          ","78000","13","1034900","13.6","13.6","13.1","13.1","X","0","13","10","13.2","10","23"
="03010X","元展10          ","9000","6","229000","26.1","26.1","25","25","-","0.4","24","1","25.4","1","75.3"
="03011X","元展11          ","144000","9","216480","1.5","1.54","1.45","1.45","+","0.02","1.29","10","1.3","10","6.08"
="03012X","元展12          ","71000","5","392450","5.65","5.65","5.1","5.1","-","0.9","5.25","10","5.3","10","35.5"
="03013X","元展13          ","16000","3","37020","2.32","2.32","2.27","2.27","-","0.05","2.32","10","2.37","10","10.1"
="03014X","元展14          ","2000","1","14000","7","7","7","7","+","0.1","6.95","10","7.15","10","14.7"
="03015X","元展15          ","0","0","0","--","--","--","--"," ","0","8.1","10","8.2","10","16.45"
="030160","國泰HI          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","40","15.25"
="03016X","元展16          ","100000","10","103500","1.08","1.08","0.99","0.99","-","0.1","0.98","20","0.99","10","7.13"
="03017X","元展17          ","65000","4","64200","1","1","0.97","0.97","-","0.08","0.97","10","0.98","10","8.34"
="03018X","元展18          ","1344000","23","2158100","1.65","1.65","1.6","1.6","-","0.1","1.61","10","1.65","10","14.25"
="03019X","元展19          ","260000","5","383400","1.5","1.5","1.47","1.47","-","0.05","1.45","10","1.47","10","12.9"
="03020X","元展20          ","10000","1","17800","1.78","1.78","1.78","1.78"," ","0","1.78","10","1.81","10","15.2"
="030216","國泰HV          ","20000","2","42400","2.12","2.12","2.12","2.12","+","0.27","1.95","260","2.02","10","42.85"
="03021X","元展21          ","0","0","0","--","--","--","--"," ","0","7.65","10","7.75","10","25.5"
="03022X","富展01          ","13000","5","166900","13.3","13.3","12.8","12.8","X","0","12.7","10","12.8","10","75.3"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","14.4","10","14.5","10","27.08"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","23.2","20","23.9","11","137"
="03025X","元展22          ","7000","3","94000","13.5","13.5","13.4","13.4","+","0.2","13.3","499","13.4","495","56.7"
="03026X","元展23          ","20000","1","84200","4.21","4.21","4.21","4.21","+","0.15","4.04","100","4.06","100","15.8"
="03027X","元展24          ","0","0","0","--","--","--","--"," ","0","7.6","100","7.7","100","27.08"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","13.1","10","13.2","10","56.7"
="03029X","元展26          ","0","0","0","--","--","--","--"," ","0","7.35","10","7.4","10","30.5"
="03030X","元展27          ","339000","22","757570","2.48","2.48","2.04","2.04","-","0.46","2.06","10","2.08","10","9.06"
="03031X","元展28          ","11000","1","59950","5.45","5.45","5.45","5.45","-","0.15","5.35","10","5.4","10","45.95"
="030323","1Z元富          ","90000","1","900","0.01","0.01","0.01","0.01","X","0","0.01","25","0.1","15","27.08"
="030324","2A元富          ","390000","4","3900","0.01","0.01","0.01","0.01"," ","0","0.01","2,162","0.02","1,169","75.3"
="03032X","元展29          ","2000","1","5860","2.93","2.93","2.93","2.93","+","0.05","2.72","10","2.74","10","9.47"
="03033X","元展30          ","22000","9","117250","5.45","5.45","5.05","5.05","-","0.15","5.2","10","5.3","10","218.5"
="03035X","元展32          ","0","0","0","--","--","--","--"," ","0","5.25","10","5.4","10","24.8"
="03037X","元展34          ","34000","2","194200","5.8","5.8","5.6","5.6","-","0.15","5.4","10","5.5","10","17.8"
="03038X","元展35          ","123000","12","883500","7.25","7.25","6.75","6.85","-","0.05","6.85","5","6.9","10","64.9"
="03039X","元展36          ","0","0","0","--","--","--","--"," ","0","5.25","10","5.45","10","277.5"
="03040X","元展37          ","2000","2","7780","3.93","3.93","3.85","3.85","+","0.18","3.93","10","3.97","10","11.25"
="030419","3F元富          ","305000","4","3050","0.01","0.01","0.01","0.01","-","0.01","0.01","25","0.02","100","15.8"
="03041X","元展38          ","10000","1","38500","3.85","3.85","3.85","3.85","-","0.11","3.96","10","4.03","10","144.5"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.07","100","0.08","100","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","6.85","10","6.95","10","34.5"
="03043F","B5群益          ","30000","1","13500","0.45","0.45","0.45","0.45","+","0.08","0.42","100","0.43","100","0.00"
="03043X","元展40          ","2000","1","19200","9.6","9.6","9.6","9.6","X","0","9.85","10","10.2","10","52.7"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","0.88","200","0.89","200","0.00"
="03044X","元展41          ","10000","1","60500","6.05","6.05","6.05","6.05","X","0","6","10","6.1","10","17.55"
="030453","統一M1          ","0","0","0","--","--","--","--"," ","0","0.01","2,107","0.1","40","25.53"
="03046X","元展43          ","1000","1","2630","2.63","2.63","2.63","2.63","X","0","2.7","10","2.74","10","49.9"
="03047X","元展44          ","190000","4","237200","1.26","1.26","1.24","1.24","+","0.02","1.19","10","1.21","10","6.9"
="03048X","元展45          ","21000","2","34760","1.66","1.66","1.56","1.56","-","0.06","1.55","10","1.57","10","14.2"
="03049X","元展46          ","25000","3","57840","2.34","2.34","2.3","2.3","-","0.06","2.44","10","2.46","10","45.5"
="03050X","元展47          ","295000","22","656070","2.29","2.29","2.15","2.15","-","0.1","2.15","10","2.16","10","38.65"
="03051X","元展48          ","2000","2","19200","9.7","9.7","9.5","9.5","X","0","9.6","10","9.75","10","52.9"
="030529","統一M4          ","660000","4","6600","0.01","0.01","0.01","0.01"," ","0","0.01","2,586","0.02","1,010","9.47"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","10.6","10","10.7","10","75.5"
="030537","統一N3          ","130000","13","49500","0.32","0.39","0.32","0.39","X","0","0.28","20","0.33","10","348"
="03053X","元展50          ","10000","1","52000","5.2","5.2","5.2","5.2","X","0","5.15","10","5.2","10","98"
="03054X","元展51          ","15000","2","130500","8.7","8.7","8.7","8.7","-","0.05","8.7","10","8.95","10","67.3"
="030557","3X元富          ","800000","3","8050","0.02","0.02","0.01","0.01"," ","0","0.01","25","0.02","22","36.8"
="03055X","元展52          ","0","0","0","--","--","--","--"," ","0","5.6","10","5.7","10","52.3"
="03057X","ML展02          ","201000","3","381880","1.9","1.9","1.88","1.88","-","0.18","1.84","25","1.93","25","10.15"
="03058X","元展53          ","1000","1","18500","18.5","18.5","18.5","18.5","X","0","18.4","10","18.6","10","137"
="03059X","元展54          ","10000","1","73500","7.35","7.35","7.35","7.35","X","0","7.15","10","7.25","10","16.3"
="03060X","元展55          ","7000","1","51100","7.3","7.3","7.3","7.3","+","0.2","7.5","10","7.55","10","71"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","25.7","10","26.1","10","101"
="03062X","元展57          ","0","0","0","--","--","--","--"," ","0","10.2","10","10.5","10","407.5"
="030636","統一N4          ","521000","4","5210","0.01","0.01","0.01","0.01","X","0","0.01","160","0.03","25","137"
="03063X","元展58          ","140000","27","1335300","8","10.3","8","10.1","+","2.25","10.3","10","10.4","10","2020"
="03064X","元展59          ","5000","3","25000","5","5","5","5","X","0","5.15","100","5.2","10","11.45"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","13.2","10","13.4","10","26.9"
="03066X","元展61          ","0","0","0","--","--","--","--"," ","0","4.75","10","4.77","10","9.06"
="030679","4V元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","50","218.5"
="03067X","元展62          ","7000","7","49800","7.2","7.25","7","7"," ","0","6.55","10","6.6","10","60"
="03068X","元展63          ","0","0","0","--","--","--","--"," ","0","9.9","10","10.3","10","105"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","11.7","10","11.8","10","50.1"
="03070X","元展65          ","0","0","0","--","--","--","--"," ","0","8.45","10","8.5","10","38.65"
="03071X","元展66          ","14000","4","140800","10.5","10.7","9.9","9.9","+","0.1","9.9","1","--","0","205"
="030784","5V元富          ","50000","1","1000","0.02","0.02","0.02","0.02","X","0","0.01","25","0.02","200","56.8"
="030815","05統一          ","105000","2","2050","0.01","0.02","0.01","0.02"," ","0","0.01","464","0.02","1,296","56.8"
="030871","6B元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","615","0.00"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","175","17.8"
="030889","FJ凱基          ","9000","2","44860","4.86","5","4.86","5","X","0","4.45","30","4.55","30","108"
="030905","10統一          ","1384000","11","13840","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","110","75.3"
="030906","11統一          ","90000","6","900","0.01","0.01","0.01","0.01"," ","0","--","0","0.01","80","2020"
="030907","12統一          ","333000","7","23460","0.07","0.08","0.07","0.07"," ","0","0.07","204","0.08","150","2020"
="030922","中信4W          ","126000","6","9070","0.1","0.1","0.06","0.06"," ","0","0.05","30","0.14","30","137"
="030932","國泰JB          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","310","67.4"
="030934","國泰JD          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","26.85"
="031020","16統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","10","140.5"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","129","50"
="031074","群益JC          ","10000","1","25100","2.51","2.51","2.51","2.51","X","0","2.68","25","2.74","10","21.46"
="031075","群益JD          ","22000","7","47380","2.11","2.3","2.08","2.3","+","0.07","2.23","25","2.3","7","21.46"
="031157","中信5P          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","67.4"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","56.8"
="031159","中信5R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","771","56.7"
="031161","HD凱基          ","0","0","0","--","--","--","--"," ","0","1.64","30","1.74","30","21.46"
="031170","22統一          ","300000","4","3000","0.01","0.01","0.01","0.01","X","0","0.01","10","0.09","50","218.5"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","15.41"
="031225","GY第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","11.25"
="031231","8D元富          ","59000","4","6550","0.11","0.12","0.11","0.12","+","0.01","0.08","12","0.12","115","72.7"
="031262","日盛Y5          ","42000","3","7880","0.18","0.19","0.18","0.19","+","0.04","0.13","25","0.14","10","25.6"
="031264","23統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.05","40","137"
="031265","24統一          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","470","67.4"
="031323","日盛Y9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","6.08"
="031438","國票AG          ","162000","7","6380","0.04","0.04","0.03","0.03","+","0.01","0.03","539","0.04","55","137"
="031473","32統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","16.45"
="031475","D6元大          ","41000","6","138760","3.23","3.52","3.23","3.47","+","0.07","3.46","499","3.47","450","21.46"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","39","56.8"
="031552","日盛AC          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","45","35.5"
="031573","KN富邦          ","1000","1","50","0.05","0.05","0.05","0.05","X","0","0.01","1,008","0.05","612","75.3"
="031583","9U元富          ","105000","8","13120","0.13","0.14","0.11","0.12","-","0.02","0.11","2","0.15","22","72.7"
="031606","中信6K          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","218.5"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.13"
="031739","50統一          ","2000","1","180","0.09","0.09","0.09","0.09","-","0.01","0.09","10","0.11","10","28.25"
="031748","59統一          ","369000","5","3690","0.01","0.01","0.01","0.01","X","0","0.01","10","0.02","41","2020"
="03177B","元熊I1          ","0","0","0","--","--","--","--"," ","0","3.67","495","3.68","499","7762.01"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.95","499","6","499","866.14"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","2020"
="031803","LQ富邦          ","1000","1","100","0.1","0.1","0.1","0.1","+","0.08","--","0","0.05","293","2020"
="03180B","元熊J1          ","9000","3","32480","3.52","3.65","3.52","3.65","+","0.05","3.62","495","3.63","499","7762.01"
="031838","國泰LB          ","0","0","0","--","--","--","--"," ","0","0.07","30","0.09","80","50"
="03184B","元熊AU          ","0","0","0","--","--","--","--"," ","0","4.1","504","4.14","495","56.7"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","5.2","499","5.25","499","7762.01"
="03186B","元熊M1          ","0","0","0","--","--","--","--"," ","0","5.2","495","5.25","499","7762.01"
="03187B","元熊AV          ","118000","6","497680","4.13","4.3","4.13","4.3"," ","0","4.21","499","4.25","495","56.7"
="031884","D4元富          ","140000","5","9800","0.07","0.07","0.07","0.07","X","0","0.07","9","0.09","100","2020"
="03188B","兆熊BQ          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7762.01"
="03189B","元熊N1          ","0","0","0","--","--","--","--"," ","0","2.13","495","2.14","501","7762.01"
="03190B","元熊38          ","0","0","0","--","--","--","--"," ","0","4.93","499","4.94","499","866.14"
="03192B","元熊X1          ","635000","26","1097360","1.68","1.81","1.68","1.79","+","0.05","1.78","495","1.79","374","7762.01"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","47.5"
="03193B","兆熊HN          ","126000","6","216660","1.7","1.82","1.7","1.82","+","0.06","1.68","10","--","0","7762.01"
="03194B","兆熊HP          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7762.01"
="03197B","元熊Z1          ","2993000","167","5054700","1.6","1.77","1.6","1.73","+","0.05","1.72","544","1.73","180","7762.01"
="03198B","兆熊B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7762.01"
="031991","70統一          ","613000","25","139550","0.22","0.25","0.22","0.25","+","0.09","0.21","10","0.26","25","137"
="03199B","兆熊B7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7762.01"
="03200B","元熊01          ","109000","8","218690","1.97","2.08","1.94","2.05","+","0.04","2.04","495","2.05","494","7762.01"
="03201B","2U兆熊          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7762.01"
="03202B","元熊11          ","61000","4","147120","2.39","2.52","2.39","2.52","+","0.05","2.47","495","2.48","499","7762.01"
="03203B","兆熊31          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7762.01"
="032044","J2元富          ","0","0","0","--","--","--","--"," ","0","0.78","25","0.88","10","52.7"
="03204B","群熊AA          ","35000","2","67850","1.93","1.99","1.93","1.99","+","0.01","2.02","499","2.03","499","7762.01"
="03205B","凱熊40          ","0","0","0","--","--","--","--"," ","0","4.02","30","4.12","30","7762.01"
="032065","72統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,701","0.02","1,881","205"
="03206B","凱熊41          ","0","0","0","--","--","--","--"," ","0","4.53","30","4.63","30","7762.01"
="032079","NM凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","100","218.5"
="03207B","CU兆熊          ","179000","12","330840","1.79","1.91","1.78","1.88","+","0.05","1.86","3","--","0","7762.01"
="032088","NS凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","160","47.5"
="03208B","群熊AB          ","78000","12","249880","3.05","3.37","3.05","3.31","+","0.09","3.3","499","3.31","495","7762.01"
="03209B","凱熊42          ","41000","4","142960","3.4","3.57","3.4","3.56","+","0.12","3.54","30","3.64","30","7762.01"
="03210B","元熊21          ","273000","14","576860","2.05","2.18","2.05","2.17","+","0.05","2.16","495","2.17","494","7762.01"
="03211B","元熊31          ","22000","3","42680","1.94","1.94","1.94","1.94","-","0.03","2","495","2.01","499","7762.01"
="032284","80統一          ","0","0","0","--","--","--","--"," ","0","0.03","20","0.1","20","28.25"
="032285","81統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","293","205"
