

2016年01月14日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="00641R","日本反          ","4590000","544","96843050","21.05","21.22","20.96","20.96","+","0.5","20.94","331","20.96","59","0.00"
="00642U","元石油          ","15508704","3198","222089656","14.42","14.43","14.25","14.4","-","0.37","14.38","78","14.4","103","0.00"
="00643 ","深中小          ","4875000","818","74532280","15.5","15.53","15","15.53","-","0.32","15.53","58","15.54","30","0.00"
="00645 ","FB日本          ","4303000","177","76874790","17.92","18.02","17.77","18.02","-","0.53","18.01","100","18.02","81","0.00"
="00646 ","S&P500          ","1987555","276","37297085","18.8","18.82","18.7","18.81","-","0.51","18.81","169","18.83","100","0.00"
="00647L","S&P正2          ","2440000","361","41778330","17.13","17.26","17","17.25","-","0.98","17.23","150","17.25","81","0.00"
="00648R","S&P反1          ","2674000","408","58620770","21.96","22","21.85","21.88","+","0.61","21.87","1","21.88","348","0.00"
="008201","上證50          ","29800","34","2269910","77.5","77.5","75","76.85","-","2.15","76.85","1","77.4","3","0.00"
="01001T","富邦R1          ","28000","7","439940","15.7","15.97","15.69","15.97","+","0.17","15.71","5","15.97","19","0.00"
="01002T","國泰R1          ","80000","38","1351800","16.91","16.91","16.81","16.81","-","0.1","16.81","53","16.91","6","0.00"
="01003T","新光R1          ","6000","3","84900","14.15","14.15","14.15","14.15"," ","0","14.15","3","14.2","7","0.00"
="01004T","富邦R2          ","44000","11","547920","12.5","12.5","12.41","12.48","-","0.02","12.43","2","12.48","1","0.00"
="01007T","國泰R2          ","10000","4","153950","15.4","15.4","15.35","15.35","-","0.08","15.35","4","15.4","1","0.00"
="03001X","元展01          ","14000","3","829000","60","60","59","59","X","0","60.5","10","61","30","102.5"
="03002X","元展02          ","63000","3","315650","5","5.05","5","5.05","+","0.15","5.2","10","5.4","11","26.75"
="03003X","元展03          ","2000","2","84400","42.2","42.2","42.2","42.2","X","0","42.1","10","42.4","10","131.5"
="03004X","元展04          ","0","0","0","--","--","--","--"," ","0","5.6","10","5.7","10","17.4"
="03005X","元展05          ","10000","1","88000","8.8","8.8","8.8","8.8","-","0.25","8.75","10","8.85","20","20"
="03006X","元展06          ","167000","44","2562200","15.5","15.7","15.2","15.6","-","0.9","15.2","1","--","0","38"
="030071","統一K8          ","70000","21","1400","0.02","0.02","0.02","0.02","+","0.01","0.01","10","0.02","938","56.7"
="03007X","元展07          ","63000","7","447350","7.1","7.15","7.1","7.15","-","0.1","7.1","10","7.25","10","15.65"
="03008X","元展08          ","28000","5","392600","14","14.3","14","14","-","0.5","14.1","10","14.3","10","50.6"
="03009X","元展09          ","0","0","0","--","--","--","--"," ","0","13.8","10","14","10","23.65"
="03010X","元展10          ","2000","2","50800","25.4","25.4","25.4","25.4","-","1.3","25.9","10","26.1","10","76"
="03011X","元展11          ","305000","7","428510","1.39","1.43","1.38","1.43","-","0.04","1.45","10","1.46","10","6.23"
="03012X","元展12          ","25000","6","151700","6.2","6.2","6","6","-","0.85","6.05","10","6.15","10","37"
="03013X","元展13          ","78000","6","182610","2.37","2.42","2.32","2.32","-","0.2","2.37","10","2.42","10","10.1"
="03014X","元展14          ","5000","1","34500","6.9","6.9","6.9","6.9","-","0.15","7","10","7.2","10","14.75"
="03015X","元展15          ","13000","3","107900","8.3","8.3","8.3","8.3","-","0.55","8.25","25","8.4","10","16.6"
="030160","國泰HI          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","100","15.4"
="03016X","元展16          ","97000","9","108610","1.14","1.14","1.09","1.09","-","0.08","1.11","10","1.12","10","7.36"
="03017X","元展17          ","28000","7","29400","1.05","1.05","1.05","1.05","-","0.07","1.04","40","1.05","10","8.49"
="03018X","元展18          ","1862000","20","3132160","1.68","1.7","1.68","1.7"," ","0","1.66","10","1.7","10","14.4"
="03019X","元展19          ","21000","3","31920","1.52","1.52","1.52","1.52","-","0.02","1.51","50","1.52","10","13.05"
="03020X","元展20          ","15000","1","26700","1.78","1.78","1.78","1.78","X","0","1.78","10","1.79","10","15.15"
="030216","國泰HV          ","26000","3","45400","1.76","1.85","1.67","1.85","-","0.13","1.92","30","1.99","30","42.95"
="03021X","元展21          ","16000","2","121400","7.55","7.6","7.55","7.6","-","0.2","7.65","10","7.8","10","25.5"
="03022X","富展01          ","0","0","0","--","--","--","--"," ","0","13","10","13.2","10","76"
="03023X","富展02          ","18000","3","265800","14.6","14.8","14.6","14.8","-","0.7","14.7","10","14.8","10","27.46"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","21.7","20","22.3","11","131.5"
="03025X","元展22          ","10000","5","131900","13.1","13.3","13.1","13.2","-","0.3","13.3","499","13.4","495","56.7"
="03026X","元展23          ","22000","3","87230","3.97","4.06","3.96","4.06","-","0.25","4.11","100","4.13","100","15.91"
="03027X","元展24          ","34000","4","260350","7.5","7.85","7.5","7.85","X","0","7.8","100","7.85","100","27.46"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","13.1","10","13.2","10","56.7"
="03029X","元展26          ","16000","3","113600","7.1","7.1","7.1","7.1","X","0","7.25","10","7.3","10","30.3"
="03030X","元展27          ","393000","24","972180","2.4","2.58","2.4","2.5","-","0.23","2.45","10","2.47","10","9.43"
="03031X","元展28          ","11000","1","61600","5.6","5.6","5.6","5.6","X","0","5.5","10","5.6","10","46.6"
="030323","1Z元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","40","27.46"
="030324","2A元富          ","4375000","17","45750","0.02","0.02","0.01","0.01"," ","0","0.01","55","0.02","1,353","76"
="03032X","元展29          ","10000","1","28800","2.88","2.88","2.88","2.88","-","0.25","3","10","3.02","10","9.73"
="03033X","元展30          ","53000","15","267000","4.77","5.2","4.7","5.2","+","0.1","5.25","10","5.3","10","218.5"
="03035X","元展32          ","1000","1","5150","5.15","5.15","5.15","5.15","-","0.15","5.2","10","5.45","10","24.95"
="03037X","元展34          ","54000","4","309700","5.6","5.8","5.6","5.75"," ","0","5.75","10","5.8","10","18.2"
="03038X","元展35          ","22000","4","153100","7","7","6.9","6.9","-","0.55","7","10","7.05","10","65.6"
="03039X","元展36          ","0","0","0","--","--","--","--"," ","0","5.15","10","5.3","10","274.5"
="03040X","元展37          ","137000","4","496780","3.66","3.67","3.62","3.67","X","0","3.85","10","3.89","10","11.15"
="030419","3F元富          ","461000","17","4710","0.01","0.02","0.01","0.02","X","0","0.01","25","0.02","15","15.91"
="03041X","元展38          ","5000","1","19800","3.96","3.96","3.96","3.96","-","0.15","3.89","10","3.93","10","143"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","100","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","6.9","10","7.1","10","34.9"
="03043F","B5群益          ","30000","1","11100","0.37","0.37","0.37","0.37","X","0","0.38","100","0.39","100","0.00"
="03043X","元展40          ","0","0","0","--","--","--","--"," ","0","9.7","10","9.95","10","52.4"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","0.99","200","1","200","0.00"
="03044X","元展41          ","0","0","0","--","--","--","--"," ","0","6.1","20","6.2","10","17.7"
="030453","統一M1          ","0","0","0","--","--","--","--"," ","0","0.01","2,206","0.1","40","26.08"
="03046X","元展43          ","0","0","0","--","--","--","--"," ","0","2.89","10","2.91","10","50.7"
="03047X","元展44          ","320000","7","387500","1.22","1.22","1.2","1.22","-","0.05","1.23","10","1.24","10","6.98"
="03048X","元展45          ","60000","3","97400","1.64","1.64","1.62","1.62","-","0.18","1.64","10","1.66","10","14.4"
="03049X","元展46          ","10000","1","23600","2.36","2.36","2.36","2.36","-","0.07","--","0","--","0","45.2"
="03050X","元展47          ","338000","11","760580","2.19","2.26","2.19","2.25","-","0.05","2.27","10","2.28","10","39.5"
="03051X","元展48          ","0","0","0","--","--","--","--"," ","0","9.7","10","9.8","10","53"
="030529","統一M4          ","220000","1","2200","0.01","0.01","0.01","0.01"," ","0","0.01","2,326","0.02","790","9.73"
="03052X","元展49          ","10000","1","102000","10.2","10.2","10.2","10.2","-","0.1","10.4","10","10.6","10","75.2"
="030537","統一N3          ","0","0","0","--","--","--","--"," ","0","0.34","20","0.39","10","358"
="03053X","元展50          ","0","0","0","--","--","--","--"," ","0","5.3","10","5.4","20","99.4"
="03054X","元展51          ","7000","2","60250","8.55","8.75","8.55","8.75","X","0","8.8","10","8.9","10","67.2"
="030557","3X元富          ","584000","3","5840","0.01","0.01","0.01","0.01"," ","0","0.01","25","0.02","27","38"
="03055X","元展52          ","12000","1","73800","6.15","6.15","6.15","6.15","X","0","6.05","10","6.15","10","54"
="03057X","ML展02          ","14000","2","28840","2.06","2.06","2.06","2.06","-","0.41","1.95","25","2.04","25","10.4"
="03058X","元展53          ","0","0","0","--","--","--","--"," ","0","17.1","1","17.3","10","131.5"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","7.4","10","7.5","10","16.65"
="03060X","元展55          ","1000","1","7100","7.1","7.1","7.1","7.1","X","0","7.4","10","7.45","10","70.4"
="03061X","元展56          ","2000","2","53400","26.7","26.7","26.7","26.7","X","0","26.7","10","26.9","21","102.5"
="03062X","元展57          ","0","0","0","--","--","--","--"," ","0","9.55","10","9.75","10","396.5"
="030636","統一N4          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.04","109","131.5"
="03063X","元展58          ","111000","23","897550","8.2","8.3","7.7","7.85","-","1.65","7.75","10","7.85","1","1855"
="03064X","元展59          ","0","0","0","--","--","--","--"," ","0","5.3","100","5.4","10","11.6"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","13.1","10","13.5","10","26.75"
="03066X","元展61          ","0","0","0","--","--","--","--"," ","0","5.1","10","5.15","10","9.43"
="030679","4V元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.03","30","218.5"
="03067X","元展62          ","7000","7","45450","6.1","7","6.1","7","+","0.1","7.5","1","7.6","10","63.4"
="03068X","元展63          ","0","0","0","--","--","--","--"," ","0","10.4","10","10.6","10","107"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","12","10","12.1","10","50.6"
="03070X","元展65          ","0","0","0","--","--","--","--"," ","0","8.9","10","8.95","10","39.5"
="03071X","元展66          ","33000","3","321400","9.6","9.8","9.6","9.8","-","0.4","--","0","--","0","208"
="030776","國泰IU          ","10000","10","100","0.01","0.01","0.01","0.01","X","0","--","0","0.01","28","7.03"
="030784","5V元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.03","220","56"
="030815","05統一          ","305000","8","4100","0.01","0.02","0.01","0.02","X","0","0.01","219","0.02","1,091","56"
="030871","6B元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","440","0.00"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","175","18.2"
="030889","FJ凱基          ","0","0","0","--","--","--","--"," ","0","--","0","4.78","30","109.5"
="030905","10統一          ","1340000","11","13400","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.05","56","76"
="030906","11統一          ","897000","9","8970","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","62","1855"
="030907","12統一          ","556000","18","37770","0.06","0.08","0.06","0.07"," ","0","0.07","134","0.08","7","1855"
="030922","中信4W          ","120000","12","7200","0.06","0.06","0.06","0.06","-","0.02","0.03","20","0.09","10","131.5"
="030932","國泰JB          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","480","66.1"
="030934","國泰JD          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","35","27.25"
="031020","16統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","10","140"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","50.4"
="031074","群益JC          ","0","0","0","--","--","--","--"," ","0","2.55","25","2.61","10","21.32"
="031075","群益JD          ","522000","55","1175980","2.37","2.37","2.15","2.23","+","0.25","2.14","25","2.24","10","21.32"
="031157","中信5P          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","66.1"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","62","56"
="031159","中信5R          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","320","56.7"
="031161","HD凱基          ","4000","1","6200","1.55","1.55","1.55","1.55","X","0","1.52","30","1.62","30","21.32"
="031170","22統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","218.5"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","15.58"
="031225","GY第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","11.15"
="031231","8D元富          ","6000","2","610","0.1","0.11","0.1","0.11"," ","0","0.09","5","0.11","53","72.8"
="031262","日盛Y5          ","50000","5","8300","0.18","0.18","0.15","0.15","-","0.17","0.15","25","0.16","10","25.8"
="031264","23統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.08","40","131.5"
="031265","24統一          ","220000","2","2200","0.01","0.01","0.01","0.01"," ","0","0.01","30","0.02","500","66.1"
="031323","日盛Y9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","6.23"
="031438","國票AG          ","30000","3","600","0.02","0.02","0.02","0.02","-","0.01","0.01","1,348","0.02","10","131.5"
="031473","32統一          ","800000","3","8000","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","11","16.6"
="031475","D6元大          ","20000","2","69400","3.54","3.54","3.4","3.4","+","0.41","3.32","495","3.33","499","21.32"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","529","56"
="031552","日盛AC          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","45","37"
="031573","KN富邦          ","0","0","0","--","--","--","--"," ","0","0.01","1,009","0.03","470","76"
="031583","9U元富          ","170000","13","19400","0.12","0.14","0.08","0.14","-","0.02","0.09","32","0.14","10","72.8"
="031606","中信6K          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","218.5"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.36"
="031739","50統一          ","10000","1","1000","0.1","0.1","0.1","0.1","X","0","0.09","10","0.18","10","28.15"
="031748","59統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","145","1855"
="03177B","元熊I1          ","0","0","0","--","--","--","--"," ","0","3.61","495","3.62","499","7742.88"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.7","499","5.75","499","883.77"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","1855"
="031803","LQ富邦          ","50000","1","1000","0.02","0.02","0.02","0.02","-","0.01","--","0","0.02","293","1855"
="03180B","元熊J1          ","20000","3","72400","3.65","3.65","3.6","3.6","+","0.13","3.56","499","3.57","499","7742.88"
="031838","國泰LB          ","130000","5","10700","0.08","0.09","0.08","0.09","X","0","0.07","30","0.08","1","50.4"
="03184B","元熊AU          ","0","0","0","--","--","--","--"," ","0","4.1","499","4.14","499","56.7"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","5.1","495","5.15","499","7742.88"
="03186B","元熊M1          ","340000","6","1775500","5.3","5.35","5.2","5.2","X","0","5.1","495","5.15","499","7742.88"
="03187B","元熊AV          ","145000","8","626800","4.33","4.37","4.3","4.3","+","0.14","4.21","499","4.25","499","56.7"
="031884","D4元富          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.08","15","1855"
="03188B","兆熊BQ          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7742.88"
="03189B","元熊N1          ","15000","1","32550","2.17","2.17","2.17","2.17","+","0.12","2.09","495","2.1","499","7742.88"
="03190B","元熊38          ","9000","2","41990","4.67","4.67","4.66","4.66","X","0","4.65","495","4.66","494","883.77"
="03192B","元熊X1          ","556000","48","991650","1.81","1.85","1.74","1.74","+","0.07","1.73","505","1.74","476","7742.88"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","46.5"
="03193B","兆熊HN          ","125000","6","222500","1.84","1.84","1.76","1.76","+","0.06","1.75","20","1.95","30","7742.88"
="03194B","兆熊HP          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7742.88"
="03197B","元熊Z1          ","4399000","184","7596870","1.72","1.79","1.68","1.68","+","0.06","1.68","485","1.69","499","7742.88"
="03198B","兆熊B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7742.88"
="031991","70統一          ","218000","10","36540","0.12","0.17","0.12","0.16","-","0.05","0.14","10","0.17","10","131.5"
="03199B","兆熊B7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7742.88"
="03200B","元熊01          ","181000","11","371510","2.09","2.09","2.01","2.01","+","0.07","2","505","2.01","499","7742.88"
="03201B","2U兆熊          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7742.88"
="03202B","元熊11          ","11000","2","27170","2.47","2.47","2.47","2.47","+","0.09","2.43","495","2.44","499","7742.88"
="03203B","兆熊31          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7742.88"
="032044","J2元富          ","0","0","0","--","--","--","--"," ","0","0.8","25","0.9","10","52.4"
="03204B","群熊AA          ","90000","4","181200","2.06","2.06","1.98","1.98","+","0.09","1.98","459","1.99","499","7742.88"
="03205B","凱熊40          ","0","0","0","--","--","--","--"," ","0","3.92","30","3.93","30","7742.88"
="032065","72統一          ","37000","2","740","0.02","0.02","0.02","0.02","X","0","0.01","1,701","0.02","1,741","208"
="03206B","凱熊41          ","0","0","0","--","--","--","--"," ","0","4.43","30","4.44","30","7742.88"
="032079","NM凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","198","218.5"
="03207B","CU兆熊          ","182000","19","338160","1.91","1.93","1.83","1.83","+","0.07","1.79","3","--","0","7742.88"
="032088","NS凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","160","46.5"
="03208B","群熊AB          ","104000","11","342480","3.36","3.36","3.22","3.22","+","0.15","3.2","499","3.21","10","7742.88"
="03209B","凱熊42          ","11000","3","37990","3.45","3.48","3.44","3.44","+","0.17","3.44","30","3.45","30","7742.88"
="03210B","元熊21          ","191000","18","414770","2.2","2.22","2.12","2.12","+","0.07","2.11","545","2.12","498","7742.88"
="03211B","元熊31          ","5000","1","9850","1.97","1.97","1.97","1.97","X","0","1.96","495","1.97","499","7742.88"
="032171","L7元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","9.73"
