

2016年01月20日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="0054  ","台商50          ","1000","1","18700","18.7","18.7","18.7","18.7","-","0.14","18.42","8","18.59","8","0.00"
="0055  ","寶金融          ","482998","193","5499835","11.54","11.54","11.29","11.32","-","0.27","11.32","22","11.34","4","0.00"
="0056  ","高股息          ","2808555","1475","57784634","20.69","20.7","20.49","20.59","-","0.15","20.58","4","20.59","92","0.00"
="0057  ","FB摩台          ","268000","18","9246860","34.88","34.88","34.32","34.41","-","0.64","34.43","50","34.52","63","0.00"
="0058  ","FB發達          ","1000","1","33180","33.18","33.18","33.18","33.18"," ","0","32.47","10","32.7","10","0.00"
="0059  ","FB金融          ","0","0","0","--","--","--","--"," ","0","26.26","1","26.51","2","0.00"
="0060  ","新台灣          ","2128","2","54503","25.61","25.61","25.61","25.61","-","0.27","25.42","10","25.66","8","0.00"
="0061  ","寶滬深          ","7180300","1692","116255450","16.33","16.35","16.01","16.05","-","0.29","16.05","126","16.06","2","0.00"
="006203","寶摩臺          ","2000","2","53180","26.6","26.6","26.58","26.58","-","0.34","26.21","10","26.46","8","0.00"
="006204","豐臺灣          ","379000","10","14612790","38.55","38.6","38.27","38.27","-","0.55","38.12","1","38.31","15","0.00"
="006205","FB上証          ","5314200","1464","147020448","28","28.06","27.17","27.46","-","0.62","27.45","239","27.46","35","0.00"
="006206","元上證          ","7149000","1676","185682190","26.4","26.5","25.74","26.03","-","0.39","25.95","1","26.03","496","0.00"
="006207","FH滬深          ","4481200","671","94024196","21.2","21.22","20.77","20.98","-","0.23","20.96","1","20.98","92","0.00"
="006208","FB台50          ","2000","2","62780","31.39","31.39","31.39","31.39","-","0.78","31.5","1","32.35","1","0.00"
="00631L","T50正2          ","25942106","5253","401678473","15.94","15.94","15.15","15.15","-","0.95","15.15","212","15.17","29","0.00"
="00632R","T50反1          ","43317738","5642","924345756","21.07","21.53","21.06","21.45","+","0.55","21.44","183","21.45","806","0.00"
="00633L","上証2X          ","100664000","17057","2783285059","28.2","28.38","26.7","27.2","-","1.35","27.2","1,176","27.22","48","0.00"
="00634R","上証反          ","14048100","1417","162913658","11.41","11.78","11.41","11.67","+","0.26","11.67","572","11.68","10","0.00"
="00635U","元黃金          ","584000","119","10682850","18.23","18.36","18.23","18.32","+","0.09","18.32","6","18.35","8","0.00"
="00636 ","CFA50           ","5943000","1099","96719950","16.51","16.52","16.08","16.16","-","0.42","16.15","1","16.16","36","0.00"
="00637L","滬深2X          ","131122300","14920","1340151487","10.48","10.5","9.9","10.08","-","0.47","10.08","680","10.09","21","0.00"
="00638R","滬深反          ","2954000","360","63451230","21.2","21.85","21.2","21.66","+","0.46","21.66","1,397","21.68","3","0.00"
="00639 ","深100           ","4712000","433","48285650","10.4","10.4","10.1","10.21","-","0.17","10.21","39","10.22","50","0.00"
="00640L","日本2X          ","13897000","1801","225530250","16.6","16.62","15.82","15.82","-","0.98","15.82","33","15.83","26","0.00"
="00641R","日本反          ","5883000","495","127247840","21.35","21.88","21.35","21.87","+","0.65","21.87","6","21.88","221","0.00"
="00642U","元石油          ","52155580","10349","714877835","13.79","13.79","13.61","13.61","-","0.71","13.61","261","13.62","2","0.00"
="00643 ","深中小          ","4111000","731","65444450","16","16.12","15.67","15.84","-","0.03","15.8","6","15.84","44","0.00"
="00645 ","FB日本          ","1881000","137","32913140","17.67","17.67","17.25","17.25","-","0.49","17.25","345","17.26","201","0.00"
="00646 ","S&P500          ","3209160","271","59524746","18.71","18.71","18.44","18.49","-","0.41","18.49","15","18.5","227","0.00"
="00647L","S&P正2          ","4999000","674","83544890","16.85","16.97","16.44","16.5","-","0.89","16.5","487","16.51","104","0.00"
="00648R","S&P反1          ","5863100","734","131157784","22.2","22.56","22.15","22.54","+","0.66","22.53","54","22.54","640","0.00"
="008201","上證50          ","5300","24","409000","77.6","78","76.2","76.2","-","1.2","76.2","5","77.4","10","0.00"
="01001T","富邦R1          ","7000","7","110070","15.75","15.75","15.71","15.71","-","0.09","15.63","5","15.71","3","0.00"
="01002T","國泰R1          ","103000","51","1728130","16.8","16.8","16.75","16.8"," ","0","16.77","21","16.8","8","0.00"
="01003T","新光R1          ","3000","3","42230","14.04","14.14","14.04","14.14","-","0.1","14.1","1","14.15","5","0.00"
="01004T","富邦R2          ","2000","2","24800","12.4","12.4","12.4","12.4","-","0.01","12.4","7","12.41","20","0.00"
="01007T","國泰R2          ","10000","7","155230","15.54","15.54","15.49","15.5","-","0.04","15.36","1","15.47","11","0.00"
="03001X","元展01          ","0","0","0","--","--","--","--"," ","0","59","10","60","10","101.5"
="03002X","元展02          ","8000","4","35680","4.53","4.53","4.32","4.46","-","0.43","4.51","10","4.58","10","26.1"
="03003X","元展03          ","2000","2","87900","44","44","43.9","43.9","X","0","43.9","10","44.2","10","134.5"
="03004X","元展04          ","4000","3","21500","5.4","5.4","5.3","5.3","-","0.6","5.25","10","5.35","10","17.1"
="03005X","元展05          ","42000","4","349400","8.55","8.55","8.2","8.25","-","0.4","8.2","10","8.3","10","19.55"
="03006X","元展06          ","80000","24","1060200","14","14","13","13","-","1.3","12.8","10","13","10","35.7"
="030071","統一K8          ","110000","2","1100","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","700","55.9"
="03007X","元展07          ","7000","3","44800","6.4","6.45","6.3","6.3","-","0.35","6.3","1","6.35","10","14.85"
="03008X","元展08          ","39000","8","494900","12.8","12.8","12.6","12.6","-","0.6","12.7","10","12.9","2","49.5"
="03009X","元展09          ","0","0","0","--","--","--","--"," ","0","12.9","10","13","10","22.8"
="03010X","元展10          ","1000","1","24500","24.5","24.5","24.5","24.5","-","0.9","24.1","11","24.2","10","73.1"
="03011X","元展11          ","80000","6","118300","1.49","1.49","1.47","1.48","-","0.04","1.36","10","1.37","10","6.15"
="03012X","元展12          ","55000","10","266690","5","5.05","4.49","4.49","-","0.61","4.46","10","4.49","10","33.9"
="03013X","元展13          ","30000","4","72400","2.4","2.42","2.4","2.42","-","0.15","2.4","2","2.42","10","10.1"
="03014X","元展14          ","1000","1","6500","6.5","6.5","6.5","6.5","-","0.2","6.6","10","6.8","10","14.4"
="03015X","元展15          ","44000","4","346100","8","8","7.75","7.75","-","0.2","7.65","10","7.75","10","16"
="030160","國泰HI          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","133","15.4"
="03016X","元展16          ","82000","10","82580","1.03","1.03","0.97","0.99","-","0.09","0.97","10","0.98","10","7.1"
="03017X","元展17          ","93000","13","89250","0.99","0.99","0.92","0.92","-","0.09","0.91","10","0.92","8","8.21"
="03018X","元展18          ","1234000","17","1923400","1.55","1.58","1.55","1.58"," ","0","1.57","10","1.58","30","14.2"
="03019X","元展19          ","14000","2","20440","1.45","1.47","1.45","1.47","-","0.02","1.47","10","1.48","20","13"
="03020X","元展20          ","0","0","0","--","--","--","--"," ","0","1.78","10","1.79","10","15.1"
="030216","國泰HV          ","1000","1","3600","3.6","3.6","3.6","3.6"," ","0","2.99","30","3.09","30","46.85"
="03021X","元展21          ","0","0","0","--","--","--","--"," ","0","7.45","10","7.55","10","25.4"
="03022X","富展01          ","3000","2","37200","12.6","12.6","12.3","12.3","X","0","12.3","10","12.4","10","73.1"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","14.9","10","15","10","27.46"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","22.8","20","23.4","11","134.5"
="03025X","元展22          ","20000","11","263400","13.4","13.4","13","13","-","0.4","13","499","13.1","497","55.9"
="03026X","元展23          ","5000","1","20850","4.17","4.17","4.17","4.17","-","0.13","4.18","100","4.2","100","16.05"
="03027X","元展24          ","2000","2","16400","8.4","8.4","8","8","-","0.1","7.8","100","7.85","100","27.46"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","12.6","10","12.7","10","55.9"
="03029X","元展26          ","7000","1","50400","7.2","7.2","7.2","7.2","X","0","7.3","12","7.4","10","30.5"
="03030X","元展27          ","485000","23","904990","2.04","2.04","1.7","1.82","-","0.24","1.72","10","1.74","10","8.75"
="03031X","元展28          ","22000","2","120850","5.5","5.5","5.35","5.35","-","0.15","5.3","10","5.4","10","45.8"
="030323","1Z元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","5","27.46"
="030324","2A元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,063","73.1"
="03032X","元展29          ","10000","1","24200","2.42","2.42","2.42","2.42","-","0.33","2.41","10","2.43","10","9.17"
="03033X","元展30          ","28000","11","151350","5.7","5.7","5.2","5.2","-","0.7","5","17","5.1","10","215"
="03035X","元展32          ","32000","2","159680","4.99","4.99","4.99","4.99","X","0","4.98","10","5.05","10","24.1"
="03037X","元展34          ","15000","1","84000","5.6","5.6","5.6","5.6","-","0.15","--","0","--","0","17.8"
="03038X","元展35          ","19000","3","145300","7.75","7.75","7.4","7.4","-","0.55","7.1","10","7.2","10","66.1"
="03039X","元展36          ","4000","2","19520","4.91","4.91","4.85","4.85","-","0.25","4.81","10","4.85","8","263.5"
="03040X","元展37          ","53000","1","204050","3.85","3.85","3.85","3.85","+","0.04","3.81","10","3.85","10","11.1"
="030419","3F元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","200","16.05"
="03041X","元展38          ","43000","5","145640","3.48","3.48","3.08","3.08","-","0.29","2.97","10","3.01","10","130.5"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","100","0.00"
="03042X","元展39          ","5000","1","32750","6.55","6.55","6.55","6.55","X","0","6.5","10","6.6","10","33.75"
="03043F","B5群益          ","200000","3","93000","0.46","0.47","0.46","0.47","X","0","0.42","100","0.43","100","0.00"
="03043X","元展40          ","11000","2","106700","9.7","9.7","9.7","9.7","-","0.05","9.7","10","9.95","10","52.4"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","0.85","200","0.86","200","0.00"
="03044X","元展41          ","4000","1","24400","6.1","6.1","6.1","6.1","X","0","5.85","10","5.95","10","17.35"
="030453","統一M1          ","0","0","0","--","--","--","--"," ","0","0.01","1,207","0.1","30","26.03"
="03046X","元展43          ","4000","2","9520","2.38","2.38","2.38","2.38","X","0","2.44","10","2.45","10","48.55"
="03047X","元展44          ","130000","6","160800","1.24","1.25","1.23","1.23","-","0.02","1.17","10","1.18","10","6.89"
="03048X","元展45          ","125000","5","209210","1.67","1.69","1.67","1.67","+","0.03","1.58","10","1.6","10","14.3"
="03049X","元展46          ","90000","6","217600","2.43","2.45","2.37","2.37","-","0.09","2.36","20","2.37","10","44.85"
="03050X","元展47          ","838000","46","1768160","2.18","2.18","2.03","2.03","-","0.15","2.02","35","2.03","6","37.65"
="03051X","元展48          ","3000","2","28800","9.5","9.8","9.5","9.8","+","0.25","9.7","10","9.8","10","53"
="030529","統一M4          ","0","0","0","--","--","--","--"," ","0","0.01","700","0.02","3,047","9.17"
="03052X","元展49          ","2000","2","20900","10.5","10.5","10.4","10.4","-","0.2","10.7","10","10.8","10","76"
="030537","統一N3          ","0","0","0","--","--","--","--"," ","0","0.39","20","0.44","10","362.5"
="03053X","元展50          ","30000","3","153500","5.1","5.15","5.1","5.1","-","0.1","5.05","10","5.2","20","97"
="03054X","元展51          ","0","0","0","--","--","--","--"," ","0","9.05","10","9.15","10","68.2"
="030557","3X元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","280","35.7"
="03055X","元展52          ","0","0","0","--","--","--","--"," ","0","5.55","10","5.7","10","52.2"
="03057X","ML展02          ","0","0","0","--","--","--","--"," ","0","1.68","25","1.77","25","10.05"
="03058X","元展53          ","1000","1","18000","18","18","18","18","X","0","17.9","10","18.1","10","134.5"
="03059X","元展54          ","1000","1","8100","8.1","8.1","8.1","8.1","X","0","8","10","8.1","10","17.45"
="03060X","元展55          ","0","0","0","--","--","--","--"," ","0","7.15","10","7.2","10","69.2"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","26","10","26.3","10","101.5"
="03062X","元展57          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","408"
="030636","統一N4          ","1141000","17","11410","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.03","79","134.5"
="03063X","元展58          ","160000","18","1511350","10","10.1","8.45","8.45","-","2.05","8.45","2","8.65","10","1900"
="03064X","元展59          ","5000","3","25040","5.1","5.1","4.97","4.97","X","0","4.97","100","5","10","11.2"
="03065X","元展60          ","1000","1","12500","12.5","12.5","12.5","12.5","X","0","12.5","10","12.6","10","26.1"
="03066X","元展61          ","0","0","0","--","--","--","--"," ","0","4.41","10","4.43","10","8.75"
="030679","4V元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","110","215"
="03067X","元展62          ","29000","14","212500","7.7","7.7","6.65","6.65","-","1.45","6.45","10","6.5","10","59.8"
="03068X","元展63          ","5000","5","68900","14","14.1","13.5","13.5","-","1.5","13.3","10","13.5","10","118.5"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","11.3","10","11.4","10","49.5"
="03070X","元展65          ","0","0","0","--","--","--","--"," ","0","7.95","10","8","10","37.65"
="03071X","元展66          ","84000","8","899200","11","11","10.7","10.7","-","0.8","10.6","10","10.7","10","210"
="03072X","元展67          ","2000","1","17000","8.5","8.5","8.5","8.5","X","0","8.45","10","8.5","10","74.5"
="03073X","元展68          ","8000","6","112600","15","15","13.6","13.6","-","2","13.6","10","13.8","10","1900"
="030784","5V元富          ","20000","1","400","0.02","0.02","0.02","0.02"," ","0","--","0","0.01","501","66.9"
="030815","05統一          ","480000","2","4800","0.01","0.01","0.01","0.01","X","0","0.01","539","0.02","1,196","66.9"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","190","17.8"
="030907","12統一          ","315000","10","13950","0.05","0.05","0.04","0.05","-","0.02","0.05","94","0.06","367","1900"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","70","50"
="031074","群益JC          ","93000","4","242370","2.46","2.7","2.46","2.69","+","0.3","2.64","25","2.67","10","21.45"
="031075","群益JD          ","69000","12","149090","2.01","2.35","2.01","2.28","+","0.42","2.2","25","2.3","19","21.45"
="031157","中信5P          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","70.3"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","720","66.9"
="031159","中信5R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","639","55.9"
="031161","HD凱基          ","0","0","0","--","--","--","--"," ","0","1.59","30","1.69","30","21.45"
="031170","22統一          ","120000","2","1200","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","215"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","15.15"
="031225","GY第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","11.1"
="031231","8D元富          ","51000","8","3170","0.08","0.11","0.05","0.11","X","0","0.05","18","0.11","15","74.5"
="031262","日盛Y5          ","270000","26","105350","0.33","0.51","0.29","0.3","-","0.09","0.29","25","0.3","10","27.7"
="031264","23統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.08","40","134.5"
="031265","24統一          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","680","70.3"
="031323","日盛Y9          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","6.15"
="031438","國票AG          ","50000","4","1000","0.02","0.02","0.02","0.02","-","0.01","0.02","499","0.03","220","134.5"
="031473","32統一          ","494000","2","4940","0.01","0.01","0.01","0.01","X","0","0.01","10","0.1","11","16"
="031475","D6元大          ","69000","10","228390","3.17","3.46","3.17","3.43","+","0.5","3.44","499","3.45","456","21.45"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","340","66.9"
="031552","日盛AC          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","33.9"
="031573","KN富邦          ","1123000","4","11230","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.05","129","73.1"
="031583","9U元富          ","0","0","0","--","--","--","--"," ","0","0.09","52","0.17","50","74.5"
="031606","中信6K          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","180","215"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.1"
="031739","50統一          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","28.5"
="031748","59統一          ","200000","2","2000","0.01","0.01","0.01","0.01","X","0","0.01","10","0.02","41","1900"
="03177B","元熊I1          ","0","0","0","--","--","--","--"," ","0","3.68","499","3.69","495","7699.12"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","6.05","499","6.1","499","851.06"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","1900"
="031803","LQ富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1","1900"
="03180B","元熊J1          ","24000","6","86410","3.51","3.62","3.51","3.62","+","0.16","3.62","499","3.63","499","7699.12"
="031838","國泰LB          ","0","0","0","--","--","--","--"," ","0","0.06","509","0.11","30","50"
="03184B","元熊AU          ","3390000","14","14488190","4.18","4.34","4.18","4.32","+","0.21","4.25","499","4.32","481","55.9"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","5.2","495","5.25","499","7699.12"
="03186B","元熊M1          ","0","0","0","--","--","--","--"," ","0","5.25","499","5.3","499","7699.12"
="03187B","元熊AV          ","517000","7","2272660","4.14","4.4","4.14","4.4","+","0.3","4.41","5","4.43","499","55.9"
="031884","D4元富          ","0","0","0","--","--","--","--"," ","0","0.05","50","0.1","175","1900"
="03189B","元熊N1          ","31000","2","67150","2.05","2.17","2.05","2.17","X","0","2.14","499","2.16","495","7699.12"
="03190B","元熊38          ","73000","2","358550","4.91","4.95","4.91","4.95","+","0.16","5","499","5.05","499","851.06"
="03192B","元熊X1          ","535000","15","948760","1.69","1.79","1.69","1.79","+","0.19","1.78","499","1.79","479","7699.12"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","51.2"
="03193B","兆熊HN          ","131000","6","237340","1.75","1.84","1.75","1.84","+","0.14","1.51","1","1.84","10","7699.12"
="03194B","兆熊HP          ","2000","1","4020","2.01","2.01","2.01","2.01","X","0","--","0","--","0","7699.12"
="03197B","元熊Z1          ","4805000","256","8183420","1.56","1.76","1.56","1.73","+","0.19","1.72","584","1.73","480","7699.12"
="03198B","兆熊B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7699.12"
="031991","70統一          ","60000","2","11500","0.2","0.2","0.19","0.19","-","0.08","0.16","20","0.19","30","134.5"
="03199B","兆熊B7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7699.12"
="03200B","元熊01          ","75000","9","151280","1.88","2.07","1.88","2.05","+","0.16","2.05","504","2.06","499","7699.12"
="03201B","2U兆熊          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7699.12"
="03202B","元熊11          ","4000","3","9850","2.42","2.48","2.42","2.48","+","0.17","2.48","499","2.49","495","7699.12"
="03203B","兆熊31          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7699.12"
="032044","J2元富          ","0","0","0","--","--","--","--"," ","0","0.79","25","0.89","20","52.4"
="03204B","群熊AA          ","86000","4","173010","2","2.07","1.99","2.07","+","0.21","2.04","499","2.05","499","7699.12"
="03205B","凱熊40          ","35000","2","134600","3.84","3.85","3.84","3.85","+","0.14","4.05","30","4.06","30","7699.12"
="032065","72統一          ","188000","4","1880","0.01","0.01","0.01","0.01"," ","0","0.01","1,018","0.02","1,796","210"
="03206B","凱熊41          ","0","0","0","--","--","--","--"," ","0","4.57","30","4.58","30","7699.12"
="032079","NM凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","99","215"
="03207B","CU兆熊          ","296000","19","545520","1.79","1.91","1.77","1.89","+","0.17","1.86","3","1.94","6","7699.12"
="032088","NS凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","160","51.2"
="03208B","群熊AB          ","47000","4","150700","3.14","3.35","3.14","3.35","+","0.37","3.34","499","3.35","487","7699.12"
="03209B","凱熊42          ","30000","5","105750","3.43","3.6","3.42","3.58","+","0.29","3.57","30","3.58","30","7699.12"
="03210B","元熊21          ","150000","17","315730","2.05","2.2","2.05","2.2","+","0.2","2.16","499","2.17","499","7699.12"
="03211B","元熊31          ","132000","17","260650","1.92","2.05","1.92","2.01","+","0.17","2.01","499","2.02","499","7699.12"
="032284","80統一          ","101000","1","3030","0.03","0.03","0.03","0.03","X","0","0.03","50","0.1","20","28.5"
="032285","81統一          ","293000","2","2930","0.01","0.01","0.01","0.01","X","0","0.01","20","0.1","10","210"
="032286","82統一          ","41000","3","2480","0.08","0.08","0.06","0.06","-","0.02","0.05","10","0.08","199","28.5"
="032318","N6元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","25","60"
="032340","88統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,765","0.03","51","55.9"
="032388","89統一          ","250000","1","2500","0.01","0.01","0.01","0.01","-","0.02","0.01","4,905","0.02","146","215"
