

2016年03月08日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","94026593105","2673369795","968594"
"總計(1~12)","107338379721","5752490488","1118305"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2387(18),369(15)
"下跌(跌停)",3027(20),405(0)
"持平",440,97
"未成交",3659,3
"無比價",1023,1
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年03月08日
"每日收盤行情("全部")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50          ","13634860","2384","856574187","63","63.1","62.5","63.05","-","0.05","63.05","97","63.1","1,168","0.00"
="0051  ","中100           ","55000","32","1393490","25.39","25.43","25.2","25.3","-","0.04","25.3","9","25.38","4","0.00"
="0052  ","FB科技          ","3000","3","119280","39.86","39.86","39.56","39.56","-","0.54","39.56","9","39.77","2","0.00"
="0053  ","寶電子          ","8000","5","216180","27.17","27.17","26.98","27","-","0.25","27.02","8","27.17","1","0.00"
="0054  ","台商50          ","26000","11","535310","20.6","20.65","20.56","20.6","-","0.27","20.78","8","20.98","8","0.00"
="0055  ","寶金融          ","785367","161","9998040","12.83","12.83","12.67","12.78","-","0.05","12.78","6","12.8","2","0.00"
="0056  ","高股息          ","2877173","970","64952503","22.78","22.79","22.48","22.59","-","0.19","22.59","128","22.6","3","0.00"
="0057  ","FB摩台          ","5000","3","194370","38.88","38.88","38.85","38.85","X","0","38.85","50","38.96","58","0.00"
="0058  ","FB發達          ","3000","3","110160","36.74","36.74","36.71","36.71","X","0","36.61","10","36.91","10","0.00"
="0059  ","FB金融          ","5000","4","150630","30.13","30.15","30.11","30.11","-","0.17","29.88","1","30.16","2","0.00"
="0061  ","寶滬深          ","10158865","2266","158549077","15.81","15.83","15.47","15.6","-","0.16","15.6","640","15.62","50","0.00"
="006203","寶摩臺          ","1000","1","29490","29.49","29.49","29.49","29.49","-","0.11","29.54","10","29.82","8","0.00"
="006204","豐臺灣          ","6000","6","254880","42.63","42.65","42.32","42.55","X","0","42.54","15","42.79","15","0.00"
="006205","FB上証          ","9280000","1903","247618640","27.2","27.3","26.38","26.78","-","0.4","26.76","60","26.78","48","0.00"
="006206","元上證          ","2917300","502","73858390","25.86","26","25.04","25.34","-","0.46","25.34","24","25.36","50","0.00"
="006207","FH滬深          ","2019000","512","40143690","20.27","20.31","19.68","19.92","-","0.33","19.92","58","19.94","10","0.00"
="006208","FB台50          ","0","0","0","--","--","--","--"," ","0","35.49","1","36","1","0.00"
="00631L","T50正2          ","5565997","1217","107558888","19.45","19.49","19.09","19.48"," ","0","19.47","1","19.48","60","0.00"
="00632R","T50反1          ","67584392","9263","1283464478","18.94","19.09","18.9","18.92"," ","0","18.91","1,098","18.92","3,341","0.00"
="00633L","上証2X          ","143797900","20851","3962904200","28.75","28.86","26.88","27.37","-","1.09","27.36","113","27.37","367","0.00"
="00634R","上証反          ","9546000","1340","105676550","10.86","11.19","10.8","11.08","+","0.2","11.08","48","11.09","109","0.00"
="00635U","元黃金          ","1547280","643","32513585","20.94","21.09","20.94","21.02","+","0.12","21.02","12","21.06","81","0.00"
="00636 ","CFA50           ","2464000","361","38811260","16.1","16.1","15.55","15.72","-","0.23","15.7","5","15.72","38","0.00"
="00637L","滬深2X          ","207309424","20038","2118362168","10.69","10.72","10","10.17","-","0.39","10.16","163","10.17","1,509","0.00"
="00638R","滬深反          ","2080000","372","42672010","20.11","20.78","20.11","20.55","+","0.29","20.55","151","20.58","1","0.00"
="00639 ","深100           ","3660000","659","35456230","9.9","9.9","9.55","9.72","-","0.11","9.72","5","9.74","4","0.00"
="00640L","日本2X          ","11842000","1710","172429210","14.66","14.85","14.3","14.75","-","0.21","14.74","51","14.75","249","0.00"
="00641R","日本反          ","2786000","649","59362420","21.23","21.44","21.06","21.11","+","0.17","21.11","151","21.13","1","0.00"
="00642U","元石油          ","65601540","9844","1077786109","16.6","16.6","16.32","16.35","+","0.1","16.35","180","16.36","213","0.00"
="00643 ","深中小          ","1507000","442","22368700","15.02","15.09","14.65","14.85","-","0.15","14.85","42","14.86","20","0.00"
="00645 ","FB日本          ","1171000","108","19933730","16.99","17.21","16.89","17.16","-","0.1","17.15","53","17.16","99","0.00"
="00646 ","S&P500          ","502000","97","9721630","19.37","19.41","19.33","19.35","-","0.02","19.35","15","19.38","115","0.00"
="00647L","S&P正2          ","607000","53","11379510","18.8","18.82","18.7","18.76"," ","0","18.75","453","18.76","35","0.00"
="00648R","S&P反1          ","2144470","353","43818897","20.42","20.48","20.36","20.42"," ","0","20.41","104","20.42","173","0.00"
="00649 ","FH香港          ","832000","47","12518480","15.09","15.1","14.95","15.04","-","0.13","15.04","102","15.07","71","0.00"
="00650L","香港2X          ","916000","117","14649810","16.48","16.48","15.86","16.02","-","0.22","15.99","153","16.02","142","0.00"
="00651R","香港反          ","648000","82","9244630","14.15","14.31","14.14","14.25","+","0.09","14.25","1","14.26","100","0.00"
="008201","上證50          ","10900","40","834235","77.2","77.2","75.5","76.5"," ","0","76.6","1","76.9","1","0.00"
="01001T","富邦R1          ","2000","2","32560","16.28","16.28","16.28","16.28"," ","0","16.29","1","16.33","20","0.00"
="01002T","國泰R1          ","269000","32","4572480","17","17.01","16.98","17.01","+","0.02","17","18","17.01","53","0.00"
="01003T","新光R1          ","208000","24","2948650","14.19","14.19","14.17","14.18","+","0.02","14.17","39","14.18","14","0.00"
="01004T","富邦R2          ","45000","8","587600","12.96","13.1","12.96","13.1","+","0.15","12.97","43","13.1","49","0.00"
="01007T","國泰R2          ","11000","2","170390","15.49","15.49","15.49","15.49","+","0.01","15.48","28","15.58","10","0.00"
="03001P","凱基3W          ","118000","2","49760","0.44","0.44","0.42","0.42","+","0.01","0.42","30","0.43","30","0.00"
="03001X","元展01          ","1000","1","63000","63","63","63","63","-","0.5","62.5","10","63.5","10","105"
="03002P","L9富邦          ","88000","2","64240","0.73","0.73","0.73","0.73","-","0.01","0.72","50","0.73","50","0.00"
="03003P","3F第一          ","30000","1","30600","1.02","1.02","1.02","1.02","X","0","1.01","10","1.02","10","23"
="03003X","元展03          ","5000","5","260500","52","52.5","52","52.5","-","0.5","52.5","9","53","10","152"
="03004P","永豐HV          ","458000","5","434690","0.92","0.95","0.92","0.93","X","0","0.9","10","0.91","10","0.00"
="03004X","元展04          ","60000","4","691200","11.6","11.6","11.2","11.2","-","0.1","11.3","10","11.4","10","22.7"
="03005P","凱基4M          ","349000","17","262440","0.72","0.77","0.72","0.75","-","0.01","0.75","30","0.76","30","0.00"
="03005X","元展05          ","10000","2","118000","11.8","11.8","11.8","11.8","-","0.2","11.8","10","11.9","10","22.85"
="03006P","G5元富          ","159000","5","124440","0.76","0.8","0.76","0.8","+","0.11","0.8","25","0.81","25","0.00"
="03006X","元展06          ","69000","34","1274700","18.6","18.8","18","18.5","+","0.2","18.5","7","18.6","11","41.25"
="03007P","G6元富          ","264000","4","295460","1.07","1.13","1.07","1.13","X","0","1.08","25","1.09","25","0.00"
="03007X","元展07          ","9000","2","74600","8.3","8.3","8.2","8.2","-","0.2","8.3","10","8.4","10","16.7"
="03008P","凱基4S          ","254000","8","203280","0.83","0.83","0.74","0.75","-","0.17","0.74","30","0.77","30","0.00"
="03009P","群益MY          ","50000","1","79500","1.59","1.59","1.59","1.59","+","0.09","1.58","25","1.59","10","0.00"
="03009X","元展09          ","14000","5","207200","14.9","14.9","14.7","14.9","-","0.4","15","10","15.1","10","24.65"
="03010P","群益MZ          ","20000","1","20800","1.04","1.04","1.04","1.04","X","0","1.03","25","1.04","10","0.00"
="03010X","元展10          ","8000","8","237600","29.5","30.1","29","30.1","+","0.7","30.1","9","30.2","10","83"
="03011P","5Y元大          ","133000","11","158900","1.16","1.2","1.16","1.19","+","0.02","1.18","140","1.19","100","0.00"
="03012P","NP中信          ","1228000","64","912240","0.72","0.75","0.71","0.71"," ","0","0.7","102","0.71","99","0.00"
="03012X","元展12          ","76000","8","558650","7.55","7.55","7.3","7.3","-","0.1","7.35","10","7.4","10","39.65"
="03013P","凱基4V          ","220000","3","200200","0.91","0.91","0.91","0.91","+","0.01","0.88","30","0.89","30","0.00"
="03013X","元展13          ","71000","7","264250","3.76","3.81","3.66","3.75","-","0.05","3.71","2","3.76","10","11.45"
="03014P","凱基4W          ","1019000","10","1407360","1.37","1.4","1.37","1.4","+","0.03","1.39","30","1.41","30","0.00"
="03014X","元展14          ","4000","2","32800","8.2","8.2","8.2","8.2","-","0.05","8.2","10","8.35","2","15.9"
="03015P","群益ND          ","493000","5","896700","1.82","1.82","1.8","1.8","-","0.03","1.82","25","1.83","10","0.00"
="03015X","元展15          ","0","0","0","--","--","--","--"," ","0","9.9","10","10","10","18.1"
="03016P","群益NE          ","711000","14","2029150","2.74","2.98","2.74","2.89","+","0.08","2.86","25","2.87","10","0.00"
="03016X","元展16          ","52000","7","81550","1.57","1.59","1.55","1.59","-","0.04","1.59","20","1.6","10","8.3"
="03017P","群益NF          ","1967000","11","3103800","1.56","1.61","1.56","1.61","+","0.05","1.6","25","1.63","10","0.00"
="03017X","元展17          ","339000","15","507080","1.51","1.53","1.46","1.53","+","0.01","1.53","10","1.54","11","9.6"
="03018P","LH兆豐          ","1494000","29","1620310","1.11","1.12","0.9","0.91","-","0.23","0.91","10","--","0","0.00"
="03018X","元展18          ","51000","5","108200","2.12","2.13","2.1","2.13","-","0.02","2.15","10","2.18","10","15.95"
="03019P","H5元富          ","352000","19","142260","0.4","0.43","0.4","0.4"," ","0","0.38","50","0.39","50","0.00"
="03019X","元展19          ","51000","5","98080","1.92","1.94","1.91","1.94"," ","0","1.92","10","1.94","10","14.4"
="03020P","H6元富          ","100000","8","120530","1.15","1.22","1.14","1.14","-","0.02","1.13","25","1.14","25","0.00"
="03020X","元展20          ","0","0","0","--","--","--","--"," ","0","2.21","10","2.22","10","16.5"
="03021P","H7元富          ","2562000","59","1707930","0.64","0.69","0.64","0.64","-","0.01","0.64","50","0.65","50","0.00"
="03021X","元展21          ","30000","2","344000","11.5","11.5","11.4","11.4","+","0.3","11.5","10","11.7","10","29.3"
="03022P","永豐HZ          ","5000","1","4300","0.86","0.86","0.86","0.86","X","0","0.87","10","0.88","10","0.00"
="03022X","富展01          ","1000","1","15100","15.1","15.1","15.1","15.1","-","0.3","15.3","10","15.4","10","83"
="03023P","群益NI          ","172000","2","345120","2.01","2.01","2","2","-","0.02","1.97","25","1.98","10","0.00"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","14.1","10","14.2","10","26.78"
="03024P","7V元大          ","306000","10","471660","1.49","1.61","1.48","1.61","+","0.07","1.6","100","1.61","100","0.00"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","27.8","20","28.5","11","152"
="03025P","GY國泰          ","387000","6","426630","1.08","1.15","1.07","1.15","+","0.06","1.06","30","1.08","30","0.00"
="03025X","元展22          ","0","0","0","--","--","--","--"," ","0","16","495","16.1","495","63.05"
="03026P","J8元富          ","502000","10","258570","0.5","0.55","0.49","0.53"," ","0","0.52","25","0.53","25","0.00"
="03026X","元展23          ","5000","3","19940","4.02","4.02","3.96","3.96","-","0.12","3.94","100","3.99","100","15.6"
="03027P","J9元富          ","30000","3","21100","0.73","0.73","0.66","0.66","-","0.03","0.64","25","0.65","25","0.00"
="03027X","元展24          ","4000","4","29750","7.65","7.65","7.35","7.35","-","0.45","7.45","100","7.6","100","26.78"
="03028P","K1元富          ","255000","10","124800","0.48","0.51","0.48","0.48","+","0.01","0.47","25","0.48","25","0.00"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","18.4","10","18.5","10","67.2"
="03029P","凱基5D          ","379000","7","528050","1.4","1.41","1.35","1.35","-","0.07","1.36","30","1.37","30","0.00"
="03029X","元展26          ","7000","2","65100","9.3","9.3","9.3","9.3","-","0.05","9.45","10","9.5","10","34.5"
="03030P","8T元大          ","5012000","65","5636730","1.12","1.15","1.09","1.09","+","0.01","1.09","100","1.12","100","0.00"
="03030X","元展27          ","194000","14","428390","1.95","2.27","1.95","2.26","+","0.33","2.27","10","2.29","10","9.3"
="03031P","9H元大          ","636000","8","654560","1.01","1.04","1.01","1.04","+","0.11","1.02","100","1.03","100","0.00"
="03031X","元展28          ","0","0","0","--","--","--","--"," ","0","6.25","10","6.3","10","49.3"
="03032P","日盛G8          ","33000","4","30310","0.93","0.93","0.91","0.91","+","0.02","0.91","489","0.92","260","63.05"
="03032X","元展29          ","498000","19","1888710","3.69","4.46","3.69","4.46","+","0.89","4.41","10","4.46","28","11.15"
="03033P","統一DZ          ","2232000","43","1947250","0.8","0.91","0.8","0.84","+","0.05","0.84","5","0.85","20","0.00"
="03033X","元展30          ","2000","2","15500","7.7","7.8","7.7","7.8","-","0.15","7.8","10","7.9","10","270"
="03034P","元大AW          ","0","0","0","--","--","--","--"," ","0","1.01","100","1.1","10","0.00"
="03035P","元大BJ          ","1366000","16","1171720","0.86","0.88","0.84","0.85","-","0.01","0.83","100","0.84","100","0.00"
="03035X","元展32          ","116000","15","815000","7.25","7.25","6.7","6.7","-","0.2","6.75","10","6.8","10","27.55"
="03036P","L1元富          ","758000","19","919870","1.25","1.25","1.19","1.2","-","0.08","1.19","25","1.2","25","0.00"
="03037P","日盛H2          ","12000","1","8520","0.71","0.71","0.71","0.71","-","0.1","0.67","25","0.68","25","79.9"
="03037X","元展34          ","11000","1","61600","5.6","5.6","5.6","5.6","+","0.05","5.7","10","5.8","10","18.15"
="03038P","凱基5J          ","24000","3","23340","1","1","0.97","0.97","+","0.05","0.92","30","0.93","30","0.00"
="03038X","元展35          ","0","0","0","--","--","--","--"," ","0","9.7","10","9.8","10","78.8"
="03039P","凱基5K          ","204000","25","158970","0.76","0.82","0.75","0.75","-","0.01","0.75","30","0.76","30","0.00"
="03039X","元展36          ","1000","1","5300","5.3","5.3","5.3","5.3","X","0","5.2","10","5.3","10","273.5"
="03040P","凱基5L          ","100000","9","62890","0.63","0.67","0.61","0.61","-","0.01","0.6","30","0.61","10","0.00"
="03040X","元展37          ","20000","1","109000","5.45","5.45","5.45","5.45","-","0.05","5.4","10","5.45","10","13.2"
="03041P","LR兆豐          ","230000","4","171300","0.75","0.76","0.73","0.76"," ","0","0.76","10","0.77","10","0.00"
="03041X","元展38          ","3000","1","11040","3.68","3.68","3.68","3.68","-","0.11","3.68","10","3.71","10","141"
="03042P","LS兆豐          ","605000","9","689470","1.07","1.2","1.06","1.2","+","0.09","1.13","10","1.14","10","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","8.4","10","8.45","10","38.2"
="03043P","LX兆豐          ","50000","3","60600","1.21","1.22","1.2","1.2","+","0.07","1.19","10","1.2","10","0.00"
="03043X","元展40          ","0","0","0","--","--","--","--"," ","0","8.95","10","9.15","10","50.2"
="03044P","LY兆豐          ","0","0","0","--","--","--","--"," ","0","1.56","10","1.57","10","0.00"
="03044X","元展41          ","14000","1","110600","7.9","7.9","7.9","7.9","-","0.2","8","10","8.05","10","20.25"
="030453","統一M1          ","368000","3","3680","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","1,413","25.34"
="03045F","群益4Z          ","0","0","0","--","--","--","--"," ","0","1.01","200","1.02","200","0.00"
="03045P","LZ兆豐          ","285000","11","273590","0.95","0.99","0.94","0.94"," ","0","0.93","10","0.94","10","0.00"
="03046F","群益5A          ","0","0","0","--","--","--","--"," ","0","2.32","200","2.33","200","0.00"
="03046P","MH兆豐          ","76000","4","47390","0.61","0.63","0.61","0.62","+","0.03","0.58","10","0.59","10","0.00"
="03046X","元展43          ","11000","2","46000","4.18","4.2","4.18","4.2","-","0.11","4.24","10","4.27","10","57.2"
="03047P","MJ兆豐          ","0","0","0","--","--","--","--"," ","0","0.74","10","0.75","10","0.00"
="03047X","元展44          ","899000","25","2155450","2.39","2.48","2.28","2.45","+","0.08","2.44","10","2.45","7","9.01"
="03048P","MK兆豐          ","0","0","0","--","--","--","--"," ","0","0.87","10","0.88","10","0.00"
="03048X","元展45          ","29000","5","65640","2.31","2.31","2.2","2.22","-","0.04","2.22","10","2.24","10","16.05"
="03049P","ML兆豐          ","200000","11","195850","0.97","1","0.94","0.94","-","0.02","0.93","10","0.94","10","0.00"
="03049X","元展46          ","52000","4","160990","3.17","3.17","3","3.04","-","0.1","3.05","10","3.09","10","50.5"
="03050P","永豐IJ          ","459000","8","315970","0.69","0.76","0.68","0.76","+","0.01","0.75","10","0.76","10","0.00"
="03050X","元展47          ","229000","17","696330","3.1","3.1","2.99","3.07","-","0.04","3.06","10","3.07","10","45.55"
="03051P","永豐IK          ","24000","7","38900","1.59","1.66","1.58","1.58","+","0.03","1.57","10","1.58","5","0.00"
="03051X","元展48          ","1000","1","11100","11.1","11.1","11.1","11.1","X","0","11.1","10","11.2","10","57.5"
="030529","統一M4          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.1","10","11.15"
="03052P","永豐IL          ","5000","1","7550","1.51","1.51","1.51","1.51","+","0.08","1.44","10","1.45","10","0.00"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","11.7","10","11.8","10","80"
="03053P","群益1A          ","210000","8","418950","1.99","2.01","1.98","1.99","+","0.04","1.98","25","1.99","10","0.00"
="03053X","元展50          ","0","0","0","--","--","--","--"," ","0","5.65","10","5.7","10","103"
="03054P","群益1B          ","422000","4","423180","0.99","1.01","0.99","1.01","+","0.06","0.98","25","1","10","0.00"
="03054X","元展51          ","0","0","0","--","--","--","--"," ","0","9.25","10","9.3","10","69"
="03055P","群益1C          ","409000","6","613100","1.5","1.5","1.46","1.46","-","0.07","1.46","145","1.47","10","0.00"
="03055X","元展52          ","22000","4","159300","7.3","7.3","6.9","6.9","-","0.4","7","10","7.1","10","57.6"
="03056P","群益NP          ","107000","3","44920","0.43","0.43","0.41","0.41"," ","0","0.4","499","0.41","499","0.00"
="03057P","群益NQ          ","0","0","0","--","--","--","--"," ","0","1.03","499","1.04","499","0.00"
="03057X","ML展02          ","79000","6","283700","3.63","3.63","3.52","3.52","-","0.05","3.57","25","3.66","25","11.95"
="03058P","群益NR          ","30000","2","41100","1.41","1.41","1.35","1.35","+","0.03","1.3","499","1.31","499","0.00"
="03058X","元展53          ","0","0","0","--","--","--","--"," ","0","22.1","10","22.3","10","152"
="03059P","群益NS          ","400000","2","606000","1.48","1.55","1.48","1.55","+","0.01","1.47","499","1.48","499","0.00"
="03059X","元展54          ","7000","2","73300","10.5","10.5","10.4","10.4","X","0","10.3","10","10.4","10","20.5"
="03060P","群益NT          ","15000","2","19350","1.3","1.3","1.27","1.27","+","0.03","1.24","499","1.25","499","0.00"
="03060X","元展55          ","0","0","0","--","--","--","--"," ","0","9.2","17","9.25","10","79.6"
="03061P","群益NU          ","486000","32","942300","1.92","2.04","1.87","1.88","-","0.02","1.88","496","1.89","499","0.00"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","27.6","10","28","10","105"
="03062P","玉山H9          ","0","0","0","--","--","--","--"," ","0","0.46","10","0.47","10","0.00"
="03062X","元展57          ","4000","3","40150","10","10.2","9.95","10.2","-","0.8","10.1","10","10.3","10","405"
="03063P","N7富邦          ","0","0","0","--","--","--","--"," ","0","0.36","10","0.37","10","0.00"
="03063X","元展58          ","239000","30","4518800","19.8","19.8","18.3","19.3","-","1","19.2","10","19.3","9","2635"
="03064P","N8富邦          ","0","0","0","--","--","--","--"," ","0","0.73","10","0.74","10","0.00"
="03064X","元展59          ","16000","2","118350","7.4","7.4","7.35","7.35","+","0.2","7.2","100","7.25","10","13.45"
="03065P","凱基5W          ","0","0","0","--","--","--","--"," ","0","0.46","30","0.47","30","0.00"
="03065X","元展60          ","1000","1","16700","16.7","16.7","16.7","16.7","X","0","16.9","10","17","10","30.6"
="03066P","L5元富          ","61000","1","60390","0.99","0.99","0.99","0.99","X","0","0.97","25","0.98","25","0.00"
="03066X","元展61          ","23000","1","109480","4.76","4.76","4.76","4.76","X","0","4.96","10","4.98","10","9.3"
="03067P","L6元富          ","161000","5","154360","0.96","0.96","0.93","0.93","-","0.01","0.93","20","0.94","25","0.00"
="03067X","元展62          ","14000","1","128800","9.2","9.2","9.2","9.2","-","0.25","9","12","9.1","10","68.4"
="03068P","L7元富          ","702000","5","601220","0.84","0.87","0.84","0.87","+","0.07","0.84","25","0.85","25","0.00"
="03068X","元展63          ","26000","5","521900","18.6","21.7","18.6","21.7","+","3.4","20.8","10","21.1","10","149"
="03069P","康和DM          ","5000","1","1850","0.37","0.37","0.37","0.37","X","0","0.38","10","0.45","10","0.00"
="03069X","元展64          ","5000","1","78500","15.7","15.7","15.7","15.7","-","0.2","16.3","10","16.4","10","59.4"
="03070P","康和DN          ","532000","29","366100","0.68","0.7","0.67","0.7","+","0.06","0.69","12","0.7","10","0.00"
="03070X","元展65          ","3000","2","35300","11.7","11.9","11.7","11.9","-","0.1","11.9","10","12","10","45.55"
="03071P","康和DP          ","0","0","0","--","--","--","--"," ","0","0.45","10","0.46","10","0.00"
="03071X","元展66          ","50000","7","659000","13.1","13.3","12.8","12.8","-","0.1","13","10","13.1","10","235"
="03072P","元大DL          ","432000","2","399590","0.92","0.93","0.92","0.93","+","0.09","0.88","100","0.97","10","0.00"
="03072X","元展67          ","39000","11","531000","14.1","14.1","13.1","13.3","+","0.9","13.1","10","13.2","10","98.1"
="03073P","元大DU          ","1188000","7","1201540","0.99","1.04","0.99","1","X","0","0.99","100","1.08","10","0.00"
="03073X","元展68          ","216000","24","5175600","24.6","24.6","23.3","24.6","-","0.9","24.4","10","24.5","10","2635"
="03074P","元大DX          ","1262000","7","1345370","1.04","1.09","1.04","1.09","+","0.07","1.05","100","1.14","10","0.00"
="03074X","元展69          ","20000","2","100000","5","5","5","5","X","0","4.94","10","4.98","10","11.45"
="03075P","元大DY          ","1095000","19","1180080","1.03","1.09","1.03","1.04","+","0.05","1.03","100","1.04","100","0.00"
="03075X","元展70          ","85000","4","312520","3.72","3.72","3.59","3.59","-","0.11","3.68","10","3.69","10","6.78"
