

2016年03月10日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
汽車類報酬指數,311.11,+,2.5,0.81
電子類報酬指數,500.39,+,2.19,0.44
半導體類報酬指數,161.1,+,0.86,0.54
電腦及週邊設備類報酬指數,140.73,+,0.51,0.36
光電類報酬指數,37.51,+,0.1,0.27
通信網路類報酬指數,193.07,+,0.6,0.31
電子零組件類報酬指數,108.51,+,1.16,1.08
電子通路類報酬指數,156.74,+,0.56,0.36
資訊服務類報酬指數,137.74,+,1.73,1.27
其他電子類報酬指數,97.57,-,0.01,-0.01
建材營造類報酬指數,327.28,+,0.8,0.25
航運類報酬指數,82.45,-,0.26,-0.31
觀光類報酬指數,129.86,+,1.74,1.36
金融保險類報酬指數,1239.85,+,0.21,0.02
貿易百貨類報酬指數,254.59,+,1.57,0.62
油電燃氣類報酬指數,133.8,-,1.54,-1.14
其他類報酬指數,325.25,+,2.69,0.83
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","77174457101","2191697376","799978"
"2.台灣存託憑證","32823724","8682916","1471"
"3.受益憑證","0","0","0"
"4.ETF","7305863222","355903871","47478"
"5.受益證券","3376890","234000","44"
"6.變更交易股票","5874242","3078727","495"
"7.認購(售)權證","2457114380","2287638000","63179"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","77180331343","2194776103","800473"
"總計(1~12)","86979509559","4847234890","912645"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",2657(17),428(17)
"下跌(跌停)",2760(21),340(0)
"持平",562,94
"未成交",3852,3
"無比價",792,9
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年03月10日
"每日收盤行情("全部")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50          ","21352778","2018","1350247727","63.05","63.4","62.85","63.25","+","0.15","63.2","710","63.25","457","0.00"
="0051  ","中100           ","40055","22","1019579","25.36","25.5","25.36","25.44","+","0.04","25.41","1","25.44","4","0.00"
="0052  ","FB科技          ","12000","4","477720","39.85","39.85","39.79","39.79","+","0.02","39.94","10","40.34","10","0.00"
="0053  ","寶電子          ","19000","12","517530","27.15","27.28","27.15","27.28","+","0.33","27.21","8","27.3","6","0.00"
="0054  ","台商50          ","2000","2","41630","20.78","20.85","20.78","20.85","+","0.01","20.81","8","21","5","0.00"
="0055  ","寶金融          ","126307","72","1613206","12.74","12.82","12.7","12.75","+","0.01","12.75","194","12.76","20","0.00"
="0056  ","高股息          ","1667868","542","37831256","22.59","22.79","22.59","22.72","+","0.13","22.71","1","22.72","40","0.00"
="0057  ","FB摩台          ","6000","1","233340","38.89","38.89","38.89","38.89","+","0.13","38.96","50","39","1","0.00"
="0058  ","FB發達          ","4000","1","145680","36.42","36.42","36.42","36.42","+","0.07","36.4","10","36.7","10","0.00"
="0059  ","FB金融          ","6000","4","178460","29.69","29.84","29.69","29.84","+","0.1","29.72","1","30","2","0.00"
="0061  ","寶滬深          ","4001290","1059","62309995","15.56","15.65","15.5","15.62","+","0.12","15.62","57","15.63","31","0.00"
="006203","寶摩臺          ","0","0","0","--","--","--","--"," ","0","29.63","10","29.9","8","0.00"
="006204","豐臺灣          ","0","0","0","--","--","--","--"," ","0","42.7","1","42.81","15","0.00"
="006205","FB上証          ","5753600","1097","155506216","26.92","27.19","26.88","27.11","+","0.24","27.11","117","27.12","7","0.00"
="006206","元上證          ","2255000","582","58105350","25.55","25.9","25.51","25.83","+","0.38","25.83","22","25.84","7","0.00"
="006207","FH滬深          ","1718000","271","34458120","19.91","20.13","19.91","20.1","+","0.2","20.09","5","20.1","291","0.00"
="006208","FB台50          ","0","0","0","--","--","--","--"," ","0","35.95","1","36.05","2","0.00"
="00631L","T50正2          ","4578153","918","89443357","19.46","19.69","19.37","19.58","+","0.1","19.58","29","19.59","2","0.00"
="00632R","T50反1          ","58437069","8633","1100860882","18.89","18.93","18.77","18.84","-","0.06","18.83","354","18.84","199","0.00"
="00633L","上証2X          ","79342976","11945","2234219748","27.8","28.49","27.8","28.32","+","0.72","28.31","668","28.32","97","0.00"
="00634R","上証反          ","3262000","516","35814490","11","11.03","10.91","10.95","-","0.1","10.94","137","10.95","403","0.00"
="00635U","元黃金          ","1022000","352","21238690","20.85","20.85","20.72","20.8","-","0.05","20.8","87","20.81","100","0.00"
="00636 ","CFA50           ","982000","195","15640580","15.8","16.01","15.8","15.97","+","0.22","15.97","91","15.98","15","0.00"
="00637L","滬深2X          ","114928100","10343","1202278611","10.35","10.58","10.33","10.54","+","0.29","10.54","1,114","10.55","2,706","0.00"
="00638R","滬深反          ","935000","246","19114360","20.5","20.53","20.32","20.39","-","0.19","20.37","6","20.39","77","0.00"
="00639 ","深100           ","3893000","387","37724730","9.66","9.73","9.64","9.73","+","0.06","9.72","5","9.73","21","0.00"
="00640L","日本2X          ","7623000","1286","111628630","14.55","14.78","14.5","14.75","+","0.36","14.75","129","14.76","3","0.00"
="00641R","日本反          ","1662000","436","35159790","21.29","21.29","21.07","21.09","-","0.27","21.08","27","21.09","5","0.00"
="00642U","元石油          ","34243024","5460","564733955","16.48","16.52","16.46","16.49","+","0.32","16.48","390","16.49","7,812","0.00"
="00643 ","深中小          ","720000","232","10696190","14.93","14.95","14.72","14.95","+","0.02","14.95","22","14.96","10","0.00"
="00645 ","FB日本          ","612000","73","10484800","17.07","17.23","17.07","17.21","+","0.25","17.22","108","17.23","8","0.00"
="00646 ","S&P500          ","547000","45","10645370","19.44","19.48","19.44","19.45","+","0.11","19.45","92","19.46","5","0.00"
="00647L","S&P正2          ","740051","66","13949620","18.73","18.9","18.73","18.84","+","0.11","18.83","207","18.84","145","0.00"
="00648R","S&P反1          ","1144000","221","23396680","20.48","20.5","20.42","20.48","-","0.03","20.47","1","20.48","96","0.00"
="00649 ","FH香港          ","3518000","257","53452380","15.1","15.24","15.1","15.18","+","0.1","15.18","54","15.2","2","0.00"
="00650L","香港2X          ","409000","89","6630270","16.09","16.34","16.06","16.22","+","0.29","16.19","1","16.22","46","0.00"
="00651R","香港反          ","322000","46","4565010","14.22","14.22","14.14","14.19","-","0.09","14.17","100","14.19","352","0.00"
="008201","上證50          ","19600","45","1499270","76.5","77","76.3","76.75","+","0.35","76.4","1","76.75","3","0.00"
="01001T","富邦R1          ","15000","3","243500","16.2","16.3","16.2","16.3"," ","0","16.3","1","16.33","20","0.00"
="01002T","國泰R1          ","6000","5","102140","17.02","17.04","17.01","17.01","-","0.01","17.02","9","17.05","1","0.00"
="01003T","新光R1          ","188000","29","2669750","14.2","14.21","14.2","14.2","+","0.01","14.2","3","14.21","18","0.00"
="01004T","富邦R2          ","11000","3","143100","13","13.1","13","13.1"," ","0","13.01","11","13.09","2","0.00"
="01007T","國泰R2          ","14000","4","218400","15.6","15.6","15.6","15.6","+","0.06","15.55","19","15.63","1","0.00"
="03001P","凱基3W          ","0","0","0","--","--","--","--"," ","0","0.41","30","0.42","30","0.00"
="03001X","元展01          ","0","0","0","--","--","--","--"," ","0","63.5","10","64","13","106"
="03002P","L9富邦          ","121000","2","87220","0.73","0.73","0.72","0.72","-","0.01","0.7","50","0.71","50","0.00"
="03003P","3F第一          ","0","0","0","--","--","--","--"," ","0","0.95","10","0.96","10","23.3"
="03003X","元展03          ","12000","3","641000","53","53.5","53","53.5","+","0.5","53.5","10","54","1","154.5"
="03004P","永豐HV          ","40000","2","34800","0.87","0.87","0.87","0.87","-","0.04","0.89","100","0.9","100","0.00"
="03004X","元展04          ","12000","4","123100","9.9","10.4","9.9","10.4","-","0.1","10.3","10","10.5","10","21.85"
="03005P","凱基4M          ","0","0","0","--","--","--","--"," ","0","0.73","30","0.74","30","0.00"
="03005X","元展05          ","15000","2","177000","11.8","11.8","11.8","11.8"," ","0","11.9","10","12","30","22.9"
="03006P","G5元富          ","526000","6","408890","0.75","0.8","0.75","0.8","+","0.01","0.79","25","0.8","25","0.00"
="03006X","元展06          ","60000","30","1052500","17.6","18","17.3","17.3","-","0.6","17.4","10","17.5","12","40.15"
="03007P","G6元富          ","102000","2","113210","1.11","1.11","1.1","1.1","-","0.04","1.1","25","1.11","25","0.00"
="03007X","元展07          ","6000","1","50400","8.4","8.4","8.4","8.4","+","0.1","8.25","10","8.35","10","16.6"
="03008P","凱基4S          ","10000","1","7900","0.79","0.79","0.79","0.79","+","0.01","0.79","30","0.8","30","0.00"
="03009P","群益MY          ","4000","1","6000","1.5","1.5","1.5","1.5","X","0","1.48","25","1.49","10","0.00"
="03009X","元展09          ","15000","2","237500","16.1","16.1","15.7","15.7","+","0.2","15.4","10","15.5","10","25"
="03010P","群益MZ          ","0","0","0","--","--","--","--"," ","0","0.95","25","0.96","10","0.00"
="03010X","元展10          ","18000","7","543100","30.4","30.4","30.1","30.2","X","0","30.1","10","30.2","20","83"
="03011P","5Y元大          ","4000","1","4560","1.14","1.14","1.14","1.14","-","0.02","1.14","100","1.15","100","0.00"
="03012P","NP中信          ","133000","13","90270","0.7","0.7","0.66","0.68","-","0.02","0.67","109","0.68","98","0.00"
="03012X","元展12          ","130000","11","964400","7.1","7.5","7.1","7.15","+","0.05","7.15","8","7.2","25","39.25"
="03013P","凱基4V          ","20000","3","16700","0.83","0.84","0.83","0.84"," ","0","0.84","30","0.85","30","0.00"
="03013X","元展13          ","0","0","0","--","--","--","--"," ","0","3.85","10","3.91","10","11.6"
="03014P","凱基4W          ","1164000","10","1565040","1.33","1.36","1.32","1.36","+","0.02","1.35","30","1.36","26","0.00"
="03014X","元展14          ","2000","1","16500","8.25","8.25","8.25","8.25","X","0","8.25","10","8.3","2","15.95"
="03015P","群益ND          ","488000","5","864760","1.78","1.78","1.77","1.77","-","0.06","1.8","25","1.81","10","0.00"
="03015X","元展15          ","7000","2","69300","9.9","9.9","9.9","9.9","X","0","9.9","13","10","10","18.1"
="03016P","群益NE          ","1848000","21","5451210","2.9","3.03","2.88","2.99","+","0.04","2.97","25","2.98","10","0.00"
="03016X","元展16          ","252000","15","400820","1.57","1.62","1.56","1.6","+","0.06","1.59","10","1.6","10","8.3"
="03017P","群益NF          ","0","0","0","--","--","--","--"," ","0","1.53","25","1.54","10","0.00"
="03017X","元展17          ","467000","15","691560","1.47","1.52","1.46","1.52","+","0.04","1.52","13","1.53","10","9.59"
="03018P","LH兆豐          ","2163000","35","1972140","0.92","0.94","0.87","0.91"," ","0","0.9","10","0.91","10","0.00"
="03018X","元展18          ","30000","2","63050","2.1","2.11","2.1","2.11","+","0.03","2.1","10","2.13","15","15.8"
="03019P","H5元富          ","62000","15","22910","0.37","0.38","0.36","0.38","-","0.01","0.37","50","0.38","50","0.00"
="03019X","元展19          ","40000","6","77120","1.9","1.94","1.9","1.94","+","0.05","1.93","10","1.94","10","14.4"
="03020P","H6元富          ","16000","3","17220","1.09","1.09","1.07","1.07","-","0.12","1.09","26","1.1","25","0.00"
="03020X","元展20          ","54000","2","119880","2.22","2.22","2.22","2.22","X","0","2.25","10","2.27","10","16.65"
="03021P","H7元富          ","1167000","54","720070","0.62","0.63","0.6","0.62","-","0.01","0.61","50","0.62","50","0.00"
="03021X","元展21          ","10000","1","115000","11.5","11.5","11.5","11.5","+","0.1","11.6","10","11.8","10","29.35"
="03022P","永豐HZ          ","248000","5","208980","0.86","0.9","0.84","0.9","-","0.03","0.93","100","0.94","100","0.00"
="03022X","富展01          ","0","0","0","--","--","--","--"," ","0","15.3","10","15.4","10","83"
="03023P","群益NI          ","1951000","11","3846660","1.98","1.98","1.94","1.94","-","0.09","1.89","25","1.9","10","0.00"
="03023X","富展02          ","10000","2","143000","14.3","14.3","14.3","14.3","X","0","14.4","10","14.5","10","27.11"
="03024P","7V元大          ","471000","8","732490","1.53","1.59","1.52","1.59","+","0.02","1.58","100","1.59","100","0.00"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","28.6","20","29.3","10","154.5"
="03025P","GY國泰          ","382000","13","381900","1.03","1.05","0.96","0.96","-","0.15","0.94","30","0.96","20","0.00"
="03025X","元展22          ","10000","1","160000","16","16","16","16"," ","0","16","485","16.2","495","63.25"
="03026P","J8元富          ","15000","13","7580","0.49","0.52","0.49","0.52","-","0.03","0.51","25","0.52","25","0.00"
="03026X","元展23          ","0","0","0","--","--","--","--"," ","0","3.95","100","4","101","15.62"
="03027P","J9元富          ","120000","1","76800","0.64","0.64","0.64","0.64","-","0.02","0.64","25","0.65","25","0.00"
="03027X","元展24          ","4000","2","30350","7.55","7.6","7.55","7.6","+","0.2","7.6","100","7.8","100","27.11"
="03028P","K1元富          ","102000","8","43990","0.44","0.44","0.42","0.43","-","0.05","0.41","35","0.44","25","0.00"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","17.7","10","17.8","10","65.8"
="03029P","凱基5D          ","232000","2","315520","1.36","1.36","1.36","1.36","-","0.03","1.38","30","1.39","30","0.00"
="03029X","元展26          ","12000","4","111900","9.35","9.35","9.3","9.3","-","0.15","9.3","10","9.4","16","34.35"
="03030P","8T元大          ","5633000","77","5837630","1.05","1.07","1.01","1.01","-","0.05","1.01","10","1.03","100","0.00"
="03030X","元展27          ","692000","32","1702570","2.32","2.75","2.28","2.69","+","0.4","2.69","10","2.71","10","9.7"
="03031P","9H元大          ","530000","5","541800","1.03","1.03","1.02","1.02","-","0.04","1.01","100","1.02","100","0.00"
="03031X","元展28          ","11000","2","69650","6.15","6.4","6.15","6.4","X","0","6.4","10","6.45","10","49.85"
="03032P","日盛G8          ","414000","11","336890","0.85","0.85","0.8","0.81","-","0.11","0.81","499","0.82","300","63.25"
="03032X","元展29          ","79000","6","355060","4.16","4.52","4.16","4.52","-","0.11","4.46","10","4.53","10","11.15"
="03033P","統一DZ          ","478000","19","412670","0.87","0.89","0.81","0.87"," ","0","0.87","30","0.88","20","0.00"
="03033X","元展30          ","132000","10","1050500","7.95","8.05","7.9","7.9","-","0.2","7.8","10","7.9","10","269.5"
="03034P","元大AW          ","0","0","0","--","--","--","--"," ","0","1.01","100","1.1","10","0.00"
="03035P","元大BJ          ","1077000","23","866920","0.81","0.82","0.77","0.77","-","0.04","0.76","130","0.77","80","0.00"
="03035X","元展32          ","24000","2","156000","6.5","6.5","6.5","6.5","X","0","6.5","10","6.6","10","27.2"
="03036P","L1元富          ","403000","24","494560","1.29","1.29","1.19","1.19","-","0.01","1.19","5","1.2","25","0.00"
="03037P","日盛H2          ","212000","4","139560","0.66","0.66","0.63","0.66","-","0.04","0.71","25","0.72","25","77.1"
="03037X","元展34          ","0","0","0","--","--","--","--"," ","0","5.5","10","5.55","10","17.95"
="03038P","凱基5J          ","170000","6","148300","0.85","0.88","0.85","0.88","-","0.07","0.87","30","0.88","30","0.00"
="03038X","元展35          ","0","0","0","--","--","--","--"," ","0","9.7","10","9.8","10","78.8"
="03039P","凱基5K          ","1248000","14","875510","0.73","0.74","0.68","0.7","-","0.04","0.7","30","0.71","30","0.00"
="03039X","元展36          ","2000","1","11500","5.75","5.75","5.75","5.75","X","0","5.75","10","5.8","10","287"
="03040P","凱基5L          ","95000","7","54100","0.58","0.58","0.56","0.57","-","0.03","0.57","30","0.58","30","0.00"
="03040X","元展37          ","595000","20","3247550","5.3","5.5","5.3","5.45","+","0.15","5.4","10","5.45","10","13.15"
="03041P","LR兆豐          ","544000","9","339430","0.62","0.65","0.61","0.65"," ","0","0.64","10","0.65","10","0.00"
="03041X","元展38          ","53000","11","197850","3.6","3.78","3.6","3.75","+","0.15","3.75","10","3.78","11","142"
="03042P","LS兆豐          ","122000","4","131850","1.08","1.11","1.08","1.11","+","0.04","1.11","10","1.12","10","0.00"
="03042X","元展39          ","3000","1","23700","7.9","7.9","7.9","7.9","X","0","7.95","10","8","10","37.1"
="03043P","LX兆豐          ","0","0","0","--","--","--","--"," ","0","1.15","10","1.16","10","0.00"
="03043X","元展40          ","2000","1","17200","8.6","8.6","8.6","8.6","X","0","8.45","10","8.65","10","48.5"
="03044P","LY兆豐          ","0","0","0","--","--","--","--"," ","0","1.5","10","1.51","10","0.00"
="03044X","元展41          ","56000","4","457000","8","8.3","8","8.3","+","0.3","8","10","8.1","10","20.3"
="030453","統一M1          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","1,413","25.83"
="03045F","群益4Z          ","0","0","0","--","--","--","--"," ","0","1.05","200","1.06","200","0.00"
="03045P","LZ兆豐          ","254000","17","227740","0.99","0.99","0.88","0.9","-","0.08","0.89","13","0.9","9","0.00"
="03046F","群益5A          ","0","0","0","--","--","--","--"," ","0","2.48","200","2.49","200","0.00"
="03046P","MH兆豐          ","0","0","0","--","--","--","--"," ","0","0.54","10","0.55","10","0.00"
="03046X","元展43          ","4000","3","16700","4.2","4.2","4.15","4.2","-","0.07","4.21","10","4.25","10","57.1"
="03047P","MJ兆豐          ","0","0","0","--","--","--","--"," ","0","0.71","10","0.72","10","0.00"
="03047X","元展44          ","550000","23","1300090","2.29","2.4","2.29","2.4","+","0.09","2.39","10","2.4","7","8.94"
="03048P","MK兆豐          ","0","0","0","--","--","--","--"," ","0","0.83","10","0.84","10","0.00"
="03048X","元展45          ","223000","12","474190","2.13","2.13","2.11","2.11","-","0.08","2.09","35","2.11","10","15.7"
="03049P","ML兆豐          ","135000","12","122070","0.92","0.93","0.88","0.9","-","0.03","0.89","10","0.9","10","0.00"
="03049X","元展46          ","0","0","0","--","--","--","--"," ","0","3","10","3.01","10","50"
="03050P","永豐IJ          ","88000","3","61660","0.7","0.75","0.7","0.75","-","0.01","0.74","100","0.75","99","0.00"
="03050X","元展47          ","307000","20","958880","3.1","3.16","3.1","3.14","+","0.02","3.15","10","3.16","26","46.25"
="03051P","永豐IK          ","29000","12","44550","1.52","1.58","1.52","1.52","X","0","1.52","100","1.53","100","0.00"
="03051X","元展48          ","1000","1","11100","11.1","11.1","11.1","11.1","X","0","11.1","10","11.2","10","57.5"
="030529","統一M4          ","565000","3","5650","0.01","0.01","0.01","0.01","X","0","0.01","100","0.1","10","11.15"
="03052P","永豐IL          ","212000","5","295780","1.4","1.41","1.38","1.4","-","0.06","1.4","100","1.41","100","0.00"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","11.4","10","11.5","10","79"
="03053P","群益1A          ","64000","3","121100","1.9","1.9","1.89","1.89","+","0.01","1.9","35","1.91","10","0.00"
="03053X","元展50          ","22000","3","123200","5.6","5.6","5.6","5.6"," ","0","5.55","10","5.6","10","102.5"
="03054P","群益1B          ","539000","7","556710","1.02","1.06","1.02","1.06","+","0.02","1.05","25","1.06","10","0.00"
="03054X","元展51          ","12000","2","114900","9.5","9.65","9.5","9.65","+","0.25","9.5","10","9.55","10","69.9"
="03055P","群益1C          ","495000","5","723520","1.46","1.48","1.46","1.48","-","0.01","1.48","25","1.49","10","0.00"
="03055X","元展52          ","176000","18","1336200","7.5","7.9","7.5","7.65","+","0.35","7.75","10","7.8","10","60.4"
="03056P","群益NP          ","18000","2","7020","0.39","0.39","0.39","0.39","X","0","0.38","499","0.39","489","0.00"
="03057P","群益NQ          ","4000","2","3920","0.98","0.98","0.98","0.98","X","0","0.97","499","0.98","499","0.00"
="03057X","ML展02          ","74000","6","261380","3.5","3.63","3.5","3.63","+","0.02","3.52","25","3.61","25","11.95"
="03058P","群益NR          ","141000","4","173080","1.28","1.28","1.2","1.24","-","0.06","1.23","499","1.24","499","0.00"
="03058X","元展53          ","12000","2","271400","22.7","22.7","22.6","22.6","+","0.4","22.7","10","23","10","154.5"
="03059P","群益NS          ","0","0","0","--","--","--","--"," ","0","1.39","499","1.4","499","0.00"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","10.7","10","10.8","10","21.05"
="03060P","群益NT          ","10000","1","11700","1.17","1.17","1.17","1.17","-","0.06","1.18","499","1.19","499","0.00"
="03060X","元展55          ","6000","2","52450","8.95","8.95","8.7","8.7","X","0","8.7","10","8.75","10","77.2"
="03061P","群益NU          ","260000","19","462490","1.87","1.87","1.75","1.8","-","0.07","1.8","477","1.81","499","0.00"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","28.1","10","28.5","10","106"
="03062P","玉山H9          ","0","0","0","--","--","--","--"," ","0","0.45","10","0.46","10","0.00"
="03062X","元展57          ","0","0","0","--","--","--","--"," ","0","10.5","10","10.7","10","412"
="03063P","N7富邦          ","0","0","0","--","--","--","--"," ","0","0.33","10","0.34","10","0.00"
="03063X","元展58          ","37000","12","701200","18.9","19.6","18.6","18.7","+","0.2","18.3","10","18.6","10","2565"
="03064P","N8富邦          ","0","0","0","--","--","--","--"," ","0","0.69","10","0.7","10","0.00"
="03064X","元展59          ","13000","3","89700","6.9","6.9","6.9","6.9","-","0.2","6.75","100","6.8","10","13.1"
="03065P","凱基5W          ","0","0","0","--","--","--","--"," ","0","0.45","30","0.46","30","0.00"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","16.9","10","17","10","30.7"
="03066P","L5元富          ","0","0","0","--","--","--","--"," ","0","0.95","25","0.96","25","0.00"
="03066X","元展61          ","200000","9","1024300","5","5.2","4.97","5.15","+","0.1","5.35","10","5.4","10","9.7"
="03067P","L6元富          ","21000","3","17250","0.85","0.85","0.79","0.79","-","0.1","0.79","25","0.8","25","0.00"
="03067X","元展62          ","6000","3","54800","9.3","9.3","9.1","9.1","-","0.2","9","10","9.1","10","68.5"
="03068P","L7元富          ","707000","12","605610","0.87","0.88","0.78","0.83","-","0.07","0.82","25","0.83","25","0.00"
="03068X","元展63          ","30000","5","691100","22.7","23.7","22.4","22.7","+","1.4","23.1","10","23.3","10","158"
="03069P","康和DM          ","0","0","0","--","--","--","--"," ","0","0.34","10","0.44","10","0.00"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","16.2","10","16.3","10","59.3"
="03070P","康和DN          ","398000","17","258450","0.65","0.67","0.63","0.66","-","0.03","0.65","10","0.66","80","0.00"
="03070X","元展65          ","0","0","0","--","--","--","--"," ","0","12.2","10","12.3","10","46.25"
="03071P","康和DP          ","0","0","0","--","--","--","--"," ","0","0.45","10","0.46","10","0.00"
="03071X","元展66          ","5000","4","65300","13.1","13.2","12.8","12.8","-","0.2","12.8","10","12.9","10","232.5"
="03072P","元大DL          ","439000","3","373220","0.85","0.86","0.85","0.86","X","0","0.84","100","0.93","10","0.00"
="03072X","元展67          ","122000","13","1777000","14.5","14.9","14.4","14.6","-","0.3","14.4","10","14.5","10","104.5"
="03073P","元大DU          ","501000","2","470960","0.94","0.95","0.94","0.95","X","0","0.93","100","1.02","10","0.00"
="03073X","元展68          ","7000","3","167800","23.9","24","23.9","23.9"," ","0","23.5","10","23.8","10","2565"
="03074P","元大DX          ","10000","1","10500","1.05","1.05","1.05","1.05","-","0.03","1.04","100","1.13","10","0.00"
="03074X","元展69          ","40000","4","200000","5","5","5","5"," ","0","5.05","10","5.1","10","11.6"
="03075P","元大DY          ","319000","10","331900","1.05","1.07","1","1.05","-","0.01","1.06","100","1.07","2","0.00"
="03075X","元展70          ","25000","2","89850","3.6","3.6","3.59","3.59","-","0.01","3.6","10","3.61","10","6.7"
="03076P","元大DZ          ","131000","5","114460","0.88","0.89","0.84","0.89","-","0.02","0.9","100","0.92","100","0.00"
="03076X","元展71          ","0","0","0","--","--","--","--"," ","0","10.5","10","10.6","10","39.25"
="03077P","元大EL          ","342000","17","466040","1.37","1.38","1.31","1.37"," ","0","1.37","100","1.39","100","0.00"
