

2016年02月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="00647L","S&P正2          ","700000","117","12490370","17.8","17.9","17.75","17.75","-","0.13","17.75","95","17.76","200","0.00"
="00648R","S&P反1          ","1373000","192","29427640","21.45","21.49","21.37","21.47","+","0.09","21.46","8","21.47","7","0.00"
="00649 ","FH香港          ","944000","115","14113080","14.9","15.05","14.87","14.9","-","0.06","14.9","44","14.92","100","0.00"
="00650L","香港2X          ","1516000","215","23066960","15.16","15.45","15.08","15.15","-","0.16","15.15","101","15.17","202","0.00"
="00651R","香港反          ","810000","78","11995670","14.8","14.89","14.71","14.84","+","0.06","14.84","150","14.86","101","0.00"
="008201","上證50          ","9700","46","711170","72.65","73.9","72.35","72.65"," ","0","72.55","1","72.65","1","0.00"
="01001T","富邦R1          ","11000","6","175180","15.92","15.98","15.92","15.92"," ","0","15.92","2","15.98","4","0.00"
="01002T","國泰R1          ","66000","24","1118820","17","17","16.92","16.94","-","0.04","16.94","1","16.95","2","0.00"
="01003T","新光R1          ","811000","13","11459950","14.13","14.19","14.13","14.17","X","0","14.1","23","14.17","1","0.00"
="01004T","富邦R2          ","11000","6","137600","12.5","12.54","12.5","12.52","+","0.05","12.52","42","12.54","2","0.00"
="01007T","國泰R2          ","7000","7","107560","15.36","15.4","15.36","15.36","+","0.01","15.36","4","15.4","2","0.00"
="03001P","凱基3W          ","30000","2","19800","0.66","0.66","0.66","0.66","+","0.01","0.65","30","0.66","30","0.00"
="03001X","元展01          ","0","0","0","--","--","--","--"," ","0","60.5","10","61.5","15","103"
="03002P","L9富邦          ","0","0","0","--","--","--","--"," ","0","0.91","50","0.92","50","0.00"
="03003P","3F第一          ","0","0","0","--","--","--","--"," ","0","0.97","10","0.98","10","24.2"
="03003X","元展03          ","0","0","0","--","--","--","--"," ","0","48","10","48.3","10","142.5"
="03004P","永豐HV          ","0","0","0","--","--","--","--"," ","0","1.32","10","1.33","10","0.00"
="03004X","元展04          ","198000","8","1309300","6.55","6.65","6.55","6.6","X","0","6.55","10","6.65","12","18.35"
="03005P","凱基4M          ","55000","3","47500","0.87","0.87","0.86","0.86","+","0.06","0.86","30","0.87","30","0.00"
="03005X","元展05          ","2000","1","21200","10.6","10.6","10.6","10.6","+","0.1","10.6","10","10.7","10","21.7"
="03006P","G5元富          ","0","0","0","--","--","--","--"," ","0","0.8","25","0.81","25","0.00"
="03006X","元展06          ","40000","31","627500","15.4","16.2","15.1","15.8","+","0.2","15.7","11","15.8","10","38.5"
="030071","統一K8          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","102","59.35"
="03007P","G6元富          ","0","0","0","--","--","--","--"," ","0","1.44","25","1.45","25","0.00"
="03007X","元展07          ","12000","4","85950","7.15","7.25","7.1","7.1","-","0.25","7.05","10","7.15","10","15.55"
="03009X","元展09          ","12000","3","166800","13.7","14.1","13.7","13.9"," ","0","13.8","10","13.9","10","23.6"
="03010X","元展10          ","7000","2","193500","27.9","27.9","27.6","27.6"," ","0","27.4","10","27.5","10","78.4"
="03011X","元展11          ","0","0","0","--","--","--","--"," ","0","1.53","10","1.54","10","6.3"
="03012X","元展12          ","24000","4","146850","5.9","6.2","5.9","6.15","+","0.2","6.05","10","6.1","10","37"
="03013X","元展13          ","20000","2","61400","3.07","3.07","3.07","3.07"," ","0","3.02","10","3.07","10","10.75"
="03014X","元展14          ","13000","3","97500","7.5","7.5","7.5","7.5"," ","0","7.45","10","7.65","10","15.15"
="03015X","元展15          ","150000","4","1290000","8.6","8.65","8.55","8.55","-","0.25","8.35","10","8.5","10","16.65"
="030160","國泰HI          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","798","17.1"
="03016X","元展16          ","70000","7","96200","1.39","1.39","1.35","1.38","-","0.05","1.35","10","1.36","10","7.82"
="03017X","元展17          ","307000","10","388670","1.25","1.32","1.25","1.29"," ","0","1.26","10","1.27","10","9"
="03018X","元展18          ","40000","4","73400","1.83","1.84","1.83","1.84"," ","0","1.83","10","1.86","10","14.95"
="03019X","元展19          ","41000","5","70930","1.73","1.73","1.73","1.73","-","0.02","1.71","10","1.73","10","13.7"
="03020X","元展20          ","0","0","0","--","--","--","--"," ","0","2.07","10","2.1","10","16.1"
="030216","國泰HV          ","0","0","0","--","--","--","--"," ","0","4","130","--","0","50.2"
="03021X","元展21          ","0","0","0","--","--","--","--"," ","0","8.3","10","8.4","10","26.15"
="03022X","富展01          ","1000","1","14100","14.1","14.1","14.1","14.1","X","0","13.9","10","14","10","78.4"
="03023X","富展02          ","16000","3","208100","12.6","13.3","12.6","13.3","X","0","13.1","10","13.2","10","25.73"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","24.9","20","25.6","11","142.5"
="03025X","元展22          ","5000","3","72500","14.5","14.5","14.5","14.5"," ","0","14.4","495","14.6","495","59.35"
="03026X","元展23          ","9000","2","32860","3.64","3.66","3.64","3.66","+","0.1","3.65","100","3.69","100","15"
="03027X","元展24          ","0","0","0","--","--","--","--"," ","0","6.95","100","7.1","100","25.73"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","14.4","10","14.6","10","59.4"
="03029X","元展26          ","0","0","0","--","--","--","--"," ","0","8.25","10","8.4","10","32.2"
="03030X","元展27          ","201000","24","335360","1.84","1.84","1.59","1.6","-","0.25","1.6","25","1.64","10","8.61"
="03031X","元展28          ","20000","2","115500","5.8","5.8","5.75","5.75","-","0.05","5.75","10","5.8","10","47.45"
="030323","1Z元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","54","25.73"
="030324","2A元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","5,430","78.4"
="03032X","元展29          ","0","0","0","--","--","--","--"," ","0","2.91","10","2.93","10","9.65"
="03033X","元展30          ","18000","7","118500","6.85","6.85","6.5","6.5","-","0.55","6.45","10","6.5","7","242.5"
="03035X","元展32          ","0","0","0","--","--","--","--"," ","0","5.05","10","5.1","10","24.25"
="03037X","元展34          ","0","0","0","--","--","--","--"," ","0","5.05","10","5.1","10","17.4"
="03038X","元展35          ","10000","1","96000","9.6","9.6","9.6","9.6","X","0","9.6","10","9.65","10","78"
="03039X","元展36          ","10000","1","53000","5.3","5.3","5.3","5.3","+","0.1","5.25","10","5.3","10","274.5"
="03040X","元展37          ","85000","2","446000","5.2","5.25","5.2","5.25","+","0.05","5.3","10","5.4","10","13.1"
="030419","3F元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","401","15"
="03041X","元展38          ","12000","3","40620","3.37","3.48","3.37","3.48","-","0.18","3.37","10","3.4","10","136"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","100","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","7.15","10","7.2","10","35.15"
="03043F","B5群益          ","100000","1","25000","0.25","0.25","0.25","0.25","+","0.06","0.24","100","0.25","100","0.00"
="03043X","元展40          ","0","0","0","--","--","--","--"," ","0","9.5","10","9.7","10","51.7"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","0.35","200","0.36","200","0.00"
="03044X","元展41          ","0","0","0","--","--","--","--"," ","0","7.1","10","7.2","10","19.05"
="030453","統一M1          ","5000","5","50","0.01","0.01","0.01","0.01","-","0.01","0.01","6,399","0.02","1,263","24.45"
="03046X","元展43          ","31000","1","109430","3.53","3.53","3.53","3.53","+","0.04","3.66","10","3.69","10","54.4"
="03047X","元展44          ","130000","4","179400","1.38","1.38","1.38","1.38","+","0.01","1.37","10","1.38","10","7.21"
="03048X","元展45          ","69000","3","124530","1.81","1.81","1.8","1.8","+","0.02","1.78","10","1.8","10","14.8"
="03049X","元展46          ","60000","5","155730","2.56","2.62","2.56","2.61"," ","0","2.61","10","2.62","10","46.85"
="03050X","元展47          ","426000","57","1069820","2.4","2.56","2.4","2.51","+","0.21","2.5","15","2.51","1","41.3"
="03051X","元展48          ","39000","6","417200","10.7","10.7","10.6","10.7","X","0","10.7","9","10.9","10","56.3"
="030529","統一M4          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","2,479","9.65"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","10.8","10","10.9","10","76.5"
="030537","統一N3          ","5000","1","3250","0.65","0.65","0.65","0.65","+","0.05","0.59","20","0.65","10","390.5"
="03053X","元展50          ","1000","1","5350","5.35","5.35","5.35","5.35","X","0","5.3","10","5.4","20","99.6"
="03054X","元展51          ","0","0","0","--","--","--","--"," ","0","9.45","10","9.5","10","69.7"
="030557","3X元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","65","38.5"
="03055X","元展52          ","0","0","0","--","--","--","--"," ","0","6","10","6.1","10","53.9"
="03057X","ML展02          ","45000","3","109440","2.4","2.46","2.4","2.46","+","0.09","2.42","25","2.5","2","10.8"
="03058X","元展53          ","0","0","0","--","--","--","--"," ","0","19.9","10","20.1","10","142.5"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","8.85","10","8.95","10","18.55"
="03060X","元展55          ","0","0","0","--","--","--","--"," ","0","7.65","10","7.75","10","71.9"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","26.7","10","27","10","103"
="03062X","元展57          ","0","0","0","--","--","--","--"," ","0","13.6","10","13.8","10","463.5"
="030636","統一N4          ","72000","3","720","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","5","142.5"
="03063X","元展58          ","25000","18","373200","15.4","15.4","14.4","15.3","-","0.2","15.2","10","15.3","10","2350"
="03064X","元展59          ","20000","2","116000","5.8","5.8","5.8","5.8","X","0","5.8","100","5.9","10","12.05"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","13.2","10","13.4","10","26.85"
="03066X","元展61          ","24000","3","107820","4.5","4.5","4.48","4.48","-","0.11","4.29","10","4.31","10","8.61"
="030679","4V元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","460","242.5"
="03067X","元展62          ","7000","7","53150","7.7","7.7","7.5","7.55","-","0.25","7.55","8","7.6","10","63.5"
="03068X","元展63          ","0","0","0","--","--","--","--"," ","0","15.5","1","15.6","10","127.5"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","13.2","11","13.3","10","53"
="03070X","元展65          ","1000","1","9900","9.9","9.9","9.9","9.9","X","0","9.8","10","9.85","10","41.3"
="03071X","元展66          ","136000","21","1331400","10.6","10.9","9","10.9","+","0.3","10.7","12","10.8","10","212"
="03072X","元展67          ","0","0","0","--","--","--","--"," ","0","8.95","10","9","10","77"
="03073X","元展68          ","116000","18","2345000","20","20.5","19.7","20.5","-","0.4","20.4","10","20.5","10","2350"
="030784","5V元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","333","73.7"
="030815","05統一          ","0","0","0","--","--","--","--"," ","0","0.01","420","0.02","2,331","73.7"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","539","17.4"
="030907","12統一          ","149000","2","12410","0.09","0.09","0.07","0.07"," ","0","0.05","120","0.07","165","2350"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","99","55.9"
="031074","群益JC          ","0","0","0","--","--","--","--"," ","0","1.49","25","1.53","10","20.12"
="031075","群益JD          ","70000","6","95800","1.38","1.38","1.36","1.37","-","0.01","1.34","1","1.38","1","20.12"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","499","73.7"
="031161","HD凱基          ","0","0","0","--","--","--","--"," ","0","0.52","30","0.62","30","20.12"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.8","20","17.2"
="031231","8D元富          ","96000","5","4940","0.09","0.1","0.05","0.05","X","0","0.04","22","0.08","15","77"
="031438","國票AG          ","0","0","0","--","--","--","--"," ","0","0.02","499","0.03","20","142.5"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","948","73.7"
="031552","日盛AC          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","37"
="031573","KN富邦          ","918000","8","9180","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.05","69","78.4"
="031583","9U元富          ","23000","4","2290","0.09","0.1","0.09","0.1"," ","0","0.1","2","0.16","85","77"
="031606","中信6K          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","40","242.5"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.82"
="031739","50統一          ","0","0","0","--","--","--","--"," ","0","0.03","40","0.05","20","28.45"
="031748","59統一          ","10000","1","100","0.01","0.01","0.01","0.01","X","0","--","0","0.01","80","2350"
="03177B","元熊I1          ","0","0","0","--","--","--","--"," ","0","3.17","495","3.18","495","8131.24"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.35","495","5.4","495","907.77"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","2350"
="031803","LQ富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","186","2350"
="03180B","元熊J1          ","0","0","0","--","--","--","--"," ","0","3.11","495","3.12","495","8131.24"
="031838","國泰LB          ","115000","2","12650","0.11","0.11","0.11","0.11","-","0.02","0.11","484","0.12","30","55.9"
="03184B","元熊AU          ","0","0","0","--","--","--","--"," ","0","3.49","495","3.57","10","59.35"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","4.22","495","4.23","495","8131.24"
="03186B","元熊M1          ","0","0","0","--","--","--","--"," ","0","4.24","495","4.25","495","8131.24"
="03187B","元熊AV          ","10000","1","36300","3.63","3.63","3.63","3.63","+","0.02","3.6","495","3.63","495","59.35"
="031884","D4元富          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.08","98","2350"
="03190B","元熊38          ","4000","1","17280","4.32","4.32","4.32","4.32","-","0.02","4.33","495","4.34","422","907.77"
="03192B","元熊X1          ","115000","8","150200","1.34","1.34","1.28","1.3"," ","0","1.3","495","1.31","495","8131.24"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","53"
="03193B","兆熊HN          ","20000","7","26370","1.32","1.32","1.31","1.32","-","0.03","--","0","1.33","11","8131.24"
="03194B","兆熊HP          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8131.24"
="03197B","元熊Z1          ","1936000","136","2446630","1.27","1.3","1.22","1.25","+","0.01","1.25","430","1.26","495","8131.24"
="03198B","兆熊B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8131.24"
="031991","70統一          ","0","0","0","--","--","--","--"," ","0","0.3","7","0.32","10","142.5"
="03199B","兆熊B7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8131.24"
="03200B","元熊01          ","127000","7","198930","1.6","1.6","1.55","1.57","+","0.01","1.57","495","1.58","495","8131.24"
="03201B","2U兆熊          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8131.24"
="03202B","元熊11          ","30000","1","60900","2.03","2.03","2.03","2.03","+","0.01","2.01","495","2.02","495","8131.24"
="03203B","兆熊31          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8131.24"
="032044","J2元富          ","0","0","0","--","--","--","--"," ","0","0.62","25","0.72","10","51.7"
="03204B","群熊AA          ","650000","7","1012500","1.58","1.6","1.53","1.56","-","0.01","1.55","499","1.56","499","8131.24"
="03205B","凱熊40          ","0","0","0","--","--","--","--"," ","0","3.08","30","3.09","30","8131.24"
="032065","72統一          ","569000","6","5690","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","2,487","212"
="03206B","凱熊41          ","0","0","0","--","--","--","--"," ","0","3.59","30","3.6","30","8131.24"
="032079","NM凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,368","242.5"
="03207B","CU兆熊          ","626000","8","891790","1.43","1.45","1.4","1.4","-","0.04","--","0","--","0","8131.24"
="032088","NS凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","480","53"
="03208B","群熊AB          ","381000","12","911170","2.4","2.46","2.32","2.38","+","0.03","2.37","499","2.38","499","8131.24"
="03209B","凱熊42          ","9000","1","23490","2.61","2.61","2.61","2.61","-","0.01","2.6","30","2.61","21","8131.24"
="03210B","元熊21          ","105000","7","179100","1.73","1.73","1.65","1.66"," ","0","1.67","495","1.68","495","8131.24"
="03211B","元熊31          ","410000","17","628990","1.54","1.58","1.5","1.54","+","0.01","1.53","495","1.54","488","8131.24"
="03212B","KJ兆熊          ","24000","3","28780","1.18","1.22","1.18","1.2","-","0.03","1.08","40","1.25","50","8131.24"
="03213B","群熊AC          ","73000","8","149140","2.12","2.12","2.03","2.05","+","0.03","2.05","494","2.06","499","8131.24"
="03214B","元熊48          ","3000","2","5280","1.76","1.76","1.76","1.76","-","0.03","1.77","495","1.78","495","907.77"
="032284","80統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","20","28.45"
="032285","81統一          ","211000","3","2200","0.01","0.1","0.01","0.1","X","0","0.01","20","0.05","10","212"
="032286","82統一          ","590000","7","17700","0.03","0.03","0.03","0.03"," ","0","0.03","10","0.04","185","28.45"
="032318","N6元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","25","64.5"
="032340","88統一          ","20000","2","200","0.01","0.01","0.01","0.01","X","0","0.01","4,390","0.02","131","59.35"
="032388","89統一          ","0","0","0","--","--","--","--"," ","0","0.01","6,010","0.02","1,018","242.5"
="032457","90統一          ","0","0","0","--","--","--","--"," ","0","0.01","4,404","0.02","76","78.4"
="032536","富邦29          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","78.4"
="032547","97統一          ","32000","1","320","0.01","0.01","0.01","0.01"," ","0","0.01","20","0.02","38","2350"
