

2016年03月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="039404","L9凱基          ","0","0","0","--","--","--","--"," ","0","0.19","30","0.29","30","20.9"
="039405","M1凱基          ","220000","6","171450","0.77","0.78","0.77","0.78","-","0.01","0.75","30","0.78","30","25.95"
="039406","M2凱基          ","10000","1","4500","0.45","0.45","0.45","0.45","X","0","0.42","30","0.43","30","41.8"
="039407","M3凱基          ","1000","1","1390","1.39","1.39","1.39","1.39","+","0.22","1.39","30","1.42","30","153"
="039408","M4凱基          ","0","0","0","--","--","--","--"," ","0","0.87","30","0.88","30","25.14"
="039409","日盛3F          ","150000","3","45000","0.3","0.3","0.3","0.3","X","0","0.26","25","0.27","25","407"
="039410","日盛3G          ","0","0","0","--","--","--","--"," ","0","0.86","100","0.87","55","83.5"
="039411","日盛3H          ","0","0","0","--","--","--","--"," ","0","0.59","25","0.61","25","162.5"
="039412","國票HV          ","10000","1","300","0.03","0.03","0.03","0.03","+","0.01","0.03","200","0.05","11","9.18"
="039413","國票HW          ","21000","2","3150","0.15","0.15","0.15","0.15","+","0.05","0.14","1,647","0.15","50","88.8"
="039414","國票HX          ","7000","3","8540","1.24","1.25","1.2","1.25","+","0.06","1.17","200","1.18","10","59.8"
="039415","元富FQ          ","0","0","0","--","--","--","--"," ","0","0.27","25","0.28","25","407"
="039416","元富FR          ","32000","5","8190","0.24","0.26","0.24","0.26","X","0","0.24","25","0.25","25","26.91"
="039417","元富FS          ","0","0","0","--","--","--","--"," ","0","0.28","25","0.29","25","64.6"
="039418","元富FT          ","993000","13","218980","0.22","0.23","0.22","0.22","+","0.05","0.21","225","0.22","24","20.9"
="039419","元富FU          ","0","0","0","--","--","--","--"," ","0","0.13","25","0.15","25","49.2"
="039420","元富FV          ","1840000","12","457750","0.27","0.27","0.24","0.24","+","0.01","0.23","25","0.24","25","407"
="039421","元富FW          ","0","0","0","--","--","--","--"," ","0","0.16","25","0.17","25","81.3"
="039422","元富FX          ","653000","7","797710","1.23","1.26","1.19","1.26","-","0.01","1.19","25","1.2","25","81"
="039423","元富FY          ","3000","1","6000","2","2","2","2","X","0","1.99","25","2.09","20","33.85"
="039424","元富FZ          ","0","0","0","--","--","--","--"," ","0","0.31","25","0.32","25","0.00"
="039425","玉山NP          ","0","0","0","--","--","--","--"," ","0","0.1","53","0.11","53","0.00"
="039426","N2國泰          ","20000","1","32600","1.63","1.63","1.63","1.63","+","0.37","1.58","320","1.62","120","153"
="039427","N3國泰          ","0","0","0","--","--","--","--"," ","0","0.12","499","0.13","100","234"
="039428","N4國泰          ","0","0","0","--","--","--","--"," ","0","0.73","499","0.77","10","40.4"
="039429","N5國泰          ","10000","1","23500","2.35","2.35","2.35","2.35","X","0","2.29","230","2.39","30","364.5"
="039430","IW群益          ","130000","7","79920","0.61","0.62","0.6","0.6","+","0.01","0.57","25","0.58","10","407"
="039431","IX群益          ","67000","10","37730","0.57","0.6","0.53","0.58","+","0.05","0.55","25","0.57","10","19.95"
="039432","富邦CG          ","139000","14","100240","0.72","0.78","0.66","0.75","+","0.15","0.72","15","0.75","10","17.9"
="039433","富邦CH          ","0","0","0","--","--","--","--"," ","0","2.68","30","2.73","10","24.05"
="039434","富邦CJ          ","21000","3","38120","1.72","1.82","1.72","1.82","+","0.05","1.68","15","1.7","10","59.8"
="039435","富邦CK          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","56.5"
="039436","富邦CL          ","0","0","0","--","--","--","--"," ","0","0.23","10","0.24","10","64.6"
="039437","富邦CM          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","201"
="039438","富邦CN          ","69000","6","151020","2.27","2.27","2.1","2.18","-","0.08","2.23","30","2.28","10","33.85"
="039439","富邦CP          ","130000","10","27950","0.21","0.23","0.2","0.22","-","0.05","0.22","51","0.23","10","19.14"
="039440","永昌76          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","0.00"
="039441","永昌77          ","3000","1","1110","0.37","0.37","0.37","0.37","+","0.01","0.34","10","0.36","10","0.00"
="039442","永昌78          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.14","10","0.00"
="039443","永昌79          ","150000","3","117000","0.76","0.79","0.76","0.79","+","0.09","0.73","10","0.75","10","0.00"
="039444","永昌80          ","0","0","0","--","--","--","--"," ","0","0.5","10","0.52","10","0.00"
="039445","永昌81          ","90000","1","86400","0.96","0.96","0.96","0.96","+","0.24","0.85","10","0.86","10","0.00"
="039446","永昌82          ","63000","5","68310","1.02","1.19","1.02","1.19","+","0.18","1.18","10","1.21","10","0.00"
="039447","永昌83          ","0","0","0","--","--","--","--"," ","0","0.74","10","0.75","10","0.00"
="039448","元大HF          ","74000","5","64060","0.91","0.91","0.81","0.81","-","0.05","0.83","100","0.84","10","45.65"
="039449","元大HH          ","160000","3","44800","0.28","0.28","0.28","0.28","X","0","0.27","100","0.28","100","56.7"
="039450","元大HI          ","2000","2","9680","4.89","4.89","4.79","4.79","-","1.16","4.72","100","4.82","10","60.5"
="039451","元大HJ          ","0","0","0","--","--","--","--"," ","0","0.09","100","0.1","100","10"
="039452","元大HK          ","0","0","0","--","--","--","--"," ","0","0.34","100","0.35","100","81"
="039453","元大HL          ","2000","1","180","0.09","0.09","0.09","0.09","X","0","0.08","100","0.09","100","234"
="039454","元大HN          ","100000","2","1000","0.01","0.01","0.01","0.01","X","0","--","0","0.01","128","33.8"
="039455","元大HP          ","0","0","0","--","--","--","--"," ","0","0.76","100","0.78","100","13.35"
="039456","元大HQ          ","312000","16","282750","1","1","0.86","0.86","-","0.11","0.86","100","0.87","50","64.4"
="039457","元大HR          ","622000","31","464880","0.71","0.8","0.69","0.75","+","0.06","0.74","100","0.75","35","26.4"
="039458","元大HT          ","0","0","0","--","--","--","--"," ","0","0.11","100","0.12","100","11.15"
="039459","元大HW          ","208000","6","62450","0.29","0.32","0.29","0.31","+","0.03","0.31","50","0.34","100","23.45"
="039460","元大HX          ","0","0","0","--","--","--","--"," ","0","0.12","100","0.13","100","8.93"
="039461","元大IA          ","10000","1","2800","0.28","0.28","0.28","0.28","X","0","0.28","90","0.29","50","48.15"
="039462","元大IB          ","1216000","16","458310","0.39","0.41","0.37","0.37"," ","0","0.36","100","0.37","100","26.65"
="039463","元大IC          ","0","0","0","--","--","--","--"," ","0","3.61","50","3.7","10","45.4"
="039464","M6凱基          ","12000","1","6480","0.54","0.54","0.54","0.54","X","0","0.53","30","0.54","30","25.14"
="039465","M8凱基          ","581000","8","431560","0.71","0.75","0.71","0.75"," ","0","0.72","30","0.75","30","16.8"
="039466","M9凱基          ","0","0","0","--","--","--","--"," ","0","0.65","30","0.66","30","162.5"
="039467","N1凱基          ","20000","2","3500","0.18","0.18","0.17","0.17","-","0.03","0.19","30","0.2","30","56.7"
="039468","N2凱基          ","260000","6","121800","0.51","0.51","0.45","0.45","+","0.03","0.48","30","0.49","30","26.4"
="039469","N5凱基          ","0","0","0","--","--","--","--"," ","0","0.13","30","0.14","30","201"
="039470","N6凱基          ","120000","4","274660","2.3","2.35","2.18","2.18","+","0.02","2.22","30","2.32","30","10"
="039471","N7凱基          ","1687000","44","1435850","0.77","0.98","0.77","0.96","+","0.3","0.93","30","0.95","30","317"
="039472","日盛3M          ","105000","4","81250","0.78","0.78","0.77","0.77","+","0.01","0.68","25","0.69","25","85.9"
="039473","日盛3N          ","25000","2","18000","0.76","0.76","0.71","0.71","+","0.05","0.67","25","0.68","25","2740"
="039474","永豐3K          ","0","0","0","--","--","--","--"," ","0","0.18","100","0.19","100","64.6"
="039475","永豐3L          ","0","0","0","--","--","--","--"," ","0","2.67","100","2.72","10","45.4"
="039476","永豐3M          ","90000","9","6800","0.07","0.12","0.07","0.12","+","0.07","0.07","19","0.11","10","8.93"
="039477","永豐3N          ","10000","1","1700","0.17","0.17","0.17","0.17","+","0.03","0.15","100","0.16","100","48.15"
="039478","永豐3P          ","499000","2","59880","0.12","0.12","0.12","0.12","+","0.04","0.09","100","0.11","100","21.05"
="039479","永豐3Q          ","70000","1","22400","0.32","0.32","0.32","0.32","X","0","0.31","100","0.32","100","139"
="039480","永豐3R          ","0","0","0","--","--","--","--"," ","0","0.29","100","0.3","100","182"
="039481","FF中信          ","340000","4","128800","0.37","0.38","0.37","0.38","+","0.01","0.38","30","0.39","30","137"
="039482","FG中信          ","173000","3","48440","0.28","0.28","0.28","0.28","X","0","0.27","30","0.28","30","23.45"
="039483","FH中信          ","80000","8","124200","1.58","1.61","1.51","1.52","-","0.01","1.49","499","1.51","10","71.6"
="039484","玉山NQ          ","1150000","13","360300","0.28","0.37","0.27","0.35","+","0.13","0.34","30","0.35","10","0.00"
="039485","N6國泰          ","220000","4","245600","1.18","1.18","1.11","1.11","-","0.08","1.08","460","1.1","200","81"
="039486","N7國泰          ","0","0","0","--","--","--","--"," ","0","1.16","200","1.17","10","28.45"
="039487","N8國泰          ","1000","1","740","0.74","0.74","0.74","0.74","X","0","0.68","499","0.72","50","139"
="039488","N9國泰          ","47000","9","167640","3.16","3.75","3.09","3.63","+","0.65","3.43","30","3.5","30","203"
="039489","富邦CU          ","565000","26","421000","0.8","0.8","0.72","0.72","-","0.02","0.72","15","0.74","20","81"
="039490","富邦CV          ","134000","7","122900","0.93","0.93","0.77","0.77","-","0.12","0.77","20","0.78","10","236.5"
="039491","富邦CW          ","0","0","0","--","--","--","--"," ","0","0.1","20","0.11","20","15.5"
="039492","1Y兆豐          ","46000","5","46080","1.03","1.04","0.93","0.93","+","0.08","0.89","10","0.9","10","2740"
="039493","1Z兆豐          ","0","0","0","--","--","--","--"," ","0","0.27","10","0.28","10","2740"
="039494","2D兆豐          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","40.7"
="039495","2E兆豐          ","0","0","0","--","--","--","--"," ","0","1.44","10","1.48","10","153"
="039496","2F兆豐          ","0","0","0","--","--","--","--"," ","0","0.44","10","0.45","10","182"
="039497","2G兆豐          ","110000","11","130600","1.17","1.24","1.15","1.22","+","0.06","1.21","10","1.25","10","11.65"
="039498","2H兆豐          ","168000","1","3360","0.02","0.02","0.02","0.02"," ","0","0.02","10","0.03","323","16.3"
="039499","2J兆豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","4","8.05"
="039500","2K兆豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.05","10","80"
="039501","2L兆豐          ","20000","1","4800","0.24","0.24","0.24","0.24","X","0","0.22","10","0.23","10","19.85"
="039502","2M兆豐          ","0","0","0","--","--","--","--"," ","0","0.19","10","0.21","10","56.7"
="039503","2N兆豐          ","20000","2","2100","0.11","0.11","0.1","0.1","X","0","0.09","10","0.1","10","201"
="039504","2P兆豐          ","302000","6","141540","0.47","0.47","0.42","0.46","+","0.06","0.43","10","0.44","10","19.95"
="039505","2Q兆豐          ","0","0","0","--","--","--","--"," ","0","0.3","10","0.31","10","48.15"
="039506","2R兆豐          ","162000","7","130650","0.81","0.83","0.78","0.78","-","0.07","0.83","10","0.86","10","189"
="039507","2S兆豐          ","2000","2","1020","0.52","0.52","0.5","0.5"," ","0","0.5","9","0.51","10","26.65"
="039508","NR第一          ","0","0","0","--","--","--","--"," ","0","0.71","10","0.8","10","16.8"
="039509","ND統一          ","234000","9","192830","0.82","0.84","0.81","0.81","+","0.06","0.81","20","0.83","10","153"
="039510","NE統一          ","0","0","0","--","--","--","--"," ","0","0.19","20","0.2","20","26.4"
="039511","NF統一          ","94000","8","40790","0.46","0.46","0.42","0.43"," ","0","0.41","30","0.42","20","407"
="039512","NG統一          ","81000","4","21270","0.27","0.27","0.26","0.27","+","0.02","0.24","20","0.25","20","71.5"
="039513","NH統一          ","0","0","0","--","--","--","--"," ","0","0.16","20","0.17","20","15.5"
="039514","IZ群益          ","237000","10","153750","0.63","0.67","0.61","0.64","+","0.1","0.65","25","0.66","10","38.3"
="039515","JB群益          ","300000","3","150000","0.5","0.5","0.5","0.5","-","0.08","0.49","25","0.5","10","40.4"
="039516","JD群益          ","412000","21","620220","1.61","1.61","1.45","1.48","-","0.07","1.46","25","1.47","10","81"
="039517","元富GG          ","0","0","0","--","--","--","--"," ","0","0.08","25","0.09","10","234"
="039518","元富GH          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.05","10","234"
="039519","元富GJ          ","265000","7","274500","1.05","1.05","0.96","0.96","-","0.03","0.93","25","0.94","25","81"
="039520","元富GK          ","0","0","0","--","--","--","--"," ","0","0.68","25","--","0","236.5"
="039521","元富GL          ","50000","2","7100","0.15","0.15","0.13","0.13","X","0","0.12","25","0.13","25","201"
="039522","元富GR          ","760000","11","159400","0.21","0.23","0.19","0.19","+","0.01","0.19","25","0.2","25","71.5"
="039523","元富GS          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.04","25","278.5"
="039524","元大IK          ","400000","3","197000","0.49","0.5","0.49","0.5","+","0.04","0.48","100","0.49","100","11.65"
="039525","元大IL          ","111000","5","66720","0.61","0.61","0.58","0.58","+","0.02","0.55","100","0.56","100","71.6"
="039526","元大IM          ","0","0","0","--","--","--","--"," ","0","0.05","100","0.06","100","79.5"
="039527","元大IN          ","72000","2","27300","0.4","0.4","0.37","0.37","-","0.05","0.33","100","0.34","100","367"
="039528","元大IT          ","0","0","0","--","--","--","--"," ","0","0.31","100","0.32","100","48.15"
="039529","元大JA          ","65000","2","23050","0.36","0.36","0.35","0.35","-","0.05","0.34","100","0.35","10","40.4"
="039530","元大JC          ","876000","30","584850","0.69","0.72","0.62","0.63","+","0.01","0.63","499","0.65","30","17.3"
="039531","元大JD          ","25000","3","28450","1.11","1.16","1.11","1.15","+","0.28","1.15","95","1.17","100","317"
="039532","永豐3V          ","0","0","0","--","--","--","--"," ","0","0.09","100","0.1","100","24.6"
="039533","永豐3W          ","17000","3","10400","0.62","0.63","0.6","0.6","+","0.1","0.6","100","0.61","100","153"
="039534","永豐3X          ","18000","3","8800","0.49","0.5","0.48","0.48","+","0.01","0.47","102","0.48","10","13.35"
="039535","永豐3Y          ","30000","1","1800","0.06","0.06","0.06","0.06","X","0","0.06","100","0.09","100","278.5"
="039536","永豐3Z          ","25000","2","118400","4.76","4.76","4.72","4.72","-","0.1","3.6","100","3.66","10","60.5"
="039537","永豐4A          ","6000","2","5410","0.91","0.91","0.86","0.86","-","0.05","0.85","100","0.86","100","364.5"
="039538","永豐4B          ","40000","1","2800","0.07","0.07","0.07","0.07","X","0","0.06","100","0.07","100","78"
="039539","FM中信          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","19.78"
="039540","FN中信          ","3000","1","2760","0.92","0.92","0.92","0.92","+","0.02","0.85","10","0.89","10","13.35"
="039541","FP中信          ","0","0","0","--","--","--","--"," ","0","0.09","499","0.1","300","234"
="039542","NJ統一          ","0","0","0","--","--","--","--"," ","0","2.3","10","2.35","10","45.4"
="039543","NK統一          ","0","0","0","--","--","--","--"," ","0","0.48","10","0.49","10","17.6"
="039544","NL統一          ","325000","6","66880","0.21","0.21","0.18","0.2","-","0.03","0.19","10","0.2","10","201"
="039545","NM統一          ","1416000","43","1160680","0.79","0.87","0.78","0.81","-","0.11","0.8","9","0.81","65","26.4"
="039546","NN統一          ","1142000","17","491430","0.44","0.45","0.42","0.42","-","0.01","0.42","10","0.43","10","26.65"
="039547","NP統一          ","210000","3","14700","0.07","0.07","0.07","0.07","X","0","0.07","160","0.1","147","33.8"
="039548","NQ統一          ","45000","5","15000","0.34","0.35","0.32","0.33"," ","0","0.32","20","0.33","20","407"
="039549","NR統一          ","0","0","0","--","--","--","--"," ","0","0.82","10","0.91","10","28.45"
="039550","NS統一          ","220000","9","249600","1.14","1.14","1.12","1.12","+","0.11","1.12","10","1.13","10","153"
="039551","NT統一          ","0","0","0","--","--","--","--"," ","0","0.26","10","0.27","10","15.5"
="039552","NU統一          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","26.4"
="039553","NV統一          ","20000","2","1300","0.06","0.07","0.06","0.07","+","0.01","0.07","20","0.08","20","19.78"
="039554","JG群益          ","0","0","0","--","--","--","--"," ","0","0.53","25","0.54","10","19.78"
="039555","JH群益          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","278.5"
="039556","JI群益          ","120000","6","64650","0.53","0.54","0.53","0.53","+","0.01","0.5","25","0.51","10","407"
="039557","玉山NR          ","0","0","0","--","--","--","--"," ","0","3.73","13","--","0","0.00"
="039558","玉山NS          ","200000","1","6000","0.03","0.03","0.03","0.03","X","0","0.03","213","0.08","213","0.00"
="039559","AT國泰          ","0","0","0","--","--","--","--"," ","0","2","30","2.03","30","203"
="039560","AU國泰          ","2046000","80","2022930","1.07","1.09","0.93","0.93","-","0.09","0.93","339","0.95","40","116.5"
="039561","AV國泰          ","3000","1","600","0.2","0.2","0.2","0.2","X","0","0.18","499","0.19","200","407"
="039562","富邦CY          ","0","0","0","--","--","--","--"," ","0","1.26","15","1.27","10","28.45"
="039563","富邦CZ          ","0","0","0","--","--","--","--"," ","0","1.08","15","1.1","10","13.35"
="039564","富邦DA          ","3000","1","1320","0.44","0.44","0.44","0.44","+","0.01","0.41","15","0.43","10","407"
="039565","AF凱基          ","504000","22","421730","0.87","0.87","0.75","0.75","-","0.05","0.76","30","0.77","30","39.65"
="039566","AG凱基          ","140000","4","111200","0.8","0.82","0.75","0.75","+","0.01","0.76","30","0.77","30","71.5"
="039567","日盛3Q          ","208000","5","161560","0.8","0.8","0.77","0.79","+","0.11","0.79","25","0.81","25","153"
="039568","元富GV          ","0","0","0","--","--","--","--"," ","0","0.74","25","0.75","25","81"
="039569","元富GW          ","160000","5","153000","0.98","0.98","0.83","0.83","-","0.05","0.82","25","0.83","25","78.2"
="039570","元富GX          ","20000","2","16500","0.85","0.85","0.8","0.8","+","0.03","0.76","25","0.77","10","132.5"
="039571","元富GY          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.05","10","79.5"
="039572","元富GZ          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.11","25","79.5"
="039573","元富HD          ","217000","11","98420","0.43","0.46","0.43","0.46","+","0.05","0.45","25","0.46","5","192"
="039574","國票HY          ","620000","4","270800","0.43","0.44","0.43","0.44","+","0.04","0.42","1,497","0.43","60","23.8"
="039575","國票HZ          ","200000","2","56500","0.28","0.29","0.28","0.29","X","0","0.25","25","0.26","35","71.5"
="039576","日盛3S          ","0","0","0","--","--","--","--"," ","0","0.33","25","0.34","25","64.6"
="039577","日盛3T          ","0","0","0","--","--","--","--"," ","0","0.13","100","0.14","100","79.5"
="039578","日盛3U          ","0","0","0","--","--","--","--"," ","0","1.17","25","1.19","25","71.6"
="039579","2X兆豐          ","11000","2","6330","0.58","0.58","0.53","0.53","X","0","0.52","10","0.53","9","0.00"
="039580","2Y兆豐          ","0","0","0","--","--","--","--"," ","0","0.34","10","0.35","10","0.00"
="039581","2Z兆豐          ","50000","1","11500","0.23","0.23","0.23","0.23","+","0.04","0.21","10","0.22","10","0.00"
="039582","3A兆豐          ","80000","9","68100","0.77","0.93","0.77","0.89","+","0.12","0.84","10","0.85","10","203"
="039583","3B兆豐          ","344000","11","351220","1.03","1.03","1.01","1.01","-","0.08","1.01","10","1.02","10","162.5"
="039584","3C兆豐          ","3000","1","7500","2.5","2.5","2.5","2.5","X","0","2.44","10","2.47","10","81"
="039585","3E兆豐          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.21","10","10"
="039586","3F兆豐          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.08","120","234"
="039587","3G兆豐          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.14","10","234"
="039588","3H兆豐          ","0","0","0","--","--","--","--"," ","0","0.33","10","0.34","10","64.6"
="039589","3J兆豐          ","0","0","0","--","--","--","--"," ","0","0.44","10","0.45","20","17.6"
="039590","3K兆豐          ","0","0","0","--","--","--","--"," ","0","1.99","10","2.08","10","24.05"
="039591","3L兆豐          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.22","10","8.31"
="039592","3M兆豐          ","0","0","0","--","--","--","--"," ","0","0.58","10","0.59","10","192"
="039593","3N兆豐          ","0","0","0","--","--","--","--"," ","0","2.13","10","2.22","10","28.45"
="039594","3P兆豐          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.24","10","71.5"
="039595","NW統一          ","0","0","0","--","--","--","--"," ","0","0.89","10","0.9","10","28.45"
="039596","元大JE          ","173000","4","59160","0.36","0.36","0.32","0.32","-","0.04","0.32","100","0.33","100","85.9"
="039597","元大JF          ","444000","8","203380","0.46","0.46","0.45","0.45"," ","0","0.4","100","0.41","100","175.5"
="039598","元大JG          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.04","104","137"
="039599","元富HK          ","0","0","0","--","--","--","--"," ","0","0.17","25","0.18","25","56.7"
="039600","元富HL          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.04","10","11.1"
="039601","元富HM          ","2000","1","2660","1.33","1.33","1.33","1.33","+","0.03","1.28","50","1.3","25","71.6"
="039602","元富HN          ","0","0","0","--","--","--","--"," ","0","0.32","25","0.33","25","23.8"
="039603","元富HP          ","100000","1","38000","0.38","0.38","0.38","0.38","+","0.03","0.38","25","0.39","25","38.3"
="039604","元富HQ          ","140000","7","134400","0.96","0.96","0.96","0.96","+","0.11","0.94","25","0.95","25","153"
="039605","永豐4D          ","0","0","0","--","--","--","--"," ","0","0.27","100","0.28","130","0.00"
="039606","永豐4E          ","55000","2","11400","0.18","0.21","0.18","0.21","+","0.05","0.21","100","0.22","100","26.91"
="039607","永豐4F          ","90000","1","21600","0.24","0.24","0.24","0.24","+","0.04","0.23","100","0.24","100","38.3"
="039608","永豐4G          ","5000","1","5200","1.04","1.04","1.04","1.04","X","0","1.02","100","1.03","100","50.8"
="039609","FS中信          ","481000","29","484550","0.89","1.25","0.88","1.1","X","0","1.11","30","1.14","10","85.9"
="039610","FT中信          ","1000","1","1010","1.01","1.01","1.01","1.01","+","0.05","0.87","10","0.89","10","26.65"
="039611","AX國泰          ","17000","4","13520","0.83","0.83","0.76","0.76","-","0.06","0.75","499","0.77","200","85.9"
="039612","AY國泰          ","0","0","0","--","--","--","--"," ","0","1.18","430","1.22","10","85.8"
="039613","AZ國泰          ","70000","4","19700","0.29","0.29","0.27","0.27"," ","0","0.25","499","0.26","50","40.7"
="039614","富邦DC          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.21","10","79.5"
="039615","富邦DD          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","79.5"
="039616","富邦DE          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","49.2"
="039617","富邦DF          ","100000","4","30450","0.3","0.33","0.3","0.3","-","0.01","0.3","10","0.32","50","4.19"
="039618","富邦DG          ","30000","3","29170","0.99","0.99","0.95","0.95","+","0.03","0.88","10","0.9","10","39.65"
="039619","富邦DH          ","0","0","0","--","--","--","--"," ","0","0.17","10","0.18","10","24.6"
="039620","富邦DJ          ","172000","1","68800","0.4","0.4","0.4","0.4","X","0","0.37","10","0.38","10","27.55"
="039621","富邦DK          ","338000","6","219980","0.64","0.66","0.64","0.66","+","0.06","0.62","10","0.63","10","80"
="039622","富邦DL          ","745000","61","1549100","2.16","2.2","1.96","2.18","+","0.08","2.14","30","2.18","10","33.85"
="039623","富邦DM          ","100000","1","16000","0.16","0.16","0.16","0.16","+","0.01","0.17","10","0.18","10","38.3"
="039624","富邦DQ          ","82000","11","23980","0.3","0.32","0.27","0.28","+","0.04","0.27","30","0.28","20","0.00"
="039625","AT凱基          ","0","0","0","--","--","--","--"," ","0","0.71","30","0.81","30","19.14"
="039626","AU凱基          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","15.5"
="039627","AW凱基          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","30","15.5"
="039628","AX凱基          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","30","25.14"
="039629","AY凱基          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.05","30","26.4"
="039630","BA凱基          ","1664000","64","1420570","0.79","0.91","0.79","0.84","+","0.06","0.82","30","0.83","30","88.8"
="039631","BB凱基          ","1000","1","850","0.85","0.85","0.85","0.85"," ","0","0.82","30","0.85","30","50.8"
="039632","BC凱基          ","834000","16","695120","0.87","0.87","0.77","0.77","-","0.08","0.77","25","0.78","30","81"
="039633","BE凱基          ","31000","3","15080","0.48","0.49","0.48","0.49","+","0.05","0.45","30","0.46","30","71.5"
="039634","JL群益          ","27000","3","24860","0.97","0.97","0.89","0.9","+","0.07","0.89","499","0.9","504","0.00"
="039635","JM群益          ","583000","24","502690","0.87","0.93","0.8","0.82","+","0.06","0.81","499","0.82","500","0.00"
="039636","JN群益          ","525000","4","168760","0.34","0.37","0.32","0.32","+","0.02","0.31","499","0.32","499","0.00"
="039637","JY群益          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.1","10","25.14"
="039638","NY統一          ","492000","30","328740","0.69","0.69","0.63","0.63","-","0.04","0.63","20","0.64","10","85.9"
="039639","KA群益          ","0","0","0","--","--","--","--"," ","0","1.34","25","1.37","10","153"
="039640","KB群益          ","456000","5","277090","0.59","0.63","0.59","0.63","X","0","0.57","25","0.58","10","71.5"
="039641","KC群益          ","95000","2","219450","2.31","2.31","2.31","2.31","-","0.04","2.14","28","2.21","10","364.5"
="039642","永豐4I          ","0","0","0","--","--","--","--"," ","0","0.1","100","0.11","100","158.5"
="039643","永豐4J          ","72000","3","29000","0.4","0.41","0.4","0.4","-","0.02","0.41","100","0.42","100","189"
="039644","永豐4K          ","14000","2","5380","0.39","0.39","0.37","0.37","X","0","0.35","100","0.36","100","81"
="039645","永豐4L          ","634000","33","544950","0.9","0.91","0.8","0.91","+","0.04","0.9","100","0.91","100","33.85"
="039646","FW中信          ","0","0","0","--","--","--","--"," ","0","0.07","499","0.08","10","69.3"
="039647","FX中信          ","0","0","0","--","--","--","--"," ","0","0.57","10","0.58","10","88.8"
="039648","元大JL          ","106000","5","38470","0.37","0.37","0.36","0.36"," ","0","0.36","100","0.37","100","44.6"
="039649","元大JM          ","76000","3","29030","0.48","0.48","0.38","0.38","-","0.03","0.36","100","0.37","100","236.5"
="039650","元大JN          ","50000","1","22500","0.45","0.45","0.45","0.45","X","0","0.45","100","0.46","50","162.5"
="039651","元大JP          ","123000","3","57680","0.49","0.49","0.46","0.46","-","0.02","0.49","100","0.5","100","189"
="039652","BH凱基          ","0","0","0","--","--","--","--"," ","0","1.83","30","1.93","30","24.05"
="039653","BJ凱基          ","0","0","0","--","--","--","--"," ","0","0.42","30","0.43","30","38.3"
="039654","BK凱基          ","892000","50","1153210","1.26","1.37","1.24","1.37","+","0.34","1.35","40","1.37","20","27.15"
="039655","BL凱基          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.05","30","19.78"
="039656","國票JA          ","50000","1","14500","0.29","0.29","0.29","0.29","X","0","0.39","1,497","0.4","50","85.9"
="039657","國票JB          ","0","0","0","--","--","--","--"," ","0","1.29","499","1.3","10","182"
="039658","元富JD          ","1000","1","240","0.24","0.24","0.24","0.24","+","0.06","0.21","25","0.25","1","278.5"
="039659","元富JE          ","47000","1","6110","0.13","0.13","0.13","0.13","+","0.03","0.13","25","0.18","10","278.5"
="039660","元富JF          ","200000","16","179000","0.8","0.98","0.8","0.95","+","0.25","0.95","25","0.96","10","317"
="039661","元富JG          ","10000","1","3300","0.33","0.33","0.33","0.33","X","0","0.32","25","0.33","25","61.6"
="039662","康和BF          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","200","6.46"
="039663","日盛3W          ","540000","19","949940","1.89","1.89","1.69","1.85","+","0.08","1.83","499","1.85","10","33.85"
="039664","富邦DT          ","0","0","0","--","--","--","--"," ","0","3.45","30","--","0","45.4"
