

2016年02月26日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="00643 ","深中小          ","3294208","527","49178059","15","15.11","14.71","14.71","-","0.39","14.71","14","14.74","80","0.00"
="00645 ","FB日本          ","865000","93","14472590","16.8","16.81","16.65","16.66","+","0.05","16.66","34","16.68","151","0.00"
="00646 ","S&P500          ","1298158","141","24956342","19.25","19.25","19.21","19.21","+","0.16","19.21","99","19.22","153","0.00"
="00647L","S&P正2          ","1567250","168","28555055","18.24","18.27","18.19","18.22","+","0.37","18.21","261","18.22","4","0.00"
="00648R","S&P反1          ","2519000","465","53014600","21.06","21.08","21.02","21.06","-","0.25","21.05","3","21.06","3","0.00"
="00649 ","FH香港          ","406000","46","5934440","14.6","14.65","14.59","14.6","+","0.14","14.58","1","14.6","31","0.00"
="00650L","香港2X          ","1145000","179","16938910","14.4","14.88","14.4","14.71","+","0.28","14.7","1","14.71","46","0.00"
="00651R","香港反          ","515000","74","7697000","15.16","15.16","14.91","15.01","-","0.14","14.99","100","15.01","150","0.00"
="008201","上證50          ","17600","55","1301585","74.8","74.8","73.65","73.65","-","1.35","73.5","21","74.5","2","0.00"
="01001T","富邦R1          ","58000","6","936860","16.1","16.24","16.1","16.24","+","0.14","16.16","31","16.24","13","0.00"
="01002T","國泰R1          ","165000","54","2803930","16.99","17","16.98","16.98"," ","0","16.98","74","17","2","0.00"
="01003T","新光R1          ","56000","16","792630","14.16","14.17","14.14","14.16"," ","0","14.14","18","14.16","18","0.00"
="01004T","富邦R2          ","51000","9","656950","12.95","12.95","12.88","12.88","-","0.02","12.87","3","12.88","10","0.00"
="01007T","國泰R2          ","51000","7","780610","15.31","15.41","15.3","15.41","+","0.01","15.35","1","15.41","9","0.00"
="03001P","凱基3W          ","200000","1","110000","0.55","0.55","0.55","0.55"," ","0","0.55","30","0.56","30","0.00"
="03001X","元展01          ","2000","2","125000","62.5","62.5","62.5","62.5","+","0.5","62.5","10","63.5","10","104.5"
="03002P","L9富邦          ","23000","3","20440","0.89","0.89","0.88","0.88","-","0.04","0.87","50","0.89","50","0.00"
="03003P","3F第一          ","0","0","0","--","--","--","--"," ","0","0.94","10","0.98","10","23.8"
="03003X","元展03          ","0","0","0","--","--","--","--"," ","0","51","10","51.5","10","149"
="03004P","永豐HV          ","145000","7","150440","1.03","1.06","1.03","1.04","-","0.11","1.05","10","1.06","10","0.00"
="03004X","元展04          ","12000","3","107200","8.85","9.05","8.85","8.85","+","0.35","9","10","9.1","10","20.6"
="03005P","凱基4M          ","191000","6","168660","0.86","0.9","0.86","0.88","-","0.01","0.87","30","0.88","30","0.00"
="03005X","元展05          ","0","0","0","--","--","--","--"," ","0","10.7","10","10.8","20","21.9"
="03006P","G5元富          ","0","0","0","--","--","--","--"," ","0","0.64","25","0.65","25","0.00"
="03006X","元展06          ","33000","11","553300","16.6","16.9","16.6","16.8","+","0.4","16.7","10","16.8","9","39.45"
="03007P","G6元富          ","265000","9","297040","1.11","1.17","1.1","1.17","-","0.03","1.18","25","1.19","25","0.00"
="03007X","元展07          ","73000","11","552500","7.6","7.7","7.5","7.7","+","0.35","7.55","10","7.85","10","16.2"
="03008P","凱基4S          ","353000","6","373140","1.08","1.08","1.03","1.03","-","0.08","1.03","50","1.05","30","0.00"
="03009P","群益MY          ","0","0","0","--","--","--","--"," ","0","1.86","25","1.87","10","0.00"
="03009X","元展09          ","0","0","0","--","--","--","--"," ","0","13.2","10","13.3","10","23.1"
="03010P","群益MZ          ","1000","1","1220","1.22","1.22","1.22","1.22","X","0","1.24","25","1.25","10","0.00"
="03010X","元展10          ","10000","2","266500","26.9","26.9","26.4","26.4","-","1.2","26.6","3","28.2","2","78"
="03011P","5Y元大          ","562000","14","639650","1.14","1.15","1.13","1.15","+","0.02","1.14","100","1.15","110","0.00"
="03012P","NP中信          ","319000","25","292980","0.9","0.94","0.88","0.92","-","0.02","0.91","99","0.92","79","0.00"
="03012X","元展12          ","105000","9","648100","6.15","6.25","6.05","6.1"," ","0","6.1","10","6.2","10","37.3"
="03013P","凱基4V          ","266000","5","244740","0.92","0.94","0.92","0.92","-","0.03","0.91","30","0.92","30","0.00"
="03013X","元展13          ","74000","7","233400","3.15","3.18","3.15","3.18","+","0.08","3.15","12","3.25","10","11"
="03014P","凱基4W          ","321000","6","424670","1.22","1.35","1.22","1.35","-","0.03","1.33","30","1.35","30","0.00"
="03014X","元展14          ","15000","11","116500","7.8","7.8","7.7","7.8","X","0","7.75","10","7.8","20","15.5"
="03015P","群益ND          ","178000","11","340300","1.89","1.93","1.89","1.89","-","0.06","1.9","25","1.91","10","0.00"
="03015X","元展15          ","0","0","0","--","--","--","--"," ","0","8.9","10","9","10","17.2"
="03016P","群益NE          ","84000","9","256040","2.98","3.12","2.98","3.03","+","0.01","2.93","25","2.94","10","0.00"
="03016X","元展16          ","116000","15","165280","1.44","1.44","1.41","1.42","+","0.02","1.43","10","1.44","10","7.99"
="03017P","群益NF          ","0","0","0","--","--","--","--"," ","0","1.54","25","1.56","10","0.00"
="03017X","元展17          ","33000","5","42690","1.3","1.31","1.28","1.31","+","0.02","1.31","9","1.32","10","9.12"
="03018P","LH兆豐          ","801000","15","1128250","1.4","1.44","1.38","1.41","+","0.08","1.39","10","1.4","150","0.00"
="03018X","元展18          ","37000","2","73090","1.97","1.99","1.97","1.99","+","0.02","1.98","10","1.99","17","15.5"
="03019P","H5元富          ","470000","21","268250","0.59","0.6","0.53","0.57","-","0.02","0.56","5","0.57","10","0.00"
="03019X","元展19          ","30000","3","54500","1.81","1.83","1.81","1.83","+","0.04","1.84","10","1.86","10","14.15"
="03020P","H6元富          ","0","0","0","--","--","--","--"," ","0","1.55","25","1.56","25","0.00"
="03020X","元展20          ","0","0","0","--","--","--","--"," ","0","2.14","10","2.16","10","16.3"
="03021P","H7元富          ","1181000","64","983890","0.85","0.87","0.81","0.84","-","0.03","0.83","140","0.84","50","0.00"
="03021X","元展21          ","10000","1","99000","9.9","9.9","9.9","9.9","+","0.3","9.85","10","9.95","10","27.6"
="03022P","永豐HZ          ","100000","4","113500","1.16","1.16","1.13","1.15","-","0.06","1.14","10","1.16","10","0.00"
="03022X","富展01          ","0","0","0","--","--","--","--"," ","0","13.5","10","13.6","10","78"
="03023P","群益NI          ","1138000","10","2171500","1.9","1.96","1.9","1.96","-","0.01","1.94","25","1.95","10","0.00"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","13.1","10","13.2","10","25.74"
="03024P","7V元大          ","93000","5","132700","1.48","1.5","1.35","1.35","-","0.2","1.34","100","1.35","100","0.00"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","26.9","20","27.6","11","149"
="03025P","GY國泰          ","67000","5","84240","1.14","1.28","1.14","1.28","+","0.08","1.25","30","1.28","10","0.00"
="03025X","元展22          ","1000","1","15300","15.3","15.3","15.3","15.3","+","0.2","15.2","495","15.3","494","61.25"
="03026P","J8元富          ","17000","2","9630","0.55","0.59","0.55","0.59","+","0.01","0.58","25","0.59","25","0.00"
="03026X","元展23          ","8000","4","29660","3.75","3.75","3.69","3.69","-","0.13","3.68","1","3.7","100","15"
="03027P","J9元富          ","767000","17","815100","1.04","1.11","1.03","1.06","+","0.07","1.06","25","1.07","25","0.00"
="03027X","元展24          ","4000","4","28350","7.1","7.1","7.05","7.05","-","0.5","6.95","101","7.1","100","25.74"
="03028P","K1元富          ","160000","15","97830","0.57","0.63","0.57","0.62","+","0.05","0.62","25","0.63","25","0.00"
="03028X","元展25          ","1000","1","16300","16.3","16.3","16.3","16.3","X","0","16.6","10","16.7","10","63.8"
="03029P","凱基5D          ","571000","15","763960","1.33","1.35","1.33","1.35","+","0.01","1.34","30","1.35","30","0.00"
="03029X","元展26          ","24000","4","216800","9.05","9.05","9","9.05","+","0.15","9.15","10","9.2","10","33.95"
="03030P","8T元大          ","3826000","56","4605160","1.19","1.26","1.17","1.24","+","0.04","1.23","100","1.24","99","0.00"
="03030X","元展27          ","74000","6","144250","2.01","2.01","1.92","1.98","-","0.12","1.98","5","2.01","20","9.01"
="03031P","9H元大          ","210000","4","201400","0.96","0.96","0.94","0.94","-","0.04","0.95","100","0.96","100","0.00"
="03031X","元展28          ","30000","4","185550","6.2","6.2","6.15","6.2","+","0.2","6.05","10","6.1","10","48.6"
="03032P","日盛G8          ","3000","3","3660","1.2","1.24","1.2","1.24","-","0.02","1.24","499","1.25","103","61.25"
="03032X","元展29          ","277000","16","784030","3","3","2.75","2.83","-","0.38","2.89","10","2.91","10","9.66"
="03033P","統一DZ          ","260000","7","248120","0.92","0.96","0.92","0.95","+","0.01","0.95","25","0.96","20","0.00"
="03033X","元展30          ","31000","10","227750","7.4","7.4","7.3","7.4","+","0.35","7.3","10","7.4","10","260"
="03034P","元大AW          ","0","0","0","--","--","--","--"," ","0","1.08","100","1.17","10","0.00"
="03035P","元大BJ          ","1209000","14","1114460","0.88","0.96","0.88","0.96","+","0.03","0.95","100","0.96","100","0.00"
="03035X","元展32          ","60000","5","332500","5.6","5.6","5.5","5.5","+","0.1","5.5","10","5.55","5","25.3"
="03036P","L1元富          ","757000","21","953190","1.23","1.28","1.23","1.27","+","0.02","1.27","25","1.28","25","0.00"
="03037P","日盛H2          ","0","0","0","--","--","--","--"," ","0","0.85","25","0.86","25","70.7"
="03037X","元展34          ","0","0","0","--","--","--","--"," ","0","5.25","5","--","0","17.85"
="03038P","凱基5J          ","70000","2","92000","1.28","1.32","1.28","1.32"," ","0","1.3","30","1.31","30","0.00"
="03038X","元展35          ","0","0","0","--","--","--","--"," ","0","9.75","10","9.8","10","79"
="03039P","凱基5K          ","611000","16","634170","1.04","1.12","1.02","1.07","-","0.04","1.06","30","1.08","55","0.00"
="03039X","元展36          ","5000","1","25750","5.15","5.15","5.15","5.15","X","0","5.15","10","5.2","10","273.5"
="03040P","凱基5L          ","48000","6","42160","0.83","0.92","0.83","0.92","+","0.01","0.87","30","0.88","30","0.00"
="03040X","元展37          ","150000","4","838500","5.5","5.6","5.5","5.6","+","0.2","5.5","10","5.6","10","13.35"
="03041P","LR兆豐          ","326000","4","387610","1.16","1.21","1.16","1.21","+","0.03","1.23","10","1.24","150","0.00"
="03041X","元展38          ","46000","10","148980","3.14","3.28","3.14","3.25","+","0.22","3.21","10","3.25","10","134.5"
="03042P","LS兆豐          ","108000","5","142580","1.33","1.33","1.32","1.33","-","0.12","1.31","10","1.32","150","0.00"
="03042X","元展39          ","13000","1","108550","8.35","8.35","8.35","8.35","+","0.3","8.3","10","8.35","10","37.95"
="03043P","LX兆豐          ","0","0","0","--","--","--","--"," ","0","1.15","10","1.16","150","0.00"
="03043X","元展40          ","18000","3","167400","9.35","9.35","9.25","9.25","-","0.05","9.35","10","9.55","10","51.3"
="03044P","LY兆豐          ","5000","1","7500","1.5","1.5","1.5","1.5","+","0.02","1.52","10","1.53","150","0.00"
="03044X","元展41          ","11000","2","81950","7.45","7.45","7.45","7.45","+","0.15","7.4","10","7.5","18","19.5"
="030453","統一M1          ","85000","2","850","0.01","0.01","0.01","0.01","X","0","0.01","10","0.02","1,418","24.23"
="03045P","LZ兆豐          ","128000","19","150850","1.14","1.21","1.14","1.19","-","0.02","1.18","23","1.19","149","0.00"
="03046P","MH兆豐          ","0","0","0","--","--","--","--"," ","0","0.86","10","0.87","150","0.00"
="03046X","元展43          ","0","0","0","--","--","--","--"," ","0","3.95","10","4.05","10","56.2"
="03047P","MJ兆豐          ","10000","1","10900","1.09","1.09","1.09","1.09","X","0","1.04","10","1.05","150","0.00"
="03047X","元展44          ","398000","10","783000","1.98","1.99","1.95","1.95","+","0.03","1.97","10","1.98","10","8.23"
="03048P","MK兆豐          ","0","0","0","--","--","--","--"," ","0","1.16","10","1.17","150","0.00"
="03048X","元展45          ","111000","7","223060","2.01","2.04","1.96","2.04","+","0.05","2.01","10","2.03","10","15.45"
="03049P","ML兆豐          ","0","0","0","--","--","--","--"," ","0","1.21","10","1.22","150","0.00"
="03049X","元展46          ","53000","3","149860","2.85","2.85","2.82","2.82","+","0.03","2.85","10","2.88","45","48.95"
="03050P","永豐IJ          ","211000","3","161900","0.75","0.8","0.75","0.8","-","0.02","0.79","10","0.8","9","0.00"
="03050X","元展47          ","322000","27","956320","2.99","3.03","2.94","3","+","0.03","3.01","10","3.02","15","45.2"
="03051P","永豐IK          ","5000","1","9700","1.94","1.94","1.94","1.94","-","0.11","2.01","10","2.02","10","0.00"
="03051X","元展48          ","60000","1","660000","11","11","11","11","+","0.1","11","10","11.1","10","57.3"
="030529","統一M4          ","2167000","21","21670","0.01","0.01","0.01","0.01"," ","0","0.01","100","0.1","10","9.66"
="03052P","永豐IL          ","29000","8","51900","1.72","1.81","1.72","1.76","-","0.05","1.77","10","1.78","10","0.00"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","11.4","10","11.5","10","79"
="03053P","群益1A          ","2000","2","3750","1.85","1.9","1.85","1.9","+","0.01","1.9","25","1.91","10","0.00"
="03053X","元展50          ","33000","5","186000","5.6","5.7","5.6","5.6","+","0.1","5.6","11","5.7","18","102.5"
="03054P","群益1B          ","129000","2","159960","1.24","1.24","1.24","1.24","X","0","1.09","25","1.1","10","0.00"
="03054X","元展51          ","16000","4","150700","9.4","9.45","9.4","9.4","+","0.3","9.4","10","9.45","10","69.5"
="03055P","群益1C          ","952000","20","1354420","1.41","1.44","1.4","1.43"," ","0","1.43","25","1.44","10","0.00"
="03055X","元展52          ","22000","3","122100","5.55","5.55","5.55","5.55","+","0.05","5.5","10","5.6","10","52.2"
="03056P","群益NP          ","0","0","0","--","--","--","--"," ","0","0.57","499","0.58","499","0.00"
="03057P","群益NQ          ","0","0","0","--","--","--","--"," ","0","1.44","499","1.45","499","0.00"
="03057X","ML展02          ","654000","25","1585520","2.46","2.46","2.4","2.46","+","0.05","2.43","10","2.46","15","10.7"
="03058P","群益NR          ","0","0","0","--","--","--","--"," ","0","1.79","499","1.8","499","0.00"
="03058X","元展53          ","0","0","0","--","--","--","--"," ","0","21.4","10","21.6","10","149"
="03059P","群益NS          ","0","0","0","--","--","--","--"," ","0","2","499","2.01","499","0.00"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","9.75","10","9.8","10","19.8"
="03060P","群益NT          ","0","0","0","--","--","--","--"," ","0","1.64","499","1.65","499","0.00"
="03060X","元展55          ","10000","4","80900","8.05","8.2","8.05","8.2","+","0.35","8.15","10","8.3","10","74.8"
="03061P","群益NU          ","254000","13","636420","2.36","2.53","2.34","2.5"," ","0","2.41","499","2.42","499","0.00"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","27.6","10","28","10","104.5"
="03062P","玉山H9          ","23000","2","17080","0.72","0.76","0.72","0.76","+","0.11","0.74","10","0.75","10","0.00"
="03062X","元展57          ","0","0","0","--","--","--","--"," ","0","11","10","11.2","10","420"
="03063P","N7富邦          ","0","0","0","--","--","--","--"," ","0","0.54","10","0.55","10","0.00"
="03063X","元展58          ","26000","6","481400","18.7","18.8","18.2","18.2","X","0","17.9","10","18","10","2535"
="03064P","N8富邦          ","0","0","0","--","--","--","--"," ","0","1.15","10","1.16","10","0.00"
="03064X","元展59          ","0","0","0","--","--","--","--"," ","0","5.75","100","5.8","10","12"
="03065P","凱基5W          ","0","0","0","--","--","--","--"," ","0","0.55","30","0.56","30","0.00"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","16.3","10","16.4","10","30"
="03066P","L5元富          ","85000","4","88500","1.04","1.05","1.04","1.04","-","0.03","1.04","25","1.05","25","0.00"
="03066X","元展61          ","22000","1","103400","4.7","4.7","4.7","4.7","-","0.13","4.68","10","4.7","10","9.01"
="03067P","L6元富          ","340000","7","366050","1.06","1.09","1.06","1.09","+","0.02","1.06","25","1.07","25","0.00"
="03067X","元展62          ","4000","3","31900","8","8","7.9","7.9","+","0.2","8.25","10","8.3","10","65.8"
="03068P","L7元富          ","80000","5","68590","0.87","0.87","0.84","0.85","-","0.03","0.87","25","0.88","25","0.00"
="03068X","元展63          ","1000","1","17300","17.3","17.3","17.3","17.3","X","0","17.1","10","17.3","10","134"
="03069P","康和DM          ","599000","5","319470","0.54","0.54","0.53","0.53","-","0.05","0.53","10","0.54","10","0.00"
="03069X","元展64          ","12000","2","193800","16.2","16.2","15.9","15.9","+","0.1","15.8","10","15.9","10","58.3"
="03070P","康和DN          ","393000","13","323820","0.84","0.84","0.81","0.82","-","0.04","0.82","20","0.83","10","0.00"
="03070X","元展65          ","0","0","0","--","--","--","--"," ","0","11.7","10","11.8","10","45.2"
="03071P","康和DP          ","0","0","0","--","--","--","--"," ","0","0.48","10","0.49","10","0.00"
="03071X","元展66          ","5000","5","64800","13","13.1","12.8","12.8","-","0.2","12","2","13.3","4","236"
="03072P","元大DL          ","39000","1","39780","1.02","1.02","1.02","1.02","X","0","1.03","20","1.11","10","0.00"
="03072X","元展67          ","14000","5","138850","10","10","9.6","9.6","-","0.4","9.6","9","9.65","10","80.3"
="03073P","元大DU          ","0","0","0","--","--","--","--"," ","0","1.15","100","1.24","10","0.00"
="03073X","元展68          ","31000","5","728700","23.8","23.8","23.2","23.2","+","0.1","23.1","10","23.2","9","2535"
="03074P","元大DX          ","0","0","0","--","--","--","--"," ","0","1.21","100","1.3","10","0.00"
="03074X","元展69          ","34000","1","153000","4.5","4.5","4.5","4.5","+","0.04","4.54","10","4.58","10","11"
="03075P","元大DY          ","147000","4","168570","1.14","1.15","1.14","1.14","-","0.02","1.15","100","1.16","100","0.00"
="03075X","元展70          ","64000","5","203820","3.17","3.2","3.17","3.18","+","0.07","3.18","10","3.19","10","6.28"
="03076P","元大DZ          ","218000","4","219930","0.99","1.02","0.99","1.01","-","0.03","1.02","100","1.03","100","0.00"
="03076X","元展71          ","11000","1","106150","9.65","9.65","9.65","9.65","+","0.15","9.65","10","9.7","10","37.3"
="03077P","元大EL          ","1187000","26","1734380","1.44","1.48","1.4","1.47","-","0.01","1.48","100","1.49","100","0.00"
="03078P","永豐IY          ","99000","1","99000","1","1","1","1","-","0.01","1","10","1.01","10","0.00"
="03079P","中信01          ","0","0","0","--","--","--","--"," ","0","1.81","30","1.83","30","0.00"
