

2016年01月26日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50          ","7583870","3599","431532884","57","57.15","56.7","57","-","0.55","57","379","57.05","152","0.00"
="0051  ","中100           ","11000","9","255220","23.18","23.22","23.18","23.18"," ","0","23.18","2","23.22","10","0.00"
="0052  ","FB科技          ","3000","3","109180","36.46","36.46","36.35","36.35","-","0.25","36.09","1","36.41","10","0.00"
="0053  ","寶電子          ","2000","2","49330","24.56","24.77","24.56","24.77","-","0.2","24.54","8","24.75","7","0.00"
="0054  ","台商50          ","2000","2","37690","18.86","18.86","18.83","18.83","-","0.1","18.78","1","18.85","8","0.00"
="0055  ","寶金融          ","405222","115","4617371","11.42","11.43","11.36","11.4","-","0.07","11.4","45","11.41","3","0.00"
="0056  ","高股息          ","911825","511","18905708","20.77","20.77","20.63","20.76","-","0.01","20.76","12","20.77","7","0.00"
="0057  ","FB摩台          ","1000","1","35080","35.08","35.08","35.08","35.08","-","0.42","35.15","50","35.23","58","0.00"
="0058  ","FB發達          ","0","0","0","--","--","--","--"," ","0","33.01","10","33.24","10","0.00"
="0059  ","FB金融          ","1000","1","26710","26.71","26.71","26.71","26.71","-","0.16","26.5","2","26.75","2","0.00"
="0060  ","新台灣          ","7000","3","177350","25.27","25.55","25.27","25.45","-","0.25","25.31","10","25.47","3","0.00"
="0061  ","寶滬深          ","7571377","1785","118335929","15.78","15.8","15.49","15.51","-","0.3","15.51","568","15.52","2","0.00"
="006203","寶摩臺          ","0","0","0","--","--","--","--"," ","0","26.61","10","26.86","8","0.00"
="006204","豐臺灣          ","1000","1","38810","38.81","38.81","38.81","38.81","-","0.22","38.69","15","38.89","15","0.00"
="006205","FB上証          ","5312000","1652","144219930","27.34","27.47","26.92","26.95","-","0.66","26.95","13","26.96","1","0.00"
="006206","元上證          ","1284833","306","32717813","25.7","25.7","25.21","25.25","-","0.41","25.25","1","25.26","3","0.00"
="006207","FH滬深          ","1780100","278","36365228","20.6","20.6","20.25","20.33","-","0.39","20.33","93","20.35","3","0.00"
="006208","FB台50          ","1000","1","32280","32.28","32.28","32.28","32.28","-","0.34","32.06","1","32.36","1","0.00"
="00631L","T50正2          ","8296301","1828","131442991","15.81","15.95","15.76","15.92","-","0.27","15.91","6","15.92","165","0.00"
="00632R","T50反1          ","19393620","2883","407788180","21.05","21.09","20.94","21.03","+","0.2","21.02","96","21.03","27","0.00"
="00633L","上証2X          ","83307853","13728","2210022643","26.8","26.94","26.12","26.24","-","0.75","26.24","174","26.25","131","0.00"
="00634R","上証反          ","5766000","783","67817610","11.65","11.85","11.65","11.8","+","0.21","11.8","791","11.81","2","0.00"
="00635U","元黃金          ","574100","202","10692170","18.6","18.68","18.58","18.65","+","0.19","18.65","12","18.67","6","0.00"
="00636 ","CFA50           ","3491080","342","55496574","16.05","16.05","15.75","15.8","-","0.3","15.8","26","15.81","55","0.00"
="00637L","滬深2X          ","122065041","13286","1195287735","9.91","9.93","9.62","9.67","-","0.32","9.67","2,080","9.68","79","0.00"
="00638R","滬深反          ","1444000","285","31628710","21.79","22.07","21.74","21.96","+","0.33","21.96","575","22","22","0.00"
="00639 ","深100           ","2932590","605","29228304","10.08","10.08","9.85","9.89","-","0.21","9.89","16","9.9","44","0.00"
="00640L","日本2X          ","5548000","865","89991150","16.24","16.38","16.07","16.12","-","0.76","16.12","9","16.15","381","0.00"
="00641R","日本反          ","3576000","467","76689990","21.45","21.56","21.34","21.52","+","0.47","21.51","11","21.52","126","0.00"
="00642U","元石油          ","52361840","10272","750170526","14.32","14.38","14.27","14.3","-","0.74","14.29","196","14.3","218","0.00"
="00643 ","深中小          ","2754354","385","42625283","15.58","15.61","15.3","15.35","-","0.37","15.35","105","15.38","101","0.00"
="00645 ","FB日本          ","2387000","126","41668640","17.45","17.53","17.38","17.42","-","0.39","17.39","100","17.42","199","0.00"
="00646 ","S&P500          ","1965000","143","36722750","18.75","18.75","18.65","18.68","-","0.29","18.68","139","18.69","200","0.00"
="00647L","S&P正2          ","4716000","321","79888430","17","17.01","16.84","16.91","-","0.59","16.91","190","16.93","200","0.00"
="00648R","S&P反1          ","2235500","376","49512450","22.1","22.22","22.07","22.18","+","0.41","22.18","120","22.19","404","0.00"
="008201","上證50          ","2700","16","203165","76.6","76.6","74.5","74.5","-","2.4","74.5","3","76.15","1","0.00"
="01001T","富邦R1          ","79000","12","1257000","16","16","15.91","15.91","+","0.15","15.8","1","15.91","1","0.00"
="01002T","國泰R1          ","169000","45","2848490","16.8","16.99","16.79","16.83","-","0.02","16.82","9","16.83","2","0.00"
="01003T","新光R1          ","29996000","136","422993890","14.1","14.19","14.1","14.1","X","0","14.05","5","14.1","6","0.00"
="01004T","富邦R2          ","27000","3","337830","12.5","12.55","12.5","12.55","+","0.05","12.43","11","12.55","5","0.00"
="01007T","國泰R2          ","5000","2","77650","15.53","15.53","15.53","15.53","X","0","15.41","1","15.53","33","0.00"
="03001X","元展01          ","0","0","0","--","--","--","--"," ","0","59.5","10","60.5","10","102"
="03003X","元展03          ","0","0","0","--","--","--","--"," ","0","45.4","10","45.8","10","137.5"
="03004X","元展04          ","13000","2","75900","5.85","5.85","5.8","5.8","-","0.3","5.9","10","6.05","10","17.8"
="03005X","元展05          ","22000","3","187900","8.6","8.6","8.5","8.5","-","0.1","8.5","15","8.6","10","19.8"
="03006X","元展06          ","35000","12","446200","13","13","12.6","12.6","-","0.7","12.4","10","12.6","10","35.35"
="030071","統一K8          ","161000","4","1610","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","428","57"
="03007X","元展07          ","17000","3","102250","6","6.05","5.95","5.95","-","0.35","5.95","4","6","10","14.55"
="03009X","元展09          ","0","0","0","--","--","--","--"," ","0","12.7","10","12.8","10","22.65"
="03010X","元展10          ","1000","1","25500","25.5","25.5","25.5","25.5","-","0.4","25.5","10","25.7","10","75.5"
="03011X","元展11          ","80000","4","112800","1.44","1.44","1.38","1.38","-","0.17","1.35","10","1.37","10","6.14"
="03012X","元展12          ","176000","11","836990","4.77","4.8","4.68","4.68","-","0.37","4.55","10","4.62","10","34.1"
="03013X","元展13          ","300000","6","770500","2.52","2.57","2.52","2.57","-","0.2","--","0","--","0","10.4"
="03014X","元展14          ","8000","1","52800","6.6","6.6","6.6","6.6","-","0.05","6.55","10","6.65","8","14.35"
="03015X","元展15          ","0","0","0","--","--","--","--"," ","0","8.4","10","8.5","10","16.65"
="030160","國泰HI          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","448","16.45"
="03016X","元展16          ","1007000","41","1262580","1.13","1.37","1.13","1.28","+","0.22","1.3","10","1.31","10","7.72"
="03017X","元展17          ","631000","22","592020","0.97","0.97","0.92","0.96","-","0.06","0.95","10","0.96","10","8.3"
="03018X","元展18          ","62000","2","101370","1.63","1.64","1.63","1.64","-","0.05","1.61","10","1.65","10","14.3"
="03019X","元展19          ","0","0","0","--","--","--","--"," ","0","1.48","10","1.5","10","13"
="03020X","元展20          ","152000","3","279880","1.86","1.86","1.84","1.84","-","0.05","1.89","10","1.9","10","15.45"
="030216","國泰HV          ","1000","1","4150","4.15","4.15","4.15","4.15","X","0","3.92","130","--","0","50.1"
="03021X","元展21          ","13000","3","92600","7.15","7.15","7","7","-","0.35","7.05","10","7.15","10","24.95"
="03022X","富展01          ","0","0","0","--","--","--","--"," ","0","12.9","10","13","10","75.5"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","14.3","10","14.4","10","26.95"
="03024X","富展03          ","0","0","0","--","--","--","--"," ","0","23.7","20","24.4","11","137.5"
="03025X","元展22          ","0","0","0","--","--","--","--"," ","0","13.4","499","13.5","499","57"
="03026X","元展23          ","17000","4","67400","4","4","3.92","3.92","-","0.2","3.91","100","3.93","100","15.51"
="03027X","元展24          ","1000","1","7600","7.6","7.6","7.6","7.6","X","0","7.55","100","7.6","100","26.95"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","12.4","10","12.6","10","55.5"
="03029X","元展26          ","0","0","0","--","--","--","--"," ","0","7.6","10","7.7","10","31"
="03030X","元展27          ","351000","20","648710","1.89","1.9","1.8","1.82","-","0.09","1.79","10","1.81","10","8.82"
="03031X","元展28          ","0","0","0","--","--","--","--"," ","0","5.1","10","5.2","10","45.15"
="030323","1Z元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","5","26.95"
="030324","2A元富          ","113000","2","1130","0.01","0.01","0.01","0.01","X","0","--","0","0.01","2,378","75.5"
="03032X","元展29          ","0","0","0","--","--","--","--"," ","0","2.73","10","2.75","10","9.49"
="03033X","元展30          ","6000","4","34200","5.65","5.75","5.65","5.7","-","0.05","5.6","3","5.65","10","225"
="03035X","元展32          ","5000","1","22500","4.5","4.5","4.5","4.5","-","0.27","4.34","10","4.37","10","22.95"
="03037X","元展34          ","0","0","0","--","--","--","--"," ","0","5","10","5.1","10","17.35"
="03038X","元展35          ","1000","1","8600","8.6","8.6","8.6","8.6","-","0.3","8.35","10","8.4","10","72.1"
="03039X","元展36          ","5000","1","24750","4.95","4.95","4.95","4.95","X","0","4.9","10","4.93","10","266"
="03040X","元展37          ","149000","2","609280","4.08","4.12","4.08","4.12"," ","0","4.28","10","4.32","10","11.7"
="030419","3F元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","300","15.51"
="03041X","元展38          ","44000","6","151640","3.48","3.48","3.33","3.41","-","0.18","3.41","10","3.44","10","136.5"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.04","100","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","6.7","10","6.8","10","34.15"
="03043F","B5群益          ","250000","3","87000","0.35","0.35","0.34","0.34","X","0","0.31","100","0.32","100","0.00"
="03043X","元展40          ","22000","2","211750","9.6","9.65","9.6","9.65","+","0.05","9.6","10","9.85","10","52"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","0.58","200","0.59","200","0.00"
="03044X","元展41          ","17000","1","108800","6.4","6.4","6.4","6.4","-","0.1","6.5","10","6.6","10","18.2"
="030453","統一M1          ","0","0","0","--","--","--","--"," ","0","0.01","2,605","0.02","801","25.25"
="03046X","元展43          ","53000","8","144760","2.82","2.82","2.61","2.63","-","0.19","2.71","10","2.74","10","49.95"
="03047X","元展44          ","359000","7","457930","1.27","1.29","1.27","1.29","-","0.01","1.27","10","1.29","10","7.07"
="03048X","元展45          ","80000","4","129920","1.64","1.64","1.6","1.6","-","0.04","1.58","10","1.6","10","14.3"
="03049X","元展46          ","111000","9","261620","2.38","2.38","2.35","2.35","-","0.13","2.34","45","2.37","10","44.75"
="03050X","元展47          ","600000","42","1155290","2.02","2.02","1.89","1.93","-","0.11","1.92","10","1.94","10","36.9"
="03051X","元展48          ","11000","1","106150","9.65","9.65","9.65","9.65","-","0.2","9.75","10","9.85","10","53"
="030529","統一M4          ","50000","1","500","0.01","0.01","0.01","0.01"," ","0","0.01","450","0.02","2,679","9.49"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","10.5","10","10.6","10","75.4"
="030537","統一N3          ","150000","3","88000","0.58","0.6","0.58","0.6","+","0.06","0.54","20","0.64","10","382"
="03053X","元展50          ","10000","1","52000","5.2","5.2","5.2","5.2","-","0.1","5.2","10","5.25","10","98.3"
="03054X","元展51          ","0","0","0","--","--","--","--"," ","0","9.35","10","9.45","10","69.3"
="030557","3X元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","22","35.35"
="03055X","元展52          ","0","0","0","--","--","--","--"," ","0","5.25","10","5.3","10","51.1"
="03057X","ML展02          ","62000","5","108020","1.79","1.79","1.73","1.77","-","0.16","1.68","25","1.77","25","10.05"
="03058X","元展53          ","0","0","0","--","--","--","--"," ","0","18.7","10","18.9","10","137.5"
="03059X","元展54          ","0","0","0","--","--","--","--"," ","0","8.15","10","8.25","10","17.7"
="03060X","元展55          ","0","0","0","--","--","--","--"," ","0","7.25","10","7.3","10","69.8"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","26.2","10","26.5","10","102"
="03062X","元展57          ","0","0","0","--","--","--","--"," ","0","10.8","10","11.1","10","416"
="030636","統一N4          ","30000","1","300","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","114","137.5"
="03063X","元展58          ","159000","16","1811700","10.9","13.6","10.9","13.6","+","2.6","13.5","10","13.6","9","2240"
="03064X","元展59          ","12000","2","61200","5.1","5.1","5.1","5.1","-","0.1","5.1","100","5.2","10","11.35"
="03065X","元展60          ","2000","1","24000","12","12","12","12","-","0.3","11.9","10","12","10","25.5"
="03066X","元展61          ","2000","1","9040","4.52","4.52","4.52","4.52","-","0.06","4.49","10","4.51","10","8.82"
="030679","4V元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","335","225"
="03067X","元展62          ","3000","2","19850","6.65","6.65","6.6","6.6","-","0.35","6.5","10","6.6","8","60"
="03068X","元展63          ","4000","4","55900","14","14.2","13.7","13.7","X","0","13.5","10","13.7","10","119.5"
="03069X","元展64          ","29000","2","339300","11.7","11.7","11.7","11.7"," ","0","11.7","11","11.8","10","50"
="03070X","元展65          ","7000","1","55300","7.9","7.9","7.9","7.9","-","0.4","7.55","10","7.6","10","36.9"
="03071X","元展66          ","8000","4","84000","10.7","10.7","10.4","10.4","-","0.7","10","1","--","0","209"
="03072X","元展67          ","20000","1","176000","8.8","8.8","8.8","8.8","-","0.1","8.75","10","8.8","10","76.2"
="03073X","元展68          ","134000","6","2212700","16","16.9","16","16.9","X","0","18.6","10","18.7","10","2240"
="030784","5V元富          ","59000","1","590","0.01","0.01","0.01","0.01"," ","0","--","0","0.01","632","68.5"
="030815","05統一          ","37000","1","370","0.01","0.01","0.01","0.01","X","0","0.01","20","0.02","1,310","68.5"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","290","17.35"
="030907","12統一          ","63000","6","1990","0.03","0.04","0.03","0.04","-","0.01","0.03","2","0.04","162","2240"
="031047","國泰JH          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","99","52.6"
="031074","群益JC          ","465000","13","1049350","2.26","2.3","2.22","2.24","+","0.14","2.27","25","2.31","10","21.03"
="031075","群益JD          ","6000","2","11540","1.91","1.99","1.91","1.99","+","0.13","1.91","15","2","10","21.03"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","719","68.5"
="031161","HD凱基          ","0","0","0","--","--","--","--"," ","0","1.23","30","1.33","30","21.03"
="031196","8B元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","15.92"
="031231","8D元富          ","9000","3","580","0.06","0.1","0.06","0.1","-","0.01","0.06","5","0.09","100","76.2"
="031323","日盛Y9          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","6.14"
="031438","國票AG          ","0","0","0","--","--","--","--"," ","0","0.02","499","0.03","20","137.5"
="031473","32統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.09","1","16.65"
="031475","D6元大          ","71000","9","214720","3.05","3.08","2.96","3.05","+","0.22","3.02","495","3.03","494","21.03"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","736","68.5"
="031552","日盛AC          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","34.1"
="031573","KN富邦          ","800000","2","8000","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.04","256","75.5"
="031583","9U元富          ","7000","2","1050","0.15","0.15","0.15","0.15","-","0.04","0.09","11","0.15","58","76.2"
="031606","中信6K          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","225"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.72"
="031739","50統一          ","10000","1","600","0.06","0.06","0.06","0.06","X","0","0.06","10","0.08","10","28.4"
="031748","59統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.05","5","2240"
="03177B","元熊I1          ","0","0","0","--","--","--","--"," ","0","3.51","495","3.52","499","7828.67"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5.95","499","6","499","854.97"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","2240"
="031803","LQ富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","571","2240"
="03180B","元熊J1          ","75000","9","260330","3.49","3.49","3.45","3.47","+","0.07","3.46","495","3.47","499","7828.67"
="031838","國泰LB          ","113000","8","10400","0.11","0.11","0.08","0.08","-","0.04","0.08","499","0.09","30","52.6"
="03184B","元熊AU          ","0","0","0","--","--","--","--"," ","0","4","499","4.07","10","57"
="03185B","元熊L1          ","0","0","0","--","--","--","--"," ","0","4.9","495","4.91","499","7828.67"
="03186B","元熊M1          ","0","0","0","--","--","--","--"," ","0","4.92","495","4.93","499","7828.67"
="03187B","元熊AV          ","5000","1","20950","4.19","4.19","4.19","4.19","+","0.13","4.1","499","4.17","10","57"
="031884","D4元富          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.08","116","2240"
="03189B","元熊N1          ","2000","1","3960","1.98","1.98","1.98","1.98","+","0.07","1.97","495","1.99","499","7828.67"
="03190B","元熊38          ","24000","2","118080","4.87","4.93","4.87","4.93","+","0.13","4.9","495","4.91","479","854.97"
="03192B","元熊X1          ","129000","8","213480","1.65","1.67","1.65","1.66","+","0.09","1.64","495","1.65","499","7828.67"
="031937","中信7Q          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","52.2"
="03193B","兆熊HN          ","2000","1","3280","1.64","1.64","1.64","1.64","+","0.06","--","0","1.73","10","7828.67"
="03194B","兆熊HP          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7828.67"
="03197B","元熊Z1          ","2749000","128","4392880","1.6","1.62","1.57","1.59","+","0.06","1.58","515","1.59","433","7828.67"
="03198B","兆熊B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7828.67"
="031991","70統一          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.25","10","137.5"
="03199B","兆熊B7          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7828.67"
="03200B","元熊01          ","36000","2","68460","1.9","1.91","1.9","1.91","+","0.1","1.89","495","1.9","499","7828.67"
="03201B","2U兆熊          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7828.67"
="03202B","元熊11          ","5000","2","11810","2.36","2.37","2.36","2.37","+","0.11","2.34","495","2.35","499","7828.67"
="03203B","兆熊31          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7828.67"
="032044","J2元富          ","0","0","0","--","--","--","--"," ","0","0.72","25","0.82","10","52"
="03204B","群熊AA          ","0","0","0","--","--","--","--"," ","0","1.89","499","1.9","499","7828.67"
="03205B","凱熊40          ","0","0","0","--","--","--","--"," ","0","3.77","30","3.78","30","7828.67"
="032065","72統一          ","40000","2","400","0.01","0.01","0.01","0.01","X","0","0.01","1,465","0.02","2,110","209"
="03206B","凱熊41          ","0","0","0","--","--","--","--"," ","0","4.28","30","4.29","30","7828.67"
="032079","NM凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","422","225"
="03207B","CU兆熊          ","305000","13","534830","1.77","1.77","1.73","1.76","+","0.1","1.73","2","1.9","10","7828.67"
="032088","NS凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","80","52.2"
="03208B","群熊AB          ","31000","9","95110","3.08","3.08","3.04","3.08","+","0.17","3.06","499","3.07","499","7828.67"
="03209B","凱熊42          ","27000","3","89110","3.28","3.32","3.28","3.29","+","0.17","3.29","30","3.3","30","7828.67"
="03210B","元熊21          ","85000","6","172220","2.03","2.04","2.02","2.03","+","0.08","2.01","495","2.02","499","7828.67"
="03211B","元熊31          ","320000","27","601450","1.89","1.9","1.85","1.88","+","0.09","1.87","495","1.88","496","7828.67"
="03212B","KJ兆熊          ","113000","8","174690","1.54","1.56","1.53","1.56","+","0.1","1.53","10","--","0","7828.67"
="03213B","群熊AC          ","0","0","0","--","--","--","--"," ","0","2.74","499","2.75","499","7828.67"
="03214B","元熊48          ","0","0","0","--","--","--","--"," ","0","2.35","499","2.36","499","854.97"
="032284","80統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","20","28.4"
="032285","81統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","100","209"
="032286","82統一          ","84000","3","3360","0.04","0.04","0.04","0.04","X","0","0.04","10","0.05","50","28.4"
="032318","N6元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","61.1"
="032340","88統一          ","70000","2","700","0.01","0.01","0.01","0.01","X","0","0.01","2,154","0.02","71","57"
="032388","89統一          ","100000","1","1000","0.01","0.01","0.01","0.01","X","0","0.01","3,655","0.02","283","225"
="032457","90統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,705","0.03","66","75.5"
="032536","富邦29          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","75.5"
="032547","97統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","35","2240"
="032548","98統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","805","2240"
="032569","90元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","300","2240"
="032594","富邦32          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","499","225"
="032595","富邦33          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","100","2240"
="032596","富邦34          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","70","2240"
="032597","BE元富          ","0","0","0","--","--","--","--"," ","0","0.09","50","0.1","10","136.5"
="032616","99統一          ","0","0","0","--","--","--","--"," ","0","0.01","4,600","0.03","20","61.1"
