

2016年01月28日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="036930","台新80          ","0","0","0","--","--","--","--"," ","0","2.86","10","--","0","76.7"
="036931","元富8S          ","187000","24","155400","0.83","0.88","0.79","0.85","-","0.05","0.85","24","0.86","29","12.17"
="036932","元富8T          ","0","0","0","--","--","--","--"," ","0","0.15","25","0.16","25","68.2"
="036933","元富8U          ","0","0","0","--","--","--","--"," ","0","1.75","25","1.8","10","327.5"
="036934","元富8V          ","0","0","0","--","--","--","--"," ","0","2.49","25","2.56","20","76.7"
="036935","元富8W          ","0","0","0","--","--","--","--"," ","0","1.3","25","1.35","10","83.9"
="036936","元富8X          ","0","0","0","--","--","--","--"," ","0","4.64","25","4.71","10","42.6"
="036937","元富8Y          ","0","0","0","--","--","--","--"," ","0","0.49","25","0.51","25","125"
="036938","B1國泰          ","0","0","0","--","--","--","--"," ","0","3.99","150","--","0","25.3"
="036939","B2國泰          ","0","0","0","--","--","--","--"," ","0","2.39","150","2.49","20","41.9"
="036940","B3國泰          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","220","14.77"
="036941","6A富邦          ","5000","1","3550","0.71","0.71","0.71","0.71","-","0.02","0.71","25","0.74","30","425"
="036942","6B富邦          ","119000","5","155050","1.27","1.35","1.25","1.25","-","0.05","1.37","20","1.38","20","140"
="036943","6C富邦          ","0","0","0","--","--","--","--"," ","0","1.38","20","1.43","20","140"
="036944","LK第一          ","0","0","0","--","--","--","--"," ","0","0.31","10","0.32","10","11.15"
="036945","DX統一          ","8000","1","240","0.03","0.03","0.03","0.03","+","0.01","0.03","20","0.1","20","0.00"
="036946","DY統一          ","0","0","0","--","--","--","--"," ","0","0.03","68","0.05","3","97.2"
="036947","DZ統一          ","8000","2","320","0.04","0.04","0.04","0.04","+","0.01","0.05","20","0.07","50","219"
="036948","EA統一          ","340000","5","367880","1.03","1.11","1.03","1.11","+","0.02","1.13","10","1.15","10","82.5"
="036949","EB統一          ","699000","10","202890","0.27","0.31","0.27","0.31","+","0.05","0.31","20","0.32","20","429"
="036950","元富9B          ","0","0","0","--","--","--","--"," ","0","0.17","25","0.19","25","37.3"
="036951","元富9C          ","0","0","0","--","--","--","--"," ","0","1.04","25","1.07","25","96.6"
="036952","元富9D          ","0","0","0","--","--","--","--"," ","0","3.85","25","3.87","10","82.5"
="036953","元富9E          ","0","0","0","--","--","--","--"," ","0","0.47","25","0.53","10","125"
="036954","元富9F          ","0","0","0","--","--","--","--"," ","0","0.15","25","0.17","25","27.15"
="036955","元富9G          ","0","0","0","--","--","--","--"," ","0","2.11","25","2.21","10","133"
="036956","康和M4          ","0","0","0","--","--","--","--"," ","0","2.72","10","--","0","76.7"
="036957","55群益          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","10","59.7"
="036958","56群益          ","0","0","0","--","--","--","--"," ","0","1.45","25","1.52","10","140"
="036959","57群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","35.75"
="036960","58群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","34.15"
="036961","59群益          ","426000","8","482220","1.17","1.17","1.11","1.14","-","0.05","1.13","25","1.15","10","157.5"
="036962","臺銀85          ","100000","4","2000","0.02","0.02","0.02","0.02","+","0.01","0.01","1,860","0.02","2","0.00"
="036963","臺銀86          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="036964","臺銀87          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","0.00"
="036965","KE元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","35.75"
="036966","KF元大          ","0","0","0","--","--","--","--"," ","0","0.09","100","0.1","100","75.1"
="036967","KG元大          ","5000","1","550","0.11","0.11","0.11","0.11"," ","0","0.11","110","0.12","100","82.5"
="036968","KH元大          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","50","21.95"
="036969","KI元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","880","230"
="036970","KJ元大          ","1449000","22","32780","0.02","0.04","0.02","0.03","+","0.01","0.02","110","0.05","60","2260"
="036971","KK元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","20","34.15"
="036972","KL元大          ","153000","3","52790","0.34","0.36","0.34","0.36","+","0.02","0.35","100","0.36","50","179"
="036973","KM元大          ","0","0","0","--","--","--","--"," ","0","0.82","100","0.87","25","60.6"
="036974","KS元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","52.3"
="036975","日盛21          ","166000","8","251880","1.53","1.62","1.35","1.35","-","0.43","1.41","25","1.46","10","133"
="036976","日盛22          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","134","155"
="036977","亞東KW          ","0","0","0","--","--","--","--"," ","0","1.18","10","1.23","10","140"
="036978","亞東KX          ","0","0","0","--","--","--","--"," ","0","0.03","200","0.04","78","75.1"
="036979","亞東KY          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.12","10","7.66"
="036980","亞東KZ          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","99","10.05"
="036981","亞東LA          ","0","0","0","--","--","--","--"," ","0","--","0","1.03","499","10.05"
="036982","亞東LB          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","837","14.6"
="036983","亞東LC          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","9.45"
="036984","凱基CJ          ","0","0","0","--","--","--","--"," ","0","0.64","30","0.69","30","75.6"
="036985","凱基CK          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","30","146"
="036986","凱基CL          ","11000","1","1980","0.18","0.18","0.18","0.18","+","0.02","0.2","30","0.22","30","11.3"
="036987","凱基CM          ","120000","3","22000","0.15","0.19","0.15","0.19","+","0.04","0.21","30","0.22","30","13"
="036988","凱基CN          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","14.95"
="036989","凱基CP          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","7.74"
="036990","凱基CQ          ","2000","1","420","0.21","0.21","0.21","0.21"," ","0","0.21","30","0.31","30","99.8"
="036991","凱基CR          ","0","0","0","--","--","--","--"," ","0","2.21","30","2.31","30","76.7"
="036992","兆豐HR          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","34.15"
="036993","兆豐HU          ","0","0","0","--","--","--","--"," ","0","1.16","10","1.2","10","140"
="036994","兆豐HV          ","2000","1","1720","0.86","0.86","0.86","0.86","-","0.02","0.9","10","0.92","10","140"
="036995","兆豐HW          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","34.15"
="036996","兆豐HX          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","761","7.66"
="036997","兆豐HY          ","0","0","0","--","--","--","--"," ","0","0.17","10","0.18","10","49.85"
="036998","兆豐HZ          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","27.15"
="036999","兆豐JE          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","2260"
="037000","兆豐JF          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","208"
="037001","兆豐JG          ","0","0","0","--","--","--","--"," ","0","0.25","10","0.26","10","9.45"
="037002","兆豐JH          ","0","0","0","--","--","--","--"," ","0","1.18","10","1.23","10","17.8"
="037003","兆豐JJ          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","429"
="037004","兆豐JK          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","60.2"
="037005","兆豐JL          ","23000","4","7770","0.31","0.47","0.31","0.47","+","0.13","0.46","10","0.47","10","13"
="037006","兆豐JM          ","0","0","0","--","--","--","--"," ","0","1.44","10","1.45","10","50.9"
="037007","兆豐JN          ","0","0","0","--","--","--","--"," ","0","0.17","10","0.2","10","8.76"
="037008","兆豐JP          ","0","0","0","--","--","--","--"," ","0","0.44","10","--","0","27.6"
="037009","兆豐JQ          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.1","18","27.6"
="037010","兆豐JR          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","21.95"
="037011","兆豐JS          ","0","0","0","--","--","--","--"," ","0","2.56","10","2.65","10","28.3"
="037012","兆豐JT          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.05","10","219"
="037013","FL永豐          ","155000","2","161350","1.05","1.05","1.03","1.03","-","0.16","0.94","10","0.98","10","133"
="037014","FM永豐          ","14000","1","140","0.01","0.01","0.01","0.01","X","0","--","0","0.05","10","59.7"
="037015","FN永豐          ","3000","1","390","0.13","0.13","0.13","0.13","+","0.04","0.12","10","0.13","10","25.75"
="037016","FP永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","41.3"
="037017","FQ永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","13.6"
="037018","FR永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","34.15"
="037019","FS永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","7.66"
="037020","FT永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","2260"
="037021","FU永豐          ","150000","5","1500","0.01","0.01","0.01","0.01","X","0","0.01","10","0.06","20","2260"
="037022","FV永豐          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","36.8"
="037023","台新81          ","0","0","0","--","--","--","--"," ","0","1.07","10","1.17","10","140"
="037024","台新82          ","273000","6","74080","0.25","0.3","0.24","0.27"," ","0","0.27","10","0.28","10","37.3"
="037025","台新83          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.08","80","11.15"
="037026","玉山LP          ","0","0","0","--","--","--","--"," ","0","0.01","13","0.1","13","0.00"
="037027","6D富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","6.15"
="037028","6E富邦          ","130000","4","61300","0.4","0.54","0.4","0.54","X","0","0.65","10","0.66","10","68.6"
="037029","6F富邦          ","0","0","0","--","--","--","--"," ","0","0.21","50","0.22","15","21.95"
="037030","6G富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","37.75"
="037031","6H富邦          ","15000","1","2850","0.19","0.19","0.19","0.19"," ","0","0.19","15","0.2","10","11.15"
="037032","6J富邦          ","5000","1","1600","0.32","0.32","0.32","0.32"," ","0","0.32","15","0.33","10","11.15"
="037033","6K富邦          ","0","0","0","--","--","--","--"," ","0","1.89","10","1.97","10","60.6"
="037034","6L富邦          ","0","0","0","--","--","--","--"," ","0","0.77","10","0.85","10","179"
="037035","EE統一          ","33000","4","26750","0.78","0.85","0.78","0.85","X","0","0.85","20","0.88","10","82.5"
="037036","67群益          ","23000","1","25990","1.13","1.13","1.13","1.13","X","0","1.13","25","1.18","10","179"
="037037","68群益          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","157","35.75"
="037038","69群益          ","49000","1","10290","0.21","0.21","0.21","0.21","X","0","0.23","25","0.24","10","2260"
="037039","70群益          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.1","10","2260"
="037040","LC元大          ","0","0","0","--","--","--","--"," ","0","0.79","100","0.81","10","346.5"
="037041","LD元大          ","5000","1","150","0.03","0.03","0.03","0.03","X","0","0.03","95","0.04","100","55.3"
="037042","LE元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","37.75"
="037043","LF元大          ","533000","21","235690","0.4","0.46","0.39","0.46","-","0.02","0.46","90","0.48","100","327.5"
="037044","LG元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","199","35.75"
="037045","LI元大          ","20000","2","4100","0.18","0.23","0.18","0.23","X","0","0.22","100","0.23","10","13"
="037046","LJ元大          ","0","0","0","--","--","--","--"," ","0","0.11","100","0.14","10","51.6"
="037047","LK元大          ","0","0","0","--","--","--","--"," ","0","0.5","100","0.52","100","125"
="037048","LL元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","300","34.15"
="037049","日盛24          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","240","35.75"
="037050","日盛25          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","208"
="037051","亞東LD          ","0","0","0","--","--","--","--"," ","0","4.41","10","--","0","76.7"
="037052","凱基CT          ","0","0","0","--","--","--","--"," ","0","0.49","30","0.53","30","210"
="037053","凱基CU          ","0","0","0","--","--","--","--"," ","0","0.32","30","0.42","30","36.8"
="037054","凱基CV          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","30","60.2"
="037055","凱基CW          ","3000","1","960","0.32","0.32","0.32","0.32","X","0","0.31","30","0.33","30","27.6"
="037056","凱基CX          ","0","0","0","--","--","--","--"," ","0","1.8","30","1.86","30","17.8"
="037057","凱基CY          ","0","0","0","--","--","--","--"," ","0","1.32","30","1.37","30","346.5"
="037058","康和M5          ","0","0","0","--","--","--","--"," ","0","1.23","10","1.33","10","17.8"
="037059","元富9K          ","10000","1","1500","0.15","0.15","0.15","0.15","+","0.01","0.16","25","0.17","25","0.00"
="037060","元富9L          ","245000","7","29400","0.12","0.12","0.12","0.12","+","0.01","0.11","25","0.12","25","24.3"
="037061","元富9M          ","85000","1","4250","0.05","0.05","0.05","0.05","X","0","0.05","25","0.06","25","55.3"
="037062","元富9N          ","0","0","0","--","--","--","--"," ","0","0.15","50","0.16","10","11.15"
="037063","永昌20          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="037064","永昌21          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.08","100","0.00"
="037065","永昌22          ","0","0","0","--","--","--","--"," ","0","2.3","10","2.37","10","0.00"
="037066","永昌23          ","0","0","0","--","--","--","--"," ","0","2.39","10","2.44","10","0.00"
="037067","永昌24          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","0.00"
="037068","台新84          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","35.75"
="037069","台新85          ","0","0","0","--","--","--","--"," ","0","0.7","10","0.72","10","157.5"
="037070","台新86          ","0","0","0","--","--","--","--"," ","0","0.31","10","0.33","10","19.9"
="037071","FX永豐          ","10000","1","1800","0.18","0.18","0.18","0.18","X","0","0.18","10","0.19","10","11.3"
="037072","FY永豐          ","0","0","0","--","--","--","--"," ","0","1.68","10","1.74","10","54"
="037073","FZ永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","35.75"
="037074","GA永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","10.05"
="037075","GB永豐          ","0","0","0","--","--","--","--"," ","0","0.36","10","0.37","10","157.5"
="037076","玉山LQ          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.13","10","0.00"
="037077","B6國泰          ","443000","6","262440","0.59","0.62","0.59","0.62","+","0.03","0.61","499","0.62","80","9.45"
="037078","B7國泰          ","0","0","0","--","--","--","--"," ","0","0.06","499","0.09","10","219"
="037079","B8國泰          ","0","0","0","--","--","--","--"," ","0","0.19","499","0.21","10","52.3"
="037080","6M富邦          ","99000","4","22770","0.23","0.23","0.23","0.23","-","0.01","0.23","50","0.26","15","102.5"
="037081","元富9Q          ","0","0","0","--","--","--","--"," ","0","6.15","25","6.2","10","54.4"
="037082","元富9R          ","0","0","0","--","--","--","--"," ","0","0.35","25","0.41","25","11.3"
="037083","元富9S          ","0","0","0","--","--","--","--"," ","0","1.02","25","1.06","20","75.6"
="037084","元富9T          ","0","0","0","--","--","--","--"," ","0","0.58","25","0.6","25","21.5"
="037085","元富9U          ","0","0","0","--","--","--","--"," ","0","3.03","25","3.09","20","76.7"
="037086","元富9V          ","77000","2","84040","1.08","1.1","1.08","1.1","-","0.08","1.19","25","1.21","25","82.5"
="037087","元富9W          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.04","25","208"
="037088","GE永豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","14.75"
="037089","GF永豐          ","0","0","0","--","--","--","--"," ","0","0.14","10","0.15","10","16.1"
="037090","GG永豐          ","20000","1","24800","1.24","1.24","1.24","1.24","-","0.08","1.28","10","1.29","10","17.8"
="037091","GH永豐          ","10000","1","4900","0.49","0.49","0.49","0.49"," ","0","0.45","10","0.46","10","15.5"
="037092","GI永豐          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","10","18.4"
="037093","GJ永豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","168.5"
="037094","GK永豐          ","0","0","0","--","--","--","--"," ","0","0.19","10","0.2","10","51.6"
="037095","GL永豐          ","0","0","0","--","--","--","--"," ","0","0.34","10","0.35","10","98.5"
="037096","GM永豐          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","68.2"
="037097","GN永豐          ","10000","1","8900","0.89","0.89","0.89","0.89","+","0.06","0.86","10","0.87","10","75.6"
="037098","GP永豐          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.08","10","56.2"
="037099","GQ永豐          ","0","0","0","--","--","--","--"," ","0","0.37","10","0.39","10","70.1"
="037100","GR永豐          ","20000","2","28400","1.43","1.43","1.41","1.41","-","0.27","1.41","10","1.45","10","124.5"
="037101","GS永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","23.2"
="037102","GT永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","295","219"
="037103","GU永豐          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","37.3"
="037104","台新87          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","60","34.15"
="037105","台新88          ","0","0","0","--","--","--","--"," ","0","3.59","10","--","0","28.3"
="037106","日盛27          ","146000","7","173240","1.14","1.22","1.11","1.22","+","0.06","1.22","5","1.23","25","140"
="037107","日盛28          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.03","25","55.3"
="037108","凱基DC          ","0","0","0","--","--","--","--"," ","0","0.22","30","0.23","30","55.3"
="037109","凱基DD          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.04","30","10.05"
="037110","凱基DE          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.12","30","8.37"
="037111","凱基DF          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.04","10","6.15"
="037112","凱基DG          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","60.8"
="037113","凱基DH          ","0","0","0","--","--","--","--"," ","0","0.66","30","0.68","30","179"
="037114","凱基DJ          ","1241000","14","911980","0.7","0.76","0.69","0.74","+","0.03","0.74","30","0.75","30","125"
="037115","凱基DK          ","0","0","0","--","--","--","--"," ","0","0.44","30","0.46","30","49.85"
="037116","75群益          ","2000","1","10000","5","5","5","5","-","0.3","5.05","25","5.1","10","76.7"
="037117","76群益          ","11000","1","15950","1.45","1.45","1.45","1.45","-","0.01","1.48","25","1.49","10","35"
="037118","LS元大          ","185000","3","1850","0.01","0.01","0.01","0.01","X","0","0.01","10","0.02","975","230"
="037119","LT元大          ","40000","3","2000","0.05","0.05","0.05","0.05","-","0.02","0.05","20","--","0","208"
="037120","LU元大          ","0","0","0","--","--","--","--"," ","0","4.11","100","--","0","76.7"
="037121","LV元大          ","37000","1","740","0.02","0.02","0.02","0.02","X","0","--","0","--","0","69"
="037122","LW元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","208"
="037123","LX元大          ","254000","3","63500","0.25","0.25","0.25","0.25","X","0","0.26","495","0.27","495","20.8"
="037124","LY元大          ","0","0","0","--","--","--","--"," ","0","0.33","495","0.34","495","16.18"
="037125","LZ元大          ","117000","5","23000","0.17","0.2","0.17","0.18","-","0.01","0.18","100","0.2","10","140"
="037126","MA元大          ","10000","1","800","0.08","0.08","0.08","0.08","X","0","0.08","100","0.09","100","56.2"
="037127","MB元大          ","0","0","0","--","--","--","--"," ","0","3.97","499","--","0","28.3"
="037128","MC元大          ","0","0","0","--","--","--","--"," ","0","0.77","495","0.78","495","0.00"
="037129","MD元大          ","0","0","0","--","--","--","--"," ","0","0.08","495","0.09","495","0.00"
="037130","ME元大          ","0","0","0","--","--","--","--"," ","0","0.05","495","0.06","495","0.00"
="037131","MF元大          ","0","0","0","--","--","--","--"," ","0","0.97","495","0.98","495","0.00"
="037132","MI元大          ","0","0","0","--","--","--","--"," ","0","0.7","495","0.71","495","0.00"
="037133","MJ元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","20","155"
="037134","玉山LR          ","10000","1","3500","0.35","0.35","0.35","0.35","+","0.01","0.35","10","0.36","10","0.00"
="037135","C1國泰          ","13000","2","21190","1.63","1.63","1.63","1.63","+","0.03","1.59","300","1.63","10","346.5"
="037136","C2國泰          ","0","0","0","--","--","--","--"," ","0","0.26","499","0.27","10","27.15"
="037137","C3國泰          ","0","0","0","--","--","--","--"," ","0","2.15","240","--","0","54"
="037138","6P富邦          ","0","0","0","--","--","--","--"," ","0","0.17","10","0.18","10","56.2"
="037139","6Q富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","23.2"
="037140","6R富邦          ","0","0","0","--","--","--","--"," ","0","0.01","15","0.05","10","429"
="037141","6S富邦          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.07","80","51.2"
="037142","6T富邦          ","0","0","0","--","--","--","--"," ","0","3.62","50","3.67","15","41.9"
="037143","6U富邦          ","0","0","0","--","--","--","--"," ","0","2.92","50","3.01","15","17.8"
="037144","6V富邦          ","0","0","0","--","--","--","--"," ","0","0.07","50","0.1","15","9.45"
="037145","6W富邦          ","80000","6","95600","1.14","1.28","1.14","1.28","+","0.03","1.25","10","1.26","10","82.5"
="037146","6X富邦          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","30.7"
="037147","6Y富邦          ","0","0","0","--","--","--","--"," ","0","0.32","20","0.33","20","0.00"
="037148","EL統一          ","0","0","0","--","--","--","--"," ","0","0.06","68","0.09","48","60.2"
="037149","EM統一          ","17000","4","24290","1.41","1.43","1.41","1.43","X","0","1.36","10","1.41","10","133"
="037150","EN統一          ","0","0","0","--","--","--","--"," ","0","0.08","310","0.1","10","17.25"
="037151","EP統一          ","10000","1","1600","0.16","0.16","0.16","0.16","+","0.02","0.16","10","0.17","10","168.5"
="037152","EQ統一          ","1000","1","1240","1.24","1.24","1.24","1.24","-","0.01","1.23","10","1.33","10","518"
="037153","ER統一          ","0","0","0","--","--","--","--"," ","0","1.6","10","1.7","10","54"
="037154","ES統一          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","208"
="037155","87群益          ","2000","1","2260","1.13","1.13","1.13","1.13","X","0","1.13","25","1.14","10","20.8"
="037156","88群益          ","1034000","57","1076550","1","1.22","0.97","1.12","+","0.09","1.14","25","1.15","10","19"
="037157","89群益          ","93000","4","411540","4.44","4.44","4.38","4.38","+","0.03","4.45","25","4.5","10","76.7"
="037158","90群益          ","0","0","0","--","--","--","--"," ","0","0.28","25","0.3","10","66.1"
="037159","ML元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","59.7"
="037160","MN元大          ","0","0","0","--","--","--","--"," ","0","1.65","100","1.7","10","50.9"
="037161","MP元大          ","1309000","44","214040","0.1","0.19","0.1","0.19","+","0.07","0.17","100","0.19","9","2260"
="037162","MQ元大          ","0","0","0","--","--","--","--"," ","0","0.02","100","0.03","100","7.66"
="037163","MR元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","14.6"
="037164","MT元大          ","1087000","29","351390","0.29","0.36","0.28","0.36","+","0.12","0.33","100","0.36","39","2260"
="037165","MU元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","37.3"
="037166","MV元大          ","192000","9","19490","0.1","0.11","0.09","0.11","-","0.03","--","0","0.21","5","69"
="037167","永昌25          ","0","0","0","--","--","--","--"," ","0","2.98","10","3.08","10","0.00"
="037168","永昌26          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.1","10","0.00"
="037169","兆豐JY          ","0","0","0","--","--","--","--"," ","0","6.1","10","--","0","25.3"
="037170","兆豐JZ          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","51.6"
="037171","兆豐KA          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","11.4"
="037172","兆豐KB          ","25000","5","10690","0.39","0.53","0.39","0.53","+","0.16","0.46","10","0.47","10","11.3"
="037173","兆豐KC          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","8.37"
="037174","兆豐KD          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","17.4"
="037175","兆豐KE          ","107000","3","14830","0.13","0.17","0.13","0.16","-","0.03","0.17","10","0.18","10","75.1"
="037176","兆豐KF          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","75.1"
="037177","兆豐KH          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","68.2"
="037178","兆豐KK          ","224000","14","24470","0.09","0.24","0.07","0.24","+","0.16","0.14","10","0.2","5","2260"
="037179","兆豐KL          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","60.8"
="037180","GV永豐          ","0","0","0","--","--","--","--"," ","0","0.54","10","0.55","10","0.00"
="037181","GW永豐          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","135"
="037182","GX永豐          ","0","0","0","--","--","--","--"," ","0","0.89","10","0.9","10","35"
="037183","GY永豐          ","0","0","0","--","--","--","--"," ","0","0.33","10","0.34","10","9.92"
="037184","GZ永豐          ","0","0","0","--","--","--","--"," ","0","5.1","10","5.4","10","42.6"
="037185","HA永豐          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","8.76"
="037186","HB永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","208"
="037187","HC永豐          ","0","0","0","--","--","--","--"," ","0","4.2","10","4.3","10","76.7"
="037188","HD永豐          ","0","0","0","--","--","--","--"," ","0","3.4","10","3.5","10","122"
="037189","HE永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","97.2"
="037190","HF永豐          ","100000","1","42000","0.42","0.42","0.42","0.42","+","0.02","0.47","10","0.48","10","15.85"
="037191","HG永豐          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","22.6"
="037192","HH永豐          ","0","0","0","--","--","--","--"," ","0","0.5","10","0.51","10","39.6"
="037193","HI永豐          ","0","0","0","--","--","--","--"," ","0","0.64","10","0.65","10","13"
="037194","HJ永豐          ","0","0","0","--","--","--","--"," ","0","0.76","10","0.78","10","27.6"
="037195","HK永豐          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","73.4"
="037196","HL永豐          ","114000","10","226570","1.93","2.34","1.88","2.34","+","0.57","2.23","10","2.24","10","167"
="037197","日盛30          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","35","34.15"
="037198","凱基DN          ","0","0","0","--","--","--","--"," ","0","0.09","30","0.1","30","75.1"
="037199","凱基DP          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.04","30","75.1"
="037200","凱基DQ          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","30","73.4"
="037201","凱基DR          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","51.6"
="037202","凱基DS          ","0","0","0","--","--","--","--"," ","0","0.3","30","0.32","30","51.6"
="037203","凱基DT          ","0","0","0","--","--","--","--"," ","0","1.41","30","1.48","30","51.6"
="037204","凱基DU          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.05","30","66.1"
="037205","凱基DV          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.15","30","66.1"
="037206","玉山LS          ","0","0","0","--","--","--","--"," ","0","1.67","13","1.75","13","0.00"
="037207","C4國泰          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","140","120"
="037208","C5國泰          ","0","0","0","--","--","--","--"," ","0","0.52","499","0.56","10","38.75"
="037209","C6國泰          ","35000","2","6350","0.16","0.19","0.16","0.19","+","0.01","0.18","499","0.19","100","73.4"
="037210","C7國泰          ","0","0","0","--","--","--","--"," ","0","1.68","310","1.71","30","192.5"
="037211","7A富邦          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","18.7"
