

2016年01月04日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
發行量加權股價報酬指數,12844.34,-,354.25,-2.68
臺灣公司治理100報酬指數,4613.08,-,142.11,-2.99
臺灣50報酬指數,9467.99,-,299.46,-3.07
臺灣中型100報酬指數,8892.39,-,199.86,-2.2
臺灣資訊科技報酬指數,10532.17,-,266.33,-2.47
臺灣發達報酬指數,9992.28,-,320.52,-3.11
臺灣高股息報酬指數,8868.17,-,211.55,-2.33
臺灣就業99報酬指數,5899.47,-,169.11,-2.79
臺灣高薪100報酬指數,4659.08,-,142.66,-2.97
臺灣低波動高股息報酬指數,2551.42,-,72.52,-2.76
未含金融電子股報酬指數,15984,-,510.82,-3.1
小型股300報酬指數,5142.91,-,87.87,-1.68
水泥類報酬指數,135.77,-,5.58,-3.95
食品類報酬指數,1552.22,-,19.1,-1.22
塑膠類報酬指數,258.44,-,16.63,-6.05
紡織纖維類報酬指數,675.73,-,20.02,-2.88
電機機械類報酬指數,173.29,-,3.41,-1.93
電器電纜類報酬指數,32.5,-,0.44,-1.34
化學生技醫療類報酬指數,125.64,-,2.39,-1.87
化學類報酬指數,115.4,-,2.18,-1.85
生技醫療類報酬指數,95.55,-,1.84,-1.89
玻璃陶瓷類報酬指數,35.85,-,1.61,-4.3
造紙類報酬指數,176.73,-,2.34,-1.31
鋼鐵類報酬指數,92.41,-,1.92,-2.04
橡膠類報酬指數,337.68,-,7.93,-2.29
汽車類報酬指數,321.88,-,10.45,-3.14
電子類報酬指數,465.87,-,10.5,-2.2
半導體類報酬指數,149.3,-,3.42,-2.24
電腦及週邊設備類報酬指數,126.88,-,3.64,-2.79
光電類報酬指數,34.26,-,1.17,-3.3
通信網路類報酬指數,178.44,-,2.32,-1.28
電子零組件類報酬指數,106.92,-,2.45,-2.24
電子通路類報酬指數,143.67,-,3.15,-2.15
資訊服務類報酬指數,127.79,-,2.06,-1.59
其他電子類報酬指數,93.12,-,1.8,-1.9
建材營造類報酬指數,305.86,-,7.31,-2.33
航運類報酬指數,78.43,-,2.45,-3.03
觀光類報酬指數,132.8,-,1.7,-1.26
金融保險類報酬指數,1237.42,-,45.08,-3.52
貿易百貨類報酬指數,239.67,-,5.67,-2.31
油電燃氣類報酬指數,118.88,-,2.91,-2.39
其他類報酬指數,312.38,-,8.86,-2.76
"成交統計","成交金額(元)","成交股數(股)","成交筆數"
"1.一般股票","64271289597","1740619980","690180"
"2.台灣存託憑證","14747773","8642391","911"
"3.受益憑證","0","0","0"
"4.ETF","11422434089","525316157","86546"
"5.受益證券","4159916","285001","67"
"6.變更交易股票","13905736","4871977","865"
"7.認購(售)權證","1310139680","1548582000","45133"
"8.轉換公司債","0","0","0"
"9.附認股權特別股","0","0","0"
"10.附認股權公司債","0","0","0"
"11.認股權憑證","0","0","0"
"12.公司債","0","0","0"
"證券合計(1+6)","64285195333","1745491957","691045"
"總計(1~12)","77036676791","3828317506","823702"
"漲跌證券數合計"
"類型","整體市場(元)","股票"
"上漲(漲停)",1558(8),117(6)
"下跌(跌停)",3449(63),708(1)
"持平",192,37
"未成交",4721,8
"無比價",1313,3
"說明："
"1. 漲跌價差為當日收盤價與前一日收盤價比較。"
"2. 無比價含當日除權、除息、新上市、恢復交易者。"
2016年01月04日
"每日收盤行情("全部")","","","","","","","","","","(元,股)","(元,交易單位)"
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比"
="0050  ","台灣50          ","16928063","5730","1009176452","60.8","60.95","59.05","59.55","-","1.2","59.55","46","59.6","213","0.00"
="0051  ","中100           ","50200","34","1227085","25","25","24.25","24.28","-","0.49","24.26","1","24.28","23","0.00"
="0052  ","FB科技          ","1000","1","37190","37.19","37.19","37.19","37.19","X","0","37.05","2","37.19","9","0.00"
="0053  ","寶電子          ","33000","10","835550","25.39","25.39","25.28","25.38","-","0.62","25.38","2","25.47","1","0.00"
="0054  ","台商50          ","2000","2","39510","19.83","19.83","19.68","19.68","X","0","19.55","1","19.73","8","0.00"
="0055  ","寶金融          ","415000","170","5322680","13.02","13.04","12.74","12.8","-","0.22","12.77","2","12.83","2","0.00"
="0056  ","高股息          ","3859881","1710","83032387","21.85","21.9","21.36","21.48","-","0.37","21.47","8","21.48","67","0.00"
="0057  ","FB摩台          ","12000","12","441180","37.54","37.54","36.44","36.53","X","0","36.53","50","36.61","58","0.00"
="0058  ","FB發達          ","7000","1","244650","34.95","34.95","34.95","34.95"," ","0","34.13","10","34.37","10","0.00"
="0059  ","FB金融          ","0","0","0","--","--","--","--"," ","0","29.75","1","30.03","1","0.00"
="0060  ","新台灣          ","2000","2","54510","27.39","27.39","27.12","27.12","-","0.86","27.1","1","27.27","8","0.00"
="0061  ","寶滬深          ","13099000","2883","233108699","18.21","18.21","17.48","17.49","-","0.78","17.48","63","17.49","153","0.00"
="006203","寶摩臺          ","0","0","0","--","--","--","--"," ","0","27.79","10","28.05","8","0.00"
="006204","豐臺灣          ","28509","10","1152257","40.43","40.43","40.4","40.4","X","0","40.35","1","40.4","15","0.00"
="006205","FB上証          ","11775106","3244","365320670","31.94","31.95","30.47","30.48","-","1.53","30.47","21","30.48","19","0.00"
="006206","元上證          ","4663469","919","133122424","29.4","29.46","27.92","28.04","-","1.44","28.03","11","28.04","21","0.00"
="006207","FH滬深          ","6238000","1074","145278750","24.11","24.11","22.78","22.78","-","1.43","22.78","2","22.8","93","0.00"
="006208","FB台50          ","0","0","0","--","--","--","--"," ","0","33.46","1","34.32","1","0.00"
="00631L","T50正2          ","21277000","4754","369137980","17.92","18.05","17.1","17.19","-","0.78","17.19","6","17.2","105","0.00"
="00632R","T50反1          ","46537030","8758","942513988","19.91","20.4","19.87","20.35","+","0.44","20.34","50","20.35","70","0.00"
="00633L","上証2X          ","134794121","24413","4526840966","35.4","35.44","31.96","32","-","3.45","32","862","32.03","4","0.00"
="00634R","上証反          ","24359641","2772","256621412","10.24","10.77","10.23","10.73","+","0.52","10.73","12","10.74","240","0.00"
="00635U","元黃金          ","157300","66","2793780","17.6","17.81","17.6","17.8","+","0.03","17.77","1","17.8","2","0.00"
="00636 ","CFA50           ","6628200","592","117183840","18.2","18.2","17.39","17.45","-","0.67","17.42","8","17.45","1","0.00"
="00637L","滬深2X          ","177702038","21369","2212210639","13.04","13.08","11.92","11.92","-","1.17","11.92","1,688","11.93","11","0.00"
="00638R","滬深反          ","10105000","794","196732350","19.01","19.96","19.01","19.95","+","0.94","19.95","88","19.96","401","0.00"
="00639 ","深100           ","8042300","1381","93004887","12.05","12.05","11.16","11.16","-","0.89","11.15","80","11.16","132","0.00"
="00640L","日本2X          ","5667000","555","115718560","20.96","21.11","19.99","20.21","-","0.77","20.21","309","20.23","2","0.00"
="00641R","日本反          ","5361000","599","103495460","19.12","19.56","19.06","19.47","+","0.33","19.46","4","19.47","99","0.00"
="00642U","元石油          ","11518899","2361","194501093","16.71","16.95","16.71","16.95","+","0.52","16.94","6","16.95","25","0.00"
="00643 ","深中小          ","6781000","1345","127025950","19.37","19.37","18.2","18.2","-","1.23","18.2","29","18.21","11","0.00"
="00645 ","FB日本          ","1926000","94","37630940","19.74","19.8","19.28","19.34","-","0.39","19.37","303","19.39","401","0.00"
="00646 ","S&P500          ","790000","145","15723050","20.06","20.06","19.76","19.79","-","0.27","19.79","12","19.81","203","0.00"
="00647L","S&P正2          ","2654000","178","52352290","20.04","20.04","19.49","19.53","-","0.65","19.53","298","19.57","604","0.00"
="00648R","S&P反1          ","3869000","458","77783700","19.99","20.23","19.94","20.22","+","0.34","20.21","22","20.22","529","0.00"
="008201","上證50          ","32400","110","2769210","87.2","87.2","83.7","83.7","-","4.3","83.5","12","83.7","91","0.00"
="01001T","富邦R1          ","1","1","16","--","--","--","--"," ","0","15.89","2","16.07","8","0.00"
="01002T","國泰R1          ","41000","12","719220","17.59","17.59","17.29","17.5","-","0.22","17.3","3","17.5","5","0.00"
="01003T","新光R1          ","154000","30","2236690","14.7","14.7","14.4","14.51","-","0.49","14.51","5","14.55","5","0.00"
="01004T","富邦R2          ","66000","18","825360","12.46","12.57","12.46","12.55","-","0.22","12.56","10","12.65","2","0.00"
="01007T","國泰R2          ","24000","6","378630","15.87","15.87","15.75","15.79","-","0.1","15.71","1","15.79","42","0.00"
="03001X","元展01          ","10000","7","568000","57","57","56.5","57","-","0.5","56.5","2","57","10","98.2"
="03002X","元展02          ","8000","6","38640","5.4","5.4","4.7","4.7","-","0.95","4.59","11","4.69","10","26.15"
="03003X","元展03          ","0","0","0","--","--","--","--"," ","0","46.5","10","46.8","10","139.5"
="03004X","元展04          ","2000","2","11600","5.8","5.8","5.8","5.8","X","0","5.7","10","5.8","10","17.5"
="030055","中信3Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","106","17.49"
="030056","中信3Z          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,068","30.48"
="03005X","元展05          ","13000","4","129650","9.95","10.1","9.95","9.95","-","0.25","9.9","1","9.95","10","21"
="03006X","元展06          ","13000","6","288400","22.5","22.5","21.2","21.2","-","1","21.1","10","21.2","9","43.55"
="030071","統一K8          ","465000","8","4650","0.01","0.01","0.01","0.01"," ","0","0.01","35","0.02","1,346","59.55"
="03007X","元展07          ","2000","1","16400","8.2","8.2","8.2","8.2","-","0.25","8.1","1","8.15","10","16.4"
="03008X","元展08          ","3000","1","47700","15.9","15.9","15.9","15.9","-","1.3","15.3","10","15.6","10","51.7"
="030090","1K元富          ","200000","2","2000","0.01","0.01","0.01","0.01","X","0","--","0","0.01","159","30.48"
="03009X","元展09          ","2000","1","31600","15.8","15.8","15.8","15.8","-","0.1","15.7","10","15.9","10","25.15"
="03010X","元展10          ","19000","11","533100","28.4","28.4","27.9","27.9","-","1.1","27.8","11","27.9","5","79"
="03011X","元展11          ","152000","8","339090","2.23","2.27","2.22","2.22","-","0.27","2.16","10","2.2","10","6.83"
="03012X","元展12          ","17000","6","161100","9.8","9.8","8.85","8.85","-","0.35","8.65","10","8.75","10","42"
="03013X","元展13          ","45000","4","162850","3.7","3.7","3.5","3.5","-","0.2","3.45","5","3.5","10","11.15"
="030146","CA凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","137","63"
="03014X","元展14          ","0","0","0","--","--","--","--"," ","0","7.3","10","7.5","10","15"
="03015X","元展15          ","0","0","0","--","--","--","--"," ","0","10.7","10","10.9","10","18.75"
="030160","國泰HI          ","148000","4","2960","0.02","0.02","0.02","0.02"," ","0","0.01","250","0.03","96","17.85"
="03016X","元展16          ","56000","7","82740","1.52","1.52","1.44","1.44","X","0","1.43","10","1.44","9","7.97"
="03017X","元展17          ","5000","4","6770","1.45","1.45","1.33","1.33","-","0.13","1.32","10","1.33","10","9.11"
="03018X","元展18          ","1000","1","1930","1.93","1.93","1.93","1.93","X","0","1.85","15","1.88","10","14.95"
="03019X","元展19          ","0","0","0","--","--","--","--"," ","0","1.65","10","1.67","10","13.5"
="03020X","元展20          ","0","0","0","--","--","--","--"," ","0","1.84","10","1.86","10","15.3"
="030214","國泰HT          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","7","53.4"
="030216","國泰HV          ","12000","2","36940","3.17","3.17","2.95","2.95","-","0.28","2.75","180","2.85","10","45.85"
="030218","國泰HX          ","110000","2","3300","0.03","0.03","0.03","0.03","-","0.15","0.02","30","0.05","30","27.6"
="03021X","元展21          ","12000","3","99100","8.2","8.4","8.2","8.4","X","0","8.45","10","8.55","10","26.25"
="03022X","富展01          ","0","0","0","--","--","--","--"," ","0","14.2","200","14.3","99","79"
="03023X","富展02          ","0","0","0","--","--","--","--"," ","0","17.9","200","18","50","30.48"
="03024X","富展03          ","16000","9","402600","25.5","25.5","24.8","24.9","X","0","24.3","20","24.9","11","139.5"
="03025X","元展22          ","14000","6","204900","14.9","14.9","14.5","14.5","X","0","14.5","499","14.6","499","59.55"
="03026X","元展23          ","8000","3","40500","5.05","5.1","5.05","5.1","-","0.2","4.91","100","4.93","100","17.49"
="03027X","元展24          ","17000","4","160200","9.6","9.6","9.4","9.4","-","0.8","9.3","100","9.4","100","30.48"
="030288","統一L2          ","1000","1","450","0.45","0.45","0.45","0.45","X","0","0.43","1","0.51","10","130"
="03028X","元展25          ","0","0","0","--","--","--","--"," ","0","13.5","1","13.6","10","57.4"
="03029X","元展26          ","9000","2","70700","7.9","7.9","7.5","7.5","X","0","7.45","10","7.55","10","30.8"
="03030X","元展27          ","2000","1","5140","2.57","2.57","2.57","2.57","-","0.21","2.47","10","2.5","10","9.46"
="03031X","元展28          ","10000","1","59500","5.95","5.95","5.95","5.95","-","0.05","5.7","10","5.75","10","47.15"
="030323","1Z元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","30.48"
="030324","2A元富          ","725000","14","25500","0.04","0.05","0.02","0.04","-","0.02","0.03","450","0.05","231","79"
="03032X","元展29          ","1000","1","2980","2.98","2.98","2.98","2.98","X","0","2.87","10","2.92","10","9.6"
="03033X","元展30          ","12000","3","95050","7.9","8.05","7.9","8.05","X","0","--","0","--","0","272.5"
="03034X","元展31          ","173000","16","478350","2.8","2.81","2.69","2.75","-","0.2","2.73","1","3.41","5","245"
="03035X","元展32          ","2000","2","10800","5.4","5.4","5.4","5.4","X","0","5.45","10","5.5","10","25"
="030362","日盛J1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","80.5"
="03037X","元展34          ","0","0","0","--","--","--","--"," ","0","5.6","10","5.7","10","18.05"
="03038X","元展35          ","1000","1","8100","8.1","8.1","8.1","8.1","X","0","8.1","10","8.2","10","70.8"
="03039X","元展36          ","0","0","0","--","--","--","--"," ","0","4.74","10","4.79","10","262"
="03040X","元展37          ","0","0","0","--","--","--","--"," ","0","4.37","10","4.41","10","11.8"
="030419","3F元富          ","10000","1","200","0.02","0.02","0.02","0.02","-","0.02","0.01","225","0.04","43","17.49"
="03041X","元展38          ","5000","4","21990","4.37","4.44","4.37","4.4","X","0","4.33","10","4.37","10","149"
="03042F","06群益          ","0","0","0","--","--","--","--"," ","0","0.34","100","0.35","100","0.00"
="03042X","元展39          ","0","0","0","--","--","--","--"," ","0","7.75","10","7.85","10","36.6"
="03043F","B5群益          ","0","0","0","--","--","--","--"," ","0","0.91","100","0.92","100","0.00"
="03043X","元展40          ","21000","4","201450","9.65","9.65","9.5","9.5","-","0.2","9.5","10","9.75","10","51.6"
="03044F","B6群益          ","0","0","0","--","--","--","--"," ","0","1.74","200","1.75","200","0.00"
="03044X","元展41          ","9000","5","57700","6.65","6.65","6.35","6.35","X","0","6.3","21","6.4","10","18"
="030453","統一M1          ","120000","4","12300","0.1","0.11","0.1","0.1","X","0","0.06","10","0.1","10","28.04"
="03046X","元展43          ","32000","3","99720","3.36","3.36","2.96","2.96","-","0.48","2.9","10","2.92","10","50.6"
="03047X","元展44          ","80000","2","116800","1.47","1.47","1.45","1.45","-","0.08","1.37","10","1.38","10","7.2"
="03048X","元展45          ","30000","6","61770","2.14","2.14","2.04","2.04","-","0.12","2","10","2.02","12","15.45"
="03049X","元展46          ","94000","3","247260","2.66","2.66","2.62","2.62","X","0","2.69","10","2.71","10","47.5"
="03050X","元展47          ","641000","32","1691610","2.74","2.74","2.6","2.6","-","0.13","2.59","10","2.61","10","41.9"
="03051X","元展48          ","4000","2","40300","10","10.1","10","10.1","X","0","10","10","10.1","10","53.9"
="030529","統一M4          ","0","0","0","--","--","--","--"," ","0","0.01","2,377","0.03","200","9.6"
="03052X","元展49          ","0","0","0","--","--","--","--"," ","0","9.8","10","9.9","10","72.4"
="030535","統一N1          ","68000","2","680","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.03","50","58"
="030536","統一N2          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","160"
="030537","統一N3          ","70000","6","47900","0.7","0.7","0.68","0.68","X","0","0.66","20","0.7","10","383"
="03053X","元展50          ","10000","1","52000","5.2","5.2","5.2","5.2","X","0","5.15","10","5.2","10","98"
="03054X","元展51          ","3000","2","25450","8.5","8.5","8.45","8.45","-","0.35","8.55","10","8.6","10","66.2"
="030557","3X元富          ","175000","1","1750","0.01","0.01","0.01","0.01","-","0.02","0.01","25","0.03","27","43.55"
="030559","3Z元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","499","139.5"
="03055X","元展52          ","0","0","0","--","--","--","--"," ","0","7.15","10","7.25","10","58.2"
="03057X","ML展02          ","50000","1","182500","3.65","3.65","3.65","3.65","X","0","3.61","25","3.7","25","11.85"
="03058X","元展53          ","4000","2","77400","19.4","19.4","19.3","19.3","X","0","19.2","10","19.4","10","139.5"
="03059X","元展54          ","5000","1","43500","8.7","8.7","8.7","8.7","-","0.3","8.55","10","8.65","10","18.15"
="03060X","元展55          ","0","0","0","--","--","--","--"," ","0","6.95","10","7.05","10","68.2"
="03061X","元展56          ","0","0","0","--","--","--","--"," ","0","24.6","10","24.8","10","98.2"
="03062X","元展57          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","435"
="030636","統一N4          ","45000","3","2250","0.05","0.05","0.05","0.05","-","0.04","0.06","10","0.1","85","139.5"
="030638","統一N6          ","130000","1","1300","0.01","0.01","0.01","0.01","X","0","0.01","10","0.1","10","28.1"
="030639","統一N7          ","100000","1","1000","0.01","0.01","0.01","0.01","-","0.03","0.01","10","0.04","10","28.1"
="03063X","元展58          ","25000","6","332100","13.8","13.8","12.8","12.8","-","1.1","12.6","10","12.8","10","2175"
="03064X","元展59          ","0","0","0","--","--","--","--"," ","0","6.55","100","6.6","10","12.8"
="03065X","元展60          ","0","0","0","--","--","--","--"," ","0","12.5","10","12.7","10","26.15"
="030665","日盛L2          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","40","28.1"
="03066X","元展61          ","0","0","0","--","--","--","--"," ","0","5.1","10","5.2","10","9.46"
="030679","4V元富          ","340000","4","3400","0.01","0.01","0.01","0.01","X","0","0.01","25","0.03","171","272.5"
="03067X","元展62          ","0","0","0","--","--","--","--"," ","0","9.9","10","10","10","71.2"
="030680","4W元富          ","0","0","0","--","--","--","--"," ","0","0.57","25","0.59","25","435"
="03068X","元展63          ","0","0","0","--","--","--","--"," ","0","14.9","10","15.1","10","125"
="03069X","元展64          ","0","0","0","--","--","--","--"," ","0","12.6","10","12.7","10","51.7"
="030706","03統一          ","417000","4","4320","0.01","0.02","0.01","0.02","+","0.01","0.01","10","0.02","152","245"
="03070X","元展65          ","0","0","0","--","--","--","--"," ","0","10.1","10","10.2","10","41.9"
="030740","中信4S          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","150","24.15"
="030776","國泰IU          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","58","7.67"
="030784","5V元富          ","23000","1","690","0.03","0.03","0.03","0.03","+","0.01","0.01","25","0.03","499","80.5"
="030815","05統一          ","425000","5","24830","0.03","0.07","0.03","0.07","+","0.06","0.01","2,306","0.05","100","80.5"
="030871","6B元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","470","0.00"
="030872","6C元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","18.05"
="030889","FJ凱基          ","0","0","0","--","--","--","--"," ","0","6.15","30","6.65","30","118.5"
="030905","10統一          ","299000","2","4990","0.02","0.02","0.01","0.01","-","0.03","0.01","431","0.02","222","79"
="030906","11統一          ","499000","3","4990","0.01","0.01","0.01","0.01","-","0.02","0.01","10","0.03","17","2175"
="030907","12統一          ","140000","3","9800","0.07","0.07","0.07","0.07","-","0.02","0.06","50","0.07","170","2175"
="030922","中信4W          ","70000","2","27100","0.43","0.43","0.37","0.37","X","0","0.32","529","0.35","299","139.5"
="030932","國泰JB          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","244","78.5"
="030934","國泰JD          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","24.15"
="031020","16統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","10","135"
="031047","國泰JH          ","50000","1","4000","0.08","0.08","0.08","0.08","X","0","0.08","499","0.11","10","58"
="031074","群益JC          ","0","0","0","--","--","--","--"," ","0","1.78","25","1.85","5","20.35"
="031075","群益JD          ","239000","15","361650","1.45","1.57","1.42","1.57","+","0.21","1.53","10","1.57","9","20.35"
="031157","中信5P          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","78.5"
="031158","中信5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","20","80.5"
="031159","中信5R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","150","59.55"
="031161","HD凱基          ","1000","1","900","0.9","0.9","0.9","0.9","+","0.22","0.9","30","1","30","20.35"
="031170","22統一          ","140000","2","1400","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","410","272.5"
="031196","8B元富          ","100000","1","1000","0.01","0.01","0.01","0.01","X","0","0.01","25","0.1","10","17.19"
="031225","GY第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","11.8"
="031231","8D元富          ","50000","3","6500","0.13","0.13","0.13","0.13","+","0.01","0.1","10","0.12","17","79"
="031262","日盛Y5          ","27000","4","15950","0.63","0.63","0.55","0.55","-","0.19","0.51","25","0.53","10","27.6"
="031264","23統一          ","108000","1","10800","0.1","0.1","0.1","0.1","-","0.01","0.06","200","0.1","20","139.5"
="031265","24統一          ","680000","5","6800","0.01","0.01","0.01","0.01"," ","0","0.01","30","0.02","1,627","78.5"
="031323","日盛Y9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.03","80","6.83"
="031438","國票AG          ","1514000","85","169890","0.14","0.15","0.09","0.09","-","0.07","0.08","503","0.09","90","139.5"
="031473","32統一          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.09","300","18.75"
="031475","D6元大          ","693000","32","1579230","1.99","2.42","1.99","2.4","+","0.37","2.4","439","2.41","110","20.35"
="031506","中信5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","436","80.5"
="031552","日盛AC          ","0","0","0","--","--","--","--"," ","0","0.01","125","0.02","137","42"
="031573","KN富邦          ","0","0","0","--","--","--","--"," ","0","0.03","200","0.09","100","79"
="031583","9U元富          ","68000","6","14650","0.23","0.23","0.2","0.2","-","0.04","0.17","22","0.2","57","79"
="031606","中信6K          ","299000","1","2990","0.01","0.01","0.01","0.01","-","0.01","0.01","499","0.02","10","272.5"
="031644","KX富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","7.97"
="031663","LC富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.08","10","11.15"
="031672","45統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","11","58"
="031673","46統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","212"
="031733","中信6W          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","23","2175"
="031739","50統一          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.22","10","28.1"
="031740","51統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","28.1"
="031741","52統一          ","155000","3","1550","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","62","185.5"
="031742","53統一          ","215000","3","2150","0.01","0.01","0.01","0.01","X","0","0.01","10","0.02","10","245"
="031743","54統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","139","139.5"
="031744","55統一          ","40000","1","400","0.01","0.01","0.01","0.01","-","0.01","0.01","10","0.09","10","139.5"
="031745","56統一          ","718000","4","7180","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","2175"
="031746","57統一          ","432000","6","4320","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","2175"
="031747","58統一          ","100000","1","1000","0.01","0.01","0.01","0.01"," ","0","0.01","20","0.1","10","2175"
="031748","59統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","209","2175"
="031759","J6元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","2175"
="031764","LE凱基          ","10000","10","100","0.01","0.01","0.01","0.01"," ","0","--","0","0.01","434","2175"
="031765","LF凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","608","2175"
="031767","LH凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","170","2175"
="031771","LN凱基          ","65000","2","1700","0.04","0.04","0.02","0.02","X","0","0.02","30","0.12","30","435"
="03177B","元熊I1          ","0","0","0","--","--","--","--"," ","0","3.28","499","3.29","499","8114.26"
="03178B","元熊18          ","0","0","0","--","--","--","--"," ","0","5","499","5.05","499","957.25"
="031800","LM富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.46","7","2175"
="031801","LN富邦          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","2175"
="031802","LP富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","5","2175"
="031803","LQ富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","2175"
="031804","LR富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","50","48.2"
