

2016年01月29日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="034970","富邦7L          ","0","0","0","--","--","--","--"," ","0","0.02","10","--","0","2375"
="034971","富邦7M          ","62000","1","620","0.01","0.01","0.01","0.01","X","0","0.01","10","--","0","2375"
="034972","AH統一          ","70000","2","700","0.01","0.01","0.01","0.01","X","0","0.01","537","0.05","156","68"
="034973","AJ統一          ","0","0","0","--","--","--","--"," ","0","0.03","20","0.05","15","25.94"
="034974","元大3F          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","330","104"
="034976","元大3H          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","9.43"
="034979","元大3K          ","0","0","0","--","--","--","--"," ","0","0.18","100","0.2","100","126"
="034980","元大3L          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","14.98"
="034981","元大3M          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","100","17.4"
="034984","元大3Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","100","8.58"
="034986","元大3T          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","19.38"
="034991","C2中信          ","0","0","0","--","--","--","--"," ","0","0.09","30","0.1","30","14.98"
="034993","C4中信          ","0","0","0","--","--","--","--"," ","0","0.03","125","0.05","179","68"
="035000","凱基1A          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.05","30","25.94"
="035003","凱基1D          ","0","0","0","--","--","--","--"," ","0","2.59","30","2.69","30","28.4"
="035004","凱基1E          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","180","68"
="035006","凱基1G          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","30","181.5"
="035007","凱基1H          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","30","353"
="035010","凱基N9          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","30","14.98"
="035011","8N群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","14.98"
="035012","8P群益          ","180000","4","100500","0.55","0.6","0.55","0.6","+","0.02","0.6","25","0.61","10","19.38"
="035013","8Q群益          ","37000","4","5110","0.15","0.15","0.13","0.14"," ","0","0.14","15","0.15","10","50.5"
="035014","8R群益          ","2000","1","80","0.04","0.04","0.04","0.04","-","0.01","0.04","25","0.1","10","27.95"
="035015","8S群益          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","100","68"
="035016","8T群益          ","0","0","0","--","--","--","--"," ","0","0.46","25","0.48","10","84"
="035017","8U群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","2375"
="035022","國票FW          ","0","0","0","--","--","--","--"," ","0","0.02","300","0.03","10","77.8"
="035023","國票FX          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","7.94"
="035024","國票FY          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","22.35"
="035028","L4兆豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","10","22.35"
="035034","富邦7R          ","0","0","0","--","--","--","--"," ","0","0.59","10","0.62","10","25.95"
="035036","富邦7T          ","0","0","0","--","--","--","--"," ","0","1.05","10","1.09","10","380.5"
="035037","富邦7U          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.12","10","35.65"
="035040","富邦7X          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","72","36.1"
="035043","富邦8A          ","0","0","0","--","--","--","--"," ","0","1.8","15","1.81","10","28.4"
="035053","凱基1S          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","8.58"
="035054","凱基1T          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.05","30","19.38"
="035059","元富16          ","0","0","0","--","--","--","--"," ","0","0.91","25","--","0","380.5"
="035062","AK統一          ","441000","8","46360","0.1","0.11","0.1","0.11","+","0.01","0.1","110","0.11","10","25.94"
="035063","AL統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","20","24.66"
="035064","AM統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.06","200","2375"
="035065","元大4A          ","304000","4","148820","0.49","0.5","0.46","0.5","+","0.02","0.5","10","0.55","50","136"
="035070","元大4F          ","210000","14","12400","0.05","0.06","0.05","0.06"," ","0","0.06","509","0.08","200","15.7"
="035073","元大4J          ","1387000","22","824600","0.58","0.63","0.58","0.58"," ","0","0.6","100","0.61","100","26.1"
="035077","元大4Q          ","476000","9","9520","0.02","0.02","0.02","0.02","X","0","0.02","323","0.04","53","2375"
="035078","元大4R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","12","24.66"
="035079","元大4T          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","14.98"
="035080","元大4U          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","25.94"
="035084","8Z群益          ","0","0","0","--","--","--","--"," ","0","0.96","25","0.97","10","19.38"
="035086","9B群益          ","898000","9","8980","0.01","0.01","0.01","0.01","X","0","--","0","0.02","267","2375"
="035087","9C群益          ","115000","2","1150","0.01","0.01","0.01","0.01","X","0","--","0","0.08","250","2375"
="035088","9D群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","28.05"
="035089","9E群益          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","195","68"
="035090","9F群益          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.11","10","52.4"
="035093","8Z永豐          ","10000","1","100","0.01","0.01","0.01","0.01","X","0","--","0","0.01","2,358","59"
="035099","台新14          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","214"
="035100","台新15          ","0","0","0","--","--","--","--"," ","0","1.52","10","1.62","10","28.4"
="035107","M1兆豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","282","244.5"
="035108","M2兆豐          ","30000","2","24900","0.82","0.85","0.82","0.85","+","0.01","0.86","10","0.87","10","126"
="035123","國泰76          ","2000","2","5680","2.78","2.9","2.78","2.9","X","0","2.84","30","2.94","30","61.2"
="035124","富邦8G          ","0","0","0","--","--","--","--"," ","0","0.06","50","0.1","15","8.12"
="035125","富邦8H          ","795000","27","383650","0.36","0.53","0.36","0.47","+","0.04","0.45","10","0.47","10","19"
="035126","富邦8J          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","8.58"
="035127","富邦8K          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","40","17.4"
="035129","富邦8M          ","15000","2","2050","0.11","0.19","0.11","0.19","+","0.04","0.16","50","0.17","15","44.1"
="035130","富邦8N          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","69.7"
="035133","AN統一          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","24.66"
="035134","凱基1Y          ","15000","2","2750","0.18","0.19","0.18","0.19","+","0.01","0.18","30","0.19","30","14.98"
="035135","凱基1Z          ","0","0","0","--","--","--","--"," ","0","0.13","30","0.14","30","24.66"
="035136","凱基2A          ","0","0","0","--","--","--","--"," ","0","1","30","1.07","30","380.5"
="035137","凱基2B          ","0","0","0","--","--","--","--"," ","0","0.73","30","0.83","30","113.5"
="035138","凱基2C          ","0","0","0","--","--","--","--"," ","0","1","30","1.05","30","84"
="035139","凱基2D          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","25.94"
="035148","9J群益          ","200000","1","12000","0.06","0.06","0.06","0.06","X","0","0.06","25","0.1","20","14.98"
="035150","9L群益          ","0","0","0","--","--","--","--"," ","0","0.23","25","0.24","10","24.66"
="035151","9M群益          ","0","0","0","--","--","--","--"," ","0","0.66","25","0.7","10","143"
="035152","9N群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","244.5"
="035153","9P群益          ","0","0","0","--","--","--","--"," ","0","3.8","25","3.9","10","78.8"
="035154","9Q群益          ","0","0","0","--","--","--","--"," ","0","0.86","25","0.96","10","27.95"
="035155","9R群益          ","8000","3","37760","4.73","4.73","4.7","4.72","+","0.04","4.71","25","4.72","8","28.4"
="035161","國票GB          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","14.98"
="035162","元富22          ","0","0","0","--","--","--","--"," ","0","0.18","50","0.19","25","19.38"
="035163","元富23          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","18","9.43"
="035193","C9中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","17.4"
="035201","國泰79          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","9.43"
="035202","國泰80          ","100000","5","9000","0.09","0.09","0.09","0.09","-","0.02","0.11","499","0.12","200","19.38"
="035205","國泰83          ","0","0","0","--","--","--","--"," ","0","0.2","499","0.21","100","14.98"
="035206","國泰84          ","0","0","0","--","--","--","--"," ","0","0.67","499","0.68","400","24.66"
="035207","富邦8U          ","121000","3","9670","0.07","0.08","0.07","0.08","+","0.03","0.08","60","0.09","80","77.8"
="035208","富邦8V          ","0","0","0","--","--","--","--"," ","0","0.63","10","0.73","10","39.65"
="035213","元大5A          ","38000","2","22440","0.48","0.63","0.48","0.63","+","0.38","0.65","100","0.72","10","138"
="035216","元大5E          ","100000","2","27000","0.27","0.27","0.27","0.27","X","0","0.27","10","0.5","200","57.5"
="035219","元大5H          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","100","7.94"
="035220","元大5I          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","27","52.7"
="035224","元大5M          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.03","2","36.1"
="035225","元大5N          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","23.5"
="035231","元大5V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","2,399","36.45"
="035232","元大5W          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,762","8.58"
="035234","元大5Z          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","992","15.55"
="035237","元大6C          ","30000","1","3600","0.12","0.12","0.12","0.12","+","0.05","--","0","--","0","77.8"
="035238","元大6D          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","19.38"
="035239","元大6F          ","0","0","0","--","--","--","--"," ","0","2","100","2.1","10","78.8"
="035241","N5兆豐          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.15","10","19.38"
="035242","N6兆豐          ","0","0","0","--","--","--","--"," ","0","0.47","10","0.48","10","55.5"
="035243","N7兆豐          ","0","0","0","--","--","--","--"," ","0","3.5","10","--","0","138"
="035248","兆豐AD          ","0","0","0","--","--","--","--"," ","0","0.39","10","0.4","10","39.65"
="035249","兆豐AE          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","60","70"
="035250","兆豐AF          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","914","68"
="035251","9W群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","11.45"
="035255","元大6J          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","68"
="035256","元大6K          ","120000","11","4600","0.04","0.04","0.03","0.04","X","0","0.03","100","0.04","100","139.5"
="035257","元大6M          ","300000","4","779910","2.6","2.6","2.57","2.57","-","0.08","2.94","100","3.04","10","55.5"
="035258","元大6P          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","71","181.5"
="035259","元大6Q          ","740000","9","203000","0.29","0.29","0.27","0.28","+","0.01","0.28","90","0.29","140","50.5"
="035260","元大6R          ","0","0","0","--","--","--","--"," ","0","0.74","100","0.84","10","78.8"
="035274","D6中信          ","0","0","0","--","--","--","--"," ","0","2.03","30","2.04","10","28.4"
="035275","D7中信          ","0","0","0","--","--","--","--"," ","0","1.55","30","1.57","10","28.4"
="035276","D8中信          ","0","0","0","--","--","--","--"," ","0","1.7","30","--","0","28.4"
="035277","台新22          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","509","20.95"
="035278","台新23          ","0","0","0","--","--","--","--"," ","0","0.36","10","0.46","10","143"
="035293","國泰85          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","45","63.8"
="035294","國泰86          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","80","42.25"
="035295","富邦8Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","120","36.1"
="035296","富邦8Z          ","0","0","0","--","--","--","--"," ","0","0.01","546","0.11","10","59"
="035299","富邦9C          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","121.5"
="035325","凱基3K          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","100","70"
="035326","凱基3L          ","155000","10","85350","0.46","0.61","0.46","0.54","+","0.12","0.52","30","0.54","20","82.4"
="035329","凱基3P          ","50000","1","10000","0.2","0.2","0.2","0.2","-","0.06","0.2","30","0.23","30","12.85"
="035337","國泰87          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.02","200","19.38"
="035338","富邦9H          ","202000","9","40960","0.19","0.28","0.19","0.28","+","0.16","0.26","10","0.27","10","41.3"
="035339","富邦9J          ","11000","1","2200","0.2","0.2","0.2","0.2","X","0","--","0","0.1","10","59"
="035340","富邦9K          ","0","0","0","--","--","--","--"," ","0","0.31","10","0.41","10","39.65"
="035342","群益A2          ","0","0","0","--","--","--","--"," ","0","0.39","25","0.4","10","19.38"
="035346","群益A6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","104"
="035353","元富38          ","165000","4","23200","0.14","0.2","0.14","0.2","X","0","0.2","24","0.3","10","55.4"
="035354","元富39          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","79.2"
="035355","元富40          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.12","11","159.5"
="035356","元富41          ","21000","2","2320","0.12","0.12","0.11","0.11"," ","0","0.1","25","0.12","25","27.5"
="035357","AP統一          ","38000","2","14280","0.21","0.42","0.21","0.42","+","0.29","0.42","20","0.6","20","471.5"
="035358","元大6V          ","65000","10","77030","1.14","1.25","1.14","1.19","X","0","1.2","10","1.24","10","82.4"
="035359","元大6W          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","23.5"
="035360","元大6X          ","0","0","0","--","--","--","--"," ","0","3.04","100","--","0","123"
="035361","元大6Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","63.8"
="035362","元大7A          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","753","74.9"
="035363","元大7B          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","200","139.5"
="035364","元大7D          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","19.6"
="035365","元大7E          ","0","0","0","--","--","--","--"," ","0","0.02","499","0.03","50","11"
="035366","元大7F          ","40000","2","3800","0.1","0.1","0.09","0.09","X","0","0.1","100","0.12","10","14.98"
="035367","元大7H          ","955000","11","842590","0.83","0.93","0.8","0.9","+","0.17","0.88","10","0.92","10","82.4"
="035375","群益B3          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","19.38"
="035376","群益B4          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.1","10","143"
="035377","群益B5          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","2375"
="035378","群益B6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","68"
="035381","富邦9M          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","77.8"
="035382","富邦9N          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","19"
="035383","富邦9P          ","0","0","0","--","--","--","--"," ","0","0.02","50","0.1","15","22.35"
="035384","富邦9Q          ","20000","1","1800","0.09","0.09","0.09","0.09","X","0","0.09","10","0.1","10","74.9"
="035385","富邦9R          ","612000","29","479800","0.71","0.83","0.71","0.77","+","0.08","0.76","20","0.77","20","78.8"
="035386","元大7K          ","130000","1","1300","0.01","0.01","0.01","0.01","X","0","0.01","100","0.02","218","19"
="035404","元富47          ","0","0","0","--","--","--","--"," ","0","0.03","26","0.1","70","63.8"
="035405","AQ統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,765","0.08","40","36.1"
="035406","AR統一          ","0","0","0","--","--","--","--"," ","0","0.04","20","0.1","30","57.5"
="035413","群益C8          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.1","10","14.98"
="035414","群益C9          ","480000","3","84800","0.16","0.19","0.16","0.19","+","0.09","0.22","25","0.32","10","138"
="035415","群益D1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","68"
="035418","國泰91          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","70","14.98"
="035419","富邦9U          ","100000","2","58000","0.56","0.6","0.56","0.6","X","0","0.6","10","0.62","10","34.9"
="035420","富邦9V          ","0","0","0","--","--","--","--"," ","0","2.06","10","2.14","10","61.2"
="035421","元富48          ","0","0","0","--","--","--","--"," ","0","0.51","25","0.53","25","7.12"
="035422","元富49          ","0","0","0","--","--","--","--"," ","0","0.18","25","0.2","20","126"
="035435","元大7M          ","0","0","0","--","--","--","--"," ","0","0.74","100","0.75","20","380.5"
="035436","元大7N          ","0","0","0","--","--","--","--"," ","0","0.13","100","0.14","10","19.2"
="035437","元大7P          ","0","0","0","--","--","--","--"," ","0","2.07","499","--","0","28.4"
="035447","日盛KS          ","0","0","0","--","--","--","--"," ","0","0.01","300","0.02","269","77.8"
="035451","凱基4J          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.14","30","15.7"
="035460","兆豐AG          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","68","68"
="035461","兆豐AH          ","185000","9","152350","0.63","0.96","0.63","0.96","+","0.45","0.97","10","1.2","10","471.5"
="035462","兆豐AJ          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","63.8"
="035463","兆豐AK          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","7.94"
="035464","兆豐AL          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","9.43"
="035465","兆豐AN          ","0","0","0","--","--","--","--"," ","0","--","0","0.07","10","9.43"
="035466","兆豐AP          ","5000","2","1960","0.28","0.42","0.28","0.42","X","0","0.41","10","0.42","10","41.3"
="035467","兆豐AQ          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","30","27.95"
="035468","兆豐AR          ","0","0","0","--","--","--","--"," ","0","1.12","10","1.13","10","84"
="035469","兆豐AS          ","10000","1","5500","0.55","0.55","0.55","0.55","X","0","0.68","10","0.75","10","138"
="035470","兆豐AT          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","74.9"
="035471","兆豐AU          ","0","0","0","--","--","--","--"," ","0","2.52","10","2.57","10","69.2"
="035472","兆豐AV          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","20","22"
="035473","兆豐AW          ","3000","3","3450","1.12","1.17","1.12","1.16","X","0","1.15","10","1.18","10","78.8"
="035474","兆豐AZ          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","102","57.5"
="035475","兆豐BA          ","0","0","0","--","--","--","--"," ","0","4.39","10","--","0","123"
="035476","兆豐BB          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","10","13.25"
="035477","兆豐BC          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.07","10","19"
="035478","兆豐BD          ","30000","2","5600","0.15","0.26","0.15","0.26","+","0.06","0.22","10","0.26","10","44.1"
="035479","兆豐BE          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","158"
="035480","兆豐BF          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,268","59"
="035496","元大7S          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","8.58"
="035497","元大7T          ","3000","1","450","0.15","0.15","0.15","0.15","X","0","0.15","100","0.16","100","22"
="035498","元大7U          ","0","0","0","--","--","--","--"," ","0","2.21","499","--","0","28.4"
="035499","元大7V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","99","23.95"
="035504","E5中信          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","24.66"
="035505","E6中信          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8.58"
="035506","E7中信          ","32000","3","30080","0.95","0.95","0.92","0.92","+","0.08","0.93","30","1.03","10","78.8"
="035507","台新30          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","25","7.94"
="035508","台新31          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","160","10.3"
="035509","台新32          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","36.1"
="035510","AS統一          ","0","0","0","--","--","--","--"," ","0","1.53","20","1.63","10","28.4"
="035511","群益D6          ","18000","3","80220","4.55","4.55","4.34","4.34","+","0.05","4.34","25","4.44","10","30.3"
="035513","群益D8          ","0","0","0","--","--","--","--"," ","0","3.96","25","4.06","10","51.4"
="035518","群益E4          ","0","0","0","--","--","--","--"," ","0","0.46","25","0.5","10","120.5"
="035519","國泰92          ","424000","7","62410","0.14","0.16","0.14","0.15"," ","0","0.14","499","0.15","100","19.38"
="035520","富邦9W          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.09","10","74.9"
="035526","元大7W          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.43"
="035527","元大7X          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.43"
="035528","元大7Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","8.58"
="035529","元大7Z          ","0","0","0","--","--","--","--"," ","0","0.88","100","0.98","10","27.95"
="035530","元大8A          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.08","10","24.66"
="035545","E8中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","8.58"
="035547","台新33          ","0","0","0","--","--","--","--"," ","0","1.47","10","1.56","10","8.8"
="035549","台新35          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","70","19.2"
="035556","元富67          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","100","63.8"
="035557","元富68          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8.58"
="035563","兆豐BR          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.12","10","55.6"
="035564","兆豐BS          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","109","36.45"
="035565","兆豐BT          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","42.25"
="035566","兆豐BU          ","10000","1","2800","0.28","0.28","0.28","0.28","X","0","0.35","10","0.36","10","143"
="035567","兆豐BV          ","0","0","0","--","--","--","--"," ","0","0.23","10","0.24","10","143"
="035568","兆豐BW          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","20","77.8"
="035569","兆豐BX          ","24000","4","18860","0.75","0.81","0.75","0.79","-","0.03","0.85","10","0.9","10","12.85"
="035570","兆豐CA          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","24.66"
="035571","兆豐CB          ","0","0","0","--","--","--","--"," ","0","0.08","10","--","0","57.5"
="035572","富邦9Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","26","17.75"
="035573","富邦9Z          ","560000","4","75340","0.13","0.18","0.13","0.18","+","0.08","0.14","50","0.16","15","18.75"
="035574","1A富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","15","9.43"
="035576","1C富邦          ","0","0","0","--","--","--","--"," ","0","0.03","50","0.1","50","244.5"
="035577","AT統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,360","0.03","14","158"
="035578","AU統一          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","19.38"
="035579","群益E5          ","0","0","0","--","--","--","--"," ","0","0.16","25","0.17","10","19.38"
="035580","群益E6          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","270","9.04"
="035582","群益E8          ","0","0","0","--","--","--","--"," ","0","3.82","25","3.83","10","28.4"
="035583","群益E9          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","9.43"
="035584","群益F1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","68"
="035585","群益F2          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.1","10","51"
="035590","群益F5          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.06","40","57.5"
="035591","群益F6          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.1","10","52.4"
="035592","元大8C          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","68"
="035593","元大8D          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","100","214"
="035594","元大8E          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","317","214"
="035595","元大8F          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","10","8.58"
="035596","元大8G          ","0","0","0","--","--","--","--"," ","0","2.96","499","--","0","28.4"
="035597","元大8H          ","0","0","0","--","--","--","--"," ","0","0.1","100","0.2","10","44.1"
="035598","元大8I          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","10","44.95"
="035599","元大8J          ","0","0","0","--","--","--","--"," ","0","0.38","100","0.48","10","78.8"
="035600","元大8K          ","102000","3","1020","0.01","0.01","0.01","0.01","X","0","--","0","0.01","25","158"
="035601","元大8L          ","150000","3","59340","0.37","0.42","0.37","0.42","+","0.04","0.39","100","0.41","50","126"
="035602","日盛LC          ","2578000","35","424360","0.12","0.18","0.12","0.18","+","0.01","0.17","45","0.18","166","143"
="035614","凱基6A          ","0","0","0","--","--","--","--"," ","0","3.29","30","3.39","30","28.4"
="035615","凱基6C          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.03","30","52.6"
="035621","台新36          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,258","79.2"
="035635","1D富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","8.58"
="035636","1E富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","8.58"
="035637","兆豐CE          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","244.5"
="035638","兆豐CF          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","214"
="035639","兆豐CG          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","214"
="035640","兆豐CH          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","65","214"
="035641","兆豐CJ          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","21","8.58"
="035642","兆豐CK          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","221","63.8"
="035644","AW統一          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.12","160","59"
="035646","群益F9          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","10","77.8"
="035647","群益G1          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.1","10","77.8"
="035650","群益G4          ","0","0","0","--","--","--","--"," ","0","3.35","25","3.45","10","132.5"
="035655","國泰98          ","230000","6","64560","0.21","0.34","0.21","0.34","+","0.13","0.2","1","0.24","20","223"
="035657","1G富邦          ","676000","9","452480","0.66","0.69","0.66","0.69","-","0.01","0.69","10","0.73","10","55.5"
="035675","I7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","224","68"
="035683","元大8P          ","0","0","0","--","--","--","--"," ","0","2.27","100","2.34","100","132.5"
="035684","元大8Q          ","170000","3","8600","0.05","0.06","0.05","0.06","X","0","0.06","100","0.07","50","38.2"
="035685","元大8R          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","158"
="035686","兆豐CL          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.1","100","27.95"
="035687","兆豐CM          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.43"
="035688","兆豐CN          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","30","9.43"
="035689","群益G6          ","140000","6","32100","0.22","0.23","0.22","0.23","X","0","0.33","25","--","0","57.5"
="035690","群益G7          ","2000","2","4730","2.29","2.44","2.29","2.44","+","0.04","2.63","25","2.69","10","39.65"
="035691","群益G8          ","1000","1","950","0.95","0.95","0.95","0.95","+","0.02","1.09","25","1.15","10","64"
="035693","群益H1          ","0","0","0","--","--","--","--"," ","0","0.51","25","0.53","10","143"
="035694","群益H3          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","244.5"
="035700","凱基6L          ","0","0","0","--","--","--","--"," ","0","0.09","30","0.1","30","39.8"
="035702","凱基6P          ","55000","3","5100","0.1","0.1","0.09","0.1"," ","0","0.09","30","0.1","25","19.6"
