

2016年01月08日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="037601","G8群益          ","93000","4","13150","0.1","0.15","0.1","0.15","+","0.04","0.13","25","0.14","10","213.5"
="037602","元富E6          ","130000","2","15900","0.11","0.13","0.11","0.13","-","0.01","0.13","25","0.16","495","0.00"
="037603","元富E7          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","25","78"
="037604","元富E8          ","0","0","0","--","--","--","--"," ","0","2.78","25","2.86","20","77.8"
="037605","元富E9          ","0","0","0","--","--","--","--"," ","0","0.2","25","0.21","25","220"
="037606","元富F1          ","0","0","0","--","--","--","--"," ","0","0.18","25","0.19","25","421"
="037607","元富F2          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","25","42.75"
="037608","元富F3          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","25","69.1"
="037609","元富F4          ","0","0","0","--","--","--","--"," ","0","0.5","25","0.51","25","73.9"
="037610","元富F5          ","0","0","0","--","--","--","--"," ","0","0.86","25","0.87","25","16.92"
="037611","玉山MA          ","438000","5","200410","0.45","0.46","0.45","0.45","-","0.03","0.47","33","0.48","33","0.00"
="037612","玉山MB          ","0","0","0","--","--","--","--"," ","0","0.01","1,123","0.02","375","0.00"
="037613","F9國泰          ","0","0","0","--","--","--","--"," ","0","0.4","499","0.42","15","20.87"
="037614","8C富邦          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.1","10","42.75"
="037615","N6中信          ","99000","1","25740","0.26","0.26","0.26","0.26","X","0","0.3","30","0.31","30","16.92"
="037616","N7中信          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.07","10","69.1"
="037617","KP永豐          ","10000","1","3100","0.31","0.31","0.31","0.31","-","0.06","0.34","10","0.35","10","13.1"
="037618","KQ永豐          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","14.5"
="037619","KR永豐          ","10000","1","3600","0.36","0.36","0.36","0.36","-","0.03","0.4","10","0.41","10","183.5"
="037620","KS永豐          ","596000","6","99340","0.17","0.18","0.15","0.18"," ","0","0.17","10","0.18","10","146"
="037621","KT永豐          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","69.1"
="037622","KU永豐          ","0","0","0","--","--","--","--"," ","0","2.12","10","2.2","10","27.7"
="037623","KV永豐          ","0","0","0","--","--","--","--"," ","0","0.52","10","0.53","10","16.92"
="037624","KW永豐          ","0","0","0","--","--","--","--"," ","0","0.45","10","0.46","10","28.5"
="037625","KX永豐          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","16.85"
="037626","KY永豐          ","0","0","0","--","--","--","--"," ","0","1.6","10","1.63","10","51.4"
="037627","KZ永豐          ","96000","6","57950","0.59","0.65","0.59","0.65","+","0.06","0.67","10","0.68","10","59"
="037628","LA永豐          ","50000","1","5500","0.11","0.11","0.11","0.11"," ","0","0.1","10","0.11","10","9.12"
="037629","LB永豐          ","155000","8","137700","0.83","0.98","0.83","0.92","+","0.14","0.92","5","0.94","10","120"
="037630","ZA元大          ","0","0","0","--","--","--","--"," ","0","0.07","100","0.08","100","42.75"
="037631","ZB元大          ","2061000","25","223210","0.07","0.12","0.06","0.11","+","0.02","0.1","100","0.11","100","213.5"
="037632","ZC元大          ","44000","1","18920","0.43","0.43","0.43","0.43","+","0.01","0.48","100","0.49","100","28.5"
="037633","ZD元大          ","0","0","0","--","--","--","--"," ","0","2.56","100","2.61","10","20.9"
="037634","ZE元大          ","150000","3","113000","0.74","0.76","0.74","0.76","+","0.07","0.79","100","0.81","10","21"
="037635","ZF元大          ","226000","11","294290","1.33","1.34","1.25","1.3","-","0.02","1.25","100","1.27","10","51.4"
="037636","ZG元大          ","271000","12","183790","0.6","0.75","0.6","0.75","+","0.21","0.71","499","0.72","10","40.8"
="037637","ZH元大          ","0","0","0","--","--","--","--"," ","0","0.18","100","0.19","100","78"
="037638","ZI元大          ","90000","2","23300","0.25","0.27","0.25","0.27","-","0.01","0.26","100","0.27","100","78"
="037639","日盛47          ","1000","1","310","0.31","0.31","0.31","0.31","+","0.07","0.3","25","0.31","25","213.5"
="037640","日盛48          ","0","0","0","--","--","--","--"," ","0","2.85","25","2.95","10","28.1"
="037641","日盛49          ","0","0","0","--","--","--","--"," ","0","2.62","25","2.67","10","51.4"
="037642","凱基HU          ","10000","1","500","0.05","0.05","0.05","0.05","+","0.01","0.04","30","0.05","330","71"
="037643","凱基HW          ","0","0","0","--","--","--","--"," ","0","1.42","30","1.43","30","16.92"
="037644","凱基HX          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.09","30","42.75"
="037645","凱基HY          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","9.12"
="037646","凱基JB          ","0","0","0","--","--","--","--"," ","0","0.91","30","0.93","30","63.4"
="037647","凱基JC          ","0","0","0","--","--","--","--"," ","0","0.68","30","0.72","30","40"
="037648","凱基JD          ","331000","6","227010","0.54","0.81","0.54","0.81","+","0.28","0.81","30","--","0","87.7"
="037649","凱基JE          ","20000","1","6600","0.33","0.33","0.33","0.33"," ","0","0.32","30","0.33","30","69.1"
="037650","LQ第一          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.21","10","7.99"
="037651","FG統一          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.21","10","42.75"
="037652","FH統一          ","369000","7","298290","0.77","0.85","0.77","0.84","+","0.1","0.84","68","0.85","78","123"
="037653","ZQ元大          ","220000","10","116400","0.5","0.56","0.5","0.56","+","0.1","0.54","100","0.55","100","42.75"
="037654","ZR元大          ","416000","10","399920","0.84","1.01","0.84","1.01","+","0.16","0.97","100","0.98","100","18.1"
="037655","ZS元大          ","0","0","0","--","--","--","--"," ","0","0.47","100","0.48","100","62"
="037656","ZT元大          ","0","0","0","--","--","--","--"," ","0","0.03","130","0.04","599","7.99"
="037657","ZU元大          ","60000","4","21450","0.29","0.38","0.29","0.38","+","0.09","0.36","100","0.37","100","28.1"
="037658","ZV元大          ","50000","1","19500","0.39","0.39","0.39","0.39","+","0.04","0.44","100","0.45","100","123"
="037659","ZW元大          ","0","0","0","--","--","--","--"," ","0","4.81","100","--","0","77.8"
="037660","ZX元大          ","100000","1","12000","0.12","0.12","0.12","0.12","+","0.04","0.12","100","0.13","50","149.5"
="037661","ZY元大          ","0","0","0","--","--","--","--"," ","0","1.93","10","--","0","54.7"
="037662","元富F7          ","54000","2","57090","1.06","1.06","1.01","1.01","-","0.17","1.01","25","1.02","25","34.9"
="037663","元富F8          ","62000","3","10520","0.16","0.23","0.15","0.23","+","0.1","0.22","25","0.23","25","71.8"
="037664","元富F9          ","0","0","0","--","--","--","--"," ","0","3.34","25","3.42","10","120"
="037665","元富G1          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.05","25","64.6"
="037666","日盛50          ","451000","10","100270","0.17","0.3","0.17","0.29","+","0.04","0.29","25","0.3","25","213.5"
="037667","日盛51          ","0","0","0","--","--","--","--"," ","0","0.37","25","0.38","25","73.9"
="037668","LD永豐          ","56000","1","30800","0.55","0.55","0.55","0.55","+","0.04","0.52","10","0.53","10","133.5"
="037669","LE永豐          ","0","0","0","--","--","--","--"," ","0","2.38","10","2.44","10","20.9"
="037670","LF永豐          ","5000","1","1500","0.3","0.3","0.3","0.3","X","0","0.29","10","0.3","10","87.7"
="037671","LG永豐          ","0","0","0","--","--","--","--"," ","0","1.44","10","1.45","10","28.1"
="037672","LH永豐          ","0","0","0","--","--","--","--"," ","0","0.33","10","0.34","10","40.8"
="037673","N8中信          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","9.12"
="037674","N9中信          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","9.12"
="037675","AA中信          ","21000","2","11750","0.56","0.56","0.55","0.55","+","0.01","0.56","499","0.57","299","0.00"
="037676","凱基JH          ","13000","2","3960","0.31","0.31","0.3","0.3","-","0.02","0.28","30","0.29","30","18.35"
="037677","凱基JN          ","300000","1","75000","0.25","0.25","0.25","0.25","-","0.05","0.22","30","0.23","30","18.4"
="037678","凱基JP          ","8000","1","880","0.11","0.11","0.11","0.11","X","0","0.11","30","0.12","30","20.25"
="037679","凱基JQ          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","8.83"
="037680","凱基JR          ","0","0","0","--","--","--","--"," ","0","0.45","30","0.48","30","180"
="037681","凱基JS          ","10000","1","4200","0.42","0.42","0.42","0.42","+","0.05","0.5","30","0.52","30","40"
="037682","凱基JT          ","580000","8","83300","0.11","0.17","0.11","0.17","-","0.05","0.17","30","0.18","30","213.5"
="037683","凱基JU          ","150000","12","15000","0.1","0.1","0.1","0.1"," ","0","0.09","30","0.1","40","16.7"
="037684","凱基JW          ","490000","8","190480","0.29","0.42","0.29","0.41","+","0.13","0.43","30","0.44","30","20.2"
="037685","玉山MC          ","82000","2","15330","0.19","0.19","0.18","0.18","-","0.01","0.15","20","0.17","45","0.00"
="037686","玉山MD          ","0","0","0","--","--","--","--"," ","0","0.45","13","0.48","13","0.00"
="037687","G3國泰          ","10000","1","600","0.06","0.06","0.06","0.06"," ","0","0.06","499","0.07","100","64.6"
="037688","G4國泰          ","0","0","0","--","--","--","--"," ","0","1.85","280","1.88","50","59"
="037689","G5國泰          ","45000","4","45550","0.97","1.05","0.97","1.05","+","0.19","1.03","380","1.05","5","123"
="037690","G6國泰          ","0","0","0","--","--","--","--"," ","0","0.98","330","1","100","57.45"
="037691","G7國泰          ","30000","2","6900","0.23","0.23","0.23","0.23","X","0","0.21","499","0.22","100","7.99"
="037692","8D富邦          ","15000","2","1250","0.09","0.09","0.08","0.08","+","0.02","0.07","10","0.08","40","17.4"
="037693","8E富邦          ","0","0","0","--","--","--","--"," ","0","0.02","50","0.1","15","63.8"
="037694","8F富邦          ","194000","11","136540","0.68","0.71","0.68","0.71","-","0.07","0.69","10","0.7","10","24.2"
="037695","8G富邦          ","0","0","0","--","--","--","--"," ","0","0.72","20","0.73","20","0.00"
="037696","8H富邦          ","132000","3","49780","0.34","0.38","0.34","0.37","+","0.07","0.36","20","0.37","20","0.00"
="037697","I1群益          ","0","0","0","--","--","--","--"," ","0","1.31","25","1.37","10","134"
="037698","I2群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","63.8"
="037699","I3群益          ","3000","1","7500","2.5","2.5","2.5","2.5","X","0","2.57","25","2.61","10","83.3"
="037700","I4群益          ","0","0","0","--","--","--","--"," ","0","0.11","25","0.12","10","220"
="037701","I6群益          ","0","0","0","--","--","--","--"," ","0","0.11","25","0.12","10","213.5"
="037702","FJ統一          ","3000","1","3090","1.03","1.03","1.03","1.03"," ","0","0.98","10","0.99","10","47.05"
="037703","FK統一          ","264000","7","26400","0.1","0.1","0.1","0.1"," ","0","0.09","20","0.1","72","220.5"
="037704","FL統一          ","0","0","0","--","--","--","--"," ","0","1.25","10","1.34","10","28.1"
="037705","FM統一          ","360000","6","82800","0.23","0.23","0.23","0.23","-","0.01","0.23","10","0.24","10","9.12"
="037706","FN統一          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.21","10","9.52"
="037707","FP統一          ","0","0","0","--","--","--","--"," ","0","0.2","20","0.21","20","78"
="037708","FQ統一          ","20000","1","2000","0.1","0.1","0.1","0.1","X","0","0.04","20","0.11","20","64.6"
="037709","兆豐MT          ","10000","1","2400","0.24","0.24","0.24","0.24","X","0","0.24","10","0.25","10","57.45"
="037710","兆豐MU          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","50.3"
="037711","兆豐MV          ","10000","1","6400","0.64","0.64","0.64","0.64","-","0.08","0.59","10","0.62","10","11.45"
="037712","兆豐MW          ","0","0","0","--","--","--","--"," ","0","1.2","10","1.25","10","121.5"
="037713","兆豐MX          ","0","0","0","--","--","--","--"," ","0","0.3","10","0.32","10","13.1"
="037714","兆豐MY          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","120.5"
="037715","兆豐MZ          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","15","220.5"
="037716","兆豐NA          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","220"
="037717","兆豐NB          ","178000","9","68760","0.38","0.39","0.38","0.39"," ","0","0.39","10","0.41","10","12.45"
="037718","兆豐NC          ","362000","21","246200","0.61","0.72","0.6","0.71","+","0.1","0.68","10","0.7","10","150"
="037719","兆豐ND          ","65000","9","15180","0.22","0.24","0.22","0.24"," ","0","0.22","10","0.25","10","57.45"
="037720","臺銀88          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.1","10","0.00"
="037721","日盛55          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.06","25","64.6"
="037722","日盛56          ","0","0","0","--","--","--","--"," ","0","5.4","25","5.7","10","77.8"
="037723","凱基LG          ","61000","4","88620","1.46","1.46","1.42","1.42","+","0.12","1.42","30","1.45","30","83.7"
="037724","凱基LH          ","0","0","0","--","--","--","--"," ","0","4.76","30","4.81","30","77.8"
="037725","元大A2          ","110000","2","43300","0.39","0.43","0.39","0.43","+","0.14","0.43","7","0.46","10","26.65"
="037726","元大A3          ","0","0","0","--","--","--","--"," ","0","0.12","100","0.13","100","22.4"
="037727","元大A4          ","0","0","0","--","--","--","--"," ","0","0.09","100","0.1","100","50.3"
="037728","元大A5          ","3575000","32","771000","0.16","0.25","0.16","0.23","+","0.03","0.22","100","0.28","100","213.5"
="037729","元大A6          ","30000","3","3400","0.11","0.12","0.11","0.11","-","0.01","0.12","100","0.13","100","17.4"
="037730","元大A7          ","0","0","0","--","--","--","--"," ","0","1.51","499","1.53","10","28.1"
="037731","元大A8          ","0","0","0","--","--","--","--"," ","0","1.97","499","2","10","28.1"
="037732","元大A9          ","179000","2","17900","0.1","0.1","0.1","0.1","+","0.03","0.09","100","0.1","100","149.5"
="037733","凱基KE          ","0","0","0","--","--","--","--"," ","0","1.55","30","1.65","30","28.1"
="037734","凱基KF          ","0","0","0","--","--","--","--"," ","0","0.81","30","0.91","30","28.5"
="037735","凱基KG          ","1486000","50","623300","0.38","0.47","0.37","0.44","+","0.01","0.44","30","0.45","30","57.45"
="037736","凱基KJ          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.03","30","63.8"
="037737","LL永豐          ","0","0","0","--","--","--","--"," ","0","0.26","10","0.27","10","40"
="037738","LM永豐          ","0","0","0","--","--","--","--"," ","0","0.24","10","0.25","10","0.00"
="037739","LN永豐          ","0","0","0","--","--","--","--"," ","0","0.19","10","0.2","10","24.55"
="037740","LP永豐          ","0","0","0","--","--","--","--"," ","0","3.44","10","3.54","10","31"
="037741","LQ永豐          ","0","0","0","--","--","--","--"," ","0","0.4","10","0.41","10","175"
="037742","LR永豐          ","0","0","0","--","--","--","--"," ","0","0.25","10","0.26","10","408"
="037743","LS永豐          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","71.8"
="037744","LT永豐          ","902000","5","54170","0.06","0.09","0.06","0.09","+","0.04","0.08","10","0.1","10","20.2"
="037745","LU永豐          ","98000","2","17600","0.17","0.19","0.17","0.19","+","0.01","0.19","10","0.2","10","22.4"
="037746","LV永豐          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","57.45"
="037747","LW永豐          ","1000","1","270","0.27","0.27","0.27","0.27","+","0.03","0.27","10","0.28","10","7.27"
="037748","LX永豐          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.1","10","11.05"
="037749","LY永豐          ","61000","2","2550","0.04","0.05","0.04","0.05","+","0.01","0.05","10","0.06","60","56.2"
="037750","LZ永豐          ","0","0","0","--","--","--","--"," ","0","2.37","10","2.47","10","77.6"
="037751","MA永豐          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","16.7"
="037752","MB永豐          ","143000","4","159100","1.13","1.13","1.1","1.1","+","0.06","1.01","10","1.02","10","47.05"
="037753","MC永豐          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","104"
="037754","MD永豐          ","0","0","0","--","--","--","--"," ","0","0.38","10","0.39","10","62"
="037755","AC中信          ","0","0","0","--","--","--","--"," ","0","0.29","99","0.3","99","57.45"
="037756","AD中信          ","410000","5","107700","0.27","0.27","0.26","0.26"," ","0","0.25","30","0.26","30","78"
="037757","AE中信          ","0","0","0","--","--","--","--"," ","0","0.2","30","0.21","30","78"
="037758","AF中信          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","78"
="037759","AG中信          ","0","0","0","--","--","--","--"," ","0","0.07","30","0.08","10","9.52"
="037760","J6群益          ","1767000","21","816140","0.45","0.49","0.42","0.45","-","0.06","0.47","25","0.48","10","11.4"
="037761","J7群益          ","0","0","0","--","--","--","--"," ","0","0.32","25","0.33","10","78"
="037762","J8群益          ","1000","1","2090","2.09","2.09","2.09","2.09","X","0","2.08","25","2.09","10","28.1"
="037763","J9群益          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","10","9.52"
="037764","K1群益          ","700000","4","101980","0.14","0.15","0.14","0.14","X","0","0.16","25","0.17","10","149.5"
="037765","K2群益          ","0","0","0","--","--","--","--"," ","0","1.86","25","1.89","10","83.3"
="037766","K3群益          ","3384000","92","2032020","0.51","0.65","0.51","0.6","-","0.01","0.6","6","0.61","10","57.45"
="037767","K4群益          ","0","0","0","--","--","--","--"," ","0","0.26","25","0.27","10","57.45"
="037768","K7群益          ","0","0","0","--","--","--","--"," ","0","0.31","25","0.32","10","421"
="037769","K8群益          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.1","10","421"
="037770","G8國泰          ","0","0","0","--","--","--","--"," ","0","4.65","499","--","0","31"
="037771","G9國泰          ","140000","4","59300","0.4","0.51","0.4","0.5","+","0.16","0.55","499","0.61","30","87.7"
="037772","H1國泰          ","0","0","0","--","--","--","--"," ","0","0.39","499","0.4","200","9.52"
="037773","H2國泰          ","0","0","0","--","--","--","--"," ","0","0.61","499","0.63","100","57.45"
="037774","8K富邦          ","50000","5","10000","0.2","0.2","0.2","0.2","-","0.03","0.19","10","0.2","10","56.9"
="037775","8L富邦          ","0","0","0","--","--","--","--"," ","0","0.43","10","0.44","10","78"
="037776","8M富邦          ","0","0","0","--","--","--","--"," ","0","0.24","10","0.25","10","78"
="037777","8N富邦          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.1","10","78"
="037778","8P富邦          ","91000","7","70120","0.78","0.79","0.75","0.77","+","0.03","0.77","10","0.79","10","51.5"
="037779","8Q富邦          ","11000","2","4370","0.39","0.47","0.39","0.47","-","0.06","0.46","10","0.48","10","62"
="037780","8R富邦          ","10000","1","11200","1.12","1.12","1.12","1.12","+","0.04","1.28","30","1.31","10","123"
="037781","8S富邦          ","0","0","0","--","--","--","--"," ","0","0.48","50","0.5","50","57.45"
="037782","元富G3          ","1000","1","280","0.28","0.28","0.28","0.28","+","0.03","0.18","25","0.28","20","0.00"
="037783","元富G4          ","0","0","0","--","--","--","--"," ","0","1.07","25","1.17","10","28.1"
="037784","元富G5          ","0","0","0","--","--","--","--"," ","0","0.08","25","0.09","25","220"
="037785","元富G6          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.11","25","69.8"
="037786","元富G7          ","0","0","0","--","--","--","--"," ","0","0.87","25","0.88","25","188.5"
="037787","元富G8          ","0","0","0","--","--","--","--"," ","0","1.22","25","1.32","10","40"
="037788","元富G9          ","0","0","0","--","--","--","--"," ","0","0.45","50","0.46","25","24.55"
="037789","元富H1          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.11","25","78"
="037790","元富H2          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.07","25","78"
="037791","MF永豐          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","9.52"
="037792","MG永豐          ","140000","3","15400","0.11","0.11","0.11","0.11","-","0.01","0.13","10","0.14","10","149.5"
="037793","MH永豐          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","69.8"
="037794","MI永豐          ","0","0","0","--","--","--","--"," ","0","0.28","10","0.29","10","188.5"
="037795","MJ永豐          ","0","0","0","--","--","--","--"," ","0","1.22","10","1.26","10","27.7"
="037796","MK永豐          ","10000","2","38400","3.82","3.86","3.82","3.86","+","0.03","3.86","5","3.94","10","43.75"
="037797","ML永豐          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.08","10","69.1"
="037798","MM永豐          ","1352000","20","818940","0.54","0.75","0.52","0.72","+","0.21","0.74","10","0.75","10","48"
="037799","AJ中信          ","0","0","0","--","--","--","--"," ","0","0.15","99","0.16","99","57.45"
="037800","AK中信          ","0","0","0","--","--","--","--"," ","0","0.49","30","0.51","30","34.9"
="037801","AL中信          ","0","0","0","--","--","--","--"," ","0","0.86","30","0.96","10","28.1"
="037802","AM中信          ","0","0","0","--","--","--","--"," ","0","0.89","30","0.99","30","28.1"
="037803","AN中信          ","100000","1","10000","0.1","0.1","0.1","0.1","X","0","0.11","10","0.12","10","69.1"
="037804","LR第一          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","78"
="037805","LS第一          ","0","0","0","--","--","--","--"," ","0","0.24","10","0.27","10","63.8"
="037806","LT第一          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","11.2"
="037807","LU第一          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.16","10","16"
="037808","LV第一          ","10000","1","6000","0.6","0.6","0.6","0.6","X","0","0.78","10","0.79","10","71.8"
="037809","LW第一          ","0","0","0","--","--","--","--"," ","0","0.43","10","0.44","10","421"
="037810","LX第一          ","41000","12","24030","0.57","0.64","0.56","0.64","+","0.08","0.83","10","0.84","10","180"
="037811","LY第一          ","0","0","0","--","--","--","--"," ","0","0.53","10","0.54","10","42.75"
="037812","FR統一          ","24000","3","4680","0.19","0.2","0.19","0.19","+","0.02","0.19","10","0.2","10","42.75"
="037813","FS統一          ","336000","6","180600","0.5","0.56","0.5","0.56","+","0.02","0.57","10","0.59","10","45.1"
="037814","FT統一          ","164000","6","18090","0.1","0.12","0.1","0.12"," ","0","0.11","20","0.12","140","421"
="037815","FU統一          ","1767000","24","470920","0.26","0.27","0.26","0.26","-","0.01","0.25","635","0.27","86","78"
="037816","FV統一          ","643000","14","94620","0.13","0.17","0.12","0.16","+","0.02","0.14","408","0.17","15","67"
="037817","FW統一          ","10000","2","10800","1.08","1.08","1.08","1.08","X","0","1.08","10","1.17","10","28.1"
="037818","FX統一          ","0","0","0","--","--","--","--"," ","0","1","20","1.01","20","28.1"
="037819","FY統一          ","0","0","0","--","--","--","--"," ","0","0.07","20","0.1","40","220"
="037820","元大B3          ","7000","1","5180","0.74","0.74","0.74","0.74","-","0.07","0.73","100","0.74","10","23.9"
="037821","元大B4          ","0","0","0","--","--","--","--"," ","0","0.22","100","0.23","50","19.65"
="037822","元大B5          ","47000","2","49660","0.97","1.08","0.97","1.08","-","0.05","1.09","100","1.1","10","40"
="037823","L6群益          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.1","35","78"
="037824","L7群益          ","0","0","0","--","--","--","--"," ","0","0.15","25","0.16","10","9.12"
="037825","L8群益          ","0","0","0","--","--","--","--"," ","0","3.4","25","3.45","10","77.8"
="037826","L9群益          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.11","10","9.52"
="037827","M1群益          ","0","0","0","--","--","--","--"," ","0","0.25","25","0.26","10","180"
="037828","M2群益          ","10000","1","2000","0.2","0.2","0.2","0.2","+","0.05","0.2","25","0.21","10","71.8"
="037829","M3群益          ","538000","18","66780","0.12","0.13","0.12","0.13","+","0.03","0.12","25","0.13","10","57.45"
="037830","M6群益          ","0","0","0","--","--","--","--"," ","0","1.32","25","1.33","10","28.1"
="037831","M8群益          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.03","20","64.6"
="037832","元富H8          ","80000","3","16800","0.21","0.27","0.2","0.27","+","0.15","0.29","25","0.3","10","26.65"
="037833","元富H9          ","0","0","0","--","--","--","--"," ","0","1.32","25","1.33","25","28.1"
="037834","元富J1          ","701000","20","231650","0.26","0.39","0.26","0.39","+","0.1","0.36","25","0.4","25","40"
="037835","元富J2          ","61000","2","13420","0.22","0.22","0.22","0.22","-","0.03","0.22","25","0.23","25","9.13"
="037836","元富J3          ","0","0","0","--","--","--","--"," ","0","2.14","25","2.18","10","43"
="037837","元富J4          ","40000","1","16800","0.42","0.42","0.42","0.42","X","0","0.48","25","0.5","25","7.27"
="037838","元富J5          ","0","0","0","--","--","--","--"," ","0","0.62","25","0.63","25","188.5"
="037839","元富J6          ","0","0","0","--","--","--","--"," ","0","0.16","25","0.17","25","11.05"
="037840","元富J7          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.05","25","220"
="037841","元富J8          ","0","0","0","--","--","--","--"," ","0","0.11","25","0.12","25","39.95"
="037842","元富J9          ","0","0","0","--","--","--","--"," ","0","0.13","25","0.14","25","20.2"
="037843","凱基KP          ","306000","5","93400","0.23","0.35","0.23","0.35","+","0.09","0.32","30","0.33","30","213.5"
="037844","凱基KR          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","220"
="037845","凱基KT          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","220"
="037846","凱基KU          ","0","0","0","--","--","--","--"," ","0","0.22","30","0.23","30","421"
="037847","凱基KV          ","0","0","0","--","--","--","--"," ","0","0.09","50","0.1","30","421"
="037848","凱基KW          ","20000","1","800","0.04","0.04","0.04","0.04","+","0.01","0.03","50","0.04","30","421"
="037849","凱基LB          ","730000","25","712240","1.01","1.06","0.9","0.98","-","0.16","0.96","30","0.97","30","34.9"
="037850","凱基LC          ","129000","6","105180","0.83","0.83","0.72","0.77","-","0.09","0.75","30","0.76","30","34.9"
="037851","凱基LD          ","50000","2","14900","0.3","0.3","0.29","0.29","-","0.03","0.31","30","0.32","30","146"
="037852","凱基LE          ","40000","2","10000","0.25","0.25","0.25","0.25","X","0","0.27","30","0.28","30","78"
="037853","凱基LF          ","0","0","0","--","--","--","--"," ","0","0.36","30","0.37","30","73.9"
="037854","日盛59          ","80000","3","24000","0.3","0.3","0.3","0.3","+","0.03","0.3","5","0.31","25","57.45"
="037855","日盛60          ","340000","6","29500","0.09","0.09","0.08","0.08","-","0.02","0.08","389","0.09","350","78"
="037856","日盛61          ","0","0","0","--","--","--","--"," ","0","1.69","25","1.73","10","83.3"
="037857","日盛62          ","5000","1","650","0.13","0.13","0.13","0.13","+","0.04","0.12","25","0.13","25","71.8"
="037858","H4國泰          ","0","0","0","--","--","--","--"," ","0","1.77","290","1.78","10","28.1"
="037859","H5國泰          ","165000","6","125070","0.71","0.81","0.71","0.81","+","0.1","0.84","499","0.85","100","175"
="037860","8U富邦          ","20000","2","2300","0.1","0.13","0.1","0.13","+","0.03","0.14","10","0.15","10","20.2"
="037861","8V富邦          ","34000","2","56580","1.65","1.67","1.65","1.67","+","0.06","1.62","10","1.66","10","83.7"
="037862","8W富邦          ","7000","4","6160","0.9","0.9","0.87","0.87","+","0.08","0.86","10","0.88","10","83.7"
="037863","8X富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.05","50","220"
="037864","8Y富邦          ","0","0","0","--","--","--","--"," ","0","0.38","10","0.39","10","213.5"
="037865","8Z富邦          ","242000","11","194560","0.79","0.91","0.79","0.89","+","0.04","0.88","20","0.89","20","134"
="037866","兆豐NF          ","70000","6","35800","0.5","0.53","0.49","0.53","-","0.01","0.52","50","0.53","10","78"
="037867","兆豐NG          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","77.8"
="037868","AP中信          ","256000","8","110080","0.44","0.44","0.42","0.43","+","0.03","0.42","149","0.43","99","57.45"
="037869","MN永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","63.8"
="037870","MP永豐          ","0","0","0","--","--","--","--"," ","0","0.91","10","0.92","10","28.1"
